Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
432,1005.98,3963.0,,1018.15,6735.0,,4.73,6601.0
433,5.9,6664.0,,18.89,6735.0,,4.19,6602.0
434,5.93,3963.0,,15.19,6735.0,,4.29,6601.0
435,6.3,3963.0,,15.98,6735.0,,4.25,6602.0
436,6.13,3963.0,,15.81,17466.0,,4.81,6601.0
437,5.97,3963.0,,15.91,6734.0,,4.99,6601.0
438,6.14,3963.0,,14.34,6735.0,,7.33,6601.0
439,6.0,3963.0,,17.97,17466.0,,4.42,6601.0
440,8.4,3963.0,,15.63,6735.0,,1013.89,6601.0
441,6.04,5225.0,,15.02,6735.0,,4.48,6601.0
442,1006.11,3963.0,,15.44,19990.0,,5.11,6602.0
443,6.08,3963.0,,15.38,6735.0,,4.27,6600.0
444,7.41,3963.0,,16.3,6734.0,,4.35,6601.0
445,5.97,3963.0,,15.0,6735.0,,4.17,6602.0
446,5.98,3963.0,,14.85,6735.0,,4.34,11941.0
447,6.14,3963.0,,1017.04,17679.0,,4.46,16948.0
448,1008.16,3963.0,,16.44,6735.0,,4.58,6602.0
449,,,,20.83,6735.0,,4.52,6602.0
450,,,,14.58,6734.0,,4.49,21542.0
451,,,,24.76,6735.0,,4.33,6602.0
452,,,,18.25,12207.0,,6.07,11608.0
453,,,,19.1,17465.0,,4.69,6602.0
454,,,,,,,4.86,6602.0
455,,,,,,,4.51,6601.0
456,,,,,,,4.68,6601.0
457,,,,,,,6.0,6602.0
458,,,,,,,4.15,6601.0
459,,,,,,,4.54,6601.0
460,,,,,,,1012.58,16204.0
461,,,,,,,4.25,6601.0
462,,,,,,,4.32,6602.0
463,,,,,,,4.33,6601.0
464,,,,,,,4.08,6601.0
465,,,,,,,4.17,6601.0
466,,,,,,,5.08,6601.0
