frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","12:3d:d9:68:74:8c","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.055358758","42","12:3d:d9:68:74:8c","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.055385404","42","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c",,,"ARP","172.20.0.2 is at 5e:b1:45:b5:08:ef"
"4","0.055392095","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7449b963faea9435, PKN: 0, CRYPTO, PADDING"
"5","0.059035755","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=073e1561243e57d667"
"6","0.061749049","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=073e1561243e57d667"
"7","0.061915555","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.100753235","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=a14ae9b95c25038c, PKN: 0, CRYPTO, PADDING"
"9","0.102790790","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ab83e5f1b4403130f6"
"10","0.106794537","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ab83e5f1b4403130f6"
"11","0.106949352","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.140801254","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=2b9316c534228586, PKN: 0, CRYPTO, PADDING"
"13","0.142521522","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2b0094c88f0826d0ba"
"14","0.145067392","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2b0094c88f0826d0ba"
"15","0.145369826","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.190344141","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=f39d7b42cec46236, PKN: 0, CRYPTO, PADDING"
"17","0.192203295","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=50cbff3ecf16b5b59d"
"18","0.194645184","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=50cbff3ecf16b5b59d"
"19","0.194761511","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.232286372","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=e6ccad932aeb65a0, PKN: 0, CRYPTO, PADDING"
"21","0.233967785","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0b4a47f63949b407bc"
"22","0.236266904","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0b4a47f63949b407bc"
"23","0.236365292","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.279025088","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7045964f0861586e, PKN: 0, CRYPTO, PADDING"
"25","0.282257149","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e505b84d5b603486a1"
"26","0.284980134","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e505b84d5b603486a1"
"27","0.285166987","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.333023284","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=8f48e66c68bed37b, PKN: 0, CRYPTO, PADDING"
"29","0.335015999","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=759d8cf42421b218a9"
"30","0.339522297","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=759d8cf42421b218a9"
"31","0.339688038","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.384392143","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=e8a05c8475d5b114, PKN: 0, CRYPTO, PADDING"
"33","0.386312749","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4136aa1a116794f71e"
"34","0.388908524","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4136aa1a116794f71e"
"35","0.389053328","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"36","0.427781942","1262","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=afce318966ce20eb, PKN: 0, CRYPTO, PADDING"
"37","0.429746163","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=23b2335f07edb62b2a"
"38","0.432332931","177","12:3d:d9:68:74:8c","5e:b1:45:b5:08:ef","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=23b2335f07edb62b2a"
"39","0.432463638","1262","5e:b1:45:b5:08:ef","12:3d:d9:68:74:8c","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
