frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","70","aa:7a:93:e0:40:86","33:33:00:00:00:02",,,"ICMPv6","Router Solicitation from aa:7a:93:e0:40:86"
"2","5.774630347","42","66:10:b7:73:5c:58","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"3","5.831837288","42","66:10:b7:73:5c:58","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"4","5.831861799","42","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58",,,"ARP","172.20.0.2 is at 7e:a9:c9:41:90:b5"
"5","5.831868870","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b5cbd8b8551dc155, PKN: 0, CRYPTO, PADDING"
"6","5.835290080","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=c4d60a18da5f4adef2"
"7","5.838525666","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=c4d60a18da5f4adef2"
"8","5.838673231","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"9","5.874654709","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=fa7deb29f0f90870, PKN: 0, CRYPTO, PADDING"
"10","5.877238152","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2a94adaad5903bc753"
"11","5.880301207","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2a94adaad5903bc753"
"12","5.880444495","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"13","5.913625574","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=6702e98796fe862f, PKN: 0, CRYPTO, PADDING"
"14","5.916189351","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e480edbbbe49e2d088"
"15","5.919493925","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e480edbbbe49e2d088"
"16","5.919687929","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"17","5.955090573","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7306bd3e2b7f8070, PKN: 0, CRYPTO, PADDING"
"18","5.957720539","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=471c42545a83ceb98e"
"19","5.962713039","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=471c42545a83ceb98e"
"20","5.962886340","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"21","5.997596452","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1c28e52c362cdd1a, PKN: 0, CRYPTO, PADDING"
"22","6.000268171","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=00ecc1c20e571fa60a"
"23","6.003283626","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=00ecc1c20e571fa60a"
"24","6.003386946","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"25","6.038832124","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=41802790285305f3, PKN: 0, CRYPTO, PADDING"
"26","6.041513536","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0b5c510b341d0b75dc"
"27","6.044641889","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0b5c510b341d0b75dc"
"28","6.044788669","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"29","6.084139724","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=afc2bc5f6c3a3836, PKN: 0, CRYPTO, PADDING"
"30","6.087586833","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=646dbd3e375e7801ba"
"31","6.090945155","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=646dbd3e375e7801ba"
"32","6.091149782","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"33","6.126189430","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=18c134e923f9e1f7, PKN: 0, CRYPTO, PADDING"
"34","6.128677768","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=eb6937e7ab43d9beda"
"35","6.132266419","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=eb6937e7ab43d9beda"
"36","6.132437724","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"37","6.166198327","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=4ff7e256b6096366, PKN: 0, CRYPTO, PADDING"
"38","6.168663445","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=c71cfd2e7b63595c9f"
"39","6.171842131","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=c71cfd2e7b63595c9f"
"40","6.172047563","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"41","6.204359394","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=69e9e319734a7f00, PKN: 0, CRYPTO, PADDING"
"42","6.207121137","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b46be0292738ac4ac7"
"43","6.212622462","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b46be0292738ac4ac7"
"44","6.212811159","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"45","6.248732587","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=93d5863738b7601a, PKN: 0, CRYPTO, PADDING"
"46","6.251368368","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f5243ecb260ba483a1"
"47","6.254510838","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f5243ecb260ba483a1"
"48","6.254607965","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"49","6.289213728","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=002328605af573ba, PKN: 0, CRYPTO, PADDING"
"50","6.291929711","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=866e87efa4cd525fef"
"51","6.296938751","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=866e87efa4cd525fef"
"52","6.297123120","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"53","6.332078956","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=c161fd2d3803e6a3, PKN: 0, CRYPTO, PADDING"
"54","6.334927149","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=6816137e8dc522e6a0"
"55","6.338204105","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=6816137e8dc522e6a0"
"56","6.338369885","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"57","6.379290214","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=fdfe6696375b20e1, PKN: 0, CRYPTO, PADDING"
"58","6.383552345","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0bf38fed7b6b2f55be"
"59","6.387144196","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0bf38fed7b6b2f55be"
"60","6.388037130","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"61","6.427111321","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=c305a77116bd2e51, PKN: 0, CRYPTO, PADDING"
"62","6.429670606","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=32fe470b4a7e6739db"
"63","6.434817494","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=32fe470b4a7e6739db"
"64","6.434979770","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"65","6.477740716","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=13d997f76897914e, PKN: 0, CRYPTO, PADDING"
"66","6.480608494","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=aa9d0b9f1ecd7db30b"
"67","6.483775619","177","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=aa9d0b9f1ecd7db30b"
"68","6.483937787","1262","7e:a9:c9:41:90:b5","66:10:b7:73:5c:58","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"69","6.524480618","1262","66:10:b7:73:5c:58","7e:a9:c9:41:90:b5","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=60ffd110e90ad7cb, PKN: 0, CRYPTO, PADDING"
