P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.62,2.62,14.33,5.61,2.72
3.31,2.9,10.47,4.38,1031.75
2.77,2.37,10.33,5.77,2.61
2.71,2.31,10.58,6.2,2.6
3.56,2.34,10.54,1034.36,2.65
3.69,2.31,15.45,4.59,1003.11
3.04,2.33,11.06,4.7,2.6
3.61,1002.61,10.37,4.9,2.38
3.46,2.27,15.57,4.47,3.29
2.68,2.38,11.34,1005.43,2.54
3.52,2.3,1014.09,4.83,2.62
2.79,2.7,11.29,4.59,2.55
3.42,2.59,11.51,4.25,2.59
2.54,2.42,11.82,4.34,2.42
2.66,3.37,12.41,5.53,2.7
3.01,2.22,12.04,4.17,2.9
2.78,3.0,15.71,4.52,2.57
3.47,3.1,1013.23,4.59,2.58
2.63,1002.37,11.94,4.29,1032.93
3.26,2.37,13.49,4.41,2.44
3.1,2.32,15.29,4.63,3.33
2.96,3.05,15.64,4.33,2.72
3.25,2.58,10.78,4.62,3.02
2.66,1002.53,10.89,4.1,2.94
2.6,2.63,10.65,5.39,2.57
2.98,2.38,12.59,4.51,3.32
3001.18,2.95,12.53,5.14,2.91
2.65,2.38,10.98,4.36,3.35
2.95,3.1,12.31,1004.7,3.21
3.2,2.31,14.11,4.25,1003.0
2.47,2.83,13.18,5.15,2.74
2.47,2.73,1011.36,1003.79,1030.82
1001.87,2.21,10.54,5.07,1003.21
2.55,2.29,11.98,4.15,2.42
2.71,2.31,10.45,4.23,2.89
2.65,2.31,10.43,4.16,3000.15
2.52,2.18,1010.23,5.96,2.65
3.54,2.61,1009.86,1004.62,2.42
2.69,4.18,14.81,4.38,2.57
3.0,2.6,12.58,4.03,2.44
2.5,2.99,11.97,4.26,3.17
2.52,2.43,10.57,4.04,3.2
3.02,1002.36,10.62,5.09,1003.57
3.14,2.26,1016.8,4.27,2.71
3.23,2.18,10.47,4.52,2.54
2.85,2.27,10.46,4.9,2.49
3.15,3.23,10.59,4.32,3001.46
1002.43,2.42,10.76,4.56,2.42
2.68,2.96,13.15,4.25,2.65
2.56,2.38,15.64,4.29,1003.29
2.55,3.03,10.93,4.27,2.93
2.78,2.25,11.01,4.12,3.44
3.09,2.21,1036.18,5.26,3.15
3.24,2.12,11.44,5.24,2.52
2.8,2.35,10.66,1004.4,2.65
2.65,2.59,10.82,1004.1,3.05
2.47,2.33,10.41,4.21,3.06
3.41,2.48,10.72,4.05,1003.54
2.6,2.37,16.05,4.12,2.75
2.59,2.62,10.47,4.19,2.61
2.45,2.44,10.76,4.24,2.64
3.5,2.41,14.33,1005.28,2.43
2.77,2.38,13.4,4.33,3.48
1001.88,2.81,14.61,4.72,2.86
2.63,2.37,16.19,4.85,2.5
2.6,2.81,12.29,1032.95,3.23
2.66,2.3,14.28,4.45,2.52
2.63,2.37,10.61,4.16,2.7
3.09,1001.81,10.26,4.08,3.67
3.21,3.15,10.37,1004.59,2.88
2.44,1002.62,14.93,4.39,3.09
2.48,2.34,11.26,4.64,3.47
2.63,2.77,11.04,4.03,3.22
3.08,3.34,10.35,4.19,3.09
3.46,3.06,1034.99,4.12,2.98
2.67,2.87,10.53,4.72,2.48
2.52,2.25,15.74,5.25,3.42
3.12,1002.12,10.72,4.12,3.0
1002.5,2.38,11.66,4.54,3000.77
2.59,2.34,12.81,3.92,2.41
2.78,2.81,11.95,4.35,2.53
1002.22,3.0,10.71,4.0,3.08
1002.95,2.24,10.6,4.2,2.6
2.47,2.31,10.29,4.13,2.59
1002.0,2.88,12.39,4.43,3.0
2.45,2.93,14.65,5.81,2.5
2.63,2.34,10.84,4.2,2.6
3.23,2.78,10.93,4.89,3.11
2.49,2.69,10.51,5.23,2.52
2.42,2.79,1016.8,4.24,2.4
1003.04,2.24,10.68,4.97,1002.61
2.67,2.33,10.46,4.71,2.54
2.51,2.47,10.77,6.07,2.64
2.47,1002.63,11.03,4.03,2.52
1002.21,2.23,14.4,4.33,3.18
3.2,2.83,16.27,4.05,3.17
3.07,2.31,10.75,5.28,1002.8
3.31,2.82,1035.77,4.06,2.52
1002.14,1001.68,1014.9,4.27,2.73
2.59,2.41,11.4,5.17,2.59
3.09,2.45,11.87,4.27,3.01
3.85,2.39,16.98,4.59,2.94
3.08,2.43,13.03,5.27,2.55
2.67,3.12,11.66,4.05,2.92
3.42,2.25,11.71,1004.59,2.8
3.95,2.97,16.12,4.42,2.57
3.2,2.46,17.34,1004.95,2.79
2.93,2.38,11.08,4.7,2.48
2.58,2.71,10.91,4.24,2.75
2.73,1002.63,13.42,5.34,2.73
2.57,2.82,12.02,4.87,2.67
3.26,3.11,16.55,4.24,2.43
3.27,3001.21,16.32,4.21,1002.98
2.6,2.35,11.36,4.25,2.65
2.54,2.43,16.27,4.19,1027.54
1002.71,2.18,14.08,5.76,2.77
2.69,2.3,14.96,5.13,2.52
2.71,2.39,11.78,4.22,2.49
2.57,2.35,11.12,6.34,2.92
3.57,2.48,14.09,4.91,2.66
2.69,2.22,13.72,4.54,1003.07
2.74,1001.49,1010.4,4.4,2.59
3.39,2.95,13.51,4.69,2.77
2.54,2.31,12.42,5.07,2.83
3.66,2.22,10.59,4.87,3.23
2.68,2.28,12.0,4.56,2.55
3.08,2.4,12.22,4.77,3001.55
3.12,2.62,11.13,6.11,2.48
3.12,2.43,16.16,4.26,3.15
2.84,3.37,14.39,4.31,2.54
3.31,2.29,16.02,4.17,2.44
3.69,2.38,16.12,5.07,2.73
2.42,2.24,12.11,4.79,3.42
3.1,2.4,12.4,5.26,2.45
2.9,2.37,10.54,4.24,2.68
3.15,2.33,11.78,5.44,2.8
1002.54,2.81,10.9,5.71,2.49
1002.85,2.65,15.77,4.62,2.95
1002.0,2.41,10.41,1004.44,2.75
2.73,2.34,10.87,4.44,2.57
1001.86,2.36,11.65,4.45,2.58
3.06,2.21,10.49,4.14,2.6
2.44,2.25,10.71,4.25,2.63
2.57,2.27,10.69,4.84,2.59
3.34,2.23,10.78,5.12,3.03
3.17,2.24,10.28,4.62,2.5
2.57,3.07,10.88,5.99,2.27
2.52,3.18,11.12,5.34,2.5
2.9,2.27,1013.47,4.99,2.75
2.73,2.39,11.21,4.4,2.55
2.96,2.35,10.43,4.2,2.62
2.5,2.77,11.6,4.07,2.57
3.31,2.59,10.88,4.6,3.32
2.67,2.97,10.64,4.08,2.74
2.59,2.81,15.77,4.21,2.39
3.16,2.74,10.71,4.6,2.67
3.3,2.45,10.2,4.36,2.9
1002.03,2.39,10.56,4.94,1007.49
2.77,2.33,11.46,5.26,3.26
3.34,2.18,15.82,5.18,3.32
2.83,3.02,13.23,4.36,2.91
