P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
10.63,5.68,18.64,7.21,5.5
13.31,6.22,26.01,7.54,5.19
13.32,5.92,19.91,11.1,5.44
10.46,6.07,17.67,11.54,5.13
9.15,5.93,16.51,9.23,5.33
9.09,5.91,23.36,8.66,5.21
9.26,5.95,16.58,7.42,4.93
9.59,7.21,24.43,7.24,7.78
9.88,6.33,21.89,7.04,6.62
12.5,8.57,20.43,7.0,5.19
8.98,7.54,21.13,8.95,5.08
12.53,5.33,21.2,7.27,5.34
9.43,8.95,20.93,7.14,5.09
8.85,7.74,20.15,7.07,4.91
9.34,6.22,17.69,7.08,4.92
9.08,5.51,22.54,7.45,4.87
9.41,5.66,25.65,7.05,4.77
8.85,7.39,21.53,7.56,4.88
8.66,7.14,23.35,9.02,4.8
8.47,6.23,18.92,7.47,5.56
8.96,5.95,20.04,7.56,5.75
11.9,6.2,18.88,7.55,7.19
11.35,6.08,16.78,7.3,5.37
10.59,8.53,17.54,7.54,7.53
11.77,6.61,18.31,7.31,4.92
16.3,7.74,18.36,7.58,5.85
17.49,7.69,17.74,7.14,6.25
17.59,6.55,17.49,6.94,5.46
16.79,7.52,17.31,7.16,5.08
16.29,6.07,16.81,8.31,5.32
9.15,6.32,24.36,7.0,4.88
9.28,5.83,19.73,7.32,7.66
10.17,7.17,17.18,6.97,5.01
11.88,8.5,17.12,6.68,4.86
12.74,7.8,17.19,7.06,5.01
8.98,6.44,18.18,8.87,4.87
8.96,6.86,18.61,9.08,5.0
10.14,6.54,18.18,9.02,4.83
9.24,7.65,24.17,9.98,4.72
10.73,7.34,27.86,9.68,5.46
9.72,7.55,21.57,9.95,5.41
9.14,7.01,18.69,10.49,5.45
9.36,6.17,17.35,11.43,5.68
9.28,5.98,23.36,8.71,5.5
9.14,6.13,21.36,7.38,5.16
9.08,7.07,20.53,9.53,4.9
12.17,6.28,17.77,9.58,4.88
9.38,5.62,17.43,9.33,7.91
12.2,7.43,25.22,9.62,5.2
12.67,6.42,18.45,9.83,4.82
9.22,5.78,18.82,7.33,4.94
9.18,9.07,17.45,6.88,4.99
13.23,6.75,17.54,8.96,4.72
10.71,7.48,17.14,7.54,4.83
11.81,6.25,19.7,7.26,4.87
12.11,6.41,16.89,7.67,5.34
9.19,5.63,20.83,7.1,4.89
10.08,7.89,25.16,11.01,5.7
12.15,9.66,22.78,7.73,5.06
13.44,8.12,16.76,9.59,6.17
9.29,9.16,22.95,7.51,5.35
11.04,7.53,22.96,9.67,5.57
9.42,6.5,23.81,7.32,8.18
12.86,5.91,17.22,9.81,8.2
12.32,6.42,19.66,9.04,8.09
9.4,5.69,16.81,7.56,5.92
10.05,5.82,15.92,6.81,5.53
11.6,8.16,21.73,7.25,5.43
13.79,9.04,25.38,7.18,5.31
9.51,8.97,25.66,7.62,4.95
9.7,6.34,20.7,7.09,5.32
13.05,8.54,21.98,8.74,5.19
12.01,6.53,17.53,7.38,4.92
13.39,7.3,24.73,7.8,5.04
13.18,5.79,18.59,9.06,5.33
9.7,8.42,19.87,7.34,5.22
10.42,5.64,17.43,7.48,4.91
9.09,6.76,22.49,7.29,6.08
10.42,5.63,20.0,11.41,5.46
12.7,6.08,21.04,7.41,5.55
11.42,5.77,23.49,11.35,6.55
15.98,5.94,18.64,11.37,5.32
13.04,5.75,17.05,9.12,6.28
10.17,6.25,22.58,10.59,5.01
9.3,5.62,17.43,9.81,5.09
9.4,7.86,16.79,8.66,5.18
12.03,6.01,17.51,8.98,5.96
9.59,5.88,17.41,7.27,6.98
9.7,8.76,17.42,10.04,5.41
10.56,5.34,16.78,12.54,8.03
10.11,6.01,17.16,13.31,6.7
9.03,9.09,25.1,13.39,7.09
8.96,9.38,22.28,6.83,5.18
12.23,5.91,21.15,7.39,5.31
12.17,5.99,20.05,7.58,6.24
10.36,6.68,19.93,7.12,5.25
16.23,6.19,24.11,7.36,5.33
12.83,6.68,26.48,8.71,4.95
9.11,7.57,21.38,7.3,4.92
9.67,7.85,17.57,8.19,5.88
8.96,8.64,22.32,9.4,5.0
14.21,9.55,25.97,7.39,5.52
10.73,7.49,18.43,8.82,6.17
13.15,8.25,17.27,8.81,6.54
9.33,6.18,17.08,10.89,4.9
9.24,9.3,16.98,7.81,4.92
8.76,7.51,17.84,7.54,4.68
12.84,7.57,23.27,6.96,6.85
13.25,6.1,22.92,8.91,5.43
12.01,7.49,28.06,8.19,4.85
10.0,5.79,27.46,9.37,4.77
12.7,5.84,29.99,9.29,5.13
10.15,5.98,17.68,6.97,5.12
12.76,6.18,20.08,6.48,4.92
12.65,6.48,16.89,6.87,9.07
12.0,6.35,17.53,7.27,9.04
11.76,6.39,17.16,7.05,5.76
9.07,8.2,15.68,6.97,9.57
9.56,8.35,27.81,6.95,8.9
9.89,6.24,16.69,7.73,8.65
9.28,9.74,25.53,9.35,7.59
