frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","6a:e4:d8:ed:1d:2a","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.064859293","42","6a:e4:d8:ed:1d:2a","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.064887995","42","b2:b4:74:3b:54:c1","6a:e4:d8:ed:1d:2a",,,"ARP","172.20.0.2 is at b2:b4:74:3b:54:c1"
"4","0.064894694","2482","6a:e4:d8:ed:1d:2a","b2:b4:74:3b:54:c1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=93838fbaea1a285c, PKN: 1, CRYPTO, PADDING"
"5","0.078241046","2814","b2:b4:74:3b:54:c1","6a:e4:d8:ed:1d:2a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f7635d1189ff09821b"
"6","0.086649291","177","6a:e4:d8:ed:1d:2a","b2:b4:74:3b:54:c1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f7635d1189ff09821b"
"7","0.086856990","1262","b2:b4:74:3b:54:c1","6a:e4:d8:ed:1d:2a","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.134620986","2482","6a:e4:d8:ed:1d:2a","b2:b4:74:3b:54:c1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=ba753b0289cbbee1, PKN: 1, CRYPTO, PADDING"
"9","0.139538534","2813","b2:b4:74:3b:54:c1","6a:e4:d8:ed:1d:2a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=8daa2cf4366cf13182"
"10","0.145282378","177","6a:e4:d8:ed:1d:2a","b2:b4:74:3b:54:c1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=8daa2cf4366cf13182"
"11","0.145472008","1262","b2:b4:74:3b:54:c1","6a:e4:d8:ed:1d:2a","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.190585166","2482","6a:e4:d8:ed:1d:2a","b2:b4:74:3b:54:c1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=5c2a859bbcf8652f, PKN: 1, CRYPTO, PADDING"
"13","0.195274628","2813","b2:b4:74:3b:54:c1","6a:e4:d8:ed:1d:2a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=379e76b793b1a10e15"
"14","0.200249652","177","6a:e4:d8:ed:1d:2a","b2:b4:74:3b:54:c1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=379e76b793b1a10e15"
