frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","f2:f1:9f:92:8a:9e","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.047325134","42","f2:f1:9f:92:8a:9e","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.047359251","42","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e",,,"ARP","172.20.0.2 is at f2:c5:26:3a:db:96"
"4","0.047367980","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=beb4909259ebc325, PKN: 1, CRYPTO, PADDING"
"5","0.049904529","2680","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e901bfe24c27f57659"
"6","0.052614448","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e901bfe24c27f57659"
"7","0.052753266","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.094708673","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=a43153f5ece44bc9, PKN: 1, CRYPTO, PADDING"
"9","0.096144819","2681","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=6923002b98aff5e83f"
"10","0.098621411","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=6923002b98aff5e83f"
"11","0.098736470","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.133691364","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=852a039e68356892, PKN: 1, CRYPTO, PADDING"
"13","0.135302179","2681","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=86e7d0cec07293b083"
"14","0.137722018","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=86e7d0cec07293b083"
"15","0.137890422","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.175645113","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7bbeeed656d38a96, PKN: 1, CRYPTO, PADDING"
"17","0.177257018","2681","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=417557c9f1e6a7e5d3"
"18","0.179612931","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=417557c9f1e6a7e5d3"
"19","0.179709117","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.212961542","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=0def393890c47380, PKN: 1, CRYPTO, PADDING"
"21","0.214712195","2681","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=24b648429d8d9f8197"
"22","0.217282514","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=24b648429d8d9f8197"
"23","0.217450233","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.249853455","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=8f4182f3d7cae0a4, PKN: 1, CRYPTO, PADDING"
"25","0.251358507","2680","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=06dc6db39a18b17abb"
"26","0.254678756","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=06dc6db39a18b17abb"
"27","0.254828580","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.294685878","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=947d86d7c952d59f, PKN: 1, CRYPTO, PADDING"
"29","0.296094011","2680","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=c9196244a274ab103d"
"30","0.300004501","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=c9196244a274ab103d"
"31","0.300125263","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.342551999","2482","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=e5c647f79dfc30be, PKN: 1, CRYPTO, PADDING"
"33","0.344004875","2681","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2998569ac816505f8e"
"34","0.346453336","177","f2:f1:9f:92:8a:9e","f2:c5:26:3a:db:96","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2998569ac816505f8e"
"35","0.346564705","1262","f2:c5:26:3a:db:96","f2:f1:9f:92:8a:9e","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
