Handshake_ID,P-256_Time_ms,P-256_Bytes_TCP,P-256_Bytes_TLS,P-256_Bytes_Total,4,x25519_Time_ms,x25519_Bytes_TCP,x25519_Bytes_TLS,x25519_Bytes_Total,9,p256_mlkem512_Time_ms,p256_mlkem512_Bytes_TCP,p256_mlkem512_Bytes_TLS,p256_mlkem512_Bytes_Total,14,x25519_mlkem512_Time_ms,x25519_mlkem512_Bytes_TCP,x25519_mlkem512_Bytes_TLS,x25519_mlkem512_Bytes_Total,19,mlkem512_Time_ms,mlkem512_Bytes_TCP,mlkem512_Bytes_TLS,mlkem512_Bytes_Total
41,1.88,346.0,1476.0,1822.0,,1.9,346.0,1410.0,1756.0,,12.31,1938.0,1588.0,3526.0,,2.13,346.0,2970.0,3316.0,,417.67,412.0,2906.0,3318.0
42,209.0,412.0,1476.0,1888.0,,1.81,412.0,1410.0,1822.0,,8.28,346.0,3036.0,3382.0,,2.12,412.0,2970.0,3382.0,,2.05,346.0,2906.0,3252.0
43,2.06,412.0,1476.0,1888.0,,2066.33,560.0,1410.0,1970.0,,625.0,478.0,3102.0,3580.0,,210.43,412.0,2970.0,3382.0,,1032.19,626.0,2906.0,3532.0
44,2.03,412.0,1476.0,1888.0,,1.85,412.0,1410.0,1822.0,,1266.91,704.0,3102.0,3806.0,,2.2,412.0,2970.0,3382.0,,2.05,412.0,2906.0,3318.0
45,1058.14,626.0,1476.0,2102.0,,2.06,412.0,1410.0,1822.0,,1063.12,692.0,3102.0,3794.0,,2.2,412.0,2970.0,3382.0,,2.08,412.0,2906.0,3318.0
46,1.89,346.0,1476.0,1822.0,,1.73,412.0,1410.0,1822.0,,9.08,346.0,3036.0,3382.0,,2.32,412.0,2970.0,3382.0,,2.09,412.0,2906.0,3318.0
47,1.9,412.0,1476.0,1888.0,,1040.66,626.0,1410.0,2036.0,,7.86,412.0,3036.0,3448.0,,2.28,346.0,2970.0,3316.0,,207.1,412.0,2906.0,3318.0
48,204.35,412.0,1476.0,1888.0,,2.06,412.0,1410.0,1822.0,,7.86,412.0,3036.0,3448.0,,203.88,412.0,2970.0,3382.0,,2.24,412.0,2906.0,3318.0
49,1031.59,626.0,1476.0,2102.0,,2.0,346.0,1410.0,1756.0,,8.02,346.0,3036.0,3382.0,,2.32,412.0,2970.0,3382.0,,2.27,412.0,2906.0,3318.0
50,1011.88,486.0,1476.0,1962.0,,1048.22,626.0,1410.0,2036.0,,8.05,412.0,3036.0,3448.0,,2.15,346.0,2970.0,3316.0,,1052.01,560.0,2906.0,3466.0
51,1013.14,626.0,1476.0,2102.0,,1.88,412.0,1410.0,1822.0,,7.95,412.0,3036.0,3448.0,,2.21,346.0,2970.0,3316.0,,2.69,412.0,2906.0,3318.0
52,2.59,346.0,1476.0,1822.0,,208.62,1018.0,1410.0,2428.0,,1433.73,486.0,3102.0,3588.0,,2.38,412.0,2970.0,3382.0,,2.12,412.0,2906.0,3318.0
53,2.13,346.0,1476.0,1822.0,,1.99,346.0,1410.0,1756.0,,11.78,2004.0,1588.0,3592.0,,205.17,412.0,2970.0,3382.0,,1051.83,486.0,2906.0,3392.0
54,205.96,412.0,1476.0,1888.0,,1.97,412.0,1410.0,1822.0,,12.81,1938.0,1588.0,3526.0,,2.32,412.0,2970.0,3382.0,,1012.61,626.0,2906.0,3532.0
55,1.82,412.0,1476.0,1888.0,,2.0,412.0,1410.0,1822.0,,11.88,1938.0,1588.0,3526.0,,2.11,412.0,2970.0,3382.0,,204.71,1778.0,2906.0,4684.0
56,1.96,412.0,1476.0,1888.0,,1.8,412.0,1410.0,1822.0,,8.4,412.0,3036.0,3448.0,,2.2,346.0,2970.0,3316.0,,2.59,412.0,2906.0,3318.0
57,1.83,412.0,1476.0,1888.0,,1.88,412.0,1410.0,1822.0,,1019.75,692.0,3102.0,3794.0,,2.19,412.0,2970.0,3382.0,,2.54,412.0,2906.0,3318.0
58,1051.05,420.0,1476.0,1896.0,,1.85,412.0,1410.0,1822.0,,1013.35,692.0,3102.0,3794.0,,2.2,412.0,2970.0,3382.0,,2.0,412.0,2906.0,3318.0
59,1.81,412.0,1476.0,1888.0,,1.66,346.0,1410.0,1756.0,,1012.7,626.0,3102.0,3728.0,,2.46,346.0,2970.0,3316.0,,1009.47,626.0,2906.0,3532.0
60,1.76,412.0,1476.0,1888.0,,1015.77,486.0,1410.0,1896.0,,11.45,1938.0,1588.0,3526.0,,2.36,412.0,2970.0,3382.0,,1428.96,626.0,2906.0,3532.0
61,1.84,412.0,1476.0,1888.0,,1.87,412.0,1410.0,1822.0,,8.47,412.0,3036.0,3448.0,,2.2,412.0,2970.0,3382.0,,2.18,412.0,2906.0,3318.0
62,210.64,412.0,1476.0,1888.0,,4648.68,626.0,1410.0,2036.0,,7.94,412.0,3036.0,3448.0,,2.1,412.0,2970.0,3382.0,,2.18,412.0,2906.0,3318.0
63,1219.53,560.0,1476.0,2036.0,,1.7,412.0,1410.0,1822.0,,8.12,412.0,3036.0,3448.0,,2.11,412.0,2970.0,3382.0,,1.99,412.0,2906.0,3318.0
64,1062.2,486.0,1476.0,1962.0,,1.64,412.0,1410.0,1822.0,,10.87,412.0,3036.0,3448.0,,206.06,412.0,2970.0,3382.0,,1006.39,420.0,2906.0,3326.0
65,1.83,412.0,1476.0,1888.0,,206.47,412.0,1410.0,1822.0,,8.91,412.0,3036.0,3448.0,,3.24,412.0,2970.0,3382.0,,1.91,412.0,2906.0,3318.0
66,4649.72,626.0,1476.0,2102.0,,1.8,346.0,1410.0,1756.0,,8.09,346.0,3036.0,3382.0,,1008.45,626.0,2970.0,3596.0,,1066.22,626.0,2906.0,3532.0
67,1013.43,486.0,1476.0,1962.0,,1.85,412.0,1410.0,1822.0,,10.81,412.0,3036.0,3448.0,,2.36,346.0,2970.0,3316.0,,204.77,1778.0,2906.0,4684.0
68,1.82,412.0,1476.0,1888.0,,1005.39,626.0,1410.0,2036.0,,7.74,346.0,3036.0,3382.0,,2.38,412.0,2970.0,3382.0,,205.13,412.0,2906.0,3318.0
69,1.74,412.0,1476.0,1888.0,,1.73,412.0,1410.0,1822.0,,7.82,412.0,3036.0,3448.0,,2.37,412.0,2970.0,3382.0,,2.26,412.0,2906.0,3318.0
70,1054.84,626.0,1476.0,2102.0,,1065.31,626.0,1410.0,2036.0,,11.8,412.0,3036.0,3448.0,,1037.92,626.0,2970.0,3596.0,,2.52,346.0,2906.0,3252.0
71,205.04,412.0,1476.0,1888.0,,1013.38,486.0,1410.0,1896.0,,217.66,478.0,3102.0,3580.0,,2.45,412.0,2970.0,3382.0,,1063.83,626.0,2906.0,3532.0
72,1.89,412.0,1476.0,1888.0,,1013.36,626.0,1410.0,2036.0,,1062.58,552.0,3102.0,3654.0,,208.3,412.0,2970.0,3382.0,,2.15,346.0,2906.0,3252.0
73,211.01,412.0,1476.0,1888.0,,820.98,412.0,1410.0,1822.0,,1216.59,692.0,3102.0,3794.0,,2.52,412.0,2970.0,3382.0,,2.01,412.0,2906.0,3318.0
74,1.92,346.0,1476.0,1822.0,,2037.87,560.0,1410.0,1970.0,,7.83,412.0,3036.0,3448.0,,2.4,412.0,2970.0,3382.0,,210.96,412.0,2906.0,3318.0
75,1.76,412.0,1476.0,1888.0,,1428.91,486.0,1410.0,1896.0,,8.63,412.0,3036.0,3448.0,,210.96,412.0,2970.0,3382.0,,2.14,412.0,2906.0,3318.0
76,1054.64,486.0,1476.0,1962.0,,208.44,412.0,1410.0,1822.0,,7.94,412.0,3036.0,3448.0,,2.47,346.0,2970.0,3316.0,,208.1,412.0,2906.0,3318.0
77,1.82,412.0,1476.0,1888.0,,206.46,412.0,1410.0,1822.0,,4796.82,692.0,3102.0,3794.0,,2.39,412.0,2970.0,3382.0,,2.92,346.0,2906.0,3252.0
78,209.59,412.0,1476.0,1888.0,,1.85,412.0,1410.0,1822.0,,8.18,412.0,3036.0,3448.0,,2.39,412.0,2970.0,3382.0,,2.31,412.0,2906.0,3318.0
79,1.88,412.0,1476.0,1888.0,,1.71,412.0,1410.0,1822.0,,1046.7,692.0,3102.0,3794.0,,2.29,412.0,2970.0,3382.0,,2.29,412.0,2906.0,3318.0
80,1.79,346.0,1476.0,1822.0,,1236.61,486.0,1410.0,1896.0,,9.11,346.0,3036.0,3382.0,,2.35,412.0,2970.0,3382.0,,1064.69,560.0,2906.0,3466.0
81,822.3,412.0,1476.0,1888.0,,1.89,412.0,1410.0,1822.0,,7.95,412.0,3036.0,3448.0,,1049.33,560.0,2970.0,3530.0,,2.04,412.0,2906.0,3318.0
82,1.94,412.0,1476.0,1888.0,,1.73,346.0,1410.0,1756.0,,8.16,412.0,3036.0,3448.0,,2.56,412.0,2970.0,3382.0,,1063.35,560.0,2906.0,3466.0
83,1.68,412.0,1476.0,1888.0,,1.65,412.0,1410.0,1822.0,,624.34,478.0,3102.0,3580.0,,2.38,412.0,2970.0,3382.0,,1220.11,486.0,2906.0,3392.0
84,1.67,412.0,1476.0,1888.0,,1.7,412.0,1410.0,1822.0,,8.04,412.0,3036.0,3448.0,,2.36,346.0,2970.0,3316.0,,1.99,412.0,2906.0,3318.0
85,1.62,412.0,1476.0,1888.0,,1.66,412.0,1410.0,1822.0,,11.21,2004.0,1588.0,3592.0,,1040.14,626.0,2970.0,3596.0,,1257.73,626.0,2906.0,3532.0
86,1.74,412.0,1476.0,1888.0,,1.87,346.0,1410.0,1756.0,,8.48,412.0,3036.0,3448.0,,2.39,412.0,2970.0,3382.0,,1062.04,486.0,2906.0,3392.0
87,1.8,412.0,1476.0,1888.0,,414.43,1754.0,674.0,2428.0,,216.31,478.0,3102.0,3580.0,,1065.25,626.0,2970.0,3596.0,,1.96,412.0,2906.0,3318.0
88,209.13,1051.0,1476.0,2527.0,,1.89,412.0,1410.0,1822.0,,9.02,346.0,3036.0,3382.0,,2.43,412.0,2970.0,3382.0,,1.89,412.0,2906.0,3318.0
89,2.04,412.0,1476.0,1888.0,,1.73,412.0,1410.0,1822.0,,1033.35,486.0,3102.0,3588.0,,3.05,412.0,2970.0,3382.0,,1.81,412.0,2906.0,3318.0
90,1.73,412.0,1476.0,1888.0,,1.77,412.0,1410.0,1822.0,,627.29,478.0,3102.0,3580.0,,2.5,346.0,2970.0,3316.0,,1.8,412.0,2906.0,3318.0
91,1.81,412.0,1476.0,1888.0,,4114.44,708.0,1410.0,2118.0,,12.38,2027.0,1499.0,3526.0,,2.44,346.0,2970.0,3316.0,,1.71,412.0,2906.0,3318.0
92,1.71,412.0,1476.0,1888.0,,2.1,412.0,1410.0,1822.0,,7.97,412.0,3036.0,3448.0,,4817.7,626.0,2970.0,3596.0,,1.8,412.0,2906.0,3318.0
93,1064.77,626.0,1476.0,2102.0,,1.75,412.0,1410.0,1822.0,,1036.16,692.0,3102.0,3794.0,,2.41,412.0,2970.0,3382.0,,1.83,412.0,2906.0,3318.0
94,3061.56,568.0,1476.0,2044.0,,1.64,412.0,1410.0,1822.0,,7.72,412.0,3036.0,3448.0,,2.33,412.0,2970.0,3382.0,,1.73,412.0,2906.0,3318.0
95,2.0,346.0,1476.0,1822.0,,1.56,346.0,1410.0,1756.0,,7.94,412.0,3036.0,3448.0,,2.33,412.0,2970.0,3382.0,,1.74,412.0,2906.0,3318.0
96,1.79,412.0,1476.0,1888.0,,1.56,412.0,1410.0,1822.0,,11.57,1938.0,1588.0,3526.0,,416.21,412.0,2970.0,3382.0,,1041.72,626.0,2906.0,3532.0
97,1.75,412.0,1476.0,1888.0,,205.24,412.0,1410.0,1822.0,,8.19,412.0,3036.0,3448.0,,2.47,412.0,2970.0,3382.0,,1.99,412.0,2906.0,3318.0
98,1.66,412.0,1476.0,1888.0,,1.8,412.0,1410.0,1822.0,,1056.35,552.0,3102.0,3654.0,,2.4,412.0,2970.0,3382.0,,1.84,412.0,2906.0,3318.0
99,1.61,412.0,1476.0,1888.0,,1050.23,486.0,1410.0,1896.0,,7.87,412.0,3036.0,3448.0,,2.33,412.0,2970.0,3382.0,,1.91,412.0,2906.0,3318.0
100,1.74,412.0,1476.0,1888.0,,1.87,412.0,1410.0,1822.0,,1262.51,626.0,3102.0,3728.0,,2.24,412.0,2970.0,3382.0,,1.88,412.0,2906.0,3318.0
101,1.81,412.0,1476.0,1888.0,,1.8,412.0,1410.0,1822.0,,7.85,412.0,3036.0,3448.0,,2.35,412.0,2970.0,3382.0,,1238.02,626.0,2906.0,3532.0
102,1062.58,560.0,1476.0,2036.0,,1.69,412.0,1410.0,1822.0,,7.93,412.0,3036.0,3448.0,,2.33,412.0,2970.0,3382.0,,2.0,412.0,2906.0,3318.0
103,2.71,412.0,1476.0,1888.0,,210.27,1018.0,1410.0,2428.0,,8.09,412.0,3036.0,3448.0,,2.31,412.0,2970.0,3382.0,,1.99,412.0,2906.0,3318.0
104,1059.23,486.0,1476.0,1962.0,,1014.13,626.0,1410.0,2036.0,,1072.29,552.0,3102.0,3654.0,,2.3,412.0,2970.0,3382.0,,413.75,412.0,2906.0,3318.0
105,1.98,412.0,1476.0,1888.0,,1.75,346.0,1410.0,1756.0,,1427.32,2218.0,1588.0,3806.0,,203.98,412.0,2970.0,3382.0,,2.17,412.0,2906.0,3318.0
106,1.87,346.0,1476.0,1822.0,,418.02,412.0,1410.0,1822.0,,7.94,412.0,3036.0,3448.0,,1054.24,626.0,2970.0,3596.0,,2.04,346.0,2906.0,3252.0
107,1053.82,626.0,1476.0,2102.0,,1.9,412.0,1410.0,1822.0,,1229.65,692.0,3102.0,3794.0,,2.38,412.0,2970.0,3382.0,,205.49,1778.0,2906.0,4684.0
108,1013.48,486.0,1476.0,1962.0,,1.7,412.0,1410.0,1822.0,,7.73,412.0,3036.0,3448.0,,1065.06,626.0,2970.0,3596.0,,2.03,412.0,2906.0,3318.0
109,1.81,412.0,1476.0,1888.0,,206.21,412.0,1410.0,1822.0,,8.13,412.0,3036.0,3448.0,,2.48,412.0,2970.0,3382.0,,2.14,412.0,2906.0,3318.0
110,2.51,412.0,1476.0,1888.0,,1.82,412.0,1410.0,1822.0,,7.97,412.0,3036.0,3448.0,,2.32,412.0,2970.0,3382.0,,2.07,412.0,2906.0,3318.0
111,2.02,412.0,1476.0,1888.0,,1.75,412.0,1410.0,1822.0,,1009.75,552.0,3102.0,3654.0,,419.47,3248.0,1466.0,4714.0,,416.19,412.0,2906.0,3318.0
112,206.5,412.0,1476.0,1888.0,,1.87,346.0,1410.0,1756.0,,7.8,412.0,3036.0,3448.0,,2.41,412.0,2970.0,3382.0,,821.63,412.0,2906.0,3318.0
113,1.91,346.0,1476.0,1822.0,,1.83,346.0,1410.0,1756.0,,7.4,346.0,3036.0,3382.0,,2.49,412.0,2970.0,3382.0,,2.01,412.0,2906.0,3318.0
114,2.09,412.0,1476.0,1888.0,,205.7,412.0,1410.0,1822.0,,216.54,478.0,3102.0,3580.0,,2.41,412.0,2970.0,3382.0,,1.83,412.0,2906.0,3318.0
115,1.78,412.0,1476.0,1888.0,,1029.57,560.0,1410.0,1970.0,,8.18,346.0,3036.0,3382.0,,1032.43,626.0,2970.0,3596.0,,1247.24,560.0,2906.0,3466.0
116,1.81,412.0,1476.0,1888.0,,1.74,412.0,1410.0,1822.0,,11.19,2004.0,1588.0,3592.0,,2.49,412.0,2970.0,3382.0,,2.03,346.0,2906.0,3252.0
117,1.74,412.0,1476.0,1888.0,,1065.82,486.0,1410.0,1896.0,,7.89,412.0,3036.0,3448.0,,1064.86,560.0,2970.0,3530.0,,1.83,412.0,2906.0,3318.0
118,203.62,412.0,1476.0,1888.0,,1013.21,626.0,1410.0,2036.0,,1012.3,692.0,3102.0,3794.0,,2.5,412.0,2970.0,3382.0,,414.5,412.0,2906.0,3318.0
119,1.97,412.0,1476.0,1888.0,,2.27,412.0,1410.0,1822.0,,7.91,412.0,3036.0,3448.0,,1064.92,626.0,2970.0,3596.0,,1.97,412.0,2906.0,3318.0
120,1050.18,626.0,1476.0,2102.0,,1.72,412.0,1410.0,1822.0,,1058.46,626.0,3102.0,3728.0,,2.45,412.0,2970.0,3382.0,,2.01,346.0,2906.0,3252.0
121,1.95,412.0,1476.0,1888.0,,2.05,412.0,1410.0,1822.0,,7.46,346.0,3036.0,3382.0,,2.6,412.0,2970.0,3382.0,,204.94,412.0,2906.0,3318.0
122,416.22,412.0,1476.0,1888.0,,208.27,412.0,1410.0,1822.0,,1059.7,692.0,3102.0,3794.0,,2.56,412.0,2970.0,3382.0,,1013.73,560.0,2906.0,3466.0
123,2.14,412.0,1476.0,1888.0,,2.23,412.0,1410.0,1822.0,,7.48,346.0,3036.0,3382.0,,1037.28,626.0,2970.0,3596.0,,1.94,412.0,2906.0,3318.0
124,1008.29,626.0,1476.0,2102.0,,209.22,412.0,1410.0,1822.0,,1474.24,552.0,3102.0,3654.0,,2.67,412.0,2970.0,3382.0,,417.12,412.0,2906.0,3318.0
125,204.58,985.0,1476.0,2461.0,,1.94,412.0,1410.0,1822.0,,7.83,412.0,3036.0,3448.0,,1062.39,486.0,2970.0,3456.0,,2.02,412.0,2906.0,3318.0
126,1053.68,626.0,1476.0,2102.0,,1.92,346.0,1410.0,1756.0,,1443.34,692.0,3102.0,3794.0,,2.64,412.0,2970.0,3382.0,,2.03,412.0,2906.0,3318.0
127,1.94,412.0,1476.0,1888.0,,1012.48,486.0,1410.0,1896.0,,1043.85,626.0,3102.0,3728.0,,204.74,1810.0,2970.0,4780.0,,1.93,412.0,2906.0,3318.0
128,1.83,412.0,1476.0,1888.0,,1.99,346.0,1410.0,1756.0,,8.4,346.0,3036.0,3382.0,,2.92,346.0,2970.0,3316.0,,1.98,412.0,2906.0,3318.0
129,2.79,412.0,1476.0,1888.0,,1.71,412.0,1410.0,1822.0,,8.71,412.0,3036.0,3448.0,,212.34,412.0,2970.0,3382.0,,1.88,412.0,2906.0,3318.0
130,1034.74,626.0,1476.0,2102.0,,1.64,412.0,1410.0,1822.0,,13.84,2004.0,1588.0,3592.0,,1052.55,486.0,2970.0,3456.0,,1027.01,626.0,2906.0,3532.0
131,2.77,412.0,1476.0,1888.0,,1.63,346.0,1410.0,1756.0,,8.24,412.0,3036.0,3448.0,,1012.89,626.0,2970.0,3596.0,,204.72,412.0,2906.0,3318.0
132,2.26,412.0,1476.0,1888.0,,1.61,412.0,1410.0,1822.0,,8.78,412.0,3036.0,3448.0,,2.39,412.0,2970.0,3382.0,,1.96,346.0,2906.0,3252.0
133,2.32,346.0,1476.0,1822.0,,1020.61,560.0,1410.0,1970.0,,13.46,2004.0,1588.0,3592.0,,2.69,412.0,2970.0,3382.0,,1249.74,486.0,2906.0,3392.0
134,1234.88,626.0,1476.0,2102.0,,1011.3,486.0,1410.0,1896.0,,1274.92,626.0,3102.0,3728.0,,209.91,412.0,2970.0,3382.0,,1062.09,626.0,2906.0,3532.0
135,3.14,346.0,1476.0,1822.0,,1.89,346.0,1410.0,1756.0,,7.99,412.0,3036.0,3448.0,,1019.76,626.0,2970.0,3596.0,,1.93,412.0,2906.0,3318.0
136,2.5,412.0,1476.0,1888.0,,1.71,412.0,1410.0,1822.0,,7.83,412.0,3036.0,3448.0,,2.24,412.0,2970.0,3382.0,,209.2,412.0,2906.0,3318.0
137,1027.7,626.0,1476.0,2102.0,,1.64,412.0,1410.0,1822.0,,7.66,346.0,3036.0,3382.0,,1064.98,420.0,2970.0,3390.0,,2.02,412.0,2906.0,3318.0
