P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.97,212.23,16.53,3131.81,1219.03
8.74,211.92,19.87,1429.02,213.2
8.78,7.41,1058.95,1049.55,5.0
8302.48,829.82,16.79,426.48,8.49
9.02,211.7,2072.1,7258.0,6.35
218.78,3297.11,222.33,1033.45,1458.18
5116.97,213.78,2694.16,1459.55,4.99
1013.87,6.06,1217.72,6.57,214.6
8.9,1833.07,1070.75,3526.39,1478.74
8.74,2046.83,1276.8,6.62,4.92
1039.32,5.36,1267.13,11412.63,5.05
3314.46,1268.36,630.3,1061.02,7413.02
3069.8,5.36,23.66,6.72,1016.24
2093.29,206.83,226.0,1266.95,6.51
10.35,3325.21,7195.2,6.42,7085.62
10.23,5.32,16.61,6.96,3349.65
9.25,215.02,16.17,1236.66,213.88
9.61,5618.75,11169.08,2501.7,2485.17
1056.75,1014.04,640.39,9.76,4.99
9.24,5.47,2100.22,10.33,2468.69
426.69,6.8,17.89,6.87,4.95
213.57,422.8,16.1,1437.26,4.87
219.57,1877.34,433.32,6.73,2077.48
1056.49,3325.57,16.93,6.44,5.45
9.31,1015.67,632.21,1461.81,5.37
1057.82,1427.39,16.49,6.52,1830.58
8.7,6.85,4515.47,11560.03,2877.52
1059.55,1667.79,6412.45,6.5,214.35
1217.4,2039.09,16.24,2854.43,30273.26
1637.88,827.99,1470.99,7372.77,1015.98
2245.82,420.97,228.58,9.22,9.56
9.42,5.39,1061.63,7627.05,217.62
11.15,1009.4,17.63,2040.52,1020.2
217.61,210.96,19.4,10.14,4.99
9.14,1250.74,17.53,16717.54,212.89
1231.86,6.38,16698.85,10677.07,1853.5
213.58,1868.97,5929.95,2679.25,9.02
8.87,5.25,17.12,1220.47,6566.66
10.35,5.18,3108.68,214.95,4088.8
214.23,5.17,2738.28,213.94,8.47
1025.98,3345.66,221.94,1445.97,215.79
16925.76,1652.73,16.3,2453.03,1023.12
1016.15,39602.55,3121.38,622.22,4.73
1013.27,212.75,16.35,212.63,4.73
217.78,419.77,16.37,3072.68,1049.98
4522.4,1249.98,3284.1,6.35,61837.13
40053.69,7087.17,1261.6,17077.9,212.94
9.05,5.7,1070.16,6.82,1460.44
8.88,213.56,16.51,7.36,5.15
8.83,213.38,1456.12,1275.47,3143.07
1033.41,5.47,1256.27,7.16,4.97
1015.85,1016.23,20.08,827.94,9.22
3310.25,419.74,1235.68,6.63,5.25
12.11,1030.96,2093.95,3277.95,9.52
9.07,5.33,16.21,1269.15,5.01
1039.38,5.49,15.96,7210.43,5.03
1013.67,7636.36,16.2,217.13,5.24
1014.03,5.71,4826.7,6.67,31342.52
10724.67,2293.02,16.25,1437.66,8.34
1013.2,213.31,2474.54,828.92,4.72
12.17,6.57,16.46,3150.97,4.69
10.42,211.43,1434.68,6.41,4.57
2254.0,1048.39,17.66,6.63,424.34
8.76,5.49,224.18,214.48,621.99
2274.39,419.99,16.15,6.65,6.02
7653.53,5.66,1018.12,6.54,4.84
12.33,5.46,56343.33,6.44,8.5
2078.24,8.12,2249.3,212.86,1435.91
7362.29,1030.49,16.47,12.1,1429.07
8.86,3265.14,1040.73,9978.68,5.28
8.82,826.72,6685.9,6.45,3346.62
9.86,420.85,26.37,2088.56,2088.26
9.86,1213.46,225.3,6.52,4.8
1254.28,6.55,16.16,6.38,1066.64
9.11,213.44,17.37,1666.16,7.37
1245.87,1429.84,7412.7,1478.71,5.42
9.3,5.7,15.66,2676.39,5.14
4609.49,5.57,16.55,29731.77,5.14
9.14,1426.83,1080.04,8.7,4.86
11.12,213.58,16.1,12.54,5.42
1444.1,1430.11,3156.33,1031.37,4.95
12.98,1048.07,633.54,3881.35,9965.82
426.65,419.71,3529.92,1229.88,1461.3
1037.24,1851.1,229.89,1478.38,31010.77
829.34,4587.59,16.22,620.86,11.05
1063.25,1221.94,635.27,6.76,6.39
426.69,210.86,19.21,8.18,7.91
9.08,213.12,1271.41,6.88,26546.49
1067.77,1478.12,6241.88,9.92,2039.63
1218.19,1049.2,19.63,1864.35,4.82
424.28,1010.58,1462.7,6.56,2085.31
12.04,7979.59,3160.6,7.74,214.34
219.83,5.47,16.3,2906.43,622.01
9.86,7210.89,16.02,6.5,4620.22
10.25,5.61,7059.64,31253.97,4.91
9.37,23392.21,15.92,7.91,1062.97
1021.13,5.58,15.87,7.02,1220.24
9.04,1047.66,1257.92,1041.34,4.82
1056.31,1429.69,2728.5,4910.57,4.83
8.89,5.84,1020.8,1017.08,1240.7
1059.88,7613.26,16.41,6.67,1064.12
1215.24,213.62,1049.94,8.53,4.81
1065.54,8.4,7664.4,2267.63,4.84
9.54,1661.31,15.87,621.89,3095.33
2081.73,1221.61,16.17,420.55,1016.05
9.18,5.49,224.51,626.74,4.78
8.88,214.24,1055.64,9.94,1477.65
1039.54,5.42,2503.31,6.79,1253.93
9.0,214.61,15.79,5351.52,4.88
214.93,3285.43,1027.13,6.42,1049.55
9.21,1885.32,1290.15,4185.85,210.91
8.98,2465.11,4124.88,10.0,4.84
7638.98,5.34,15.69,216.85,1033.34
3065.72,1235.8,15.67,6.82,4.79
9.02,4627.1,15.7,6.6,1063.84
8.86,1831.98,1065.4,1026.56,4.91
8.75,6.43,16.42,6.5,6581.1
1022.02,2297.05,1050.49,10.45,622.17
1218.45,830.11,15.87,6413.56,214.28
11.9,1262.08,3346.41,1016.19,5.71
4611.11,5.42,16.34,10.61,621.64
1011.57,5.28,11173.34,6.58,5.63
2035.42,830.74,1261.48,1244.9,2038.86
8.99,3325.94,16.59,1448.62,5.34
214.82,7981.25,19.84,2241.41,5.12
8.91,421.21,1447.71,6.77,2482.89
420.6,3087.82,18.8,6.68,622.0
10.81,5.7,18.85,8.73,2085.28
11.49,1634.92,1017.43,7.24,4778.08
9.38,422.11,1900.27,1257.31,1478.57
1228.34,209.21,24.95,3116.08,5.03
215.34,5.33,20.31,1009.04,4.97
8.96,1048.68,17.91,2038.06,214.15
10.57,1014.14,1253.37,218.56,8.56
8.88,5.36,20.76,420.8,620.93
2060.19,6.96,20.14,1056.48,2062.35
424.56,5.32,20.55,6.51,1666.97
1437.08,5.39,16.72,6.57,4.79
1051.84,1216.72,1697.26,1250.39,1049.55
9.25,5.36,16.08,213.47,4.93
217.99,824.71,1069.03,1030.64,4.63
1426.98,211.41,229.56,4546.28,1464.22
8.78,8930.06,1231.97,7093.14,56488.27
1666.58,1015.68,17.7,3092.95,6.24
213.55,7.81,17.49,9.94,8.89
1253.55,8.25,19.57,1878.34,9.3
8.7,5.32,22967.51,9.46,5.19
8.68,5.38,1076.91,6.66,831.97
8.71,7.97,1077.65,831.4,5605.86
1833.06,5.43,1075.46,7.33,4.98
9.15,1027.66,1278.44,4300.08,213.26
9.14,208.53,1068.09,7.08,214.62
9.14,1049.63,16.68,216.57,1268.26
3282.55,7.01,20.06,6.54,7622.6
11.32,1471.59,1285.62,1260.13,5.33
8.92,211.66,4589.17,218.72,1445.27
213.66,421.56,1074.63,9.29,5.15
421.43,7.49,2725.79,1478.49,8.39
1009.31,216.71,221.85,1251.37,1013.45
1013.88,1039.24,16.77,6.74,212.06
1013.33,4337.94,1486.88,5348.05,4.88
217.46,2034.02,16.24,10.09,1479.29
1245.98,1013.07,16.21,218.15,239145.67
9.16,210.96,15.93,6.54,1221.34
1046.24,1462.44,1485.58,6.62,213.83
11.43,6.15,16.05,2063.97,8.65
217.48,1026.83,1254.34,1012.98,4.98
1653.56,7.23,16.35,8.29,5.04
214.1,1262.59,1482.97,2087.65,4.9
9.14,5.8,1021.42,622.42,2878.27
1030.49,2070.88,1072.17,11545.19,4.95
9.32,212.23,2102.0,213.59,1008.94
219.79,1047.84,16.68,1056.44,1459.32
1016.91,5.37,16.11,6.8,1014.25
12.09,5.37,15.68,1060.63,4.95
13.35,1047.63,20.24,10.67,5987.38
5615.71,5.37,20.7,1056.76,218.06
216.73,6.8,222.48,3315.28,2065.51
832.72,211.75,15.88,4724.35,217.66
1234.12,5.42,22.49,1016.11,213.76
1885.95,5.21,16352.58,6.65,4333.08
8.88,1257.09,9525.58,2085.21,120166.94
9.11,9359.02,23.63,6.51,6.42
4124.3,3319.81,1254.95,6.46,2723.43
213.74,5.51,19.79,217.62,1459.1
1042.29,1266.89,224.02,10.55,8.82
1216.39,1063.38,18.14,1640.38,1265.42
9.1,1219.74,6603.85,16530.27,1061.56
9.24,825.89,30733.56,1014.82,1013.66
9.21,1469.92,18.92,833.98,619.69
418.89,5.48,22.54,6.84,1672.85
3325.53,4103.93,835.48,7.99,5.06
11.41,7.74,1473.18,3305.95,5.12
828.17,1055.31,1465.05,2703.57,1032.44
3350.11,5.4,3100.58,1015.77,1219.77
8.79,828.74,4639.15,6.97,1480.08
1061.96,5.41,16.28,624.68,1250.32
1013.97,1248.08,16.27,7012.28,5.86
1217.55,1057.44,16.52,1430.05,8.23
4389.46,1651.83,21.56,6.96,4.9
9.06,1220.39,630.28,1651.8,1429.57
1058.49,5.62,1437.06,1033.28,6.03
12.7,5.41,229.12,1219.04,5.0
12.49,1238.34,1068.2,828.4,1013.22
1025.97,1269.55,1492.0,61047.3,11190.83
1831.56,421.73,223.82,12.53,9950.35
3985.31,5.42,20.69,6.49,8.86
1040.29,1064.74,16.48,8267.97,5.94
1649.38,5.59,21.04,8.26,217.45
8.84,6.8,6411.98,6.63,4.83
1265.72,422.68,232.23,835.0,6.09
422.92,5.43,3280.89,6.62,2061.8
8.86,5.48,842.03,6.32,1215.33
9.36,420.27,18.51,6.3,5.27
1042.33,1242.33,4360.77,6.28,214.8
216.99,4389.76,16.9,6.43,115063.06
421.78,5.33,16.24,217.01,6387.78
1693.9,5.47,1068.97,4366.03,5.0
1016.72,415.2,16.24,1220.83,1886.85
14.93,4572.58,16.75,420.31,8.75
11.97,1008.9,30049.64,8.63,4.7
6585.85,5.51,229.99,218.46,8.07
1016.84,1475.43,16.33,1844.18,4.73
217.79,5144.02,225.78,7913.93,2684.37
213.89,6.0,2050.0,11.51,3334.2
8.96,211.12,1654.63,1440.66,5.2
1258.5,6.26,15.91,219.08,5.5
1065.78,213.89,17727.77,7.04,1854.88
1018.15,1041.4,20.07,6.65,5.33
4143.24,3310.85,7193.26,6.61,1008.8
3062.27,5.34,16.72,3099.89,10.49
1013.95,1638.69,16.27,6.76,6.1
215.19,3270.14,16.55,1061.42,4.94
419.7,6.85,639.16,6.64,5.11
7692.84,1684.97,117402.25,6.6,9.13
217.43,7160.1,17.95,1044.18,1051.56
1040.93,5.82,1869.92,6.71,1216.01
425.54,5.59,20.26,2088.98,6580.39
9.81,5.67,21.71,6.47,5.05
220.44,6.07,1216.66,10.28,8.97
10.63,2673.91,1480.28,10.07,828.73
1072.3,10926.37,9985.09,10.4,419.43
218.01,5.31,2510.43,6.73,30201.98
4113.91,5.33,16.3,7.0,1220.9
6577.96,823.54,2250.2,60823.78,622.66
1653.55,1669.63,16.43,9.44,6.69
5366.4,5.67,19.89,9.1,5.24
2677.98,5.79,21.91,7.08,14478.07
9.03,5.94,25.94,4544.56,1218.37
11.69,209.39,17.02,6.52,5.76
8.91,5.74,16.66,1048.73,4.96
8.7,6.19,19.83,219.52,4359.52
1064.61,7.89,227.86,6.86,4340.91
216.19,1068.34,2084.65,6.99,1220.45
1041.96,1219.31,1074.56,6.61,8.71
39614.81,5.48,13166.96,10.58,5633.66
4612.92,1045.96,234.25,6.56,5.04
8.73,1425.28,237677.89,6.74,5.05
827.96,1461.31,18.8,7.21,4.91
8.88,1048.1,16.56,9.91,5.11
3282.18,5.56,1230.71,10.99,1221.67
220.34,5.35,19.02,6.82,1269.74
1026.93,5.54,223.43,2068.19,5.32
9.92,5.27,1061.87,3331.25,5143.89
1049.96,3060.14,2733.65,2291.94,619.36
424.47,3313.2,18.98,6.57,1023.12
421.45,1014.05,16.52,33219.31,1013.33
9.49,5.34,62097.66,10.58,13317.78
2866.25,825.1,13809.84,10.46,9.41
2253.46,5.36,1026.2,8.8,6.45
8.84,422.34,16.57,33184.63,213.66
8.78,214.41,16.54,7.63,623.02
8.7,213.47,240427.95,13283.94,5.69
8.74,1467.56,2679.11,1221.21,5.26
8.94,5.59,1078.8,1063.98,5.78
8.77,5.67,222.98,1016.08,1214.22
6580.44,1018.07,16.0,8.4,213.35
9.17,7.03,20.2,22025.17,619.0
212.58,3297.38,60081.46,2453.88,1038.4
2461.74,8930.16,24.87,1460.6,5.66
2073.96,1016.87,1472.04,214.59,2290.99
1273.58,1014.23,1019.9,31329.69,4.9
427.57,1011.39,632.66,7.86,59583.36
13.48,831.2,1073.86,2091.55,6437.67
1042.63,7.26,19.36,3323.12,1221.94
8.87,5.86,15.87,1065.4,9937.84
1058.25,1232.21,18.97,1014.71,26165.87
216.91,5.68,1248.72,7.88,621.85
421.32,1045.87,19.96,29772.02,1437.33
8.83,7157.57,1033.32,8.77,621.87
8.73,1650.76,19.77,7.5,5033.78
9.09,5.42,19.86,10.55,4.88
422.04,5365.89,65160.82,2458.05,4.9
9.31,830.23,19.54,7.28,1016.52
426.07,829.98,430.88,7.06,1013.98
1278.36,1686.1,1067.33,8.28,4.86
5652.39,1016.19,225.63,10.84,4.96
2035.1,5.45,4349.71,4357.28,4118.47
10.52,209.54,635.02,6.84,1428.85
211.5,1441.62,17.86,10.84,1253.8
1025.01,421.15,1047.23,6.88,5.01
11.79,1268.69,1084.88,6.76,1254.27
1054.56,4830.49,1268.42,4142.92,1237.59
1013.91,1065.81,224.62,1014.34,8.64
1016.78,5.31,1435.82,626.47,8.06
11.42,6.73,229.38,13829.02,3312.39
1053.62,1864.61,16.36,1246.79,4.89
9.15,3070.97,1243.07,1269.95,3094.97
213.77,8.45,1268.86,6.6,829.69
8.86,1053.89,15.86,1869.02,1007.8
9.14,1014.34,16.07,6.76,16415.04
215.91,5.68,1279.02,7627.88,8.83
8.95,834.1,16.05,6.71,4.94
217.96,5.5,15.89,6.33,4.88
8.89,5.47,227.17,1219.92,4.92
10.47,419.62,19.32,9.93,1220.28
2486.25,1030.51,16.36,22848.24,1478.27
10.38,1219.56,65955.58,9.33,8.8
4101.76,6565.84,16.73,2078.12,4.82
10.05,5.54,16.57,9.6,2244.52
1055.5,7.05,2254.45,3354.93,1445.71
8.62,5.55,16.98,6.71,621.62
216.79,1236.61,1854.23,1065.19,1023.51
1229.08,1271.65,3078.23,217.75,1013.07
1065.76,7.79,223.42,1244.49,4.86
1650.46,212.92,16.11,1063.46,1063.51
1221.27,213.21,1487.67,1013.94,1460.49
1065.2,1245.5,16.45,1834.44,8.35
9.15,1638.12,1020.68,621.43,4.82
34058.0,5.53,5371.13,1238.48,8.35
9.36,2294.72,3529.1,10.13,1441.72
1265.12,1062.28,16.23,216.41,4120.36
12.23,7.35,16.13,6.57,5.08
213.72,5.57,9417.25,6.77,4.95
