Handshake_ID,P-521_Time_ms,P-521_Bytes_TCP,P-521_Bytes_TLS,P-521_Bytes_Total,4,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_TCP,p521_mlkem1024_Bytes_TLS,p521_mlkem1024_Bytes_Total,9,mlkem1024_Time_ms,mlkem1024_Bytes_TCP,mlkem1024_Bytes_TLS,mlkem1024_Bytes_Total
44,435.04,2228.0,775.0,3003.0,,34.68,412.0,5012.0,5424.0,,8.76,346.0,4747.0,5093.0
45,229.36,1041.0,1884.0,2925.0,,2270.44,560.0,5079.0,5639.0,,86251.52,5288.0,2202.0,7490.0
46,1021.16,486.0,1885.0,2371.0,,26.8,412.0,5012.0,5424.0,,8.62,412.0,4745.0,5157.0
47,227.3,2229.0,775.0,3004.0,,1233.18,2012.0,3565.0,5577.0,,8.79,1032.0,4747.0,5779.0
48,1025.88,560.0,1884.0,2444.0,,27.65,1165.0,5012.0,6177.0,,10.53,412.0,4747.0,5159.0
49,22.07,346.0,1885.0,2231.0,,1091.21,626.0,5079.0,5705.0,,1431.34,552.0,4813.0,5365.0
50,1045.4,486.0,1885.0,2371.0,,26.89,412.0,5013.0,5425.0,,9.18,1098.0,4745.0,5843.0
51,221.71,412.0,1885.0,2297.0,,27.27,412.0,5013.0,5425.0,,9.13,346.0,4747.0,5093.0
52,19.11,412.0,1885.0,2297.0,,4138.47,774.0,5078.0,5852.0,,9.0,412.0,4747.0,5159.0
53,1071.04,626.0,1885.0,2511.0,,26.95,412.0,5013.0,5425.0,,9.76,412.0,4746.0,5158.0
54,19.52,412.0,1884.0,2296.0,,3292.17,700.0,5079.0,5779.0,,9.62,412.0,4746.0,5158.0
55,6606.52,412.0,1885.0,2297.0,,237.17,478.0,5078.0,5556.0,,13233.98,2004.0,3299.0,5303.0
56,26.45,412.0,1885.0,2297.0,,1075.08,486.0,5079.0,5565.0,,8.98,412.0,4747.0,5159.0
57,23.34,346.0,1885.0,2231.0,,1280.11,486.0,5078.0,5564.0,,218.22,2004.0,3299.0,5303.0
58,18.84,412.0,1884.0,2296.0,,2093.39,486.0,5079.0,5565.0,,8.96,412.0,4747.0,5159.0
59,18.37,412.0,1885.0,2297.0,,8869.68,996.0,5078.0,6074.0,,217.8,2004.0,3299.0,5303.0
60,221.27,975.0,1884.0,2859.0,,1294.12,692.0,5079.0,5771.0,,1034.63,692.0,4813.0,5505.0
61,222.24,1041.0,1885.0,2926.0,,28.05,412.0,5013.0,5425.0,,10.29,412.0,4747.0,5159.0
62,20.79,346.0,1885.0,2231.0,,4659.68,626.0,5078.0,5704.0,,5033.1,552.0,4812.0,5364.0
63,18.49,412.0,1885.0,2297.0,,1073.77,552.0,5079.0,5631.0,,8.73,412.0,4747.0,5159.0
64,1282.34,486.0,1885.0,2371.0,,1077.16,552.0,5079.0,5631.0,,3280.44,700.0,4812.0,5512.0
65,18.37,412.0,1883.0,2295.0,,1083.52,486.0,5078.0,5564.0,,8.73,412.0,4747.0,5159.0
66,1449.67,420.0,1884.0,2304.0,,28.05,412.0,5011.0,5423.0,,1046.75,626.0,4812.0,5438.0
67,18.87,412.0,1885.0,2297.0,,31.78,2679.0,3565.0,6244.0,,8.96,346.0,4747.0,5093.0
68,433.02,2229.0,775.0,3004.0,,5392.69,626.0,5079.0,5705.0,,8.81,346.0,4747.0,5093.0
69,1229.67,420.0,1885.0,2305.0,,1501.25,626.0,5078.0,5704.0,,1244.0,552.0,4813.0,5365.0
70,18.35,412.0,1883.0,2295.0,,446.56,1231.0,5078.0,6309.0,,2501.46,626.0,4813.0,5439.0
71,18.44,346.0,1885.0,2231.0,,28.13,412.0,5013.0,5425.0,,9.05,346.0,4747.0,5093.0
72,3993.95,1670.0,1884.0,3554.0,,31.67,2004.0,3565.0,5569.0,,30191.1,3709.0,2202.0,5911.0
73,1285.33,560.0,1884.0,2444.0,,32.46,2004.0,3565.0,5569.0,,1017.36,626.0,4813.0,5439.0
74,18.93,412.0,1884.0,2296.0,,1863.55,552.0,5079.0,5631.0,,8.69,346.0,4747.0,5093.0
75,224.73,412.0,1885.0,2297.0,,32.72,1087.0,5013.0,6100.0,,215.2,2546.0,3299.0,5845.0
76,18.45,412.0,1885.0,2297.0,,1043.3,552.0,5079.0,5631.0,,8229.88,2674.0,4813.0,7487.0
77,18.48,412.0,1885.0,2297.0,,27.57,1165.0,5012.0,6177.0,,4365.92,2012.0,3299.0,5311.0
78,2294.31,560.0,1885.0,2445.0,,27.04,412.0,5013.0,5425.0,,8.91,412.0,4747.0,5159.0
79,2084.2,560.0,1885.0,2445.0,,2095.1,560.0,5079.0,5639.0,,1265.97,486.0,4813.0,5299.0
80,221.67,412.0,1884.0,2296.0,,35.79,412.0,5012.0,5424.0,,9.54,412.0,4747.0,5159.0
81,18.12,346.0,1885.0,2231.0,,60042.29,7069.0,2335.0,9404.0,,1044.46,626.0,4813.0,5439.0
82,842.87,2229.0,775.0,3004.0,,650.64,478.0,5078.0,5556.0,,9.6,412.0,4745.0,5157.0
83,221.84,412.0,1885.0,2297.0,,27.25,412.0,5013.0,5425.0,,221.53,2004.0,3299.0,5303.0
84,222.44,412.0,1885.0,2297.0,,27.34,1165.0,5013.0,6178.0,,1429.93,626.0,4813.0,5439.0
85,18.61,412.0,1884.0,2296.0,,27.81,412.0,5013.0,5425.0,,9.29,412.0,4747.0,5159.0
86,18.4,412.0,1885.0,2297.0,,29.22,1165.0,5012.0,6177.0,,8.82,346.0,4747.0,5093.0
87,18.69,346.0,1885.0,2231.0,,6400.67,2679.0,3565.0,6244.0,,220.57,478.0,4812.0,5290.0
88,224.02,412.0,1884.0,2296.0,,6645.19,1231.0,5079.0,6310.0,,1032.91,486.0,4812.0,5298.0
89,19.07,346.0,1884.0,2230.0,,31.0,2004.0,3565.0,5569.0,,3122.22,478.0,4812.0,5290.0
90,226.65,2162.0,775.0,2937.0,,26.9,412.0,5013.0,5425.0,,2885.51,552.0,4813.0,5365.0
91,843.64,2162.0,775.0,2937.0,,27.01,1165.0,5011.0,6176.0,,30475.26,478.0,4813.0,5291.0
92,1277.91,420.0,1885.0,2305.0,,233.41,2004.0,3565.0,5569.0,,2869.51,486.0,4813.0,5299.0
93,18.43,412.0,1883.0,2295.0,,1049.79,626.0,5079.0,5705.0,,1020.08,692.0,4812.0,5504.0
94,18.6,346.0,1884.0,2230.0,,31.48,2004.0,3565.0,5569.0,,1277.26,2078.0,3299.0,5377.0
95,1069.47,560.0,1885.0,2445.0,,27.6,412.0,5012.0,5424.0,,1065.19,552.0,4813.0,5365.0
96,22.9,412.0,1885.0,2297.0,,27.23,1087.0,5013.0,6100.0,,8.75,412.0,4747.0,5159.0
97,4363.75,2443.0,775.0,3218.0,,27.23,412.0,5013.0,5425.0,,8.58,412.0,4745.0,5157.0
98,20.51,346.0,1885.0,2231.0,,29.78,2004.0,3565.0,5569.0,,8.59,412.0,4746.0,5158.0
99,20.73,412.0,1884.0,2296.0,,1487.31,626.0,5079.0,5705.0,,1022.83,692.0,4813.0,5505.0
100,222.44,412.0,1883.0,2295.0,,27.95,412.0,5013.0,5425.0,,5017.88,478.0,4813.0,5291.0
101,1677.59,412.0,1884.0,2296.0,,27.67,412.0,5013.0,5425.0,,12.78,2004.0,3299.0,5303.0
102,228.52,412.0,1883.0,2295.0,,27.33,1087.0,5013.0,6100.0,,8.79,1020.0,4746.0,5766.0
103,3333.34,3569.0,1885.0,5454.0,,1063.05,552.0,5079.0,5631.0,,216.17,2004.0,3298.0,5302.0
104,2254.22,494.0,1885.0,2379.0,,27.67,412.0,5013.0,5425.0,,3726.75,3708.0,2202.0,5910.0
105,2718.17,486.0,1884.0,2370.0,,1040.39,692.0,5078.0,5770.0,,9.02,346.0,4746.0,5092.0
106,837.4,2228.0,775.0,3003.0,,30.89,2757.0,3564.0,6321.0,,12.77,2004.0,3298.0,5302.0
107,18.98,412.0,1885.0,2297.0,,1448.29,2078.0,3564.0,5642.0,,9.19,412.0,4746.0,5158.0
108,1040.84,486.0,1885.0,2371.0,,237.12,2679.0,3563.0,6242.0,,13.62,3721.0,2202.0,5923.0
109,1077.72,626.0,1884.0,2510.0,,27.69,412.0,5012.0,5424.0,,1015.49,552.0,4813.0,5365.0
110,1902.2,420.0,1883.0,2303.0,,27.12,1165.0,5013.0,6178.0,,1015.39,552.0,4813.0,5365.0
111,4586.46,486.0,1885.0,2371.0,,26.9,1087.0,5012.0,6099.0,,9.12,346.0,4746.0,5092.0
112,435.06,412.0,1885.0,2297.0,,10001.62,2004.0,3565.0,5569.0,,8.51,412.0,4746.0,5158.0
113,18.39,346.0,1885.0,2231.0,,1913.1,692.0,5079.0,5771.0,,1859.84,486.0,4811.0,5297.0
114,18.61,412.0,1885.0,2297.0,,5232.82,560.0,5079.0,5639.0,,1231.86,486.0,4813.0,5299.0
115,220.66,2228.0,775.0,3003.0,,29.38,1165.0,5012.0,6177.0,,5363.09,848.0,4813.0,5661.0
116,226.33,412.0,1885.0,2297.0,,1049.95,692.0,5079.0,5771.0,,9.23,346.0,4747.0,5093.0
117,18.75,346.0,1885.0,2231.0,,32.75,412.0,5011.0,5423.0,,9.15,346.0,4747.0,5093.0
118,225.96,2228.0,775.0,3003.0,,30.21,412.0,5013.0,5425.0,,222.45,2004.0,3299.0,5303.0
119,19.17,412.0,1885.0,2297.0,,1874.98,692.0,5079.0,5771.0,,9.43,954.0,4745.0,5699.0
120,1230.68,420.0,1885.0,2305.0,,27.05,412.0,5013.0,5425.0,,4353.53,2012.0,3299.0,5311.0
121,18.38,346.0,1885.0,2231.0,,27.06,412.0,5013.0,5425.0,,11605.12,3759.0,2202.0,5961.0
122,18.58,412.0,1884.0,2296.0,,1491.38,2218.0,3564.0,5782.0,,12.8,2546.0,3299.0,5845.0
123,221.65,412.0,1884.0,2296.0,,27.74,1165.0,5012.0,6177.0,,1025.71,692.0,4813.0,5505.0
124,5126.41,716.0,1884.0,2600.0,,27.69,412.0,5013.0,5425.0,,11.69,412.0,4747.0,5159.0
125,221.83,412.0,1884.0,2296.0,,28.76,1165.0,5013.0,6178.0,,5643.33,560.0,4813.0,5373.0
126,18.73,346.0,1884.0,2230.0,,1063.75,692.0,5078.0,5770.0,,3474.7,634.0,4812.0,5446.0
127,19.45,412.0,1885.0,2297.0,,29.73,412.0,5013.0,5425.0,,9.27,412.0,4746.0,5158.0
128,18.82,412.0,1885.0,2297.0,,28.1,412.0,5013.0,5425.0,,11.97,1032.0,4747.0,5779.0
129,1289.12,560.0,1884.0,2444.0,,2288.63,2152.0,3565.0,5717.0,,220.72,2546.0,3299.0,5845.0
130,221.93,412.0,1885.0,2297.0,,27.23,412.0,5011.0,5423.0,,1233.36,2078.0,3299.0,5377.0
131,2309.84,560.0,1885.0,2445.0,,440.84,2733.0,5079.0,7812.0,,14.79,2004.0,3298.0,5302.0
132,1062.54,486.0,1885.0,2371.0,,1090.07,692.0,5079.0,5771.0,,1031.52,692.0,4813.0,5505.0
133,436.08,2163.0,775.0,2938.0,,27.18,412.0,5012.0,5424.0,,4547.34,3922.0,2202.0,6124.0
134,1077.32,486.0,1885.0,2371.0,,8643.82,1367.0,5078.0,6445.0,,219.64,2600.0,4813.0,7413.0
135,230.0,975.0,1884.0,2859.0,,2321.2,560.0,5078.0,5638.0,,8.62,412.0,4747.0,5159.0
136,1030.72,626.0,1884.0,2510.0,,441.34,478.0,5078.0,5556.0,,1485.59,2152.0,3298.0,5450.0
137,18.72,412.0,1884.0,2296.0,,28.14,412.0,5013.0,5425.0,,5554.12,782.0,4813.0,5595.0
138,18.94,346.0,1885.0,2231.0,,6912.76,486.0,5078.0,5564.0,,12.18,2004.0,3299.0,5303.0
139,1081.99,486.0,1885.0,2371.0,,3301.63,700.0,5079.0,5779.0,,8.57,346.0,4745.0,5091.0
140,24.48,412.0,1884.0,2296.0,,7211.38,1062.0,5079.0,6141.0,,12.6,2004.0,3298.0,5302.0
141,1047.81,486.0,1885.0,2371.0,,1279.96,2078.0,3564.0,5642.0,,3157.97,2004.0,3298.0,5302.0
142,19.66,346.0,1883.0,2229.0,,31.13,1165.0,5012.0,6177.0,,429.82,478.0,4812.0,5290.0
143,3088.84,634.0,1884.0,2518.0,,7663.66,4049.0,2335.0,6384.0,,17834.55,552.0,4812.0,5364.0
144,18.61,412.0,1885.0,2297.0,,27.8,412.0,5013.0,5425.0,,1834.93,486.0,4813.0,5299.0
145,18.66,412.0,1885.0,2297.0,,33.78,1165.0,5013.0,6178.0,,10.52,412.0,4747.0,5159.0
146,18.28,346.0,1885.0,2231.0,,30.32,412.0,5012.0,5424.0,,2094.28,626.0,4812.0,5438.0
147,2712.05,420.0,1884.0,2304.0,,1232.76,638.0,5079.0,5717.0,,1014.63,552.0,4812.0,5364.0
148,3485.67,634.0,1885.0,2519.0,,1065.69,692.0,5078.0,5770.0,,630.26,2004.0,3298.0,5302.0
149,221.91,412.0,1885.0,2297.0,,233.66,2757.0,3565.0,6322.0,,12.28,412.0,4747.0,5159.0
150,18.3,412.0,1884.0,2296.0,,27.42,1165.0,5011.0,6176.0,,3728.46,626.0,4812.0,5438.0
151,1042.18,420.0,1885.0,2305.0,,1051.62,552.0,5078.0,5630.0,,835.64,478.0,4813.0,5291.0
152,18.68,412.0,1885.0,2297.0,,2105.42,486.0,5079.0,5565.0,,1267.0,552.0,4813.0,5365.0
153,1050.1,420.0,1885.0,2305.0,,29.63,412.0,5013.0,5425.0,,3318.32,700.0,4813.0,5513.0
154,221.23,412.0,1885.0,2297.0,,31272.58,552.0,5078.0,5630.0,,1063.94,692.0,4812.0,5504.0
155,1245.85,560.0,1884.0,2444.0,,2113.84,626.0,5079.0,5705.0,,8.7,412.0,4746.0,5158.0
156,19.0,412.0,1885.0,2297.0,,30.89,2679.0,3565.0,6244.0,,3311.9,5289.0,2202.0,7491.0
157,5229.35,2858.0,775.0,3633.0,,240.62,2757.0,3565.0,6322.0,,12.28,412.0,4746.0,5158.0
158,1022.02,560.0,1885.0,2445.0,,26.88,412.0,5013.0,5425.0,,222.15,478.0,4813.0,5291.0
159,18.69,412.0,1885.0,2297.0,,26.66,412.0,5013.0,5425.0,,1064.73,692.0,4813.0,5505.0
160,2079.17,560.0,1885.0,2445.0,,2875.42,552.0,5079.0,5631.0,,8.84,412.0,4746.0,5158.0
161,227.96,412.0,1884.0,2296.0,,18144.56,552.0,5078.0,5630.0,,8.64,412.0,4746.0,5158.0
162,19.05,346.0,1885.0,2231.0,,31.92,2004.0,3565.0,5569.0,,12.0,2004.0,3298.0,5302.0
163,21.22,412.0,1884.0,2296.0,,31.03,2679.0,3564.0,6243.0,,8.72,412.0,4747.0,5159.0
164,25.73,346.0,1885.0,2231.0,,1069.6,486.0,5079.0,5565.0,,12.44,2004.0,3299.0,5303.0
165,1053.3,486.0,1884.0,2370.0,,1069.82,552.0,5078.0,5630.0,,1487.78,5223.0,2202.0,7425.0
166,221.78,412.0,1884.0,2296.0,,28.55,412.0,5013.0,5425.0,,626.02,478.0,4813.0,5291.0
167,4357.55,626.0,1885.0,2511.0,,1242.28,2078.0,3564.0,5642.0,,3125.69,2004.0,3298.0,5302.0
168,3069.52,568.0,1884.0,2452.0,,27.17,1087.0,5012.0,6099.0,,6833.57,2226.0,3298.0,5524.0
169,19.29,412.0,1883.0,2295.0,,1232.58,704.0,5079.0,5783.0,,1065.34,692.0,4812.0,5504.0
170,1680.85,412.0,1884.0,2296.0,,2293.55,2152.0,3564.0,5716.0,,12.64,2004.0,3298.0,5302.0
171,7580.29,996.0,1884.0,2880.0,,3933.71,634.0,5079.0,5713.0,,1055.36,692.0,4813.0,5505.0
172,2070.35,494.0,1885.0,2379.0,,27.43,412.0,5013.0,5425.0,,12.12,3721.0,2202.0,5923.0
173,18.54,412.0,1884.0,2296.0,,30.37,2004.0,3565.0,5569.0,,2284.44,2086.0,3298.0,5384.0
174,18.58,412.0,1885.0,2297.0,,2928.07,626.0,5079.0,5705.0,,830.19,478.0,4812.0,5290.0
175,21.61,346.0,1885.0,2231.0,,3539.74,560.0,5078.0,5638.0,,12.85,412.0,4746.0,5158.0
176,26.7,412.0,1885.0,2297.0,,27.39,412.0,5013.0,5425.0,,8.9,346.0,4747.0,5093.0
177,22.25,346.0,1885.0,2231.0,,27.3,1087.0,5013.0,6100.0,,220.71,478.0,4813.0,5291.0
178,17979.62,2376.0,775.0,3151.0,,1041.89,692.0,5079.0,5771.0,,9.61,412.0,4746.0,5158.0
179,21.05,346.0,1885.0,2231.0,,32.41,2004.0,3565.0,5569.0,,3120.22,478.0,4813.0,5291.0
180,838.33,412.0,1883.0,2295.0,,27.34,1087.0,5013.0,6100.0,,3883.44,634.0,4813.0,5447.0
181,19.05,346.0,1885.0,2231.0,,1058.41,552.0,5079.0,5631.0,,8.7,412.0,4746.0,5158.0
182,12906.71,1070.0,1885.0,2955.0,,641.42,2004.0,3563.0,5567.0,,11.79,2004.0,3298.0,5302.0
183,431.17,412.0,1885.0,2297.0,,40.17,2004.0,3564.0,5568.0,,8.8,412.0,4745.0,5157.0
184,4094.99,708.0,1885.0,2593.0,,2509.96,560.0,5079.0,5639.0,,2055.72,626.0,4812.0,5438.0
185,227.8,1041.0,1884.0,2925.0,,29.9,2757.0,3565.0,6322.0,,1634.78,552.0,4812.0,5364.0
186,18.56,412.0,1885.0,2297.0,,27.21,1165.0,5012.0,6177.0,,8.8,346.0,4747.0,5093.0
187,438.89,412.0,1883.0,2295.0,,4599.64,552.0,5078.0,5630.0,,11.43,412.0,4746.0,5158.0
188,1064.35,486.0,1884.0,2370.0,,3370.07,478.0,5079.0,5557.0,,220.91,478.0,4813.0,5291.0
189,3333.14,568.0,1885.0,2453.0,,1293.8,626.0,5079.0,5705.0,,8.85,412.0,4747.0,5159.0
190,837.88,412.0,1884.0,2296.0,,26.94,412.0,5013.0,5425.0,,9.19,412.0,4747.0,5159.0
191,4610.72,560.0,1885.0,2445.0,,26.53,412.0,5012.0,5424.0,,9.05,412.0,4745.0,5157.0
192,18.81,412.0,1885.0,2297.0,,2900.24,626.0,5079.0,5705.0,,11.76,2004.0,3298.0,5302.0
193,19.38,412.0,1885.0,2297.0,,1501.31,692.0,5078.0,5770.0,,628.67,478.0,4813.0,5291.0
194,1904.09,626.0,1885.0,2511.0,,7053.79,4247.0,5078.0,9325.0,,4389.89,552.0,4813.0,5365.0
195,18.28,412.0,1885.0,2297.0,,31.24,2757.0,3564.0,6321.0,,221.93,3721.0,2202.0,5923.0
196,2085.17,560.0,1883.0,2443.0,,26.68,412.0,5013.0,5425.0,,11.54,412.0,4745.0,5157.0
197,3370.77,4116.0,775.0,4891.0,,2304.26,626.0,5079.0,5705.0,,10.15,954.0,4747.0,5701.0
198,1437.06,560.0,1885.0,2445.0,,32330.85,626.0,5078.0,5704.0,,1261.0,692.0,4813.0,5505.0
199,1048.08,560.0,1885.0,2445.0,,27.36,412.0,5012.0,5424.0,,12.73,2004.0,3297.0,5301.0
200,1899.28,560.0,1885.0,2445.0,,30.32,3234.0,2335.0,5569.0,,423.37,478.0,4813.0,5291.0
201,3070.31,568.0,1884.0,2452.0,,1074.99,692.0,5079.0,5771.0,,16.59,2004.0,3299.0,5303.0
202,4565.58,642.0,1885.0,2527.0,,27.26,1165.0,5013.0,6178.0,,8.82,346.0,4747.0,5093.0
203,18.4,412.0,1885.0,2297.0,,1243.89,704.0,5078.0,5782.0,,12.58,3721.0,2202.0,5923.0
204,18.99,412.0,1885.0,2297.0,,237.85,2004.0,3565.0,5569.0,,10.49,412.0,4747.0,5159.0
205,224.49,412.0,1885.0,2297.0,,27.43,412.0,5012.0,5424.0,,1232.03,704.0,4813.0,5517.0
206,22.65,412.0,1885.0,2297.0,,27.36,1165.0,5011.0,6176.0,,9937.82,5287.0,2202.0,7489.0
207,433.31,412.0,1885.0,2297.0,,30.73,2004.0,3564.0,5568.0,,1638.91,692.0,4811.0,5503.0
208,220.8,412.0,1884.0,2296.0,,27.95,1165.0,5013.0,6178.0,,10.45,412.0,4747.0,5159.0
209,1886.12,420.0,1885.0,2305.0,,1250.69,552.0,5079.0,5631.0,,8.94,346.0,4745.0,5091.0
210,18.37,412.0,1885.0,2297.0,,27.94,1165.0,5013.0,6178.0,,219.49,478.0,4811.0,5289.0
211,223.16,1041.0,1885.0,2926.0,,35.28,412.0,5012.0,5424.0,,221.76,478.0,4812.0,5290.0
212,429.68,2229.0,775.0,3004.0,,1045.49,552.0,5078.0,5630.0,,8.72,412.0,4747.0,5159.0
213,221.0,412.0,1885.0,2297.0,,28.7,412.0,5012.0,5424.0,,8.63,412.0,4745.0,5157.0
214,437.98,1670.0,1885.0,3555.0,,27.77,412.0,5012.0,5424.0,,8.84,954.0,4747.0,5701.0
215,19.34,412.0,1884.0,2296.0,,234.22,2004.0,3564.0,5568.0,,1254.62,552.0,4812.0,5364.0
216,27.03,412.0,1885.0,2297.0,,27.8,1087.0,5012.0,6099.0,,8.74,346.0,4746.0,5092.0
217,1038.07,626.0,1885.0,2511.0,,1036.22,552.0,5079.0,5631.0,,1046.34,626.0,4812.0,5438.0
218,16666.37,3486.0,775.0,4261.0,,27.48,1165.0,5013.0,6178.0,,8.85,412.0,4747.0,5159.0
219,2253.08,560.0,1884.0,2444.0,,32.87,412.0,5012.0,5424.0,,831.32,478.0,4812.0,5290.0
220,845.11,412.0,1884.0,2296.0,,1880.48,552.0,5079.0,5631.0,,11.36,412.0,4747.0,5159.0
221,1451.98,486.0,1884.0,2370.0,,30.11,2004.0,3564.0,5568.0,,1847.34,626.0,4813.0,5439.0
222,4330.72,708.0,1885.0,2593.0,,237.56,2757.0,3565.0,6322.0,,12.49,2004.0,3299.0,5303.0
223,20.73,412.0,1884.0,2296.0,,1057.13,552.0,5079.0,5631.0,,224.81,2004.0,3299.0,5303.0
224,26.32,412.0,1885.0,2297.0,,1083.66,486.0,5076.0,5562.0,,3068.64,700.0,4812.0,5512.0
225,24.16,412.0,1884.0,2296.0,,28.07,1165.0,5013.0,6178.0,,627.27,2004.0,3299.0,5303.0
226,19.56,412.0,1885.0,2297.0,,30.3,2004.0,3565.0,5569.0,,9.07,412.0,4746.0,5158.0
227,18.7,412.0,1884.0,2296.0,,1467.7,692.0,5079.0,5771.0,,1061.48,552.0,4813.0,5365.0
228,19.58,412.0,1885.0,2297.0,,32.5,2004.0,3565.0,5569.0,,8.75,412.0,4747.0,5159.0
