Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
185,6.46,6664.0,,16.88,24748.0,,4.17,23978.0
186,8.27,7926.0,,5405.62,15435.0,,4.17,6601.0
187,8.6,9011.0,,1035.01,12206.0,,1032.29,6602.0
188,1005.63,6487.0,,1233.49,6734.0,,1031.41,39750.0
189,6.24,10450.0,,14.54,6735.0,,4.48,11409.0
190,6.51,7926.0,,14.59,19365.0,,1031.89,6602.0
191,6.23,10273.0,,18.25,27476.0,,1013.28,6601.0
192,1006.28,9011.0,,14.34,6735.0,,1012.14,21541.0
193,9.52,3963.0,,20.1,6735.0,,4.71,6601.0
194,6.31,3963.0,,1210.28,12207.0,,1033.33,17465.0
195,7.9,3963.0,,1859.22,6735.0,,4.33,16204.0
196,7.98,6664.0,,3036.55,17466.0,,3004.07,6602.0
197,6.21,3963.0,,21.01,48817.0,,5.26,11066.0
198,8.47,3963.0,,20.61,6734.0,,3003.48,6601.0
199,1006.53,7926.0,,14.52,87151.0,,4.69,52977.0
200,1007.32,7926.0,,1017.59,6735.0,,8026.48,29408.0
201,7.65,3963.0,,21.43,36270.0,,6.11,34381.0
202,7.82,11712.0,,14.82,21590.0,,5.95,6602.0
203,6.22,6487.0,,1021.04,6735.0,,1031.67,39892.0
204,6.16,3963.0,,20.76,29587.0,,5.36,6601.0
205,1006.22,9011.0,,1020.42,6735.0,,4.26,6602.0
206,6.26,6664.0,,14.45,6733.0,,5.36,16203.0
207,1006.28,17114.0,,14.59,12206.0,,6999.3,16749.0
208,6.08,15675.0,,15.13,12206.0,,4.43,6602.0
209,6.3,3963.0,,15.1,6734.0,,5.65,6601.0
210,1006.05,3963.0,,1037.68,43014.0,,4.14,6602.0
211,6.19,10450.0,,14.46,33670.0,,4.05,29407.0
212,8.64,15498.0,,1092.7,6735.0,,3031.43,16402.0
213,6.29,10627.0,,14.56,84840.0,,1030.74,6602.0
214,7002.01,12797.0,,3016.04,6735.0,,4.38,47157.0
215,6.25,3963.0,,17.28,41490.0,,1853.24,6602.0
216,1007.48,5225.0,,24.98,28073.0,,4.54,29567.0
217,7003.48,13151.0,,1102.47,12207.0,,1090.58,26845.0
218,3006.48,10450.0,,16.36,14175.0,,1012.48,6601.0
219,1006.27,11712.0,,3076.79,18638.0,,1013.23,11607.0
220,7.2,3963.0,,7037.76,32948.0,,3004.73,11940.0
221,1006.17,7749.0,,15.62,14286.0,,4.49,11065.0
222,6.25,3963.0,,1115.27,6734.0,,1022.67,16405.0
223,6.42,5225.0,,3029.4,6735.0,,6.28,11942.0
224,6.16,7926.0,,1038.97,6735.0,,3012.49,29912.0
225,6.05,3963.0,,7152.41,31393.0,,4.15,6602.0
226,6.88,3963.0,,14.69,39770.0,,1084.92,11942.0
227,8.59,10627.0,,19.61,11066.0,,4.91,6601.0
228,3007.22,3963.0,,16.89,33782.0,,1012.21,11941.0
229,6.66,3963.0,,1042.55,11066.0,,4.4,6601.0
230,6.27,3963.0,,17.58,13893.0,,4.46,16203.0
231,6.22,6664.0,,21.73,17466.0,,1196.62,30591.0
232,3006.37,3963.0,,1036.7,6735.0,,1088.37,6602.0
233,8.35,3963.0,,14.51,6735.0,,5.41,24722.0
234,6.03,3963.0,,1043.36,54032.0,,1031.26,6602.0
235,1008.71,6664.0,,1045.05,6734.0,,1031.13,21756.0
236,7000.91,10273.0,,15.19,35266.0,,4.37,32096.0
237,8.77,6664.0,,15.83,27859.0,,3002.41,43129.0
238,3004.46,3963.0,,26.45,30089.0,,4.56,6600.0
239,7.7,3963.0,,18.77,17680.0,,6.61,33151.0
240,9.03,6487.0,,14.99,23691.0,,1008.64,6602.0
241,8.42,15321.0,,19.85,6735.0,,1030.59,11066.0
242,1007.65,3963.0,,3014.09,28411.0,,1010.82,6602.0
243,7001.11,5225.0,,7078.69,21336.0,,1074.56,15302.0
244,6.21,3963.0,,17.44,6735.0,,5.37,16119.0
245,6.06,3963.0,,14.34,54113.0,,4.4,16204.0
246,6.28,3963.0,,1033.54,6734.0,,4.37,6601.0
