Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
72,18.48,1739.0,,27.16,4866.0,,8.73,4600.0
73,18.16,1738.0,,1046.29,3418.0,,1028.07,3153.0
74,221.0,1739.0,,28.44,4867.0,,8.82,4601.0
75,18.43,1739.0,,30.77,4865.0,,8.69,4601.0
76,18.38,1739.0,,32.73,4867.0,,8.77,4601.0
77,17.97,1739.0,,28.35,4866.0,,1429.64,3153.0
78,18.0,1738.0,,29.44,4867.0,,13.24,2202.0
79,18.02,1739.0,,29.85,4866.0,,9.21,4601.0
80,1041.21,1739.0,,31.11,4867.0,,9.5,4601.0
81,219.71,1737.0,,29.48,4866.0,,13.32,2202.0
82,1669.45,775.0,,28.34,4866.0,,1020.88,3153.0
83,18.86,1739.0,,1083.64,3419.0,,624.76,2202.0
84,19.66,1738.0,,28.34,4867.0,,13.86,2202.0
85,18.39,1737.0,,5641.93,3418.0,,9.5,4601.0
86,1061.38,1739.0,,31.74,4867.0,,9.13,4601.0
87,19.77,1738.0,,1033.74,3419.0,,10.36,4601.0
88,1043.38,1738.0,,27.11,4866.0,,9.12,4601.0
89,221.09,775.0,,27.84,4867.0,,9.57,4600.0
90,18.45,1739.0,,30.58,2335.0,,13.58,2202.0
91,18.36,1739.0,,27.02,4867.0,,627.79,3152.0
92,18.88,1739.0,,27.2,4867.0,,8.71,4601.0
93,222.61,1739.0,,29.95,4866.0,,8.52,4601.0
94,19.11,1738.0,,31.5,2335.0,,9.15,4600.0
95,223.14,1739.0,,27.02,4866.0,,8.58,4601.0
96,19.26,1738.0,,1083.63,3418.0,,8.56,4600.0
97,3110.71,1739.0,,31.31,2335.0,,8.77,4599.0
98,219.48,1737.0,,27.94,4867.0,,9.17,4600.0
99,18.11,1739.0,,1059.56,3419.0,,6629.84,3153.0
100,18.38,1739.0,,26.47,4866.0,,1269.22,3153.0
101,18.55,1737.0,,27.23,4866.0,,8.82,4599.0
102,18.01,1739.0,,30.89,2335.0,,8.71,4600.0
103,18.23,1739.0,,27.16,4867.0,,8.62,4600.0
104,18.24,1739.0,,1485.58,2335.0,,1072.36,3153.0
105,2081.97,1738.0,,1090.6,3419.0,,9.26,4601.0
106,18.16,1738.0,,239.01,2335.0,,1056.9,3152.0
107,18.54,1739.0,,27.9,4867.0,,1012.34,3152.0
108,18.17,1739.0,,29.53,4865.0,,9.25,4600.0
109,18.29,1738.0,,27.98,4866.0,,8.96,4601.0
110,18.63,1739.0,,28.64,4867.0,,9.2,4601.0
111,18.1,1739.0,,28.34,4867.0,,9.42,4601.0
112,18.43,1739.0,,29.86,4867.0,,8.94,4601.0
113,18.46,1739.0,,1238.8,3419.0,,9.35,4600.0
114,18.3,1739.0,,29.06,4867.0,,8.89,4600.0
115,3120.28,1739.0,,1080.38,3419.0,,12.3,2202.0
116,17.79,1739.0,,27.66,4866.0,,1043.38,3153.0
117,18.11,1739.0,,27.18,4866.0,,8.85,4601.0
118,2046.91,1739.0,,28.24,4867.0,,13.03,4600.0
119,18.46,1739.0,,28.6,4866.0,,10.17,4601.0
120,18.28,1739.0,,31.05,2335.0,,9.04,4600.0
121,1080.13,1739.0,,29.98,4867.0,,1053.32,3151.0
122,18.05,1739.0,,27.09,4867.0,,13.1,2202.0
123,17.96,1739.0,,233.98,2335.0,,12.08,4600.0
124,18.38,1738.0,,27.64,4866.0,,14.84,2202.0
125,25.23,1739.0,,27.33,4867.0,,1068.23,3153.0
126,1436.83,1739.0,,27.94,4866.0,,11.7,4601.0
127,221.45,1738.0,,1257.25,3416.0,,9.1,4601.0
128,19.24,1739.0,,27.61,4866.0,,8.79,4600.0
129,20.34,1738.0,,27.44,4866.0,,217.86,3152.0
130,18.9,1739.0,,27.5,4866.0,,13.13,4601.0
131,18.32,1739.0,,1037.15,3419.0,,9.08,4601.0
132,3807.29,1739.0,,31.29,2335.0,,9.09,4601.0
133,18.58,1737.0,,27.5,4866.0,,1027.02,3153.0
134,19.45,1738.0,,27.15,4867.0,,10.14,4601.0
135,25.08,1738.0,,27.29,4867.0,,1055.37,3153.0
136,24.55,1738.0,,27.48,4867.0,,1012.99,3153.0
137,19.98,1739.0,,27.4,4867.0,,8.96,4600.0
138,23.53,1738.0,,1036.43,3418.0,,622.72,2202.0
139,1081.76,1739.0,,27.16,4866.0,,8.97,4599.0
140,18.36,1739.0,,31.08,2335.0,,1045.45,3153.0
141,224.53,1739.0,,27.25,4867.0,,10.73,4600.0
142,1070.36,1739.0,,27.71,4867.0,,9.03,4601.0
143,226.82,775.0,,27.62,4867.0,,624.78,2202.0
144,1035.03,1739.0,,27.24,4867.0,,1245.41,3153.0
145,19.32,1738.0,,27.54,4866.0,,8.97,4601.0
146,1045.11,1737.0,,32.45,2335.0,,8.95,4600.0
147,224.14,1739.0,,236.31,3419.0,,3078.81,3152.0
148,19.17,1738.0,,1089.39,3419.0,,10.55,4600.0
149,19.55,1739.0,,1077.26,3419.0,,8.81,4600.0
150,22.81,1739.0,,233.16,3419.0,,12.89,2202.0
151,18.62,1739.0,,41.38,2335.0,,8.82,4599.0
152,220.6,1739.0,,27.43,4867.0,,1253.72,3153.0
153,24.59,1739.0,,27.33,4867.0,,8.91,4600.0
154,222.02,775.0,,1083.47,3419.0,,9.98,4601.0
155,18.4,1739.0,,27.34,4866.0,,9.09,4601.0
156,18.98,1738.0,,1450.07,3418.0,,2096.77,3153.0
157,1043.11,1737.0,,27.26,4866.0,,9.14,4600.0
158,26.34,1739.0,,30.43,2335.0,,9.05,4601.0
159,26.8,1738.0,,27.17,4865.0,,9.22,4601.0
160,228.9,1738.0,,27.2,4866.0,,9.5,4601.0
161,1068.69,1739.0,,1087.34,3418.0,,1258.86,2202.0
162,17.81,1739.0,,29.5,4866.0,,1477.72,2202.0
163,18.14,1738.0,,28.54,4866.0,,8.98,4600.0
164,18.12,1739.0,,28.3,4866.0,,8.87,4601.0
165,18.47,1739.0,,29.4,4867.0,,12.55,2202.0
166,18.36,1739.0,,1249.51,2335.0,,1048.97,3153.0
167,224.04,1737.0,,1269.19,3418.0,,8.7,4601.0
168,1027.2,1739.0,,27.59,4866.0,,10.4,4601.0
169,1071.18,1739.0,,28.96,4867.0,,10.85,4600.0
170,18.43,1739.0,,27.38,4866.0,,8.97,4601.0
171,19.39,1739.0,,1075.34,3418.0,,12.53,2202.0
172,19.67,1739.0,,29.81,4867.0,,8.7,4601.0
173,18.84,1737.0,,27.66,4866.0,,10.45,4601.0
174,18.55,1739.0,,27.45,4867.0,,1060.12,3153.0
175,1056.52,1737.0,,29.35,4866.0,,1013.27,3153.0
176,18.62,1739.0,,28.61,4867.0,,12.85,2202.0
177,18.17,1739.0,,1070.33,3418.0,,1054.32,3152.0
178,18.49,1738.0,,1074.77,3418.0,,9.22,4601.0
179,18.61,1738.0,,32.85,4866.0,,10.2,4600.0
180,18.1,1737.0,,34.87,4865.0,,10.63,4601.0
181,1061.79,1738.0,,27.84,4866.0,,9.18,4601.0
182,20.3,1738.0,,29.27,4866.0,,218.3,2202.0
183,430.25,1739.0,,29.08,4867.0,,8.96,4600.0
184,1053.39,1738.0,,38.31,4867.0,,9.27,4601.0
185,18.47,1739.0,,1063.28,3417.0,,9.11,4600.0
186,18.72,1737.0,,27.79,4866.0,,1020.37,3152.0
187,1081.89,1739.0,,27.96,4867.0,,9.58,4601.0
188,18.04,1739.0,,8602.91,3418.0,,1056.44,3153.0
189,225.93,1738.0,,27.51,4866.0,,8.81,4600.0
190,18.73,1739.0,,1050.25,3419.0,,9.2,4600.0
191,19.0,1738.0,,235.56,2335.0,,8.78,4599.0
192,18.18,1738.0,,28.38,4867.0,,9.01,4601.0
193,18.47,1738.0,,4117.61,3417.0,,9.11,4601.0
194,18.1,1738.0,,30.08,4867.0,,9.01,4601.0
195,18.75,1739.0,,32.71,4866.0,,1024.01,3153.0
196,220.83,1739.0,,33.12,2335.0,,9.64,4600.0
197,428.71,1738.0,,27.87,4867.0,,8.83,4601.0
198,2076.84,1739.0,,31.68,2335.0,,8.79,4601.0
199,18.5,1739.0,,28.45,4866.0,,9.15,4601.0
200,223.76,1739.0,,30.02,4867.0,,8.88,4600.0
201,18.34,1739.0,,32.39,4866.0,,223.37,3153.0
202,18.51,1739.0,,31.34,4866.0,,8.79,4599.0
203,18.47,1739.0,,26.77,4867.0,,2069.22,3153.0
204,1047.14,1738.0,,239.69,3419.0,,1009.62,3153.0
205,18.17,1739.0,,29.54,4867.0,,9.35,4600.0
206,18.39,1738.0,,31.5,4866.0,,9.33,4601.0
207,23.78,1738.0,,31.27,2335.0,,9.32,4600.0
208,18.31,1739.0,,1450.55,3418.0,,13.25,2202.0
209,3336.66,1739.0,,27.77,4867.0,,219.15,3151.0
210,18.64,1738.0,,27.38,4867.0,,10.66,4601.0
211,1036.11,1738.0,,27.82,4867.0,,11.62,4601.0
212,18.5,1738.0,,27.9,4866.0,,10.34,4601.0
213,227.43,1739.0,,26.76,4867.0,,9.46,4601.0
214,429.34,775.0,,1048.61,3418.0,,9.98,4601.0
215,18.83,1738.0,,26.3,4866.0,,1239.44,2202.0
216,18.98,1738.0,,26.46,4867.0,,9.12,4600.0
217,225.36,1739.0,,2092.63,3419.0,,8.93,4600.0
218,21.38,1739.0,,26.57,4867.0,,9.15,4599.0
219,19.73,1739.0,,1040.32,3419.0,,13.19,2202.0
220,229.72,1739.0,,26.41,4866.0,,10.57,4601.0
221,18.96,1737.0,,26.35,4867.0,,4606.43,3153.0
222,1066.72,1739.0,,1271.45,2335.0,,1013.49,3153.0
223,18.48,1738.0,,32.71,4867.0,,8.86,4601.0
224,18.33,1738.0,,27.04,4866.0,,9.22,4600.0
225,18.53,1738.0,,31.21,2335.0,,8.99,4601.0
226,18.16,1739.0,,27.31,4867.0,,8.79,4601.0
227,18.25,1739.0,,27.37,4867.0,,1063.13,3153.0
228,1476.06,1738.0,,36.87,2335.0,,9.06,4601.0
229,220.39,1739.0,,26.76,4866.0,,8.93,4601.0
230,19.35,1738.0,,26.86,4867.0,,8.92,4600.0
231,18.38,1739.0,,26.31,4867.0,,9.08,4599.0
232,18.39,1739.0,,1086.43,3419.0,,9.15,4600.0
233,435.43,1738.0,,26.49,4867.0,,8.76,4600.0
234,18.42,1739.0,,37.63,4867.0,,8.88,4600.0
235,1078.7,1739.0,,26.64,4866.0,,8.71,4600.0
236,221.82,1739.0,,2109.2,3418.0,,220.92,2202.0
237,18.43,1738.0,,28.62,4867.0,,13.17,2202.0
238,19.25,1739.0,,35.11,2335.0,,9.68,4601.0
239,21.16,1739.0,,28.33,4867.0,,13.02,4600.0
240,19.22,1737.0,,26.78,4866.0,,8.74,4601.0
241,432.29,775.0,,26.95,4866.0,,8.61,4601.0
242,3804.87,1738.0,,27.48,4866.0,,8.76,4600.0
243,1070.65,1739.0,,1080.16,3418.0,,8.82,4600.0
244,20.48,1739.0,,37.6,4866.0,,8.87,4600.0
245,228.66,1739.0,,28.2,4867.0,,221.31,2202.0
246,21.96,1739.0,,651.92,3419.0,,8.81,4601.0
247,20.97,1739.0,,29.33,4867.0,,8.87,4600.0
248,1055.03,1739.0,,27.2,4867.0,,9.97,4601.0
249,226.3,1738.0,,31.25,2335.0,,8.87,4600.0
250,2056.38,1738.0,,236.46,2335.0,,8.94,4601.0
251,19.28,1739.0,,29.02,4866.0,,12.34,2202.0
252,1043.15,1739.0,,26.88,4867.0,,8.92,4601.0
253,1076.99,1739.0,,27.79,4867.0,,8.79,4601.0
254,18.45,1739.0,,31.22,4867.0,,8.96,4601.0
255,18.45,1739.0,,27.44,4867.0,,217.43,3152.0
256,18.09,1739.0,,30.84,4867.0,,9.63,4601.0
257,223.13,1738.0,,30.45,4867.0,,8.95,4600.0
258,18.4,1739.0,,33.11,2335.0,,1055.97,3152.0
259,18.08,1739.0,,27.84,4866.0,,626.04,3153.0
260,18.18,1739.0,,29.8,4867.0,,9.1,4601.0
261,224.38,1737.0,,35.03,4867.0,,3109.43,3152.0
262,18.55,1739.0,,1093.21,3418.0,,12.76,4601.0
263,1048.42,1738.0,,1276.07,2335.0,,8.78,4601.0
264,18.88,1738.0,,30.47,4866.0,,8.84,4601.0
265,18.39,1739.0,,30.06,4866.0,,8.78,4601.0
266,17.97,1738.0,,29.21,4867.0,,9.08,4601.0
267,1055.0,1739.0,,27.59,4865.0,,8.79,4601.0
268,23.73,1739.0,,1031.59,3419.0,,10.22,4601.0
269,18.02,1739.0,,27.46,4867.0,,9.1,4601.0
270,18.75,1739.0,,27.05,4866.0,,8.9,4601.0
271,18.18,1739.0,,29.54,4867.0,,11.07,4601.0
272,18.45,1739.0,,30.63,2335.0,,14.89,2202.0
273,1258.58,1739.0,,27.0,4867.0,,8.95,4601.0
274,19.35,1738.0,,27.25,4867.0,,1015.44,3152.0
275,222.35,1738.0,,1033.87,3418.0,,8.76,4599.0
276,220.21,775.0,,27.49,4867.0,,8.84,4601.0
277,19.91,1738.0,,30.61,2335.0,,9.12,4601.0
278,23.46,1739.0,,27.5,4865.0,,1019.76,3153.0
279,18.05,1739.0,,27.47,4867.0,,8.83,4601.0
280,17.89,1739.0,,27.64,4866.0,,8.8,4600.0
281,18.29,1738.0,,1072.59,3419.0,,12.34,2202.0
282,18.04,1739.0,,854.62,3419.0,,1219.51,2202.0
283,17.81,1739.0,,27.55,4867.0,,9.1,4599.0
284,20.09,1737.0,,238.34,3417.0,,1045.32,3152.0
285,19.83,1739.0,,28.11,4867.0,,3881.92,3152.0
286,19.23,1738.0,,27.25,4867.0,,9.08,4601.0
287,19.07,1739.0,,27.66,4867.0,,10.09,4600.0
288,18.67,1738.0,,27.48,4867.0,,8.97,4600.0
289,1246.82,1739.0,,27.08,4866.0,,8.84,4601.0
290,19.4,1739.0,,1700.93,3418.0,,12.42,2202.0
291,19.94,1738.0,,27.67,4867.0,,13.9,2202.0
292,19.73,1738.0,,27.55,4865.0,,8.84,4601.0
293,18.96,1739.0,,27.01,4867.0,,10.11,4600.0
294,19.56,1737.0,,32.09,2335.0,,8.84,4600.0
295,1034.32,1738.0,,4643.68,3418.0,,8.73,4600.0
296,17.95,1739.0,,27.53,4866.0,,8.87,4601.0
297,18.25,1739.0,,31.03,2335.0,,11.28,4601.0
298,221.28,1739.0,,31.18,2335.0,,10.52,4601.0
299,18.24,1739.0,,27.97,4866.0,,11.74,4600.0
300,2105.83,1739.0,,1246.36,3419.0,,12.31,4601.0
301,18.83,1739.0,,26.64,4866.0,,9.4,4600.0
302,18.41,1738.0,,1028.16,3418.0,,1441.8,3153.0
303,18.63,1737.0,,28.24,4867.0,,8.94,4600.0
304,18.72,1739.0,,27.27,4866.0,,13.61,2202.0
305,1023.13,1739.0,,27.41,4867.0,,12.93,2202.0
306,17.96,1738.0,,32.38,4866.0,,1216.66,3153.0
307,227.01,1738.0,,1862.51,3419.0,,8.9,4601.0
308,1068.08,1737.0,,29.25,4866.0,,8.75,4599.0
309,228.6,1738.0,,31.68,4866.0,,11.4,4601.0
310,1027.4,1739.0,,28.56,4867.0,,9.01,4601.0
311,18.97,1738.0,,27.65,4867.0,,8.72,4601.0
312,430.76,1739.0,,27.1,4867.0,,1233.88,2202.0
313,1261.21,1739.0,,1079.04,3419.0,,8.89,4600.0
314,18.55,1739.0,,648.39,3418.0,,9.09,4600.0
315,224.49,1738.0,,30.63,4867.0,,8.95,4599.0
316,221.16,1738.0,,31.98,4867.0,,12.94,2202.0
317,18.32,1739.0,,1030.12,3418.0,,8.65,4599.0
318,224.85,1738.0,,27.01,4867.0,,1028.71,3153.0
319,19.39,1738.0,,27.13,4867.0,,217.18,2202.0
320,1039.73,1739.0,,27.32,4867.0,,8.87,4600.0
321,19.45,1739.0,,27.29,4866.0,,9.0,4600.0
322,18.3,1738.0,,27.02,4866.0,,16.69,2202.0
323,17.89,1738.0,,27.4,4867.0,,8.83,4600.0
324,2284.26,1738.0,,27.99,4866.0,,12.78,4601.0
325,17.97,1739.0,,1066.23,3419.0,,216.57,2202.0
326,20.83,1738.0,,233.2,2335.0,,11.82,4601.0
327,19.09,1738.0,,1089.76,3419.0,,1472.04,3152.0
328,18.51,1738.0,,1488.03,3417.0,,9.4,4601.0
329,18.52,1738.0,,26.95,4867.0,,11.54,4601.0
330,18.5,1738.0,,28.28,4867.0,,8.95,4601.0
331,18.9,1738.0,,1036.32,3419.0,,1250.07,2202.0
332,26.44,1737.0,,32.99,2335.0,,8.74,4601.0
333,18.58,1739.0,,37.23,4867.0,,8.76,4601.0
334,18.51,1739.0,,1042.27,3417.0,,8.75,4601.0
335,18.71,1737.0,,26.86,4867.0,,1071.4,3153.0
336,2065.29,1738.0,,27.64,4866.0,,11.05,4600.0
337,18.21,1738.0,,852.38,3419.0,,9.2,4601.0
338,18.16,1738.0,,27.41,4867.0,,1032.89,3153.0
339,227.95,1738.0,,27.01,4866.0,,625.49,2202.0
340,20.79,1738.0,,31.17,2335.0,,9.92,4601.0
341,18.17,1739.0,,31.34,2335.0,,1059.81,3152.0
342,221.57,1738.0,,27.57,4867.0,,12.21,4601.0
343,18.5,1739.0,,27.06,4866.0,,9.33,4600.0
344,227.99,1739.0,,31.1,2335.0,,9.94,4601.0
345,19.07,1739.0,,26.9,4867.0,,1277.56,3152.0
346,18.99,1739.0,,28.09,4865.0,,12.61,2202.0
347,17.88,1738.0,,1061.89,3419.0,,4625.99,3153.0
348,429.47,1739.0,,27.58,4866.0,,8.82,4601.0
349,18.53,1739.0,,34.88,4866.0,,214.91,2202.0
350,18.33,1738.0,,649.56,2335.0,,629.0,2202.0
351,1245.21,1738.0,,29.56,4867.0,,8.78,4601.0
352,19.13,1739.0,,29.91,4867.0,,1274.1,3153.0
353,4611.68,1739.0,,30.11,4866.0,,8.98,4601.0
354,18.16,1739.0,,1036.62,3418.0,,11.47,4601.0
355,222.83,1739.0,,27.49,4866.0,,1018.17,3153.0
356,18.14,1738.0,,27.29,4867.0,,8.93,4601.0
357,225.4,1739.0,,26.34,4867.0,,8.76,4600.0
358,228.51,1737.0,,27.73,4867.0,,8.71,4601.0
359,1075.88,1739.0,,30.32,2335.0,,5320.42,2202.0
360,18.36,1738.0,,28.55,4867.0,,8.99,4601.0
361,17.89,1739.0,,27.53,4867.0,,12.47,2202.0
362,24.27,1739.0,,27.74,4867.0,,8.94,4601.0
363,18.61,1739.0,,27.8,4866.0,,1271.25,2202.0
364,18.3,1739.0,,35.33,4866.0,,628.87,2202.0
365,18.03,1737.0,,26.93,4867.0,,8.84,4601.0
366,2052.47,1739.0,,26.64,4866.0,,8.96,4601.0
367,1077.37,1739.0,,27.14,4867.0,,9.75,4601.0
368,18.23,1738.0,,27.68,4866.0,,10.16,4601.0
369,18.35,1739.0,,30.25,2335.0,,13.09,2202.0
370,221.49,1739.0,,27.04,4866.0,,9.84,4601.0
371,18.18,1739.0,,32.34,4866.0,,2295.12,3151.0
372,17.76,1739.0,,28.04,4867.0,,9.46,4601.0
373,429.26,1738.0,,1060.38,3419.0,,9.81,4600.0
374,220.06,775.0,,27.8,4867.0,,9.54,4600.0
375,18.17,1739.0,,27.55,4866.0,,1269.15,3153.0
376,18.05,1737.0,,27.62,4866.0,,11.19,4600.0
377,1030.04,1739.0,,2104.51,3419.0,,8.85,4600.0
378,17.91,1739.0,,32.75,2335.0,,8.72,4601.0
379,17.85,1739.0,,1238.99,3418.0,,9.0,4601.0
380,17.91,1739.0,,30.77,4867.0,,8.8,4600.0
381,17.94,1738.0,,27.8,4867.0,,8.99,4601.0
382,2056.38,1738.0,,241.65,3418.0,,9.34,4601.0
383,228.27,1739.0,,28.37,4867.0,,8.69,4601.0
384,18.48,1738.0,,28.56,4867.0,,8.78,4601.0
385,18.75,1739.0,,28.52,4865.0,,8.85,4601.0
386,18.99,1738.0,,37.38,4867.0,,1060.39,3152.0
387,19.05,1738.0,,28.3,4867.0,,8.77,4600.0
388,1038.28,1738.0,,1027.75,3419.0,,8.72,4600.0
389,19.57,1739.0,,26.59,4867.0,,8.74,4600.0
390,19.21,1739.0,,26.62,4867.0,,8.75,4601.0
391,20.03,1739.0,,26.84,4867.0,,8.72,4601.0
392,19.02,1739.0,,1029.51,3419.0,,1045.59,3152.0
393,19.74,1739.0,,27.52,4866.0,,8.8,4601.0
394,19.11,1739.0,,2690.59,3418.0,,10.49,4599.0
395,18.57,1738.0,,26.92,4866.0,,1036.54,3152.0
396,1054.7,1738.0,,27.32,4867.0,,1013.26,3152.0
397,1076.86,1739.0,,27.32,4867.0,,9.24,4601.0
398,18.31,1739.0,,31.56,4865.0,,9.5,4601.0
399,18.26,1739.0,,26.94,4866.0,,8.96,4600.0
400,17.83,1738.0,,1086.7,3419.0,,9.52,4601.0
401,17.86,1739.0,,29.53,4867.0,,8.8,4601.0
402,1030.24,1739.0,,1035.61,3419.0,,8.77,4601.0
403,19.44,1739.0,,27.31,4866.0,,8.71,4600.0
404,18.11,1738.0,,30.75,2335.0,,8.86,4601.0
405,18.54,1739.0,,27.11,4867.0,,8.96,4600.0
406,18.05,1738.0,,27.22,4866.0,,215.84,2202.0
407,17.97,1738.0,,26.63,4867.0,,8.9,4601.0
408,226.92,1739.0,,26.61,4865.0,,1036.99,3152.0
409,18.34,1739.0,,4827.32,2335.0,,218.02,2202.0
410,1048.99,1738.0,,1269.4,3418.0,,12.22,2202.0
411,1077.58,1739.0,,27.78,4867.0,,1018.39,3153.0
412,428.82,1739.0,,32.03,2335.0,,9.06,4601.0
413,221.62,1738.0,,240.7,2335.0,,9.12,4601.0
414,19.34,1738.0,,234.85,2335.0,,11.98,2202.0
415,1079.07,1739.0,,1062.44,3419.0,,8.96,4600.0
416,18.46,1739.0,,1274.36,3419.0,,2082.32,3153.0
417,18.85,1739.0,,40.61,2335.0,,217.89,2202.0
418,17.86,1739.0,,33.39,4866.0,,1248.87,2202.0
419,18.05,1738.0,,34.69,2335.0,,8.76,4601.0
420,18.12,1739.0,,28.32,4867.0,,214.25,2202.0
421,18.95,1739.0,,1063.2,3419.0,,629.32,2202.0
422,18.14,1739.0,,27.09,4867.0,,11.13,4601.0
423,18.35,1738.0,,27.57,4867.0,,8.93,4601.0
424,2069.92,1738.0,,26.66,4867.0,,8.9,4599.0
425,25.8,1739.0,,26.41,4867.0,,11.11,4601.0
426,24.33,1739.0,,26.43,4867.0,,1871.77,2202.0
427,846.62,1738.0,,27.19,4867.0,,9.1,4600.0
428,19.37,1738.0,,28.39,4867.0,,13.47,4601.0
429,20.36,1738.0,,27.83,4866.0,,9.37,4601.0
430,20.1,1738.0,,30.34,4867.0,,9.03,4600.0
431,19.75,1738.0,,27.38,4865.0,,8.8,4600.0
432,18.7,1739.0,,27.56,4867.0,,1043.49,3153.0
433,20.7,1739.0,,233.57,2335.0,,1011.74,3152.0
434,20.06,1739.0,,27.48,4867.0,,8.89,4600.0
435,18.74,1739.0,,29.02,4866.0,,11.39,4600.0
436,19.61,1739.0,,30.94,2335.0,,10.81,4601.0
437,18.27,1739.0,,27.25,4867.0,,7056.6,2202.0
438,25.98,1738.0,,28.43,4867.0,,8.83,4601.0
