Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
23,8.84,1559.0,,1046.87,1477.0,,25.87,3822.0,,218.97,1874.0,,4.87,3627.0
24,9.12,1557.0,,209.64,1476.0,,16.25,3822.0,,6.43,3740.0,,1256.11,3186.0
25,12.98,1559.0,,2070.72,1476.0,,1041.97,3283.0,,6.47,3740.0,,1060.51,3186.0
26,218.18,1558.0,,1650.85,1476.0,,222.6,3283.0,,6.47,3739.0,,4799.61,3186.0
27,12.35,1557.0,,212.55,1476.0,,15.72,3823.0,,6.52,3740.0,,4.87,3628.0
28,13.17,1558.0,,212.95,698.0,,15.51,3822.0,,6.82,3739.0,,213.0,3186.0
29,9.11,1559.0,,5.4,1477.0,,19.27,1915.0,,8.36,3740.0,,4.88,3629.0
30,215.07,1557.0,,1062.58,1476.0,,1017.29,3283.0,,8.53,3740.0,,5.09,3629.0
31,1047.6,1558.0,,7.22,1476.0,,15.58,3822.0,,6.51,3739.0,,5.33,3628.0
32,8.73,1558.0,,5.7,1475.0,,15.9,3822.0,,6.73,3741.0,,5.01,3628.0
33,1261.11,1557.0,,5.49,1476.0,,16.22,3822.0,,6.68,3739.0,,213.68,1818.0
34,10.06,1558.0,,5.73,1476.0,,15.73,3822.0,,7.01,3739.0,,212.84,3186.0
35,9.56,1557.0,,213.38,1477.0,,15.59,3822.0,,6.8,3740.0,,4.77,3629.0
36,10.11,1558.0,,419.97,1475.0,,16.18,3822.0,,6.66,3740.0,,4.7,3628.0
37,9.39,1558.0,,5.37,1475.0,,15.66,3821.0,,214.9,3242.0,,4.72,3629.0
38,9.19,1558.0,,5.3,1476.0,,15.53,3821.0,,11.27,1874.0,,217.01,1818.0
39,8.96,1558.0,,1024.44,1477.0,,15.62,3822.0,,11.29,1874.0,,4.84,3629.0
40,218.5,1558.0,,1012.05,1477.0,,16.74,3821.0,,6.59,3740.0,,5.11,3628.0
41,1031.54,1559.0,,5.72,1475.0,,222.86,1915.0,,7.63,3740.0,,4.93,3627.0
42,9.51,1558.0,,5.26,1477.0,,15.93,3822.0,,6.57,3740.0,,4.67,3627.0
43,9.07,1557.0,,5.2,1476.0,,1882.37,3283.0,,6.62,3740.0,,1066.15,3186.0
44,1671.39,1558.0,,5.17,1475.0,,16.07,3822.0,,3078.17,3242.0,,1012.95,3186.0
45,10.33,1559.0,,5.12,1475.0,,15.91,3822.0,,1013.27,3242.0,,5.08,3628.0
46,424.38,1557.0,,5.08,1476.0,,1235.73,3283.0,,6.4,3739.0,,2723.41,3186.0
47,9.75,1559.0,,1048.8,1476.0,,15.79,3821.0,,1266.82,1874.0,,4.91,3628.0
48,9.9,1559.0,,5.48,1476.0,,15.76,3822.0,,6.68,3739.0,,4.65,3627.0
49,1224.08,1558.0,,1061.14,1475.0,,9974.44,1915.0,,6.89,3739.0,,6.82,3629.0
50,1065.01,1558.0,,7.44,1477.0,,16.66,3822.0,,1029.32,3242.0,,214.43,1818.0
51,9.92,1558.0,,5.36,1476.0,,1053.37,3283.0,,1013.53,3242.0,,4.85,3628.0
52,217.6,1558.0,,1039.06,1477.0,,1078.29,3283.0,,11.17,1874.0,,4.78,3628.0
53,10.02,1558.0,,210.95,1476.0,,19.75,3823.0,,6.82,3740.0,,7.97,1818.0
54,9.29,1558.0,,5.66,1477.0,,1041.28,3283.0,,6.65,3740.0,,8.04,1818.0
55,10.14,1557.0,,211.64,1477.0,,1285.65,3283.0,,8.28,3741.0,,5.0,3629.0
56,1018.34,1559.0,,5.34,1475.0,,23.06,3822.0,,7.62,3740.0,,5.12,3628.0
57,9.14,1558.0,,5.19,1476.0,,16.89,3822.0,,6.7,3740.0,,213.26,1818.0
58,8.75,1557.0,,207.28,1477.0,,26.55,3823.0,,4816.86,3242.0,,5.08,3627.0
59,426.18,1559.0,,6.1,1476.0,,1073.5,3283.0,,1067.07,3242.0,,4.94,3629.0
60,1049.3,1558.0,,5.39,1477.0,,1273.56,3283.0,,7.52,3739.0,,1446.32,3186.0
61,9.2,1557.0,,5.25,1476.0,,17.2,3821.0,,7.43,3741.0,,5348.9,1818.0
62,13.78,1557.0,,5.18,1475.0,,22.4,3821.0,,11.61,1874.0,,4.95,3627.0
63,11.22,1558.0,,214.73,1475.0,,16.92,3822.0,,9.44,3741.0,,1047.25,3186.0
64,9.29,1558.0,,1039.04,1475.0,,1239.51,1915.0,,10.88,3740.0,,5.0,3629.0
65,9.28,1558.0,,5.58,1475.0,,16.74,3823.0,,1029.42,3242.0,,211.59,1818.0
66,9.53,1559.0,,1060.9,1477.0,,17.16,3822.0,,6.68,3739.0,,5.19,3628.0
67,9.61,1558.0,,3061.01,1476.0,,16.23,3822.0,,6.84,3740.0,,4.82,3628.0
68,9.36,1558.0,,5.47,1476.0,,16.09,3821.0,,7.53,3741.0,,4.95,3627.0
69,13.47,1558.0,,5.21,1476.0,,15.53,3822.0,,10.98,1874.0,,4.66,3629.0
70,215.06,739.0,,5.13,1476.0,,226.67,3283.0,,8.75,3741.0,,4.65,3628.0
71,1033.04,1559.0,,6.53,1475.0,,227.93,1915.0,,8.96,3741.0,,4.62,3627.0
72,9.62,1559.0,,5.91,1477.0,,16.13,3821.0,,9.14,3741.0,,618.61,3186.0
73,9.64,1559.0,,1061.26,1476.0,,16.35,3822.0,,7.72,3740.0,,5.0,3629.0
74,214.81,1559.0,,5.39,1477.0,,1035.45,3283.0,,1039.73,3242.0,,4.66,3629.0
75,9.4,1558.0,,5.35,1476.0,,17.89,3822.0,,6.83,3739.0,,5.02,3628.0
76,216.07,739.0,,6.72,1474.0,,222.34,1915.0,,8.68,3741.0,,624.26,3186.0
77,9.09,1558.0,,6.82,1476.0,,15.85,3823.0,,6.87,3740.0,,5.67,3628.0
78,9.49,1558.0,,4591.52,1475.0,,838.43,3283.0,,6.51,3740.0,,618.85,1818.0
79,1030.6,1557.0,,210.86,1477.0,,16.01,3822.0,,1063.44,3242.0,,1031.65,3186.0
80,9.52,1558.0,,5.43,1476.0,,16.55,3822.0,,10.32,1874.0,,8.07,3628.0
81,11.78,1558.0,,7.22,1476.0,,1031.19,3283.0,,6.95,3740.0,,1253.95,3186.0
82,10.02,1559.0,,1013.01,1477.0,,16.85,3822.0,,6.64,3741.0,,5.17,3629.0
83,1483.38,1559.0,,210.75,1476.0,,1050.18,3283.0,,9.87,1874.0,,1046.67,3186.0
84,11.7,1558.0,,1252.77,1476.0,,15.83,3822.0,,9.61,1874.0,,211.45,3186.0
85,8.96,1558.0,,1060.88,1475.0,,15.7,3821.0,,1250.47,3242.0,,214.77,1818.0
86,1066.87,1558.0,,209.7,1476.0,,15.97,3821.0,,6.58,3740.0,,5.1,3629.0
87,10.31,1558.0,,1046.85,1476.0,,15.71,3823.0,,6.56,3739.0,,5.25,3629.0
88,217.78,1558.0,,5.4,1476.0,,15.75,3821.0,,10.75,1874.0,,1045.54,3186.0
89,11.34,1558.0,,5.57,1476.0,,22.71,1915.0,,6.58,3739.0,,4.96,3628.0
90,9.46,1558.0,,5.68,1475.0,,16.23,3822.0,,6.49,3740.0,,4.83,3628.0
91,1447.32,1557.0,,5.95,1476.0,,15.96,3823.0,,6.65,3740.0,,4.95,3628.0
92,1251.55,1557.0,,5.31,1476.0,,223.65,3283.0,,6.6,3740.0,,5.21,3629.0
93,831.92,1558.0,,1056.97,1476.0,,2091.85,3283.0,,1273.61,3242.0,,6.74,3628.0
94,15.31,1558.0,,5.18,1476.0,,16.65,3822.0,,1065.12,3242.0,,1056.46,3186.0
95,14.61,1558.0,,5.13,1476.0,,15.92,3822.0,,6.62,3740.0,,4.93,3629.0
96,9.21,1558.0,,5.27,1476.0,,19.72,1915.0,,10.18,1874.0,,1058.85,3186.0
97,8.83,1558.0,,2264.34,1476.0,,225.88,3283.0,,1040.31,3242.0,,5.1,3628.0
98,9.6,1558.0,,6.92,1476.0,,16.14,3822.0,,7.05,3740.0,,5.09,3628.0
99,12.99,1557.0,,6.41,1476.0,,16.03,3822.0,,6.61,3741.0,,8.21,1818.0
100,13.57,1557.0,,6.39,1476.0,,1020.76,3283.0,,8.65,3740.0,,5.58,3627.0
101,12.4,1559.0,,6.15,1477.0,,19.76,1915.0,,10.34,1874.0,,9.25,1818.0
102,11.84,1559.0,,6.04,1475.0,,1872.59,3283.0,,1446.3,1874.0,,8.32,1818.0
103,1021.99,1558.0,,211.71,1476.0,,15.77,3823.0,,6.91,3740.0,,9.53,1818.0
104,16.37,1559.0,,7.16,1476.0,,1258.7,1915.0,,6.67,3739.0,,5.0,3628.0
105,8.77,1559.0,,6.24,1475.0,,16.06,3822.0,,10.73,1874.0,,1053.73,3186.0
106,215.97,1559.0,,1027.5,1476.0,,15.97,3823.0,,6.99,3740.0,,1012.85,3186.0
107,422.74,1557.0,,1011.96,1476.0,,16.05,3822.0,,6.61,3741.0,,4.74,3627.0
108,9.25,1558.0,,1011.66,1475.0,,16.13,3822.0,,6.48,3740.0,,4.75,3627.0
109,1037.71,1559.0,,5.82,1476.0,,634.33,1915.0,,6.46,3739.0,,212.99,1818.0
110,10.72,1558.0,,6.1,1475.0,,15.69,3822.0,,6.5,3739.0,,4.86,3629.0
111,9.34,1557.0,,5.62,1475.0,,1255.75,3283.0,,6.62,3740.0,,4.83,3629.0
112,9.47,1557.0,,1439.04,1477.0,,16.63,3823.0,,6.5,3739.0,,4117.92,3186.0
113,8.75,1559.0,,5.76,1475.0,,15.71,3823.0,,6.75,3740.0,,4.98,3628.0
114,422.16,1558.0,,828.67,1477.0,,15.68,3822.0,,1219.68,3242.0,,4644.97,3186.0
115,8.89,1557.0,,5.41,1477.0,,19.35,1915.0,,6.54,3739.0,,1426.96,3186.0
116,4637.78,1557.0,,1005.89,1476.0,,15.62,3822.0,,10.49,1874.0,,4.92,3629.0
117,8.74,1557.0,,1218.6,1475.0,,15.6,3822.0,,1679.85,3242.0,,4.66,3627.0
118,9.53,1558.0,,212.64,1477.0,,20.93,1915.0,,213.63,1874.0,,8.88,1818.0
119,214.89,1558.0,,5.53,1476.0,,15.78,3823.0,,1032.36,3242.0,,4.97,3627.0
120,8.73,1557.0,,6.72,1476.0,,230.07,3283.0,,7.22,3740.0,,5.0,3628.0
121,8.59,1559.0,,212.03,1475.0,,16.14,3822.0,,6.43,3739.0,,1477.71,3186.0
122,8.54,1557.0,,7.07,1477.0,,2110.45,3283.0,,6.46,3741.0,,4.86,3629.0
123,212.88,1558.0,,2243.14,1476.0,,632.27,3283.0,,7.96,3739.0,,7.88,1818.0
124,9.29,1559.0,,5.73,1476.0,,15.88,3822.0,,9.81,1874.0,,4.63,3628.0
125,9.0,1558.0,,7.17,1475.0,,226.23,3283.0,,6.58,3740.0,,4.66,3628.0
126,9.24,1558.0,,1232.56,1475.0,,15.77,3823.0,,1033.51,3242.0,,4.63,3629.0
127,8.95,1558.0,,7.04,1476.0,,1049.05,3283.0,,6.45,3740.0,,1067.49,3186.0
128,1020.7,1557.0,,216.33,1476.0,,15.7,3823.0,,6.78,3740.0,,619.64,3186.0
129,9.05,1557.0,,828.51,1475.0,,18.73,1915.0,,1043.73,3242.0,,4.87,3629.0
130,8.77,1559.0,,5.95,1477.0,,19.67,1915.0,,6.59,3740.0,,4.65,3628.0
131,9.31,1558.0,,6.99,1476.0,,15.61,3822.0,,6.53,3739.0,,4.96,3629.0
132,8.85,1557.0,,5.61,1476.0,,15.68,3822.0,,6.49,3740.0,,216.12,1818.0
133,424.97,1558.0,,5.5,1477.0,,4853.82,3283.0,,1026.72,3242.0,,4.98,3628.0
134,8.79,1559.0,,5.55,1477.0,,17.29,3822.0,,1012.55,3242.0,,4.88,3629.0
135,10.44,1557.0,,5.63,1476.0,,16.07,3823.0,,6.61,3740.0,,5.29,3628.0
136,10.3,1558.0,,5.42,1477.0,,16.07,3822.0,,6.64,3741.0,,4.69,3628.0
137,8.92,1559.0,,1069.58,1476.0,,16.05,3823.0,,6.56,3739.0,,1011.0,3186.0
138,8.98,1558.0,,211.07,1475.0,,16.65,3822.0,,6.44,3739.0,,5.0,3629.0
139,8.99,1558.0,,5.51,1475.0,,16.21,3821.0,,6.73,3740.0,,4.83,3628.0
140,9.11,1558.0,,3078.76,1477.0,,1030.82,3283.0,,6.46,3740.0,,8.45,1818.0
141,9.09,1558.0,,5.48,1476.0,,15.87,3821.0,,6.89,3740.0,,1027.02,3186.0
142,8.77,1557.0,,5.53,1476.0,,17.39,3822.0,,6.67,3740.0,,211.29,3186.0
143,1221.52,1559.0,,5.48,1477.0,,19.75,1915.0,,6.56,3739.0,,4.97,3628.0
144,1065.57,1558.0,,5.87,1477.0,,15.88,3821.0,,7.53,3741.0,,8.7,1818.0
145,8.69,1558.0,,5.5,1477.0,,15.67,3821.0,,6.76,3739.0,,1219.34,3186.0
146,1693.72,739.0,,5.36,1477.0,,15.86,3821.0,,6.83,3741.0,,5.26,3628.0
147,8.82,1558.0,,1456.03,1477.0,,19.87,1915.0,,1686.56,3242.0,,1045.86,3186.0
148,8.69,1558.0,,213.68,698.0,,2505.55,1915.0,,8.29,3739.0,,5.66,3627.0
149,214.62,1558.0,,9.63,1476.0,,16.41,3823.0,,6.74,3740.0,,10.31,1818.0
150,1074.22,1558.0,,208.23,1475.0,,1838.6,3283.0,,12.13,1874.0,,2062.84,3186.0
151,1011.66,1558.0,,5.55,1476.0,,16.2,3821.0,,7.1,3739.0,,4.92,3629.0
152,10.28,1558.0,,2031.31,1476.0,,1061.13,3283.0,,6.72,3741.0,,5.04,3628.0
153,8.96,1557.0,,5.5,1476.0,,19.82,3821.0,,6.92,3739.0,,4.89,3629.0
154,8.62,1558.0,,5.57,1476.0,,17.85,3823.0,,1460.61,3242.0,,4.96,3629.0
155,8.93,1558.0,,5.47,1477.0,,17.54,3823.0,,6.69,3740.0,,4.92,3628.0
156,9.52,1558.0,,6.07,1477.0,,16.13,3823.0,,6.8,3739.0,,1269.22,3186.0
157,8.7,1557.0,,208.35,1476.0,,16.18,3823.0,,6.6,3740.0,,4.86,3627.0
158,8.76,1558.0,,7.25,1476.0,,17.42,3822.0,,6.41,3739.0,,4.67,3628.0
159,8.74,1558.0,,7.08,1475.0,,17.74,3822.0,,1043.17,3242.0,,1240.52,1818.0
160,8.76,1558.0,,4595.47,1476.0,,1063.67,3283.0,,6.83,3741.0,,212.42,3186.0
161,8.57,1558.0,,5.66,1477.0,,229.53,1915.0,,6.64,3740.0,,213.72,1818.0
162,8.6,1557.0,,214.58,698.0,,16.36,3821.0,,6.58,3741.0,,5.32,3627.0
163,8.59,1558.0,,5.45,1476.0,,15.89,3822.0,,6.66,3741.0,,8.94,1818.0
164,8.57,1558.0,,5.6,1476.0,,16.73,3822.0,,6.51,3739.0,,5.42,3629.0
165,424.29,1558.0,,7.5,1477.0,,15.71,3823.0,,6.49,3740.0,,3120.16,3186.0
166,9.17,1558.0,,5.47,1477.0,,16.75,3821.0,,6.6,3740.0,,1014.84,3186.0
167,217.05,739.0,,1225.28,1476.0,,15.8,3822.0,,6.58,3740.0,,4.73,3627.0
168,11.09,1557.0,,1268.9,1475.0,,15.57,3822.0,,6.49,3740.0,,1063.56,3186.0
169,213.78,1557.0,,213.07,698.0,,15.5,3822.0,,217.33,3242.0,,4.73,3628.0
170,1049.89,1558.0,,6.63,1476.0,,15.55,3821.0,,1016.1,3242.0,,4.77,3629.0
171,8.99,1559.0,,829.79,1476.0,,19.66,1915.0,,6.69,3740.0,,5.5,3628.0
172,8.59,1557.0,,7.71,1476.0,,1076.65,3283.0,,1473.78,1874.0,,4.84,3629.0
173,1037.94,1558.0,,7.92,1476.0,,1077.34,3283.0,,6.63,3739.0,,4.68,3628.0
174,8.64,1557.0,,6.03,1475.0,,22.03,1915.0,,1031.2,3242.0,,3113.58,3186.0
175,9.1,1559.0,,1012.09,1475.0,,16.32,3823.0,,7.1,3739.0,,5.15,3627.0
176,9.58,1559.0,,5.56,1475.0,,15.88,3821.0,,6.71,3739.0,,4.7,3628.0
177,8.71,1559.0,,5.58,1477.0,,630.6,1915.0,,7.25,3740.0,,1047.43,3186.0
178,9.29,1559.0,,7.0,1476.0,,15.96,3822.0,,219.92,3242.0,,211.86,1818.0
179,213.71,1557.0,,208.21,1475.0,,16.54,3823.0,,2070.45,3242.0,,4.84,3628.0
180,9.27,1559.0,,13156.35,1476.0,,17.05,3822.0,,1013.62,3242.0,,4.64,3628.0
181,10.19,1558.0,,1015.3,1475.0,,16.77,3822.0,,7.27,3741.0,,216.96,1818.0
182,9.08,1558.0,,1013.19,1476.0,,19.36,3822.0,,6.82,3739.0,,1047.06,3186.0
183,8.88,1557.0,,209.43,1475.0,,16.72,3822.0,,7.36,3740.0,,4.98,3628.0
184,8.97,1558.0,,5.33,1476.0,,228.12,3283.0,,7.95,3740.0,,4.78,3628.0
185,10.55,1557.0,,1031.85,1476.0,,17.76,3823.0,,12.49,1874.0,,4.71,3628.0
186,9.25,1558.0,,5.72,1476.0,,16.63,3821.0,,9.34,3740.0,,4.67,3628.0
187,9.3,1559.0,,5.59,1477.0,,17.39,3823.0,,3801.74,3242.0,,4.78,3628.0
188,9.21,1558.0,,5.64,1476.0,,1069.53,3283.0,,1047.42,3242.0,,4.74,3629.0
189,9.03,1558.0,,5.39,1477.0,,16.73,3823.0,,1426.2,3242.0,,4.66,3629.0
190,217.8,1557.0,,1012.44,1476.0,,16.47,3823.0,,8.55,3740.0,,4.96,3628.0
191,8.98,1558.0,,1426.9,1475.0,,19.66,1915.0,,9.09,3740.0,,7.89,1818.0
192,1067.57,1558.0,,5.64,1475.0,,16.1,3823.0,,6.72,3741.0,,1008.41,3186.0
193,8.84,1558.0,,5.63,1476.0,,228.87,3283.0,,1251.48,3242.0,,5.12,3629.0
194,1056.57,1557.0,,5.41,1476.0,,16.51,3823.0,,6.7,3741.0,,4.96,3627.0
195,8.78,1558.0,,212.22,1476.0,,16.41,3821.0,,212.93,3242.0,,5.22,3628.0
196,8.62,1557.0,,5.55,1476.0,,16.15,3822.0,,7.61,3739.0,,4.66,3628.0
197,8.57,1559.0,,5.4,1475.0,,2871.37,3283.0,,7.57,3740.0,,214.45,3186.0
198,8.78,1557.0,,211.87,1477.0,,232.1,3283.0,,625.19,1874.0,,1046.91,3186.0
199,8.68,1558.0,,5.47,1476.0,,17.28,3822.0,,7.77,3741.0,,5.24,3628.0
200,8.82,1559.0,,7.36,1475.0,,224.56,3283.0,,1026.47,3242.0,,5.22,3628.0
201,8.85,1557.0,,7.22,1476.0,,16.66,3823.0,,6.62,3740.0,,5.42,3628.0
202,8.76,1558.0,,422.57,1476.0,,16.28,3823.0,,9.74,1874.0,,1024.07,3186.0
203,211.28,1557.0,,5.97,1477.0,,16.09,3821.0,,6.67,3739.0,,4.78,3628.0
204,8.74,1557.0,,1034.96,1475.0,,17.05,3821.0,,9.63,1874.0,,1475.61,3186.0
205,8.69,1559.0,,5.53,1475.0,,18.04,3822.0,,6.46,3740.0,,4.91,3628.0
206,8.64,1559.0,,6.46,1477.0,,21.76,1915.0,,2079.95,3242.0,,4616.75,3186.0
207,8.62,1557.0,,5.52,1475.0,,17.27,3822.0,,1011.0,3242.0,,1013.5,3186.0
208,8.78,1559.0,,5.62,1476.0,,17.35,3821.0,,1013.23,3242.0,,4.85,3628.0
209,1058.43,1558.0,,5.56,1476.0,,17.8,3822.0,,625.88,3242.0,,8.98,1818.0
210,9.13,1558.0,,1057.96,1475.0,,1029.57,3283.0,,6.53,3740.0,,4.89,3627.0
211,8.92,1558.0,,210.87,1476.0,,23.08,1915.0,,1266.59,3242.0,,1233.2,3186.0
212,8.87,1559.0,,5.67,1476.0,,17.49,3822.0,,1066.59,3242.0,,4.95,3627.0
213,8.6,1558.0,,5.43,1476.0,,3325.68,1915.0,,10.67,1874.0,,4.93,3629.0
214,8.6,1558.0,,5.72,1475.0,,1066.0,3283.0,,6.66,3741.0,,4.68,3629.0
215,9.53,1559.0,,5.56,1475.0,,635.08,1915.0,,1036.96,3242.0,,4.63,3627.0
216,9.3,1558.0,,5.72,1476.0,,16.41,3822.0,,1218.13,3242.0,,210.97,1818.0
217,9.38,1557.0,,5.41,1476.0,,16.11,3823.0,,6.63,3740.0,,5.17,3629.0
218,211.43,1558.0,,5.54,1477.0,,231.46,3283.0,,6.55,3739.0,,4.96,3628.0
219,213.13,1558.0,,2722.17,1477.0,,18.56,3821.0,,6404.8,1874.0,,4.95,3627.0
220,9.15,1559.0,,5.46,1475.0,,1685.15,3283.0,,7.13,3739.0,,1263.02,1818.0
221,2051.97,1558.0,,5.46,1477.0,,1228.4,3283.0,,6.62,3740.0,,213.34,1818.0
222,1012.76,1559.0,,1047.63,1476.0,,23.38,3822.0,,6.6,3741.0,,4.76,3627.0
223,8.9,1558.0,,5.54,1477.0,,16.93,3822.0,,6.47,3739.0,,8.14,1818.0
224,9.41,1559.0,,5.71,1476.0,,16.48,3823.0,,6.6,3740.0,,4.54,3628.0
225,8.97,1559.0,,210.33,1476.0,,16.45,3822.0,,6.62,3741.0,,4.63,3629.0
226,8.8,1558.0,,4598.58,1476.0,,19.47,3821.0,,6.98,3740.0,,5.03,3628.0
227,8.92,1558.0,,211.37,1476.0,,16.65,3821.0,,6.66,3738.0,,5.21,3628.0
228,8.75,1557.0,,5.53,1475.0,,18.16,3821.0,,1075.44,3242.0,,8.52,1818.0
229,418.85,739.0,,213.62,1475.0,,16.33,3822.0,,10.63,3741.0,,4.67,3627.0
230,1040.13,1558.0,,5.91,1475.0,,16.15,3823.0,,9.72,3739.0,,1446.09,3186.0
231,8.89,1558.0,,5.38,1476.0,,17.38,3822.0,,1021.12,3242.0,,9.25,1818.0
232,8.68,1558.0,,1031.59,1475.0,,17.32,3823.0,,8.38,3740.0,,217.75,1818.0
233,9.17,1558.0,,1012.75,1477.0,,16.33,3821.0,,6.75,3739.0,,5.01,3628.0
234,8.94,1558.0,,5.4,1476.0,,17.09,3822.0,,6.54,3740.0,,1039.45,3186.0
235,1062.71,1558.0,,6.4,1476.0,,17.96,3822.0,,6.77,3740.0,,4.75,3627.0
236,9.5,1557.0,,5.51,1476.0,,1032.94,3283.0,,1274.46,1874.0,,4.74,3627.0
237,9.17,1557.0,,1231.69,1476.0,,16.96,3821.0,,3114.48,3242.0,,4.74,3629.0
238,8.85,1558.0,,3111.68,1476.0,,16.7,3822.0,,8.77,3740.0,,215.23,1818.0
239,8.99,1559.0,,7.27,1477.0,,15.9,3823.0,,7.54,3740.0,,6.59,3628.0
240,9.28,1558.0,,1053.79,1477.0,,16.32,3821.0,,8.08,3740.0,,6.55,3628.0
241,211.7,1557.0,,5.41,1476.0,,16.51,3823.0,,8.45,3741.0,,4.98,3628.0
242,9.2,1557.0,,7.12,1477.0,,18.23,3823.0,,10.0,1874.0,,4.74,3629.0
243,9.31,1559.0,,7.95,1477.0,,17.38,3823.0,,10.82,1874.0,,4.82,3628.0
244,9.32,1558.0,,214.4,1474.0,,16.13,3823.0,,1011.58,3242.0,,4.63,3629.0
245,8.94,1557.0,,209.79,1477.0,,16.42,3823.0,,1834.0,3242.0,,4.69,3629.0
246,8.88,1558.0,,5.72,1476.0,,16.4,3822.0,,218.64,3242.0,,1834.74,3186.0
247,212.92,1558.0,,5.67,1477.0,,15.98,3823.0,,7.71,3741.0,,4.95,3628.0
248,428.4,1559.0,,2067.19,1476.0,,20.68,1915.0,,6.87,3739.0,,213.68,1818.0
249,3306.87,1558.0,,7.55,1475.0,,1060.15,3283.0,,7.03,3741.0,,4.92,3629.0
250,8695.8,1558.0,,213.61,1476.0,,16.36,3822.0,,4640.52,3242.0,,5.42,3627.0
251,2037.72,1557.0,,5.53,1475.0,,16.41,3822.0,,833.6,3242.0,,8.82,1818.0
252,1012.75,1557.0,,5.41,1476.0,,16.37,3821.0,,6373.6,1874.0,,4.98,3628.0
253,9.03,1558.0,,1052.74,1476.0,,1469.63,1915.0,,1015.75,3242.0,,6.3,3629.0
254,9.2,1558.0,,1012.87,1476.0,,20.01,3823.0,,1013.72,3242.0,,4.99,3627.0
255,8.85,1558.0,,6.45,1475.0,,4663.94,3283.0,,6.77,3741.0,,1272.04,3186.0
256,1653.67,739.0,,210.2,1476.0,,21.16,1915.0,,6.7,3740.0,,4.75,3629.0
257,9.9,1559.0,,6.31,1476.0,,1244.31,1915.0,,422.93,3242.0,,4.52,3628.0
258,8.7,1558.0,,5.76,1477.0,,17.57,3821.0,,7.96,3739.0,,1035.04,3186.0
259,8.76,1558.0,,5.5,1475.0,,19.57,1915.0,,1452.23,3242.0,,4.79,3628.0
260,8.82,1558.0,,1251.87,1475.0,,1070.22,3283.0,,6.87,3740.0,,4.63,3628.0
261,9.01,1557.0,,5.66,1475.0,,16.15,3822.0,,10.11,1874.0,,4.65,3628.0
262,8.94,1558.0,,5.58,1475.0,,19.58,1915.0,,6.87,3740.0,,1033.46,3186.0
263,8.83,1558.0,,5.63,1476.0,,15.68,3823.0,,8.4,3740.0,,5.21,3628.0
