Handshake_ID,P-521_Time_ms,P-521_Bytes_TCP,P-521_Bytes_TLS,P-521_Bytes_Total,4,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_TCP,p521_mlkem1024_Bytes_TLS,p521_mlkem1024_Bytes_Total,9,mlkem1024_Time_ms,mlkem1024_Bytes_TCP,mlkem1024_Bytes_TLS,mlkem1024_Bytes_Total
218,21.38,346.0,1885.0,2231.0,,26.57,412.0,5013.0,5425.0,,9.15,954.0,4745.0,5699.0
219,19.73,412.0,1885.0,2297.0,,1040.32,692.0,3565.0,4257.0,,13.19,2004.0,2202.0,4206.0
220,229.72,412.0,1885.0,2297.0,,26.41,412.0,5012.0,5424.0,,10.57,412.0,4747.0,5159.0
221,18.96,346.0,1883.0,2229.0,,26.35,1165.0,5013.0,6178.0,,4606.43,692.0,3299.0,3991.0
222,1066.72,626.0,1885.0,2511.0,,1271.45,704.0,2335.0,3039.0,,1013.49,552.0,3299.0,3851.0
223,18.48,412.0,1884.0,2296.0,,32.71,1165.0,5013.0,6178.0,,8.86,412.0,4747.0,5159.0
224,18.33,412.0,1884.0,2296.0,,27.04,1165.0,5012.0,6177.0,,9.22,412.0,4746.0,5158.0
225,18.53,412.0,1884.0,2296.0,,31.21,2004.0,2335.0,4339.0,,8.99,412.0,4747.0,5159.0
226,18.16,412.0,1885.0,2297.0,,27.31,412.0,5013.0,5425.0,,8.79,412.0,4747.0,5159.0
227,18.25,412.0,1885.0,2297.0,,27.37,412.0,5013.0,5425.0,,1063.13,692.0,3299.0,3991.0
228,1476.06,626.0,1884.0,2510.0,,36.87,2679.0,2335.0,5014.0,,9.06,412.0,4747.0,5159.0
229,220.39,412.0,1885.0,2297.0,,26.76,412.0,5012.0,5424.0,,8.93,412.0,4747.0,5159.0
230,19.35,412.0,1884.0,2296.0,,26.86,412.0,5013.0,5425.0,,8.92,412.0,4746.0,5158.0
231,18.38,412.0,1885.0,2297.0,,26.31,1087.0,5013.0,6100.0,,9.08,412.0,5387.0,5799.0
232,18.39,412.0,1885.0,2297.0,,1086.43,692.0,3565.0,4257.0,,9.15,412.0,4746.0,5158.0
233,435.43,412.0,1884.0,2296.0,,26.49,412.0,5013.0,5425.0,,8.76,412.0,4746.0,5158.0
234,18.42,412.0,1885.0,2297.0,,37.63,412.0,5013.0,5425.0,,8.88,412.0,4746.0,5158.0
235,1078.7,486.0,1885.0,2371.0,,26.64,412.0,5012.0,5424.0,,8.71,412.0,4746.0,5158.0
236,221.82,412.0,1885.0,2297.0,,2109.2,626.0,3564.0,4190.0,,220.92,2004.0,2202.0,4206.0
237,18.43,412.0,1884.0,2296.0,,28.62,412.0,5013.0,5425.0,,13.17,2004.0,2202.0,4206.0
238,19.25,412.0,1885.0,2297.0,,35.11,2004.0,2335.0,4339.0,,9.68,412.0,4747.0,5159.0
239,21.16,412.0,1885.0,2297.0,,28.33,412.0,5013.0,5425.0,,13.02,346.0,4746.0,5092.0
240,19.22,412.0,1883.0,2295.0,,26.78,412.0,5012.0,5424.0,,8.74,412.0,4747.0,5159.0
241,432.29,2229.0,775.0,3004.0,,26.95,412.0,5012.0,5424.0,,8.61,412.0,4747.0,5159.0
242,3804.87,412.0,1884.0,2296.0,,27.48,412.0,5012.0,5424.0,,8.76,412.0,4746.0,5158.0
243,1070.65,486.0,1885.0,2371.0,,1080.16,692.0,3564.0,4256.0,,8.82,412.0,4746.0,5158.0
244,20.48,412.0,1885.0,2297.0,,37.6,1165.0,5012.0,6177.0,,8.87,412.0,4746.0,5158.0
245,228.66,412.0,1885.0,2297.0,,28.2,412.0,5013.0,5425.0,,221.31,2004.0,2202.0,4206.0
246,21.96,412.0,1885.0,2297.0,,651.92,478.0,3565.0,4043.0,,8.81,412.0,4747.0,5159.0
247,20.97,412.0,1885.0,2297.0,,29.33,1165.0,5013.0,6178.0,,8.87,412.0,4746.0,5158.0
248,1055.03,626.0,1885.0,2511.0,,27.2,412.0,5013.0,5425.0,,9.97,412.0,4747.0,5159.0
249,226.3,412.0,1884.0,2296.0,,31.25,2004.0,2335.0,4339.0,,8.87,412.0,4746.0,5158.0
250,2056.38,494.0,1884.0,2378.0,,236.46,2757.0,2335.0,5092.0,,8.94,412.0,4747.0,5159.0
251,19.28,412.0,1885.0,2297.0,,29.02,412.0,5012.0,5424.0,,12.34,2004.0,2202.0,4206.0
252,1043.15,626.0,1885.0,2511.0,,26.88,412.0,5013.0,5425.0,,8.92,412.0,4747.0,5159.0
253,1076.99,420.0,1885.0,2305.0,,27.79,1087.0,5013.0,6100.0,,8.79,346.0,4747.0,5093.0
254,18.45,412.0,1885.0,2297.0,,31.22,412.0,5013.0,5425.0,,8.96,412.0,4747.0,5159.0
255,18.45,412.0,1885.0,2297.0,,27.44,412.0,5013.0,5425.0,,217.43,478.0,3298.0,3776.0
256,18.09,412.0,1885.0,2297.0,,30.84,412.0,5013.0,5425.0,,9.63,412.0,4747.0,5159.0
257,223.13,412.0,1884.0,2296.0,,30.45,412.0,5013.0,5425.0,,8.95,412.0,4746.0,5158.0
258,18.4,412.0,1885.0,2297.0,,33.11,2004.0,2335.0,4339.0,,1055.97,692.0,3298.0,3990.0
259,18.08,412.0,1885.0,2297.0,,27.84,412.0,5012.0,5424.0,,626.04,478.0,3299.0,3777.0
260,18.18,412.0,1885.0,2297.0,,29.8,412.0,5013.0,5425.0,,9.1,412.0,4747.0,5159.0
261,224.38,412.0,1883.0,2295.0,,35.03,1165.0,5013.0,6178.0,,3109.43,634.0,3298.0,3932.0
262,18.55,346.0,1885.0,2231.0,,1093.21,692.0,3564.0,4256.0,,12.76,412.0,4747.0,5159.0
263,1048.42,626.0,1884.0,2510.0,,1276.07,638.0,2335.0,2973.0,,8.78,346.0,4747.0,5093.0
264,18.88,412.0,1884.0,2296.0,,30.47,412.0,5012.0,5424.0,,8.84,412.0,4747.0,5159.0
265,18.39,412.0,1885.0,2297.0,,30.06,412.0,5012.0,5424.0,,8.78,412.0,4747.0,5159.0
266,17.97,346.0,1884.0,2230.0,,29.21,412.0,5013.0,5425.0,,9.08,1032.0,4747.0,5779.0
267,1055.0,420.0,1885.0,2305.0,,27.59,412.0,5011.0,5423.0,,8.79,412.0,4747.0,5159.0
268,23.73,412.0,1885.0,2297.0,,1031.59,486.0,3565.0,4051.0,,10.22,412.0,4747.0,5159.0
269,18.02,346.0,1885.0,2231.0,,27.46,412.0,5013.0,5425.0,,9.1,412.0,4747.0,5159.0
270,18.75,412.0,1885.0,2297.0,,27.05,1087.0,5012.0,6099.0,,8.9,412.0,4747.0,5159.0
271,18.18,412.0,1885.0,2297.0,,29.54,412.0,5013.0,5425.0,,11.07,412.0,4747.0,5159.0
272,18.45,346.0,1885.0,2231.0,,30.63,2004.0,2335.0,4339.0,,14.89,2004.0,2202.0,4206.0
273,1258.58,626.0,1885.0,2511.0,,27.0,412.0,5013.0,5425.0,,8.95,346.0,4747.0,5093.0
274,19.35,412.0,1884.0,2296.0,,27.25,412.0,5013.0,5425.0,,1015.44,692.0,3298.0,3990.0
275,222.35,412.0,1884.0,2296.0,,1033.87,552.0,3564.0,4116.0,,8.76,412.0,4745.0,5157.0
276,220.21,2161.0,775.0,2936.0,,27.49,412.0,5013.0,5425.0,,8.84,412.0,4747.0,5159.0
277,19.91,412.0,1884.0,2296.0,,30.61,2679.0,2335.0,5014.0,,9.12,412.0,4747.0,5159.0
278,23.46,412.0,1885.0,2297.0,,27.5,412.0,5011.0,5423.0,,1019.76,626.0,3299.0,3925.0
279,18.05,412.0,1885.0,2297.0,,27.47,412.0,5013.0,5425.0,,8.83,954.0,4747.0,5701.0
280,17.89,412.0,1885.0,2297.0,,27.64,412.0,5012.0,5424.0,,8.8,412.0,4746.0,5158.0
281,18.29,412.0,1884.0,2296.0,,1072.59,692.0,3565.0,4257.0,,12.34,2004.0,2202.0,4206.0
282,18.04,346.0,1885.0,2231.0,,854.62,478.0,3565.0,4043.0,,1219.51,2012.0,2202.0,4214.0
283,17.81,412.0,1885.0,2297.0,,27.55,412.0,5013.0,5425.0,,9.1,412.0,4745.0,5157.0
284,20.09,412.0,1883.0,2295.0,,238.34,478.0,3563.0,4041.0,,1045.32,486.0,3298.0,3784.0
285,19.83,412.0,1885.0,2297.0,,28.11,412.0,5013.0,5425.0,,3881.92,700.0,3298.0,3998.0
286,19.23,412.0,1884.0,2296.0,,27.25,412.0,5013.0,5425.0,,9.08,346.0,4747.0,5093.0
287,19.07,412.0,1885.0,2297.0,,27.66,412.0,5013.0,5425.0,,10.09,412.0,4746.0,5158.0
288,18.67,412.0,1884.0,2296.0,,27.48,412.0,5013.0,5425.0,,8.97,412.0,4746.0,5158.0
289,1246.82,626.0,1885.0,2511.0,,27.08,412.0,5012.0,5424.0,,8.84,412.0,4747.0,5159.0
290,19.4,412.0,1885.0,2297.0,,1700.93,1231.0,3564.0,4795.0,,12.42,2004.0,2202.0,4206.0
291,19.94,412.0,1884.0,2296.0,,27.67,412.0,5013.0,5425.0,,13.9,2004.0,2202.0,4206.0
292,19.73,412.0,1884.0,2296.0,,27.55,412.0,5011.0,5423.0,,8.84,412.0,4747.0,5159.0
293,18.96,412.0,1885.0,2297.0,,27.01,412.0,5013.0,5425.0,,10.11,954.0,4746.0,5700.0
294,19.56,412.0,1883.0,2295.0,,32.09,2004.0,2335.0,4339.0,,8.84,346.0,4746.0,5092.0
295,1034.32,626.0,1884.0,2510.0,,4643.68,692.0,3564.0,4256.0,,8.73,412.0,4746.0,5158.0
296,17.95,412.0,1885.0,2297.0,,27.53,412.0,5012.0,5424.0,,8.87,412.0,4747.0,5159.0
297,18.25,412.0,1885.0,2297.0,,31.03,2757.0,2335.0,5092.0,,11.28,346.0,4747.0,5093.0
298,221.28,412.0,1885.0,2297.0,,31.18,2004.0,2335.0,4339.0,,10.52,412.0,4747.0,5159.0
299,18.24,346.0,1885.0,2231.0,,27.97,412.0,5012.0,5424.0,,11.74,954.0,4746.0,5700.0
300,2105.83,560.0,1885.0,2445.0,,1246.36,486.0,3565.0,4051.0,,12.31,412.0,4747.0,5159.0
301,18.83,412.0,1885.0,2297.0,,26.64,412.0,5012.0,5424.0,,9.4,412.0,4746.0,5158.0
302,18.41,412.0,1884.0,2296.0,,1028.16,692.0,3564.0,4256.0,,1441.8,478.0,3299.0,3777.0
303,18.63,412.0,1883.0,2295.0,,28.24,412.0,5013.0,5425.0,,8.94,346.0,4746.0,5092.0
304,18.72,412.0,1885.0,2297.0,,27.27,412.0,5012.0,5424.0,,13.61,2004.0,2202.0,4206.0
305,1023.13,626.0,1885.0,2511.0,,27.41,412.0,5013.0,5425.0,,12.93,3720.0,2202.0,5922.0
306,17.96,412.0,1884.0,2296.0,,32.38,1165.0,5012.0,6177.0,,1216.66,692.0,3299.0,3991.0
307,227.01,412.0,1884.0,2296.0,,1862.51,626.0,3565.0,4191.0,,8.9,346.0,4747.0,5093.0
308,1068.08,420.0,1883.0,2303.0,,29.25,412.0,5012.0,5424.0,,8.75,412.0,4745.0,5157.0
309,228.6,412.0,1884.0,2296.0,,31.68,412.0,5012.0,5424.0,,11.4,412.0,4747.0,5159.0
310,1027.4,626.0,1885.0,2511.0,,28.56,412.0,5013.0,5425.0,,9.01,412.0,4747.0,5159.0
311,18.97,412.0,1884.0,2296.0,,27.65,412.0,5013.0,5425.0,,8.72,412.0,4747.0,5159.0
312,430.76,412.0,1885.0,2297.0,,27.1,412.0,5013.0,5425.0,,1233.88,704.0,2202.0,2906.0
313,1261.21,626.0,1885.0,2511.0,,1079.04,692.0,3565.0,4257.0,,8.89,412.0,4746.0,5158.0
314,18.55,412.0,1885.0,2297.0,,648.39,478.0,3564.0,4042.0,,9.09,412.0,4746.0,5158.0
315,224.49,412.0,1884.0,2296.0,,30.63,412.0,5013.0,5425.0,,8.95,346.0,4745.0,5091.0
316,221.16,412.0,1884.0,2296.0,,31.98,412.0,5013.0,5425.0,,12.94,3721.0,2202.0,5923.0
317,18.32,412.0,1885.0,2297.0,,1030.12,486.0,3564.0,4050.0,,8.65,412.0,4745.0,5157.0
318,224.85,412.0,1884.0,2296.0,,27.01,1165.0,5013.0,6178.0,,1028.71,692.0,3299.0,3991.0
319,19.39,412.0,1884.0,2296.0,,27.13,412.0,5013.0,5425.0,,217.18,2546.0,2202.0,4748.0
320,1039.73,486.0,1885.0,2371.0,,27.32,1087.0,5013.0,6100.0,,8.87,412.0,4746.0,5158.0
321,19.45,412.0,1885.0,2297.0,,27.29,412.0,5012.0,5424.0,,9.0,877.0,5067.0,5944.0
322,18.3,412.0,1884.0,2296.0,,27.02,412.0,5012.0,5424.0,,16.69,2004.0,2202.0,4206.0
323,17.89,412.0,1884.0,2296.0,,27.4,1165.0,5013.0,6178.0,,8.83,412.0,4746.0,5158.0
324,2284.26,494.0,1884.0,2378.0,,27.99,412.0,5012.0,5424.0,,12.78,412.0,4747.0,5159.0
325,17.97,412.0,1885.0,2297.0,,1066.23,692.0,3565.0,4257.0,,216.57,3775.0,2202.0,5977.0
326,20.83,412.0,1884.0,2296.0,,233.2,2679.0,2335.0,5014.0,,11.82,412.0,4747.0,5159.0
327,19.09,412.0,1884.0,2296.0,,1089.76,552.0,3565.0,4117.0,,1472.04,552.0,3298.0,3850.0
328,18.51,412.0,1884.0,2296.0,,1488.03,552.0,3563.0,4115.0,,9.4,412.0,4747.0,5159.0
329,18.52,412.0,1884.0,2296.0,,26.95,412.0,5013.0,5425.0,,11.54,412.0,4747.0,5159.0
330,18.5,346.0,1884.0,2230.0,,28.28,412.0,5013.0,5425.0,,8.95,412.0,4747.0,5159.0
331,18.9,412.0,1884.0,2296.0,,1036.32,552.0,3565.0,4117.0,,1250.07,704.0,2202.0,2906.0
332,26.44,412.0,1883.0,2295.0,,32.99,2004.0,2335.0,4339.0,,8.74,412.0,4747.0,5159.0
333,18.58,412.0,1885.0,2297.0,,37.23,1087.0,5013.0,6100.0,,8.76,412.0,4747.0,5159.0
334,18.51,412.0,1885.0,2297.0,,1042.27,552.0,3563.0,4115.0,,8.75,412.0,4747.0,5159.0
335,18.71,412.0,1883.0,2295.0,,26.86,412.0,5013.0,5425.0,,1071.4,552.0,3299.0,3851.0
336,2065.29,560.0,1884.0,2444.0,,27.64,412.0,5012.0,5424.0,,11.05,412.0,4746.0,5158.0
337,18.21,346.0,1884.0,2230.0,,852.38,478.0,3565.0,4043.0,,9.2,412.0,4747.0,5159.0
338,18.16,412.0,1884.0,2296.0,,27.41,412.0,5013.0,5425.0,,1032.89,486.0,3299.0,3785.0
339,227.95,412.0,1884.0,2296.0,,27.01,412.0,5012.0,5424.0,,625.49,2004.0,2202.0,4206.0
340,20.79,412.0,1884.0,2296.0,,31.17,2004.0,2335.0,4339.0,,9.92,412.0,4747.0,5159.0
341,18.17,412.0,1885.0,2297.0,,31.34,2004.0,2335.0,4339.0,,1059.81,692.0,3298.0,3990.0
342,221.57,412.0,1884.0,2296.0,,27.57,412.0,5013.0,5425.0,,12.21,412.0,4747.0,5159.0
343,18.5,412.0,1885.0,2297.0,,27.06,412.0,5012.0,5424.0,,9.33,412.0,4746.0,5158.0
344,227.99,412.0,1885.0,2297.0,,31.1,2004.0,2335.0,4339.0,,9.94,412.0,4747.0,5159.0
345,19.07,346.0,1885.0,2231.0,,26.9,412.0,5013.0,5425.0,,1277.56,692.0,3298.0,3990.0
346,18.99,412.0,1885.0,2297.0,,28.09,412.0,5011.0,5423.0,,12.61,2004.0,2202.0,4206.0
347,17.88,412.0,1884.0,2296.0,,1061.89,692.0,3565.0,4257.0,,4625.99,552.0,3299.0,3851.0
348,429.47,412.0,1885.0,2297.0,,27.58,412.0,5012.0,5424.0,,8.82,412.0,4747.0,5159.0
349,18.53,412.0,1885.0,2297.0,,34.88,412.0,5012.0,5424.0,,214.91,3708.0,2202.0,5910.0
350,18.33,346.0,1884.0,2230.0,,649.56,2004.0,2335.0,4339.0,,629.0,3720.0,2202.0,5922.0
351,1245.21,486.0,1884.0,2370.0,,29.56,1165.0,5013.0,6178.0,,8.78,346.0,4747.0,5093.0
352,19.13,412.0,1885.0,2297.0,,29.91,1165.0,5013.0,6178.0,,1274.1,692.0,3299.0,3991.0
353,4611.68,486.0,1885.0,2371.0,,30.11,412.0,5012.0,5424.0,,8.98,412.0,4747.0,5159.0
354,18.16,346.0,1885.0,2231.0,,1036.62,552.0,3564.0,4116.0,,11.47,412.0,4747.0,5159.0
355,222.83,412.0,1885.0,2297.0,,27.49,412.0,5012.0,5424.0,,1018.17,626.0,3299.0,3925.0
356,18.14,412.0,1884.0,2296.0,,27.29,412.0,5013.0,5425.0,,8.93,412.0,4747.0,5159.0
357,225.4,412.0,1885.0,2297.0,,26.34,412.0,5013.0,5425.0,,8.76,412.0,4746.0,5158.0
358,228.51,412.0,1883.0,2295.0,,27.73,412.0,5013.0,5425.0,,8.71,412.0,4747.0,5159.0
359,1075.88,486.0,1885.0,2371.0,,30.32,2679.0,2335.0,5014.0,,5320.42,2374.0,2202.0,4576.0
360,18.36,412.0,1884.0,2296.0,,28.55,412.0,5013.0,5425.0,,8.99,412.0,4747.0,5159.0
361,17.89,412.0,1885.0,2297.0,,27.53,412.0,5013.0,5425.0,,12.47,2004.0,2202.0,4206.0
362,24.27,412.0,1885.0,2297.0,,27.74,412.0,5013.0,5425.0,,8.94,346.0,4747.0,5093.0
363,18.61,346.0,1885.0,2231.0,,27.8,412.0,5012.0,5424.0,,1271.25,704.0,2202.0,2906.0
364,18.3,412.0,1885.0,2297.0,,35.33,1087.0,5012.0,6099.0,,628.87,2004.0,2202.0,4206.0
365,18.03,412.0,1883.0,2295.0,,26.93,412.0,5013.0,5425.0,,8.84,346.0,4747.0,5093.0
366,2052.47,560.0,1885.0,2445.0,,26.64,412.0,5012.0,5424.0,,8.96,412.0,4747.0,5159.0
367,1077.37,626.0,1885.0,2511.0,,27.14,412.0,5013.0,5425.0,,9.75,412.0,4747.0,5159.0
368,18.23,346.0,1884.0,2230.0,,27.68,412.0,5012.0,5424.0,,10.16,412.0,4747.0,5159.0
369,18.35,412.0,1885.0,2297.0,,30.25,2004.0,2335.0,4339.0,,13.09,2004.0,2202.0,4206.0
370,221.49,412.0,1885.0,2297.0,,27.04,412.0,5012.0,5424.0,,9.84,412.0,4747.0,5159.0
371,18.18,412.0,1885.0,2297.0,,32.34,1165.0,5012.0,6177.0,,2295.12,626.0,3297.0,3923.0
372,17.76,412.0,1885.0,2297.0,,28.04,412.0,5013.0,5425.0,,9.46,1032.0,4747.0,5779.0
373,429.26,412.0,1884.0,2296.0,,1060.38,692.0,3565.0,4257.0,,9.81,412.0,4746.0,5158.0
374,220.06,2228.0,775.0,3003.0,,27.8,412.0,5013.0,5425.0,,9.54,412.0,4746.0,5158.0
375,18.17,412.0,1885.0,2297.0,,27.55,412.0,5012.0,5424.0,,1269.15,552.0,3299.0,3851.0
376,18.05,412.0,1883.0,2295.0,,27.62,1165.0,5012.0,6177.0,,11.19,1032.0,4746.0,5778.0
377,1030.04,626.0,1885.0,2511.0,,2104.51,626.0,3565.0,4191.0,,8.85,412.0,4746.0,5158.0
378,17.91,412.0,1885.0,2297.0,,32.75,2757.0,2335.0,5092.0,,8.72,412.0,4747.0,5159.0
379,17.85,346.0,1885.0,2231.0,,1238.99,692.0,3564.0,4256.0,,9.0,412.0,4747.0,5159.0
380,17.91,412.0,1885.0,2297.0,,30.77,412.0,5013.0,5425.0,,8.8,346.0,4746.0,5092.0
381,17.94,412.0,1884.0,2296.0,,27.8,412.0,5013.0,5425.0,,8.99,412.0,4747.0,5159.0
382,2056.38,560.0,1884.0,2444.0,,241.65,478.0,3564.0,4042.0,,9.34,412.0,4747.0,5159.0
383,228.27,412.0,1885.0,2297.0,,28.37,412.0,5013.0,5425.0,,8.69,412.0,4747.0,5159.0
384,18.48,412.0,1884.0,2296.0,,28.56,412.0,5013.0,5425.0,,8.78,412.0,4747.0,5159.0
385,18.75,412.0,1885.0,2297.0,,28.52,412.0,5011.0,5423.0,,8.85,412.0,4747.0,5159.0
386,18.99,412.0,1884.0,2296.0,,37.38,412.0,5013.0,5425.0,,1060.39,552.0,3298.0,3850.0
387,19.05,412.0,1884.0,2296.0,,28.3,412.0,5013.0,5425.0,,8.77,412.0,4746.0,5158.0
388,1038.28,626.0,1884.0,2510.0,,1027.75,692.0,3565.0,4257.0,,8.72,412.0,4746.0,5158.0
389,19.57,346.0,1885.0,2231.0,,26.59,412.0,5013.0,5425.0,,8.74,412.0,4746.0,5158.0
390,19.21,412.0,1885.0,2297.0,,26.62,412.0,5013.0,5425.0,,8.75,412.0,4747.0,5159.0
391,20.03,412.0,1885.0,2297.0,,26.84,1165.0,5013.0,6178.0,,8.72,412.0,4747.0,5159.0
392,19.02,412.0,1885.0,2297.0,,1029.51,626.0,3565.0,4191.0,,1045.59,626.0,3298.0,3924.0
393,19.74,412.0,1885.0,2297.0,,27.52,412.0,5012.0,5424.0,,8.8,412.0,4747.0,5159.0
394,19.11,346.0,1885.0,2231.0,,2690.59,552.0,3564.0,4116.0,,10.49,412.0,4745.0,5157.0
395,18.57,412.0,1884.0,2296.0,,26.92,412.0,5012.0,5424.0,,1036.54,692.0,3298.0,3990.0
396,1054.7,626.0,1884.0,2510.0,,27.32,412.0,5013.0,5425.0,,1013.26,692.0,3298.0,3990.0
397,1076.86,626.0,1885.0,2511.0,,27.32,412.0,5013.0,5425.0,,9.24,412.0,4747.0,5159.0
398,18.31,412.0,1885.0,2297.0,,31.56,412.0,5011.0,5423.0,,9.5,412.0,4747.0,5159.0
399,18.26,412.0,1885.0,2297.0,,26.94,412.0,5012.0,5424.0,,8.96,412.0,4746.0,5158.0
400,17.83,412.0,1884.0,2296.0,,1086.7,552.0,3565.0,4117.0,,9.52,412.0,4747.0,5159.0
401,17.86,412.0,1885.0,2297.0,,29.53,412.0,5013.0,5425.0,,8.8,346.0,4747.0,5093.0
402,1030.24,560.0,1885.0,2445.0,,1035.61,692.0,3565.0,4257.0,,8.77,412.0,4747.0,5159.0
403,19.44,412.0,1885.0,2297.0,,27.31,412.0,5012.0,5424.0,,8.71,346.0,4746.0,5092.0
404,18.11,412.0,1884.0,2296.0,,30.75,2004.0,2335.0,4339.0,,8.86,412.0,4747.0,5159.0
405,18.54,412.0,1885.0,2297.0,,27.11,412.0,5013.0,5425.0,,8.96,412.0,4746.0,5158.0
406,18.05,412.0,1884.0,2296.0,,27.22,412.0,5012.0,5424.0,,215.84,2004.0,2202.0,4206.0
407,17.97,346.0,1884.0,2230.0,,26.63,412.0,5013.0,5425.0,,8.9,412.0,4747.0,5159.0
408,226.92,412.0,1885.0,2297.0,,26.61,412.0,5011.0,5423.0,,1036.99,692.0,3298.0,3990.0
409,18.34,412.0,1885.0,2297.0,,4827.32,704.0,2335.0,3039.0,,218.02,2004.0,2202.0,4206.0
410,1048.99,486.0,1884.0,2370.0,,1269.4,486.0,4206.0,4692.0,,12.22,2004.0,2202.0,4206.0
411,1077.58,626.0,1885.0,2511.0,,27.78,412.0,5013.0,5425.0,,1018.39,552.0,3299.0,3851.0
412,428.82,412.0,1885.0,2297.0,,32.03,2004.0,2335.0,4339.0,,9.06,1032.0,4747.0,5779.0
413,221.62,412.0,1884.0,2296.0,,240.7,5553.0,2335.0,7888.0,,9.12,412.0,4747.0,5159.0
414,19.34,412.0,1884.0,2296.0,,234.85,2004.0,2335.0,4339.0,,11.98,2004.0,2202.0,4206.0
415,1079.07,560.0,1885.0,2445.0,,1062.44,626.0,3565.0,4191.0,,8.96,412.0,4746.0,5158.0
416,18.46,412.0,1885.0,2297.0,,1274.36,692.0,3565.0,4257.0,,2082.32,560.0,3299.0,3859.0
417,18.85,412.0,1885.0,2297.0,,40.61,2757.0,2335.0,5092.0,,217.89,2004.0,2202.0,4206.0
418,17.86,412.0,1885.0,2297.0,,33.39,412.0,5012.0,5424.0,,1248.87,2012.0,2202.0,4214.0
419,18.05,412.0,1884.0,2296.0,,34.69,2679.0,2335.0,5014.0,,8.76,412.0,4747.0,5159.0
420,18.12,412.0,1885.0,2297.0,,28.32,412.0,5013.0,5425.0,,214.25,3721.0,2202.0,5923.0
421,18.95,412.0,1885.0,2297.0,,1063.2,626.0,3565.0,4191.0,,629.32,3721.0,2202.0,5923.0
422,18.14,412.0,1885.0,2297.0,,27.09,412.0,5013.0,5425.0,,11.13,1032.0,4747.0,5779.0
423,18.35,412.0,1884.0,2296.0,,27.57,412.0,5013.0,5425.0,,8.93,412.0,4747.0,5159.0
424,2069.92,560.0,1884.0,2444.0,,26.66,1087.0,5013.0,6100.0,,8.9,412.0,4745.0,5157.0
425,25.8,412.0,1885.0,2297.0,,26.41,412.0,5013.0,5425.0,,11.11,1032.0,4747.0,5779.0
426,24.33,412.0,1885.0,2297.0,,26.43,412.0,5013.0,5425.0,,1871.77,2152.0,2202.0,4354.0
427,846.62,412.0,1884.0,2296.0,,27.19,412.0,5013.0,5425.0,,9.1,412.0,4746.0,5158.0
428,19.37,412.0,1884.0,2296.0,,28.39,412.0,5013.0,5425.0,,13.47,412.0,4747.0,5159.0
429,20.36,412.0,1884.0,2296.0,,27.83,412.0,5012.0,5424.0,,9.37,412.0,4747.0,5159.0
430,20.1,412.0,1884.0,2296.0,,30.34,412.0,5013.0,5425.0,,9.03,412.0,4746.0,5158.0
431,19.75,412.0,1884.0,2296.0,,27.38,412.0,5011.0,5423.0,,8.8,412.0,4746.0,5158.0
432,18.7,412.0,1885.0,2297.0,,27.56,412.0,5013.0,5425.0,,1043.49,692.0,3299.0,3991.0
433,20.7,412.0,1885.0,2297.0,,233.57,2004.0,2335.0,4339.0,,1011.74,552.0,3298.0,3850.0
434,20.06,412.0,1885.0,2297.0,,27.48,1165.0,5013.0,6178.0,,8.89,412.0,4746.0,5158.0
435,18.74,412.0,1885.0,2297.0,,29.02,412.0,5012.0,5424.0,,11.39,412.0,4746.0,5158.0
436,19.61,412.0,1885.0,2297.0,,30.94,2004.0,2335.0,4339.0,,10.81,412.0,4747.0,5159.0
437,18.27,412.0,1885.0,2297.0,,27.25,412.0,5013.0,5425.0,,7056.6,2160.0,2202.0,4362.0
438,25.98,412.0,1884.0,2296.0,,28.43,412.0,5013.0,5425.0,,8.83,412.0,4747.0,5159.0
439,23.41,412.0,1884.0,2296.0,,29.37,412.0,5012.0,5424.0,,8.75,412.0,4746.0,5158.0
440,18.56,412.0,1884.0,2296.0,,27.16,412.0,5013.0,5425.0,,9.91,412.0,4747.0,5159.0
441,18.78,412.0,1885.0,2297.0,,27.47,412.0,5013.0,5425.0,,12.27,2004.0,2202.0,4206.0
442,221.78,412.0,1885.0,2297.0,,27.28,412.0,5012.0,5424.0,,9.02,412.0,4746.0,5158.0
443,19.11,346.0,1885.0,2231.0,,27.05,412.0,5013.0,5425.0,,8.78,1098.0,4746.0,5844.0
444,26.12,412.0,1883.0,2295.0,,27.16,1165.0,5012.0,6177.0,,219.76,3709.0,2202.0,5911.0
445,222.62,412.0,1884.0,2296.0,,28.26,412.0,5013.0,5425.0,,9.05,346.0,4747.0,5093.0
446,18.46,412.0,1884.0,2296.0,,236.31,2004.0,2335.0,4339.0,,1060.63,552.0,3299.0,3851.0
447,226.39,412.0,1884.0,2296.0,,35.2,412.0,5013.0,5425.0,,8.9,412.0,4746.0,5158.0
448,18.51,412.0,1884.0,2296.0,,28.66,412.0,5013.0,5425.0,,1058.12,692.0,3298.0,3990.0
449,18.38,412.0,1884.0,2296.0,,27.99,412.0,5012.0,5424.0,,12.66,2004.0,2202.0,4206.0
450,1072.77,626.0,1885.0,2511.0,,31.23,2004.0,2335.0,4339.0,,1258.48,692.0,3299.0,3991.0
451,18.7,346.0,1884.0,2230.0,,27.72,412.0,5012.0,5424.0,,8.8,412.0,4746.0,5158.0
