Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
75,7.76,3963.0,,4.76,3963.0,,14.17,6403.0,,7.1,30238.0,,4.55,5949.0
76,6.05,11889.0,,4.51,6487.0,,14.41,6403.0,,7.01,6403.0,,3.9,10636.0
77,6.26,5225.0,,4.88,5225.0,,14.19,11544.0,,7.13,6403.0,,5.16,5948.0
78,6.21,3963.0,,6.77,3963.0,,14.61,6403.0,,3005.57,16508.0,,4.83,15322.0
79,6.04,3963.0,,1004.32,3963.0,,1026.97,17354.0,,8.58,6403.0,,1005.97,5949.0
80,6.49,3963.0,,4.42,3963.0,,19.45,11544.0,,7.61,11544.0,,5.63,5950.0
81,6.13,6487.0,,1004.37,3963.0,,1038.59,6403.0,,7.15,11409.0,,4.26,14382.0
82,6.58,3963.0,,4.6,3963.0,,1044.53,29975.0,,9.41,21226.0,,5.01,10636.0
83,1008.62,11889.0,,1003.84,6664.0,,15.84,6403.0,,6.96,6403.0,,4.1,5949.0
84,6.03,3963.0,,1004.9,3963.0,,1016.39,6403.0,,6.95,6403.0,,7.15,5949.0
85,1006.03,3963.0,,4.41,3963.0,,14.07,27502.0,,7.35,6403.0,,1004.12,10635.0
86,1006.21,6664.0,,1004.92,3963.0,,14.6,6403.0,,1025.86,6403.0,,4.35,5949.0
87,6.19,3963.0,,5.23,7749.0,,14.28,6403.0,,8.66,6403.0,,3.95,5949.0
88,1005.89,3963.0,,3002.87,3963.0,,14.23,11544.0,,9.06,6403.0,,1003.5,5948.0
89,6.0,3963.0,,4.81,3963.0,,14.5,6403.0,,3005.58,6403.0,,3.7,5949.0
90,6.19,11889.0,,1004.62,3963.0,,14.11,6403.0,,7.24,6403.0,,4.13,10912.0
91,5.96,3963.0,,4.68,3963.0,,14.29,6403.0,,8.47,11409.0,,3.83,9694.0
92,3004.64,3963.0,,1004.75,9365.0,,18.63,6403.0,,8.36,6403.0,,3.79,5948.0
93,5.95,3963.0,,1006.72,3963.0,,13.94,6403.0,,7.02,6403.0,,3.95,5949.0
94,6.09,3963.0,,4.53,3963.0,,1017.57,19879.0,,1032.85,6403.0,,6.14,5948.0
95,7.97,3963.0,,4.62,3963.0,,16.64,45397.0,,1017.23,21598.0,,5.31,17806.0
96,3004.3,6664.0,,6.22,5225.0,,13.91,6403.0,,7.74,6403.0,,6.07,14873.0
97,8.44,9011.0,,4.58,6664.0,,14.02,11544.0,,8.87,21691.0,,3.98,9693.0
98,6.44,3963.0,,4.68,3963.0,,1035.91,6403.0,,7.7,6403.0,,1004.43,5950.0
99,5.94,3963.0,,7.89,3963.0,,15.08,6403.0,,6.98,6403.0,,4.26,10636.0
100,6.23,5225.0,,4.54,5225.0,,22.45,6403.0,,7.61,11544.0,,3.92,5950.0
101,6.21,3963.0,,4.45,3963.0,,3029.56,6403.0,,10.86,6403.0,,3.73,8431.0
102,6.4,3963.0,,4.62,9188.0,,14.03,11409.0,,7.57,6403.0,,3.99,5949.0
103,6.05,6487.0,,4.51,5225.0,,14.65,6403.0,,7.38,6403.0,,5.05,5949.0
104,1006.17,3963.0,,6999.46,3963.0,,14.97,11544.0,,1089.31,6403.0,,4.06,24566.0
105,1006.27,3963.0,,5.99,3963.0,,14.87,6403.0,,7.44,6403.0,,4.75,5949.0
106,5.99,5225.0,,4.84,3963.0,,14.58,6403.0,,7.54,6403.0,,5.49,5949.0
107,5.96,5225.0,,4.92,3963.0,,23.21,17354.0,,7.53,6403.0,,4.62,10956.0
108,5.82,5225.0,,5.02,6664.0,,18.58,6403.0,,7.67,6403.0,,3.86,5949.0
109,6.44,3963.0,,5.48,3963.0,,13.83,6403.0,,1031.94,6403.0,,4.96,5949.0
110,6.7,5225.0,,4.43,3963.0,,15.88,6403.0,,7.12,6403.0,,3002.86,5949.0
111,9.1,3963.0,,5.42,3963.0,,14.66,6403.0,,7.14,6403.0,,1004.63,10635.0
112,7.3,3963.0,,5.83,6664.0,,1027.65,6403.0,,7.24,6403.0,,7.29,5950.0
113,6.35,3963.0,,4.53,3963.0,,14.73,11544.0,,1034.73,16685.0,,3.75,9692.0
114,6.09,6664.0,,4.53,5225.0,,14.97,6403.0,,7.17,6403.0,,4.11,5950.0
115,6.2,3963.0,,1004.46,3963.0,,1028.77,6403.0,,6.74,6403.0,,4.07,5948.0
116,10.95,9188.0,,4.99,3963.0,,13.97,11409.0,,7.11,6403.0,,4.88,5949.0
117,1006.42,7926.0,,4.53,3963.0,,14.65,6403.0,,8.4,6403.0,,1004.88,5949.0
118,6.2,3963.0,,4.38,3963.0,,14.15,6403.0,,7.69,16550.0,,1010.76,5948.0
119,6.38,3963.0,,4.59,3963.0,,14.82,6403.0,,8.69,6403.0,,1004.14,10638.0
120,3004.29,3963.0,,1004.53,3963.0,,14.04,6403.0,,6.92,6403.0,,4.04,14380.0
121,7.9,3963.0,,4.68,5225.0,,16.95,11409.0,,6.77,6403.0,,4.22,5949.0
122,6.07,3963.0,,4.54,3963.0,,13.91,19837.0,,7.74,26731.0,,4.16,8431.0
123,1005.89,3963.0,,3002.92,3963.0,,13.86,6403.0,,7.49,6403.0,,5.23,17398.0
124,1006.85,3963.0,,1004.85,3963.0,,1038.84,6403.0,,8.04,6403.0,,1003.41,5948.0
125,1005.74,3963.0,,5.26,7749.0,,14.46,11544.0,,7.14,6403.0,,3.85,5949.0
126,6.35,3963.0,,5.43,3963.0,,14.2,6403.0,,8.59,6403.0,,4.3,16862.0
127,1006.13,3963.0,,4.84,3963.0,,14.11,11544.0,,6.99,53952.0,,1003.37,5949.0
128,5.95,3963.0,,6.06,6487.0,,14.44,16685.0,,7.24,6403.0,,1011.26,5948.0
129,6.13,3963.0,,5.5,11712.0,,14.25,6403.0,,7.2,6403.0,,3.84,5948.0
130,6.25,7926.0,,4.79,3963.0,,1018.2,17356.0,,8.72,6403.0,,3.79,14379.0
131,6.18,3963.0,,6.58,3963.0,,14.42,6403.0,,7.53,6403.0,,1004.3,10913.0
132,6.32,3963.0,,5.71,3963.0,,14.72,11544.0,,7.36,25019.0,,3.98,10636.0
133,5.99,3963.0,,5.11,6664.0,,15.07,32601.0,,7.04,6403.0,,4.88,5949.0
134,6.2,3963.0,,4.8,10627.0,,14.1,6403.0,,7.3,6403.0,,5.82,10637.0
135,3004.4,5225.0,,5.42,3963.0,,14.25,6403.0,,7.14,6403.0,,4.1,5949.0
136,8.07,6487.0,,4.93,3963.0,,13.98,6403.0,,10.44,6403.0,,3.99,5949.0
137,1006.36,3963.0,,1004.32,3963.0,,13.87,21226.0,,7.17,11544.0,,5.73,5948.0
138,6.0,3963.0,,7.01,3963.0,,14.19,17354.0,,1033.51,11544.0,,1003.96,5949.0
139,6.4,3963.0,,4.85,3963.0,,13.93,6403.0,,7.19,16508.0,,3.83,5950.0
140,8.12,5225.0,,4.47,3963.0,,1092.41,16550.0,,7.23,19879.0,,4.03,5950.0
141,6.14,3963.0,,4.68,3963.0,,15.04,6403.0,,7.46,6403.0,,3.87,5950.0
142,8.18,3963.0,,4.63,10450.0,,14.92,6403.0,,1040.34,6403.0,,4.02,10636.0
143,6.49,15498.0,,4.66,6664.0,,14.01,6403.0,,7.41,11544.0,,4.66,5948.0
144,7.63,3963.0,,1004.29,3963.0,,13.84,6403.0,,7.08,6403.0,,3.76,5948.0
145,6.62,3963.0,,5.03,3963.0,,2711.47,6403.0,,7.27,6403.0,,3.96,5949.0
146,9.05,5225.0,,5.1,3963.0,,3013.72,6403.0,,8.55,6403.0,,4.09,5948.0
147,6.18,3963.0,,4.99,3963.0,,13.71,6403.0,,8.07,11409.0,,1003.82,5949.0
148,6.57,3963.0,,6999.52,3963.0,,14.21,6403.0,,3079.93,6403.0,,4.0,10636.0
149,6.31,3963.0,,4.28,3963.0,,13.87,6403.0,,6.81,17355.0,,1004.27,5949.0
150,6.09,3963.0,,4.33,3963.0,,13.78,6403.0,,8.71,6403.0,,1027.09,5950.0
151,1007.25,3963.0,,3002.27,3963.0,,13.97,21590.0,,7.85,11409.0,,5.74,5949.0
152,5.92,3963.0,,4.73,5225.0,,13.66,6403.0,,7.22,6403.0,,4.88,5948.0
153,5.93,3963.0,,4.67,3963.0,,21.32,6403.0,,8.87,6403.0,,5.13,10635.0
154,7.46,5225.0,,4.45,13151.0,,14.23,17355.0,,1030.59,11544.0,,3002.35,5949.0
155,6.43,3963.0,,4.43,6487.0,,13.81,6403.0,,7.09,6403.0,,4.32,5948.0
156,1009.12,7926.0,,4.39,3963.0,,13.82,6403.0,,7.41,6403.0,,5.93,10956.0
157,3006.69,3963.0,,4.69,3963.0,,14.15,11409.0,,7.13,29974.0,,4.13,9693.0
158,6.38,3963.0,,4.72,3963.0,,1015.43,6403.0,,7.03,6403.0,,4.97,5949.0
159,6.29,3963.0,,5.26,13328.0,,22.17,6403.0,,8.0,6403.0,,1004.12,10635.0
160,8.56,3963.0,,4.83,3963.0,,15.56,39359.0,,7.59,16685.0,,3002.62,9692.0
161,1007.3,3963.0,,1004.9,3963.0,,16.09,6403.0,,8.42,6403.0,,4.09,5948.0
162,7.05,6664.0,,4.39,3963.0,,3015.31,6403.0,,8.43,22495.0,,4.01,5950.0
163,6.83,3963.0,,4.24,9188.0,,13.81,6403.0,,7.12,6403.0,,3.79,19068.0
164,6.01,3963.0,,4.32,3963.0,,1020.98,6403.0,,3005.02,6403.0,,3.79,5949.0
165,7000.7,3963.0,,4.58,3963.0,,13.82,6403.0,,1027.89,6403.0,,4.71,5950.0
166,6.07,5225.0,,4.91,3963.0,,13.77,6403.0,,7.86,6403.0,,3.71,10636.0
167,6.07,3963.0,,4.53,3963.0,,14.74,6403.0,,7.3,6403.0,,3.79,5949.0
168,1005.55,3963.0,,4.68,3963.0,,1028.77,6403.0,,7.33,6403.0,,4.24,5948.0
169,5.96,3963.0,,6.83,3963.0,,1014.39,22496.0,,10.76,6403.0,,4.03,5949.0
170,6.2,6664.0,,3003.21,9188.0,,14.19,6403.0,,7.08,6403.0,,4.7,5949.0
171,6.12,5225.0,,5.44,3963.0,,1046.34,19880.0,,7.03,11544.0,,3.85,9694.0
172,7.43,7926.0,,6.27,3963.0,,16.08,17354.0,,7.41,6403.0,,4.69,5949.0
173,6.05,3963.0,,5.15,6487.0,,14.6,17355.0,,1006.86,6403.0,,3.83,5948.0
174,5.95,3963.0,,7.43,5225.0,,14.12,6403.0,,7.51,6403.0,,4.29,5948.0
175,6.03,3963.0,,4.83,5225.0,,14.99,6403.0,,1011.1,6403.0,,3.98,5949.0
176,1007.09,9365.0,,4.7,3963.0,,15.73,6403.0,,7.13,6403.0,,3.76,10637.0
177,5.97,3963.0,,4.74,3963.0,,14.41,6403.0,,1006.51,6403.0,,3.85,5949.0
178,5.82,3963.0,,4.47,3963.0,,15.29,6403.0,,8.31,6403.0,,3.74,8430.0
179,1006.16,3963.0,,5.31,3963.0,,14.39,6403.0,,9.19,6403.0,,3.88,5949.0
180,5.83,3963.0,,6.82,3963.0,,15.28,6403.0,,8.27,6403.0,,3.73,5949.0
181,5.92,3963.0,,1004.46,3963.0,,14.56,6403.0,,7.97,6403.0,,3.97,14381.0
182,5.99,3963.0,,5.06,3963.0,,15.35,6403.0,,7.28,6403.0,,6.11,5950.0
183,5.99,3963.0,,4.5,3963.0,,1044.19,6403.0,,8.38,16094.0,,5.65,18526.0
184,5.91,3963.0,,3002.78,5225.0,,16.03,6403.0,,1024.45,6403.0,,4.49,5949.0
185,6.38,3963.0,,1004.67,6664.0,,13.87,6403.0,,7.51,17355.0,,3.79,5950.0
186,7.59,3963.0,,3003.7,3963.0,,1017.23,6403.0,,8.59,17356.0,,3.86,8432.0
187,6.0,3963.0,,4.71,5225.0,,14.51,11544.0,,8.88,6403.0,,3.85,10636.0
188,6.18,9188.0,,7.02,5225.0,,14.13,6403.0,,7.16,6403.0,,4.08,5950.0
189,6.0,3963.0,,4.69,5225.0,,1037.94,6403.0,,7.24,11544.0,,3.85,10636.0
190,1005.88,5225.0,,6.19,3963.0,,13.83,25461.0,,7.28,6403.0,,1003.95,15599.0
191,7.54,6487.0,,1004.47,3963.0,,14.1,6403.0,,1014.18,6403.0,,1004.51,14378.0
192,8.46,3963.0,,4.67,3963.0,,13.88,29976.0,,8.63,6403.0,,3.71,14872.0
193,8.26,3963.0,,4.79,6664.0,,14.74,22495.0,,7.83,21556.0,,4.32,5949.0
194,9.72,3963.0,,4.79,3963.0,,1133.82,32499.0,,6.93,6403.0,,4.46,5949.0
195,6.04,3963.0,,4.82,3963.0,,13.74,11409.0,,7.25,6403.0,,1003.62,9692.0
196,1005.36,3963.0,,5.55,9365.0,,13.68,6403.0,,7.07,11544.0,,4.94,12175.0
197,1006.26,3963.0,,3003.31,3963.0,,14.26,6403.0,,7.21,6403.0,,4.57,8431.0
198,6.41,3963.0,,4.77,5225.0,,13.83,6403.0,,6.89,6403.0,,4.06,5949.0
199,6.43,6487.0,,4.53,3963.0,,14.01,6403.0,,6.91,6403.0,,1003.33,12175.0
200,6.41,3963.0,,4.58,3963.0,,15.28,6403.0,,8.16,6403.0,,3.81,5949.0
201,7.55,3963.0,,4.41,3963.0,,16.41,17355.0,,8.4,6403.0,,5.45,10635.0
202,6.02,3963.0,,5.8,3963.0,,20.01,6403.0,,7.0,11544.0,,4.71,5949.0
203,6.27,3963.0,,4.67,3963.0,,18.48,6403.0,,7.09,6403.0,,5.73,5949.0
204,6.03,7926.0,,4.51,3963.0,,1017.36,6403.0,,6.92,6403.0,,4.25,5950.0
205,6.8,5225.0,,1004.29,3963.0,,13.97,17355.0,,7.28,6403.0,,4.3,5950.0
206,7.98,11889.0,,1005.09,6664.0,,1031.67,17355.0,,7.05,6403.0,,4.49,10635.0
207,5.96,6487.0,,4.39,3963.0,,1017.33,6403.0,,7.02,6403.0,,4.07,8432.0
208,7.31,5225.0,,4.57,3963.0,,1014.89,6403.0,,7.5,42428.0,,4.82,5948.0
209,6.15,3963.0,,3003.21,3963.0,,13.87,35387.0,,8.37,6403.0,,1004.44,5949.0
210,6.13,5225.0,,1004.09,5225.0,,14.35,6403.0,,7.17,6403.0,,3.69,5949.0
211,5.93,9011.0,,1003.95,3963.0,,17.3,6403.0,,6.82,6403.0,,3.86,16863.0
212,5.88,6664.0,,5.55,7926.0,,14.53,6403.0,,7.26,6403.0,,5.36,5950.0
213,6.38,5225.0,,4.44,6487.0,,16.22,11544.0,,8.28,6403.0,,4.07,5949.0
214,8.38,6664.0,,5.42,3963.0,,14.21,47289.0,,1014.26,6403.0,,3.96,17806.0
215,7.25,3963.0,,4.91,6487.0,,13.83,6403.0,,7.12,6403.0,,3.88,5949.0
216,6.24,3963.0,,4.48,3963.0,,13.99,6403.0,,1011.85,6403.0,,4.68,5950.0
217,3004.61,9365.0,,4.45,3963.0,,14.09,6403.0,,1012.49,6403.0,,1005.86,5949.0
218,6.2,3963.0,,4.42,6487.0,,15.75,6403.0,,6.97,16508.0,,5.53,14381.0
219,1005.88,3963.0,,4.39,3963.0,,14.58,6403.0,,7.15,6403.0,,5.96,15324.0
220,3004.59,3963.0,,1004.11,3963.0,,15.04,6403.0,,7.05,17354.0,,4.71,5949.0
221,9.58,7749.0,,4.41,3963.0,,13.8,6403.0,,7.03,6403.0,,1004.14,10635.0
222,6.46,3963.0,,4.71,3963.0,,14.19,39841.0,,7.87,6403.0,,4.03,10635.0
223,6.96,7926.0,,4.42,3963.0,,13.77,6403.0,,6.67,6403.0,,1053.18,5949.0
224,6.32,3963.0,,1003.92,6487.0,,13.82,6403.0,,7.22,24029.0,,5.94,9692.0
225,6.3,7926.0,,1003.78,3963.0,,13.88,17355.0,,1006.48,6403.0,,4.56,5949.0
226,6.23,3963.0,,1004.17,3963.0,,1048.74,6403.0,,1006.45,6403.0,,1004.52,5949.0
227,7.02,3963.0,,4.54,6664.0,,18.35,6403.0,,7.0,6403.0,,4.79,9694.0
228,3007.31,3963.0,,4.3,3963.0,,1039.18,6403.0,,7.26,17355.0,,4.33,5948.0
229,7.1,3963.0,,4.52,3963.0,,14.99,6403.0,,7.17,11367.0,,4.32,15323.0
230,6.87,3963.0,,4.83,3963.0,,1014.9,6403.0,,9.38,6403.0,,4.01,5948.0
231,8.49,3963.0,,4.83,3963.0,,1042.89,25020.0,,7.03,6403.0,,6.42,5950.0
232,8.23,3963.0,,4.56,3963.0,,1094.66,6403.0,,7.97,6403.0,,3.88,14381.0
233,1006.77,3963.0,,6.89,3963.0,,21.18,6403.0,,6.99,6403.0,,3003.04,5950.0
234,6.97,3963.0,,4.69,3963.0,,22.61,6403.0,,10.27,6403.0,,4.2,5949.0
235,1006.11,3963.0,,4.9,3963.0,,20.12,34981.0,,12.04,11544.0,,1004.1,5949.0
236,6.44,3963.0,,4.5,3963.0,,20.24,6403.0,,8.99,11409.0,,1008.41,5948.0
237,8.3,3963.0,,4.66,6664.0,,15.02,6403.0,,9.0,6403.0,,4.27,15643.0
238,3004.7,7926.0,,1004.33,3963.0,,1015.22,11544.0,,10.51,6403.0,,4.56,5948.0
239,3006.5,6487.0,,4.88,3963.0,,19.08,22496.0,,7.16,6403.0,,1005.21,5948.0
240,1006.08,9365.0,,5.73,3963.0,,14.77,6403.0,,6.86,6403.0,,3002.4,19065.0
241,6.36,3963.0,,5.69,6664.0,,15.43,6403.0,,8.48,11367.0,,1003.23,5948.0
242,1005.6,3963.0,,4.51,7926.0,,1018.24,6403.0,,8.76,6403.0,,5.71,5948.0
243,6.41,7926.0,,4.63,5225.0,,1016.89,11409.0,,1056.09,6403.0,,3002.59,5950.0
244,7.91,3963.0,,4.49,12974.0,,13.75,16550.0,,6.89,11409.0,,5.43,8432.0
245,5.98,3963.0,,4.81,7926.0,,14.94,27637.0,,6.95,11409.0,,3.75,19067.0
246,1008.27,3963.0,,4.6,3963.0,,1738.59,11409.0,,6.66,6403.0,,4.22,12176.0
247,9.08,5225.0,,4.45,3963.0,,13.87,6403.0,,6.77,6403.0,,3.96,5950.0
248,5.94,3963.0,,4.38,5225.0,,14.03,6403.0,,7.06,11409.0,,4.58,5948.0
249,6.14,3963.0,,4.28,3963.0,,14.27,6403.0,,7.01,6403.0,,4.12,9693.0
250,5.98,3963.0,,4.6,3963.0,,14.92,19838.0,,8.2,6403.0,,4.62,5950.0
251,5.89,3963.0,,1004.2,3963.0,,13.76,6403.0,,8.63,27866.0,,5.44,20692.0
252,5.91,3963.0,,4.55,3963.0,,1015.14,6403.0,,8.98,6403.0,,5.89,10637.0
253,6.57,3963.0,,4.52,9365.0,,3037.35,6403.0,,7.79,6403.0,,1005.84,5949.0
254,6.07,6664.0,,1004.5,3963.0,,14.58,17355.0,,3007.5,17355.0,,4.04,5948.0
255,6.54,3963.0,,3004.5,3963.0,,13.89,11544.0,,7.07,6403.0,,5.69,5948.0
256,6.02,3963.0,,5.07,9188.0,,13.93,22496.0,,1010.85,6403.0,,3.77,9694.0
257,3004.7,9188.0,,3003.26,3963.0,,14.29,6403.0,,8.52,22495.0,,3.57,5950.0
258,6.3,3963.0,,5.2,3963.0,,13.82,6403.0,,7.26,6403.0,,3002.77,5948.0
259,1006.0,5225.0,,4.38,3963.0,,14.26,6403.0,,8.83,6403.0,,4.85,10636.0
260,6.27,3963.0,,3002.99,3963.0,,13.66,6403.0,,1128.97,17356.0,,4.01,5949.0
261,8.02,3963.0,,4.69,3963.0,,1030.69,6403.0,,7.58,6403.0,,1003.76,5949.0
262,6.34,5225.0,,6.41,3963.0,,1021.46,6403.0,,7.02,6403.0,,5.93,5949.0
263,1005.66,3963.0,,4.53,6664.0,,14.31,17356.0,,7.07,11409.0,,4.49,5950.0
