Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
35,5.91,3963.0,,1018.77,6735.0,,4.46,11941.0
36,6.14,9188.0,,22.57,6734.0,,5.43,6602.0
37,6.32,3963.0,,14.46,12206.0,,1034.04,6600.0
38,5.9,3963.0,,15.26,6735.0,,4.43,11940.0
39,5.81,6664.0,,15.07,6734.0,,4.24,6601.0
40,8.35,3963.0,,14.82,24111.0,,4.83,11608.0
41,3003.75,7926.0,,13.94,6735.0,,4.54,11942.0
42,5.97,3963.0,,16.12,6733.0,,4.1,6601.0
43,5.78,3963.0,,14.29,12205.0,,4.24,6602.0
44,5.74,7926.0,,14.96,6734.0,,4.26,11942.0
45,5.87,5225.0,,14.29,12206.0,,1004.4,6602.0
46,6.59,3963.0,,1037.04,12206.0,,4.23,6601.0
47,1006.04,3963.0,,15.71,6734.0,,5.41,11942.0
48,6.22,6487.0,,22.19,6735.0,,4.06,6602.0
49,5.8,3963.0,,14.74,6735.0,,4.49,6600.0
50,5.93,3963.0,,15.08,17465.0,,6.42,6602.0
51,1006.16,10627.0,,14.57,6734.0,,3.98,6602.0
52,6.19,6664.0,,15.2,6735.0,,4.11,13893.0
53,1005.78,6664.0,,14.66,6733.0,,4.65,6601.0
54,6.01,3963.0,,15.13,6735.0,,4.52,6602.0
55,6.03,5225.0,,15.53,12208.0,,4.66,25413.0
56,3004.51,16937.0,,14.98,6735.0,,6.07,32222.0
57,6.54,3963.0,,14.95,6735.0,,5.29,6601.0
58,6.03,3963.0,,15.24,6735.0,,4.27,16203.0
59,6.14,9188.0,,1017.32,11066.0,,4.01,6602.0
60,6.15,3963.0,,15.54,6733.0,,3086.87,6602.0
61,1006.14,9188.0,,14.84,6734.0,,4.72,6602.0
62,5.94,3963.0,,15.28,6735.0,,3.88,6601.0
63,5.96,3963.0,,16.61,17466.0,,1014.02,11942.0
64,5.76,6664.0,,15.38,17679.0,,3.98,6601.0
65,5.75,3963.0,,14.58,6735.0,,3.97,6602.0
66,6.02,3963.0,,14.34,6733.0,,3.95,6600.0
67,1005.93,3963.0,,14.59,26808.0,,1010.07,6601.0
68,3004.42,3963.0,,14.94,6734.0,,3.91,17465.0
69,6.19,3963.0,,1038.29,6735.0,,3.86,11409.0
70,6.0,3963.0,,14.15,6735.0,,1010.45,6601.0
71,6.11,5225.0,,14.62,6735.0,,3.9,16203.0
72,6.67,3963.0,,14.39,6735.0,,3.9,6602.0
73,1007.03,3963.0,,1015.67,11065.0,,4.19,6601.0
74,1006.15,6664.0,,14.71,6735.0,,3.93,6601.0
75,6.93,3963.0,,16.0,6735.0,,4.01,6602.0
76,1006.31,3963.0,,14.53,6735.0,,4.11,6602.0
77,1006.35,3963.0,,17.15,6734.0,,4.16,17381.0
78,6.82,5225.0,,14.08,17466.0,,4.23,6600.0
79,6.13,3963.0,,14.97,6735.0,,3.89,16204.0
80,6.19,3963.0,,1026.94,23151.0,,4.06,6601.0
81,8.89,3963.0,,14.3,6735.0,,1010.55,19475.0
82,8.87,3963.0,,14.73,6734.0,,1086.22,6602.0
83,6.7,3963.0,,14.21,6735.0,,4.17,6602.0
84,6.77,3963.0,,14.39,12206.0,,1010.25,6602.0
85,6.45,3963.0,,17.19,6735.0,,4.0,11939.0
86,6.24,3963.0,,1038.23,12207.0,,3.81,16406.0
87,6.78,3963.0,,14.41,6735.0,,4.04,6600.0
88,1005.58,3963.0,,14.72,12208.0,,4.08,6602.0
89,6.39,3963.0,,13.96,22936.0,,4.18,6602.0
90,5.99,3963.0,,14.36,6735.0,,1030.17,6602.0
91,6.3,6664.0,,1016.5,6734.0,,4.18,6601.0
92,5.81,3963.0,,16.81,12207.0,,1010.68,6602.0
93,6.02,3963.0,,15.37,6735.0,,4.52,6602.0
94,8.03,3963.0,,20.94,38081.0,,3002.53,27937.0
95,6.09,3963.0,,14.55,37540.0,,4.14,11941.0
96,1006.04,5225.0,,18.29,22852.0,,3.9,6601.0
97,5.9,3963.0,,18.7,6734.0,,3.94,6601.0
98,5.9,3963.0,,14.76,6735.0,,3.9,6601.0
99,6.01,9365.0,,14.98,17466.0,,4.03,6602.0
100,5.84,5225.0,,14.68,6735.0,,5.16,17281.0
101,5.77,5225.0,,15.32,6735.0,,1031.23,6601.0
102,5.88,6664.0,,14.19,6735.0,,5.84,6602.0
103,5.86,3963.0,,17.32,6734.0,,4.35,6602.0
104,6.09,3963.0,,15.54,22939.0,,4.72,28737.0
105,6.55,3963.0,,21.3,6735.0,,4.0,6601.0
106,6.14,3963.0,,22.1,12207.0,,3.93,6602.0
107,6.04,3963.0,,18.0,12207.0,,4.38,6601.0
108,6.21,3963.0,,17.79,6735.0,,4.59,18981.0
109,5.95,3963.0,,1015.46,6735.0,,4.4,6601.0
110,8.46,3963.0,,16.23,6734.0,,1026.22,11941.0
111,6.04,3963.0,,18.5,6734.0,,3.94,11608.0
112,5.77,13151.0,,17.7,6734.0,,4.17,17466.0
113,5.8,5225.0,,16.7,6733.0,,4.09,6601.0
114,6.48,3963.0,,17.31,6734.0,,4.62,6602.0
115,1006.17,3963.0,,18.34,6734.0,,4.21,11940.0
116,5.96,6664.0,,1040.9,6734.0,,4.67,21996.0
117,6.05,6664.0,,1026.32,6734.0,,5.18,6602.0
118,6.4,6487.0,,1018.8,6734.0,,5.22,21542.0
119,5.75,3963.0,,1047.71,6735.0,,4.92,11942.0
120,5.8,9365.0,,14.94,6734.0,,4.19,22598.0
121,1006.11,3963.0,,14.84,6735.0,,4.36,6601.0
122,1005.86,7926.0,,1014.65,6735.0,,4.03,16202.0
123,5.77,3963.0,,17.64,6735.0,,4.24,6602.0
124,6.37,3963.0,,14.37,6735.0,,1123.58,6601.0
125,5.78,7926.0,,14.81,24114.0,,4.41,6601.0
126,5.77,3963.0,,14.7,17465.0,,4.76,19382.0
127,5.96,3963.0,,1017.31,6734.0,,4.13,6602.0
128,5.68,3963.0,,14.72,6734.0,,1085.09,6601.0
129,5.95,7926.0,,21.24,6734.0,,4.08,42462.0
130,6.25,3963.0,,14.98,12206.0,,3.78,6602.0
131,5.82,3963.0,,15.23,6735.0,,5.83,6602.0
132,6.07,3963.0,,14.01,33667.0,,1003.46,6600.0
133,5.84,13151.0,,14.59,6734.0,,1009.3,6601.0
134,1005.99,3963.0,,17.18,16882.0,,4.35,6602.0
135,3004.91,3963.0,,14.38,6735.0,,4.33,16118.0
136,5.87,3963.0,,15.21,6735.0,,4.54,6602.0
137,1006.03,7926.0,,14.04,6735.0,,4.62,16204.0
138,5.95,3963.0,,16.2,6735.0,,1014.15,6602.0
139,5.8,3963.0,,19.68,28823.0,,4.42,6602.0
140,5.91,6664.0,,16.05,51761.0,,6.08,6602.0
141,7.44,6487.0,,15.6,6735.0,,6.02,6602.0
142,5.91,9188.0,,14.03,6734.0,,1012.38,6602.0
143,5.97,3963.0,,22.64,17466.0,,4.39,6601.0
144,3004.81,3963.0,,14.42,12207.0,,4.51,6601.0
145,8.79,3963.0,,14.79,34550.0,,1031.29,6601.0
146,7.69,3963.0,,17.6,48978.0,,5.82,6602.0
147,5.88,3963.0,,15.35,6734.0,,1013.41,6601.0
148,6.43,3963.0,,21.35,6735.0,,5.04,6602.0
149,7.15,5225.0,,14.67,6735.0,,4.65,22512.0
150,1005.48,3963.0,,14.52,17466.0,,4.78,6602.0
151,5.76,3963.0,,1064.03,30086.0,,4.64,6602.0
152,5.93,3963.0,,1015.71,6734.0,,7000.18,6602.0
153,5.77,3963.0,,16.05,6735.0,,4.59,16118.0
154,5.73,3963.0,,14.43,6733.0,,5.71,6602.0
155,1005.8,3963.0,,14.79,6734.0,,1021.39,11939.0
156,5.85,3963.0,,13.93,17464.0,,3071.55,6601.0
157,5.68,6664.0,,14.76,6735.0,,4.59,6601.0
158,6.37,3963.0,,18.62,6735.0,,6.06,6602.0
159,1005.79,6664.0,,1018.36,6734.0,,5.47,6601.0
160,5.86,3963.0,,1015.66,6734.0,,7.11,6602.0
161,6.0,3963.0,,15.08,6735.0,,6.38,6602.0
162,6.46,3963.0,,1095.17,6735.0,,1032.5,6602.0
163,7.65,5225.0,,14.32,12206.0,,6.83,6602.0
164,1006.13,3963.0,,14.2,6734.0,,1012.79,16119.0
165,1005.67,3963.0,,16.68,6734.0,,6.22,16204.0
166,1006.07,6664.0,,14.67,6733.0,,4.33,6601.0
167,6.68,5225.0,,16.83,6734.0,,4.14,6601.0
168,5.71,3963.0,,1041.14,6735.0,,4.06,6601.0
169,6.34,3963.0,,14.79,21337.0,,4.13,6601.0
170,6.04,3963.0,,1032.29,6735.0,,5.74,6602.0
171,1006.13,3963.0,,1017.73,6735.0,,5.36,11065.0
172,6.12,3963.0,,16.55,12207.0,,4.26,6602.0
173,6.96,3963.0,,14.05,17466.0,,4.47,6601.0
174,6.23,5225.0,,1017.27,6735.0,,4.43,6601.0
175,6.05,6664.0,,14.42,6735.0,,5.94,6602.0
176,3004.93,3963.0,,20.08,6735.0,,1020.22,6602.0
177,8.61,5225.0,,1172.48,6735.0,,4.57,6602.0
178,3004.55,3963.0,,14.89,6735.0,,4.55,6601.0
179,6.52,3963.0,,14.28,6734.0,,4.59,6601.0
180,6.32,3963.0,,17.22,6735.0,,1031.49,6601.0
181,8.71,6664.0,,3012.65,6735.0,,4.31,6602.0
182,5.95,3963.0,,1038.37,6735.0,,5.01,6602.0
183,6.18,3963.0,,15.18,6734.0,,4.42,6602.0
184,6.22,3963.0,,19.46,6734.0,,4.42,11942.0
185,1005.61,3963.0,,18.64,6735.0,,5.58,6602.0
186,6.14,6487.0,,1015.54,6735.0,,5.79,6601.0
187,5.85,3963.0,,1037.32,6735.0,,4.42,6601.0
188,5.9,3963.0,,14.15,6735.0,,4.94,6600.0
189,6.49,3963.0,,14.66,6734.0,,4.41,6601.0
190,6.19,6664.0,,15.05,6734.0,,4.33,6601.0
191,6.29,3963.0,,15.74,6734.0,,4.72,45568.0
192,6.15,5225.0,,1018.47,17466.0,,1032.0,6601.0
193,6.14,3963.0,,13.86,6735.0,,1014.05,11941.0
194,6.44,3963.0,,14.19,6734.0,,6.12,6602.0
195,5.92,3963.0,,14.34,6735.0,,4.36,6601.0
196,6.02,3963.0,,21.99,6735.0,,4.58,6601.0
197,6.05,3963.0,,14.45,6734.0,,4.34,6601.0
198,5.99,3963.0,,14.75,17465.0,,5.09,6602.0
199,5.86,3963.0,,13.99,12207.0,,1031.72,16405.0
200,5.75,5225.0,,18.76,6735.0,,5.7,6602.0
201,1006.49,3963.0,,13.99,11065.0,,5.88,16405.0
202,6.55,3963.0,,17.94,33787.0,,4.33,6602.0
203,7.68,6664.0,,14.09,6734.0,,5.54,6601.0
204,6.12,3963.0,,13.74,6735.0,,4.24,6602.0
205,5.92,3963.0,,14.05,6733.0,,5.94,6601.0
206,1007.53,5225.0,,1027.87,22939.0,,5.94,11606.0
207,6.18,5225.0,,17.26,6733.0,,5.43,6601.0
208,6.07,9365.0,,14.45,6734.0,,6.08,6601.0
209,6.62,6487.0,,18.71,6734.0,,4.9,6602.0
210,6.01,5225.0,,14.29,12205.0,,6.33,16203.0
211,5.81,3963.0,,1016.88,6734.0,,4.57,6601.0
212,6.04,3963.0,,14.04,22938.0,,4.33,6602.0
213,1006.45,3963.0,,14.0,6734.0,,6.42,25287.0
214,7.16,3963.0,,14.43,6735.0,,5.1,6602.0
215,6.19,5225.0,,14.43,56299.0,,4.44,6602.0
216,6.22,3963.0,,14.6,6734.0,,4.6,6601.0
217,1006.14,3963.0,,14.76,6734.0,,4.96,6602.0
218,6.49,3963.0,,15.11,6735.0,,6.32,6602.0
219,5.95,3963.0,,14.82,6734.0,,6.42,11940.0
220,6.46,3963.0,,14.21,6735.0,,4.75,6602.0
221,6.8,3963.0,,15.51,22352.0,,5.73,6601.0
222,8.95,5225.0,,14.54,17464.0,,1012.95,6602.0
223,5.94,3963.0,,14.16,6735.0,,3009.37,6602.0
224,6.0,7926.0,,14.37,16537.0,,4.82,6601.0
225,5.92,3963.0,,13.77,6734.0,,5.28,16203.0
226,6.89,3963.0,,14.36,13893.0,,6.75,6602.0
227,3004.86,3963.0,,14.27,6735.0,,4.37,6602.0
228,5.9,3963.0,,14.17,6735.0,,5.1,16203.0
229,5.96,3963.0,,16.04,6734.0,,4.56,6601.0
230,5.83,5225.0,,1017.07,6734.0,,4.34,6601.0
231,6.16,3963.0,,15.05,6733.0,,4.24,22622.0
232,5.95,6664.0,,14.65,6734.0,,1031.94,6602.0
233,5.85,6664.0,,14.55,6734.0,,4.38,6602.0
234,1006.03,5225.0,,15.12,6734.0,,4.29,6602.0
235,6.07,3963.0,,13.9,17678.0,,4.3,6601.0
236,5.96,3963.0,,1017.17,22010.0,,1032.3,6600.0
237,9.08,5225.0,,14.06,6735.0,,5.92,6602.0
238,6.18,3963.0,,14.04,6734.0,,5.93,6602.0
239,6.65,6664.0,,13.9,12208.0,,4.55,11942.0
240,6.67,3963.0,,1040.26,6734.0,,4.3,6601.0
241,6.43,3963.0,,1230.23,6735.0,,1003.73,6601.0
242,1006.57,3963.0,,15.78,6734.0,,4.35,11942.0
243,5.91,5225.0,,16.78,6733.0,,5.69,6602.0
244,6.63,3963.0,,16.28,17679.0,,4.43,6602.0
245,8.27,3963.0,,14.64,6735.0,,1010.38,13893.0
246,5.94,6664.0,,1014.6,6735.0,,5.03,6602.0
247,5.72,5225.0,,17.08,6734.0,,6.01,6600.0
248,5.99,11535.0,,16.35,6735.0,,5.97,6602.0
249,1005.7,3963.0,,18.63,6735.0,,3009.23,11942.0
250,1005.83,3963.0,,14.68,6735.0,,4.45,6602.0
251,9.21,3963.0,,13.88,6735.0,,4.48,6602.0
252,6.63,5225.0,,14.96,6735.0,,5.99,6602.0
253,7.63,6487.0,,18.25,6735.0,,4.32,6602.0
254,3004.93,3963.0,,1017.82,6735.0,,6.15,6602.0
255,1005.73,3963.0,,14.66,6734.0,,4.29,17278.0
256,7.63,3963.0,,14.03,17465.0,,5.73,6602.0
257,6.1,3963.0,,1172.57,22939.0,,4.57,6602.0
258,9.1,6664.0,,1016.95,6734.0,,5.97,6602.0
259,6.38,3963.0,,14.36,21213.0,,6.25,6601.0
260,1006.14,3963.0,,14.69,6735.0,,4.27,6602.0
261,6.14,3963.0,,13.85,6735.0,,6.21,6602.0
262,7.77,3963.0,,14.22,6735.0,,1011.13,11941.0
263,7.93,3963.0,,14.15,6734.0,,4.3,6600.0
264,6.12,3963.0,,1096.09,6734.0,,4.46,6602.0
265,5.95,3963.0,,14.25,17466.0,,1011.31,23691.0
266,8.44,3963.0,,16.28,6735.0,,5.68,6602.0
267,1007.45,3963.0,,1014.68,6735.0,,4.24,16204.0
268,6.03,3963.0,,14.33,6735.0,,4.14,17281.0
269,6.11,3963.0,,17.97,6734.0,,4.61,6602.0
270,1005.51,3963.0,,1039.4,6734.0,,4.46,6602.0
271,6.63,3963.0,,13.77,6735.0,,5.94,16203.0
272,6.25,6664.0,,3044.56,6735.0,,4.24,6600.0
273,10.65,3963.0,,16.16,6734.0,,4.5,6602.0
274,6.07,9365.0,,22.09,6735.0,,4.38,6602.0
275,7.23,6664.0,,15.9,6735.0,,5.32,6602.0
276,1006.34,3963.0,,15.51,40399.0,,4.59,6601.0
277,12.23,3963.0,,14.99,6733.0,,4.33,28107.0
278,7.29,3963.0,,14.53,12208.0,,4.59,11941.0
279,7.01,3963.0,,15.04,17466.0,,4.14,6602.0
280,6.13,3963.0,,15.32,12207.0,,4.39,11941.0
281,6.75,3963.0,,15.15,6735.0,,4.66,11939.0
282,1007.8,6664.0,,14.54,6735.0,,4.37,6602.0
283,8.66,3963.0,,15.64,31058.0,,5.01,6602.0
284,8.79,3963.0,,14.99,6734.0,,4.53,6601.0
285,1008.14,7926.0,,1043.28,6735.0,,4.72,16204.0
286,6.29,3963.0,,15.78,6735.0,,4.49,24953.0
287,7.29,7926.0,,19.15,6734.0,,3031.32,6602.0
288,6.82,6487.0,,18.35,6733.0,,4.22,6602.0
289,8.59,3963.0,,21.21,6734.0,,4.09,27811.0
290,8.12,6664.0,,14.31,17466.0,,4.16,6602.0
291,7.82,5225.0,,13.92,6734.0,,4.18,6602.0
292,1006.91,3963.0,,14.49,6735.0,,4.21,6601.0
293,7.55,6664.0,,19.48,17465.0,,5.11,6602.0
294,6.29,3963.0,,14.55,11066.0,,4.31,11941.0
295,6.51,3963.0,,14.88,6735.0,,6.16,6602.0
296,9.95,3963.0,,15.48,6734.0,,4.7,6601.0
297,1006.82,3963.0,,14.11,6735.0,,4.21,11942.0
298,3004.62,9188.0,,21.62,30086.0,,6.07,6601.0
299,7.38,3963.0,,15.87,6734.0,,4.58,6602.0
300,6.21,3963.0,,18.43,6734.0,,4.78,6602.0
301,8.39,3963.0,,15.24,6734.0,,4.26,6602.0
302,1008.59,3963.0,,16.4,6735.0,,4.25,16204.0
303,1006.16,3963.0,,19.23,17679.0,,4.36,6602.0
304,6.68,3963.0,,14.03,6735.0,,4.22,6601.0
305,6.85,3963.0,,14.79,17465.0,,4.29,6602.0
306,7.06,6664.0,,13.92,6735.0,,5.72,6602.0
307,6.89,3963.0,,14.42,6734.0,,4.99,6602.0
308,6.46,3963.0,,18.37,6735.0,,4.27,6602.0
309,6.41,6664.0,,1016.67,6735.0,,4.98,16406.0
310,6.66,6487.0,,1016.23,22938.0,,5.29,6602.0
311,6.77,7926.0,,15.21,11066.0,,1135.74,6601.0
312,6.22,3963.0,,13.88,6735.0,,4.88,6601.0
313,6.8,3963.0,,1040.17,6734.0,,1014.06,6602.0
314,9.99,6664.0,,1209.93,36152.0,,4.49,17466.0
315,6.44,5225.0,,15.13,6735.0,,4.18,6602.0
316,6.72,3963.0,,14.2,49992.0,,4.12,54323.0
317,7.79,6487.0,,14.17,6734.0,,4.16,19475.0
318,9.73,3963.0,,15.86,6735.0,,4.38,6601.0
319,6.58,3963.0,,14.96,6735.0,,1012.72,11065.0
320,8.73,3963.0,,1016.12,6735.0,,4.28,14943.0
321,5.99,3963.0,,15.02,6735.0,,5.88,6601.0
322,8.92,3963.0,,16.98,38167.0,,4.27,6602.0
323,6.28,3963.0,,18.81,32281.0,,4.53,6601.0
324,6.0,3963.0,,18.5,6735.0,,4.24,6602.0
325,6.05,3963.0,,16.38,6734.0,,3019.41,21544.0
326,6.21,3963.0,,17.04,6734.0,,5.71,17281.0
327,8.31,3963.0,,15.55,6734.0,,4.9,6602.0
328,6.96,3963.0,,14.36,6735.0,,4.4,11941.0
329,6.39,3963.0,,14.95,39140.0,,4.89,6600.0
330,6.09,3963.0,,14.47,6735.0,,4.34,6601.0
331,6.35,3963.0,,1038.51,6735.0,,4.18,11940.0
332,6.09,3963.0,,1018.2,6735.0,,4.12,6601.0
333,6.01,3963.0,,16.76,16539.0,,4.14,6601.0
334,6.11,7926.0,,14.1,6735.0,,4.64,16203.0
335,8.51,3963.0,,13.8,6735.0,,4.4,6602.0
336,6.18,3963.0,,14.06,6734.0,,1012.39,6602.0
337,6.41,6664.0,,1015.17,6734.0,,1178.65,6601.0
338,6.04,3963.0,,14.81,17466.0,,5.01,6602.0
339,6.49,6664.0,,18.14,6733.0,,4.62,17466.0
340,6.32,6664.0,,14.84,33957.0,,1009.04,16203.0
341,1005.38,3963.0,,16.54,28411.0,,1003.87,6600.0
342,6.01,5225.0,,14.85,12207.0,,4.42,6602.0
343,6.06,3963.0,,7021.58,6733.0,,5.22,6601.0
344,6.19,3963.0,,21.76,6735.0,,4.65,6601.0
345,1006.17,3963.0,,15.37,6735.0,,5.9,6601.0
346,3004.48,3963.0,,20.35,6735.0,,5.99,6600.0
347,6.02,3963.0,,15.1,6735.0,,4.75,16203.0
348,5.76,5225.0,,14.94,6735.0,,4.28,6601.0
349,5.94,3963.0,,16.57,6735.0,,4.92,6601.0
350,1006.01,6664.0,,1015.82,6735.0,,5.78,6602.0
351,6.56,3963.0,,16.79,6734.0,,4.34,6602.0
352,8.31,3963.0,,13.86,6734.0,,5.04,6602.0
353,6.37,6664.0,,1017.18,11409.0,,5.88,6601.0
354,5.96,3963.0,,1038.14,6735.0,,5.33,18727.0
355,5.86,3963.0,,15.91,6734.0,,6.13,6602.0
356,5.72,3963.0,,14.56,35017.0,,1013.06,6602.0
357,5.89,3963.0,,17.6,6735.0,,4.32,11940.0
358,5.85,3963.0,,1040.34,6734.0,,4.68,11942.0
359,3004.15,6664.0,,14.69,6735.0,,4.15,6602.0
360,6.14,3963.0,,15.25,16538.0,,5.05,6601.0
361,6.57,3963.0,,15.66,6734.0,,6.48,6602.0
362,7.07,7926.0,,22.1,31261.0,,5.83,6601.0
363,6.52,6487.0,,17.46,44895.0,,1031.71,25414.0
364,6.47,3963.0,,15.12,6734.0,,5.33,6602.0
365,6.0,6664.0,,15.82,6735.0,,5.51,6602.0
366,7.63,3963.0,,25.22,6735.0,,4.71,6600.0
367,6.02,3963.0,,1018.16,6735.0,,6.08,6602.0
368,7.14,3963.0,,14.18,6734.0,,4.14,6602.0
369,9.43,3963.0,,14.01,11066.0,,1008.24,6601.0
370,7.45,6487.0,,15.22,6735.0,,4.87,16204.0
371,9.07,14413.0,,15.01,6735.0,,1017.23,14154.0
372,6.34,5225.0,,15.65,30085.0,,4.38,6602.0
373,3004.91,3963.0,,1016.18,6735.0,,1048.98,6601.0
374,1005.66,3963.0,,1039.25,6735.0,,3003.6,6602.0
375,5.76,3963.0,,21.26,6735.0,,4.44,6600.0
376,5.96,3963.0,,18.35,11065.0,,4.29,16204.0
377,5.91,9188.0,,1016.87,47885.0,,1031.59,6602.0
378,5.8,9365.0,,3013.59,11066.0,,2101.17,16203.0
379,6.46,3963.0,,14.19,6735.0,,6.18,17464.0
380,1005.57,3963.0,,3052.16,17466.0,,4.16,6600.0
381,5.75,3963.0,,3015.6,6734.0,,4.18,6601.0
382,3004.77,3963.0,,14.05,25421.0,,4.72,11942.0
383,5.95,3963.0,,14.71,6735.0,,4.27,6601.0
384,5.96,3963.0,,14.2,6735.0,,1010.85,11941.0
385,5.92,3963.0,,14.46,6734.0,,4.31,16203.0
386,5.97,6664.0,,15.43,6735.0,,5.61,6602.0
387,6.5,13151.0,,15.11,6735.0,,4.3,6602.0
388,5.98,3963.0,,1052.57,36479.0,,4.26,6601.0
389,5.94,6664.0,,15.51,6735.0,,6.88,6602.0
390,7.28,11889.0,,15.29,6735.0,,4.41,6601.0
391,6.99,3963.0,,1022.95,6735.0,,5.17,6601.0
392,5.87,3963.0,,13.88,6734.0,,4.07,6601.0
393,5.92,6664.0,,13.99,6735.0,,5.86,6602.0
394,6.19,3963.0,,13.77,6734.0,,4.48,11942.0
395,5.79,3963.0,,14.17,6735.0,,4.27,6602.0
396,6.43,3963.0,,14.37,6735.0,,4.21,6602.0
397,7.14,3963.0,,1016.72,17466.0,,1012.54,20640.0
398,6.29,3963.0,,1017.5,21337.0,,4.97,6602.0
399,1008.63,9188.0,,13.84,6735.0,,4.71,16203.0
400,5.85,3963.0,,13.63,6734.0,,6.12,6602.0
401,6.02,3963.0,,14.35,6734.0,,4.24,11940.0
402,5.87,6664.0,,14.15,39768.0,,1008.93,27938.0
403,5.74,3963.0,,14.36,6734.0,,1011.91,6601.0
404,5.96,5225.0,,1039.24,6735.0,,5.61,16203.0
405,6.69,3963.0,,18.63,6735.0,,4.32,6602.0
406,5.77,6664.0,,14.46,6735.0,,5.56,6601.0
407,5.95,3963.0,,15.06,6734.0,,4.66,6602.0
408,6.89,3963.0,,17.39,6734.0,,5.59,6602.0
409,,,,1016.42,6734.0,,4.81,21210.0
410,,,,14.37,11065.0,,1011.09,21543.0
411,,,,1037.03,6735.0,,6.56,6601.0
412,,,,14.79,6735.0,,5.79,6602.0
413,,,,14.03,6734.0,,5.1,6602.0
414,,,,1016.8,6735.0,,6.44,6601.0
415,,,,14.55,6735.0,,5.38,6602.0
416,,,,14.67,11409.0,,5.84,11942.0
417,,,,14.29,6735.0,,1063.79,6602.0
418,,,,,,,5.62,11941.0
419,,,,,,,4.48,6601.0
420,,,,,,,4.44,6602.0
421,,,,,,,4.24,6602.0
422,,,,,,,4.43,6602.0
423,,,,,,,5.25,6602.0
424,,,,,,,4.57,6601.0
425,,,,,,,4.43,6602.0
