frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","5a:5a:20:fa:80:3a","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.055907886","42","5a:5a:20:fa:80:3a","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.055935272","42","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a",,,"ARP","172.20.0.2 is at ce:77:5a:1d:05:f9"
"4","0.055943394","1262","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=6997782d67e1e445, PKN: 0, CRYPTO, PADDING"
"5","0.060367051","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0a2d4577e9f2f99846"
"6","0.063608686","177","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0a2d4577e9f2f99846"
"7","0.063787312","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.113703127","1262","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=d248531b03060f9d, PKN: 0, CRYPTO, PADDING"
"9","0.116573436","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d5777499506c2bb295"
"10","0.122182477","177","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d5777499506c2bb295"
"11","0.122403346","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.159584626","1262","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=71d568341ffc7f2c, PKN: 0, CRYPTO, PADDING"
"13","0.162172524","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2b1ccecea2b3d744f8"
"14","0.165462344","177","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2b1ccecea2b3d744f8"
"15","0.165619101","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.201876237","1262","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9b7e69eff2c546b3, PKN: 0, CRYPTO, PADDING"
"17","0.205981107","1262","ce:77:5a:1d:05:f9","5a:5a:20:fa:80:3a","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e15f2f0f54f69876e6"
"18","0.209047966","177","5a:5a:20:fa:80:3a","ce:77:5a:1d:05:f9","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e15f2f0f54f69876e6"
