P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
,2.52,10.43,,2.92
3.11,1002.88,13.32,5.98,1003.46
1003.06,2.53,15.23,4.59,3001.11
2.85,3.73,10.51,,3.32
3.04,2.38,10.51,1114.76,1016.01
3.69,3075.36,10.49,1010.41,3.08
2.58,3.09,1036.28,1005.16,1029.47
6997.27,1002.79,1038.31,4.2,2.62
,3000.48,10.71,3002.85,2.81
1002.06,1003.48,3289.17,1230.24,3.63
1002.75,1003.08,1052.94,5.29,3.74
2.68,3.29,1066.01,6.08,3.03
6999.52,1003.11,1012.64,5.26,3.41
1003.71,3.56,11.01,4.93,3.06
3.32,,10.73,1030.11,2.67
2.88,1002.86,16.14,3002.31,3001.98
1002.72,3.07,10.2,5.69,4.07
1003.45,2.7,3170.03,1008.81,3.71
2.75,2.8,11.25,1031.54,1116.04
3.2,,19.88,5.47,1025.01
3.32,2.34,10.57,5.76,3.39
3.01,1001.81,10.31,5.71,3.65
3.62,9996.1,10.96,5.18,3.0
3.39,,1015.8,1060.23,2.75
3.78,2.95,3012.46,10890.94,3.32
2.74,1002.6,1039.22,1033.18,1033.62
2.74,3.13,11.51,1082.59,2.81
2.72,2.34,1013.39,4.4,3001.82
1003.09,1001.99,11.12,4.21,3.22
2.62,2.8,11.0,3003.55,1014.58
3002.65,2.97,1071.51,4.34,2.99
3001.57,3001.37,1040.75,4.93,3.0
2.59,3002.72,1012.13,1090.26,3.07
2.74,2.48,1040.51,4.45,1204.61
1003.12,,1036.95,4.91,3.21
3001.0,2.37,3008.29,5.48,
6997.31,1002.96,1323.97,4.91,4.04
6998.74,6998.11,1036.65,5.67,3.22
2.52,2.27,2598.01,3002.69,2.79
2.96,1003.63,12.6,1030.54,3018.32
3.12,2.88,1017.15,1031.45,1027.88
,3002.07,1036.23,1005.99,1029.18
6997.92,2.67,10.95,1003.82,1002.96
3.15,3.01,1183.06,8081.59,3.5
3001.45,3.15,,5.16,1295.57
2.56,3.38,1276.84,1003.64,3.37
2.62,3.52,3009.57,1015.96,1096.76
2.65,1002.37,10.99,4.61,2.8
3.06,2.98,1036.65,5.57,1032.41
2.39,1003.24,7008.2,1060.6,3.46
2.58,3.03,1035.48,5.98,1003.66
2.52,2.27,16.29,6.18,3.17
1002.92,2.39,10.51,5.99,3.09
2.54,2.52,14.11,1031.83,2.63
1002.72,2.43,10.98,5.74,3.35
3.06,1001.95,12.01,4.49,1003.68
1001.79,2.41,12.7,5.96,1003.3
3076.17,2.61,1041.34,1006.2,4.03
3.43,3001.28,10.46,6.37,3000.94
2.75,3.08,11.16,5.79,3.08
2.62,3000.06,10.94,5.12,3.13
3.17,3001.71,12.54,6.26,3.32
1001.93,2.26,12.26,3005.47,1088.0
2.55,1002.67,10.87,5.0,1002.4
,2.84,11.54,6.28,
6998.7,2.83,10.33,1030.26,3.03
1002.2,1001.98,10.65,5.33,3.08
2.85,,11.98,4.59,
1002.99,3001.34,1159.75,5.03,3001.86
,2.92,10.51,3003.94,3.48
3.2,3000.05,3008.53,5.79,1002.91
2.55,1002.69,12.23,5.88,3.36
2.98,1001.81,10.47,6.81,1028.33
1003.6,3.54,3009.36,5.79,3.43
2.8,1003.09,3010.45,1107.86,1028.22
3.25,2.88,11.19,1005.36,2.65
6997.63,1001.99,1062.94,1029.64,1003.65
3.29,6999.03,1035.97,5.61,3.69
3001.83,,12.69,6.49,3059.61
2.98,2.93,13.67,4.8,1174.47
3.13,1001.82,11.59,6.25,3.04
3.92,6998.06,10.82,5.64,6998.7
1003.11,2.27,11.31,5.82,3.63
1001.97,1001.7,1039.03,3005.46,3002.14
2.59,1002.68,10.81,5.91,3.9
3000.78,2.9,10.98,1030.83,3.3
2.55,,7007.43,4.93,2.44
6998.69,3.08,10.46,3015.38,2.82
2.74,1001.78,3009.23,5.25,2.85
2.58,2.37,10.58,4.47,2.57
1001.96,,10.41,4.8,3.51
2.71,2.63,10.91,3004.4,3003.1
2.59,3.17,1051.52,1035.97,3.91
1002.11,2.79,11.3,5.88,3.04
2.47,2.53,10.42,4.91,1090.26
6996.78,2.86,10.36,5.12,3040.74
3.51,6999.57,10.22,4.53,3.32
2.36,3001.87,1015.13,5.78,1052.71
3001.0,2.63,10.69,1004.68,1013.35
1003.6,2.33,10.96,5.33,3.46
3.1,3000.54,3008.51,5.5,2.58
3.75,2.33,12.87,4.59,2.52
2.56,2.3,12.29,4.62,3.27
3.78,2.66,15.62,1029.69,1027.54
3.53,3.42,10.49,6.64,3.37
3.04,2.77,16.31,1017.7,2.62
3.37,3001.34,12.11,5.03,
2.74,2.46,1037.03,4.7,3.19
3.68,2.63,11.42,1005.04,3001.8
2.57,,1456.91,4.31,3000.38
3000.89,3001.05,16.64,4.28,2.68
2.78,2.85,3009.74,4.24,
1003.14,2.47,10.34,4.6,3.05
,3.21,3010.19,3047.52,3.09
3.81,3.6,10.43,4.43,3.05
2.59,2.88,1009.74,4.44,1050.22
1002.53,2.73,12.02,1115.97,2.89
6999.44,2.81,15.91,1030.4,1002.96
2.44,3001.23,13.98,3003.76,1003.45
3001.27,2.33,12.67,4.83,2.58
2.54,2.68,10.49,7000.59,1057.85
2.63,1003.0,10.6,3002.8,3002.24
1001.98,1001.97,10.62,6.68,1031.57
3002.93,2.37,1250.61,5.27,1028.12
3.1,3001.3,10.77,1003.68,3.71
3.85,5087.28,3041.16,4.83,1003.51
1003.21,2.89,15.56,6.04,3.46
2.81,3.48,3041.11,5.05,3.22
3.18,2.29,10.72,1030.07,1027.62
2.57,2.35,11.14,3002.16,1028.43
3001.24,2.92,2007.46,4.4,
9033.14,2.41,1108.37,1030.14,1004.42
1003.08,3001.55,1027.44,1029.53,1002.85
3.14,3.42,1069.59,5.05,1438.72
1003.44,2.83,1046.66,4.91,1002.72
1002.51,1002.87,10.33,1006.74,3002.83
3.13,2.29,11.38,4.83,3.13
6998.08,2.31,10.36,5.11,1028.96
1003.34,1003.01,1036.1,4.45,1004.1
3001.26,,10.32,1004.93,2.61
3001.77,2.42,7005.2,5.21,3.26
2.56,3001.21,,4.8,
3000.92,2.47,3009.01,5.83,2.78
,1001.94,10.74,6.55,9372.65
2.71,,1068.62,1045.81,3000.17
2.58,2.75,14.16,1017.8,3.32
1002.77,2.35,13.93,1005.16,1003.78
2.78,2.6,,4.28,3.43
6998.08,6998.71,5061.86,4.53,1440.6
3.05,1003.06,11.32,1029.34,1225.02
3.11,2.46,1014.85,4063.04,1115.91
3001.56,2.78,1075.28,4.3,1002.93
3001.97,1002.67,10.87,4.46,3.75
3.25,1002.65,3033.1,5.5,2.41
1003.15,3.65,10.57,1004.72,1011.99
,2.95,10.99,,2.48
1003.15,2.27,10.6,1036.28,3.15
,2.34,3119.31,3002.79,2.81
6998.83,1001.83,10.71,4.92,1087.03
2.72,2.39,1044.93,1202.49,3000.82
2.64,2.33,,4.28,3.46
3.14,2.36,1065.06,5.3,3.13
2.63,3.03,1014.73,1084.41,3.63
2.63,3.23,10.51,4.27,2.7
1001.88,2.75,1037.97,5.0,2.49
3.5,1002.26,11.41,1030.1,3001.24
3001.57,2.7,15.53,4.61,1003.35
3.7,2.22,,1006.23,2.78
2.65,2.48,10.86,4.85,3.17
,2.35,11.86,6.23,3000.52
2.83,3.6,14.58,1005.0,3.5
2.77,3.63,13.53,3105.26,3001.94
2.61,1002.83,10.95,1435.91,2.64
9995.92,2.95,10.75,1005.26,3.09
2.7,2.47,3008.05,1004.02,3.44
,2.77,10.43,3003.76,2.92
2.59,3.05,1012.64,5.18,1112.95
2.48,2.21,10.81,1004.65,3.34
3.45,1001.54,10.44,4.43,2.69
2.95,2.85,1066.61,1004.82,1004.8
,2.44,10.67,5.72,1003.18
2.49,2.67,1009.67,1059.57,2.89
2.49,2.72,3008.81,4.78,3.23
2.82,2.76,10.99,1003.62,3.24
1003.24,1002.11,1010.48,1265.0,1112.98
2.61,2.78,10.58,1058.26,2.72
3001.49,3002.09,11.23,1060.25,2.4
2.82,2.44,10.66,,3.29
6998.78,3001.29,1137.69,4.89,3.35
2.74,1002.53,10.54,4.6,2.89
2.66,1002.36,12.45,6.03,1206.5
3.15,1003.03,11.4,7000.23,2.43
1002.65,2.4,10.72,4.4,2.56
3.33,3000.94,11.09,4.25,2.59
1002.55,2.96,10.59,4.43,1002.26
2.63,3.38,10.67,4.47,2.73
3.34,2.38,1012.31,5.43,1225.49
1003.31,6997.62,1025.17,3001.95,3.79
2.73,3287.57,,,7000.35
1002.06,2.27,1066.76,7001.73,3.13
,2.74,11.45,5.04,3.46
1003.32,2.5,11.89,4.84,3.5
1002.88,1002.36,1050.66,5.37,1027.89
2.47,2.35,1009.6,3003.45,2.49
1003.52,2.94,10.81,1349.75,2.49
3000.98,1001.9,1068.44,4.6,1031.79
1002.2,6999.03,1036.21,3003.2,1028.07
3.24,3.0,3043.89,4.25,2.59
2.86,1002.62,13.1,4.53,3.41
3.44,3.44,10.8,4.87,1114.41
3.43,1002.52,10.83,5.16,2.69
3.44,2.37,12.2,1004.11,1197.23
3.15,2.98,12.71,1321.66,2.46
2.61,2.52,11.87,4.43,3.45
3.12,2.99,1011.92,4.29,1005.03
2.72,3.29,1034.82,4.12,2.49
2.85,2.35,10.41,3003.51,1113.45
2.88,3000.93,11.78,1004.07,3.01
3.85,1002.83,10.72,4.99,2.96
1003.5,1001.84,11.65,5.85,3.29
3.27,2.37,12.33,1005.92,3.01
3.15,3.35,1058.41,1029.95,3.68
1002.5,2.3,10.58,5.29,3.08
2.7,2.81,10.52,1004.91,1014.82
3001.81,2.41,11.93,4.17,3.12
2.66,6997.54,3401.6,4.83,1003.73
3.11,2.85,1035.48,5.0,1002.33
1002.73,2.36,10.56,4.86,3.48
3.45,3.19,3009.55,4.3,3.17
2.67,3000.02,1013.23,1004.58,1029.09
2.94,2.4,11.67,3003.73,
2.6,1001.81,15.71,4.18,2.65
3000.61,1002.32,1010.02,4.99,6999.9
2.54,2.5,1298.86,4.11,1890.33
3075.02,2.73,10.86,4.42,2.84
3.36,2.32,15.85,1059.42,3.07
2.59,2.56,15.75,4.5,2.57
6998.9,2.61,1009.6,3003.01,2.52
2.7,2.28,3199.45,4.72,2.68
3.13,2.52,1068.15,5.01,3001.3
3.06,2.83,3018.63,4.27,2.86
1002.48,2.68,10.75,4.29,2.72
1002.23,3.27,11.13,1004.61,3.2
2.69,2.77,16.27,1022.73,2.64
3.19,3.07,1040.59,4.28,1443.81
6999.5,3.35,7006.69,4.58,3000.21
2.78,3.15,1029.11,5.64,2.86
3.22,1003.06,1013.6,5.05,
3.47,2.78,16.76,1004.84,1027.44
2.64,1002.39,2858.76,4.22,3.07
3.53,2.9,1247.17,5.01,3.46
3.09,,3008.55,6.14,3.06
2.87,1002.83,1009.87,3416.35,2.9
3.0,1002.08,1065.74,1005.74,2.38
2.6,2.31,7007.33,4.12,2.35
2.58,3.1,10.84,4.37,3.26
3.19,1002.25,1071.23,1005.94,1003.76
2.66,3001.67,3011.28,4.28,1004.05
6996.82,6998.94,3008.58,4.3,3001.23
3.66,1002.72,11.83,4.48,1031.35
3000.61,1002.43,16.07,1004.82,3009.55
3.54,3.08,1015.91,1004.89,2.93
3001.7,1002.16,1036.45,4.92,2.96
2.57,3.06,4854.07,4.55,2.76
3.12,2.4,10.96,6.32,1244.22
2.69,1002.76,1014.04,3004.76,2.4
3002.07,2.37,10.55,1034.56,4.07
2.75,1003.07,10.88,1034.58,2.85
3001.1,1001.67,13.12,4.35,2.5
2.54,3000.8,10.59,9279.61,9113.97
1003.02,2.91,10.9,1005.74,3001.55
1002.0,1001.87,1010.82,4.16,2.69
3.52,1003.52,2020.16,5.06,2.65
1002.65,2.28,10.71,7000.41,2.77
3.0,2.22,11.62,1230.57,2.69
1003.34,2.81,10.57,5.01,2.67
6997.98,2.96,11.08,6999.76,1031.49
1002.08,2.68,1068.69,1276.2,2.42
2.66,2.99,1014.95,4.59,3.15
2.6,3.48,10.57,5.29,1003.71
2.82,6997.89,12.64,3002.99,1905.33
3.0,3001.5,3109.35,4.37,2.42
2.98,1002.61,1031.57,4.29,1031.76
1003.4,3.16,13.09,4.53,2.43
1002.79,2.26,1089.06,1005.78,
3.97,2.6,10.41,1059.96,3001.05
3.45,1002.76,11.13,5.03,2.62
3.73,6998.85,15.44,6.16,1027.73
3002.55,2.63,1955.54,4.4,1031.65
2.55,2.3,10.6,6.78,8812.29
3001.17,1003.21,10.9,1004.74,1031.37
1002.08,2.35,10.41,4.58,2.55
2.47,2.56,11.14,4.51,2.64
3.17,2.84,10.37,1004.74,2.64
1002.74,1002.76,11.26,3003.75,2.61
3000.81,2.66,7010.56,5.23,1003.23
1003.15,,18.12,1121.06,3.31
1002.03,1003.66,1903.74,3002.65,1057.02
3001.04,1002.52,11.39,1137.27,
3001.13,8996.41,1035.92,3020.1,3.21
2.65,2.21,1175.0,4.45,2.65
6997.48,1003.22,11.0,5.3,3.23
3001.38,2.33,,,2.5
3.12,2.83,16.5,1031.24,2.54
6997.97,2.42,10.41,4.48,1003.18
3075.52,3.48,3014.17,1030.46,6999.41
3.02,2.81,12.92,5.14,2.83
3.29,1002.92,1180.62,1090.26,3.53
,2.92,1038.98,3002.59,1057.37
3000.79,2.18,10.32,4.72,2.64
2.53,2.91,1210.66,1030.23,1003.42
2.71,2.32,1031.09,4.36,1057.86
1002.27,1002.94,11.01,5.77,3038.85
1003.04,1001.77,11.25,4.26,2.57
3.29,3.77,12.55,1030.07,3.02
,2.96,3243.14,4.9,2.31
3073.12,1002.88,11.02,4.47,2.71
1001.97,2.88,10.96,4.9,2.69
6997.76,2.91,1011.96,4.42,1003.66
3.01,,16.0,4.36,1002.38
2.85,1002.91,11.16,4.1,1002.53
2.84,2.79,1018.7,4929.74,1003.89
2.97,2.42,8186.78,1035.01,3.51
1003.69,7995.86,1116.06,3002.01,1032.92
2.79,2.25,12.87,5.99,2.7
,6998.0,1040.77,5.54,2.66
3001.7,2.58,12.37,5.1,1030.93
3.23,1002.96,3014.08,4.21,
3001.74,2.44,7109.79,1004.95,3000.94
1002.63,3000.49,1040.45,5.06,2.69
,2.29,11.35,1141.58,1426.86
1002.77,2.3,12.38,1005.93,2.98
2.93,2.48,2100.98,3003.27,2.89
1003.14,2.42,11.65,5.83,1032.71
2.92,2.85,1014.55,4.39,1004.33
1002.05,2.25,12.14,5.04,1027.76
2.54,2.33,12.32,4.42,
2.51,1002.12,11.09,1030.0,2.71
1002.69,3000.98,,6.37,2.62
2.63,6999.79,11.61,,3016.88
3.21,2.77,10.88,1004.95,1028.1
2.98,2.21,3010.95,1029.97,1027.5
3.45,2.31,7009.06,4.53,3000.64
3.17,2.86,5070.85,4.41,2.84
3001.48,2.68,12.46,1030.17,6998.99
3.33,3000.99,1857.14,1059.58,2.83
2.65,2.41,15.63,1165.62,1002.11
1002.14,6997.54,14.78,1030.55,2.8
3.84,2.86,14.92,4.38,3.21
6221.55,2.4,13.06,3003.57,2.62
3.5,3.05,2144.02,1035.89,3001.37
3.09,3.36,13.0,3004.13,2.64
2.47,6998.81,1043.21,5.87,
3.03,2.83,14.46,1526.77,3000.4
3000.14,2.85,17.44,3003.33,3.73
2.66,2.38,11.44,4.38,3.31
3001.27,2.49,12.0,1034.52,3001.21
3.29,2.58,11.72,1003.79,2.7
3001.49,2.61,12.08,4.51,2.73
2.55,2.89,10.95,4.92,1002.87
2.48,3000.89,10.76,6.34,2.44
2.65,2.73,1010.21,6.3,2.48
2.45,2.68,3008.25,4.7,2.8
,2.93,,4.67,1003.24
1002.67,3.15,17.6,5.13,2.75
1001.97,2.25,15.46,1092.03,1031.05
2.43,2.37,1036.76,8735.14,2.96
2.47,1001.57,10.87,5.13,2.54
2.57,2.94,,1877.83,3.39
3001.55,8049.54,1248.69,1005.28,1028.85
1003.65,3000.14,11.52,1031.34,2.71
,2.3,10.94,1106.61,2.76
3000.72,2.39,1040.31,3002.51,3001.82
2.69,1003.25,11.37,3003.16,1027.69
1003.41,3001.97,10.9,1034.68,1002.72
2.59,1002.41,1047.49,1103.68,2.79
1002.81,2.87,1015.27,2714.3,1014.22
6998.13,1002.61,10.9,1285.29,2.67
3000.97,2.38,1038.73,4.44,1002.43
1003.84,2.76,12.75,4.21,1002.36
1001.83,2.44,13.16,5.73,2.64
2.58,3.46,1109.36,5.64,6998.82
1003.19,3.03,12.97,5.83,2.97
2.91,2.39,1017.86,4.21,2.84
2.69,6998.44,12.51,5.95,1087.95
1002.33,2.3,1247.61,1031.12,1027.64
1001.93,2.38,10.85,4.86,3.56
3.5,2.5,3012.86,1030.21,3.38
3.9,2.4,1198.11,1058.54,3000.9
,1002.86,3042.77,5.63,1028.69
,2.71,13.47,4.52,1003.31
,2.32,1046.61,1003.54,1031.9
3001.22,2.52,1040.97,4.65,2.67
3.02,1002.92,1037.31,1029.29,3.06
3001.76,2.48,1484.28,2835.35,2.64
2.58,1002.42,16.54,1011.7,3.8
2.63,,12.84,4.29,2.62
3.85,2.82,,3003.61,3.19
3001.02,2.31,14.11,1005.01,2.69
3.01,1003.49,14.35,1004.13,2.82
3585.55,3.12,1682.6,1338.52,1003.16
2.56,2.48,15.5,4.06,3001.95
1002.06,1002.33,12.32,1114.35,1002.82
2.66,3001.39,1015.78,4.36,2.65
6997.99,2.69,14.68,4.48,
2.64,,1290.16,4.76,2.8
2.67,2.21,1037.29,4.39,3080.62
3.39,1003.05,1132.64,4.14,3001.07
2.57,6999.14,1128.25,1004.44,2.81
6998.32,2.98,2765.49,4.52,3.25
1002.84,2.43,12.98,4.35,3000.28
3.28,1002.05,12.04,4.27,1003.9
3.59,1002.75,1068.39,5.69,1085.75
2.78,2.81,1129.82,1135.93,2.69
2.79,3001.03,1043.08,4.35,3.13
2.64,,2025.6,4.76,1003.79
3001.18,2.4,13.14,3003.87,3.16
2.66,2.32,13.15,4.41,1003.25
1002.74,2.25,10.54,5.21,1003.81
3.11,9997.82,14.82,3122.44,2.73
2.7,3000.18,11.95,4.44,3001.19
1003.54,2.5,1038.29,1003.89,1003.41
2.46,13192.22,15.27,5.01,1002.26
1002.49,3002.48,11.06,4.27,1086.89
2.64,1002.98,11.31,4.04,2.65
3.33,1002.89,3048.63,7000.87,1028.12
3.14,2.81,12.77,1029.28,1003.31
1002.8,3.37,12.18,1276.81,3.03
3002.29,1001.94,11.68,1004.08,2.68
2.57,,11.84,3004.05,10103.27
2.5,2.36,16.02,1031.28,2.99
1002.86,2.29,1016.16,4.28,1003.37
3001.05,2.25,1242.74,1034.52,1003.02
1003.72,3.39,1491.6,4.26,2.75
2.61,1002.65,12.42,1306.29,2.9
