P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.41,1.98,12.04,1005.17,3.0
2.43,2.19,12.46,5.34,3001.64
2.37,2.25,11.69,4.27,2.66
2.63,2.52,10.57,4.3,3.34
3.17,2.02,10.2,5.63,2.6
6999.95,1.96,12.22,4.23,2.47
3.06,1.96,10.2,1004.41,3.25
2.69,2.64,10.67,4.49,2.54
2.67,3.16,10.65,4.25,2.62
4.42,3074.66,12.14,4.08,2.57
3.13,2.13,11.97,4.17,2.43
1001.82,2.79,12.16,6.28,3.06
2.54,1002.42,10.79,4.2,2.58
2.56,1002.03,9.97,4.22,2.77
2.62,2.0,11.43,4.1,1028.41
3.86,1.92,10.26,4.33,2.78
1002.74,2.1,13.52,1004.5,2.56
2.32,2.42,16.9,4.22,2.57
1002.64,2.05,11.24,4.57,2.52
2.28,6996.29,10.74,5.62,2.75
2.58,2.43,10.32,5.96,2.56
2.89,2.28,11.03,4.16,3.06
2.55,2.38,15.37,4.46,2.47
6998.38,3.12,1012.77,4.7,2.42
2.41,2.04,10.17,1035.07,2.64
2.43,1.97,10.22,3.98,2.46
2.57,2.51,10.5,4.16,2.45
2.58,2.54,1009.35,4.17,2.93
2.82,2.39,12.01,4.34,1003.28
3.19,3000.1,13.05,5.15,2.76
2.48,2.09,13.6,5.76,1003.09
2.51,1.93,15.48,1030.44,2.5
3075.73,2.33,9.78,4.3,2.36
3.4,2.49,10.29,4.86,1084.38
3.16,2.14,10.62,6.41,2.56
2.64,2.01,11.93,5.22,2.65
3001.08,2.33,11.18,4.52,2.37
1002.23,2.41,16.0,4.22,2.6
2.79,2.15,1013.66,3.98,3.14
5.54,2.03,1015.39,4.66,3.19
2.85,2.03,16.71,5.68,2.81
2.72,2.76,10.81,1006.35,3.22
3.09,2.09,10.91,1005.52,2.58
3.52,2.07,1035.48,4.44,2.59
2.6,3000.62,10.19,4.19,2.5
3001.59,2.45,12.8,4.59,1115.61
2.5,2.38,3009.37,4.93,1003.13
2.61,1.96,9.86,5.83,3.0
3.05,2.1,9.58,3002.99,1028.33
3.41,3001.43,1013.02,5.69,2.54
2.52,2.2,10.23,1004.54,2.38
1002.67,2.25,9.94,4.67,2.87
2.63,2.01,10.31,5.81,2.44
1002.41,2.01,9.9,1006.82,2.92
2.22,1.99,10.04,4.18,2.93
2.32,2.35,10.86,4.21,2.87
3000.4,2.13,10.56,1004.97,2.37
6999.15,2.42,10.46,4.2,2.44
1002.92,2.13,12.81,1005.34,2.57
2.94,1.97,10.04,4.3,1002.96
2.3,3000.97,11.6,4.29,2.98
2.52,2.9,11.44,5.63,3.17
1002.59,2.07,10.59,4.21,2.49
2.52,2.5,11.99,4.11,2.9
3001.57,1002.26,10.19,1029.95,2.51
2.46,3.19,10.19,1033.24,1003.01
2.73,2.31,1038.04,13264.23,2.73
2.73,1001.74,11.08,4.48,2.91
1002.59,2.74,10.16,3002.68,3.53
3.18,2.21,10.79,4.7,3.1
2.6,3.94,10.8,4.52,1003.18
1003.01,2.06,11.06,4.36,2.9
2.4,2.68,9.99,1004.03,3.51
2.94,1002.23,10.95,4.6,2.42
2.64,2.58,10.0,4.43,2.69
2.29,2.84,1127.23,4.43,3.34
1002.73,3000.98,10.19,5.58,3.41
2.64,2.11,2942.18,5.81,3.14
3.06,2.33,10.36,4.75,2.6
2.54,2.38,10.02,4.29,3.19
3.02,2.29,9.96,4.71,2.43
2.5,1001.54,10.41,1004.7,1003.3
3.05,3001.49,11.25,4.11,2.56
3.08,2.18,1043.41,1015.4,2.76
2.71,2.11,10.29,4.95,2.6
2.93,2.05,10.31,5.96,2.79
2.93,2.21,1479.89,4.25,3.21
3.08,2.0,10.79,5.2,3.0
2.65,2.02,10.11,4.25,2.79
2.55,2.09,12.76,4.89,3.05
2.81,2.27,3012.47,4.74,2.68
2.63,2.06,11.79,4.69,3.33
2.33,2.34,11.95,4.27,2.95
2.61,2.19,1010.18,4.25,2.6
1002.14,3.12,11.22,1004.48,2.89
3.06,1002.32,10.57,5.09,2.98
3.19,2.07,15.04,5.59,2.7
2.79,2.35,10.83,4.77,2.68
2.85,2.38,10.93,5.71,2.46
3.04,1002.24,11.24,5.82,2.85
3.45,2.22,11.27,4.19,2.9
1002.01,2.11,10.92,4.29,2.99
2.64,3074.68,11.58,4.12,2.48
2.81,2.0,11.93,5.54,2.83
2.89,1.98,10.69,4.29,2.48
2.75,2.64,1436.03,4.3,3000.74
3.47,1002.39,16.31,4.22,2.61
2.83,2.37,10.18,4.22,2.98
2.84,2.07,10.4,4.22,3.19
4.09,2.06,3012.04,4.11,2.56
3.93,2.06,10.41,5.24,1055.86
1002.03,1.9,10.66,5.0,2.58
2.9,1.93,16.03,5.51,2.74
2.98,2.1,1015.9,5.7,1028.58
3001.73,2.04,1044.34,5.83,2.43
2.59,1001.18,10.36,1003.38,2.9
3.37,2.85,2024.2,5.7,2.59
2.75,2.1,10.52,5.87,3.01
3.42,2.31,10.09,6.6,2.45
2.76,2.2,10.53,4.12,2.54
3.32,2.25,12.88,5.22,2.96
2.62,2999.65,1039.05,5.16,2.43
2.75,1.92,10.49,4.08,2.51
2.96,2.34,9.97,4.06,2.37
2.57,2.36,10.1,4.06,3.67
2.92,2.53,14.92,4.18,1032.41
3.08,2.19,10.32,1004.39,1002.84
2.62,1.92,10.28,1003.74,2.59
3.74,1.94,1014.04,3002.59,2.51
3.11,1002.33,10.95,5.44,1004.02
3.37,2.06,10.74,5.97,2.34
3.03,2.3,10.83,4.27,2.6
2.75,1.98,10.25,4.07,2.9
3.35,2.02,9.95,5.76,2.85
2.45,2.01,10.26,1005.46,2.62
1001.88,1.99,10.11,1005.41,3.36
2.63,2.36,10.41,4.59,2.51
2.77,2.08,10.68,1034.03,2.92
2.93,3.0,10.99,4.32,2.49
3.0,2.26,10.57,1003.62,2.38
2.59,1001.6,10.78,1029.59,2.52
3.38,2.18,9.95,4.3,1002.31
2.7,2.13,10.28,4.14,2.48
3.07,2.14,10.74,3.81,2.77
2.72,2.18,1035.77,3.74,2.83
1002.08,1001.5,15.02,3.9,2.64
2.72,2.07,10.3,5.69,2.6
2.73,1002.0,10.72,5.82,1003.28
2.51,2.22,9.93,4.27,2.72
3.32,6997.69,10.28,4.26,2.45
2.75,1001.42,10.05,3.85,2.23
2.42,3.04,14.6,4.3,1003.36
2.75,3001.03,10.81,3.85,2.58
2.63,2.09,1016.4,5.23,1002.8
2.87,2.39,10.36,5.89,2.25
2.84,2.37,10.33,4.57,2.27
2.71,2.27,15.11,5.79,2.51
1001.96,2.29,10.48,4.36,2.48
2.58,2.19,10.28,6.55,3000.9
2.69,1002.07,10.25,6.04,2.96
2.56,2999.75,10.53,5.73,2.49
1002.83,1.92,11.54,4.31,2.19
3.65,1.98,1012.62,3.85,2.37
3.32,2.35,10.2,5.82,1028.17
1001.92,2.33,10.22,6.43,2.37
3.13,2.38,10.42,3.79,2.71
2.91,1.97,10.27,4.1,2.44
2.44,2.3,10.59,3.74,2.34
2.98,2.57,10.46,3.64,2.49
3.21,3001.14,10.75,3.8,3.17
2.58,1.92,1012.96,1087.52,2.23
2.66,3000.5,10.4,4.49,2.38
2.66,2.21,17.77,4.65,2.26
2.95,1002.26,1043.41,1005.22,2.36
2.58,2.1,16.14,5.86,2.81
2.64,1001.55,10.23,4.16,3.51
2.73,2.09,10.0,1005.34,3.0
2.6,1.99,1035.67,4.53,2.58
2.54,2.05,10.03,4.01,1002.81
2.56,2.07,10.58,1036.43,2.34
2.48,2.12,1147.99,4.94,1003.93
2.84,2.35,10.87,3.96,2.23
3.09,1002.07,1028.49,4.01,2.44
3.15,1001.58,1009.75,3002.85,2.35
2.59,2.0,15.2,4.23,2.21
3.14,1.98,1009.81,4.21,2.25
1003.24,2.16,1013.54,4.03,2.47
1002.39,1001.68,10.01,4.56,2.44
2.62,2.0,10.35,5.63,2.43
3.59,2.21,10.28,4.09,2.43
3.38,2.1,10.3,3.81,2.24
2.95,2.24,17.83,4.2,1003.02
2.5,6996.73,14.36,5.38,2.83
2.69,2.15,10.73,3.83,2.52
2.81,3000.98,10.79,1029.37,1003.34
1002.99,1001.77,10.32,5.73,2.63
2.69,2.05,10.76,3.93,2.47
2.98,1001.29,12.23,4.17,2.97
2.72,2.32,3010.27,4.2,2.3
6999.56,2.62,11.57,3003.3,2.85
2.64,2.36,10.35,4.2,2.3
2.7,2.09,1034.08,4.26,2.48
3.34,3001.01,11.21,1003.15,2.47
2.47,2999.81,10.48,4.26,2.26
3.57,2.07,11.4,4.39,2.25
3.37,1.97,10.83,1029.77,1002.55
3.58,3000.72,12.48,1226.31,2.37
2.76,2.03,11.04,4.04,2.47
3.33,2999.84,1012.66,1073.48,2.49
2.75,3000.86,10.33,1033.95,2.39
2.47,2.07,11.18,1005.38,2.41
3.4,2.45,15.35,4.43,2.65
2.38,1.96,1030.93,1030.55,2.5
2.65,2.04,10.04,4.39,2.42
2.78,1002.17,10.44,4.22,2.22
1002.81,2.08,1009.83,5.74,5.61
2.84,1001.91,10.59,4.58,2.84
3.22,2.02,10.7,4.11,2.32
2.85,2.37,10.62,4.26,2.57
3.21,2.04,10.35,4.36,2.37
1002.67,2.22,1036.52,4.07,2.34
1003.16,2.07,15.49,4.34,1002.96
2.71,2.42,1010.19,4.03,2.58
2.94,2.08,16.88,4.3,2.54
2.95,2.13,10.32,1005.04,2.33
3001.46,1001.48,3009.2,1004.51,2.31
3.28,2.78,10.18,6.21,2.63
2.69,2.04,10.45,4.17,3.19
3.73,1.91,13.7,4.04,2.59
3.08,1.97,10.11,1004.97,3.1
2.71,1.99,10.14,1004.35,2.67
3.38,1.96,10.03,5.38,2.97
2.67,1.97,10.05,4.49,2.47
3.58,1001.6,1009.66,3002.03,2.8
2.8,2.08,1073.85,3.91,1030.9
2.85,2.09,10.24,4.66,2.93
2.74,2.04,10.0,4.11,2.53
3.5,2.3,10.69,4.77,2.95
2.62,1001.22,18.02,4.54,2.37
3.41,2.1,1035.44,4.03,2.73
3000.45,2.05,12.44,3.96,3.09
3.23,1001.47,10.34,3.86,1031.02
2.94,2.62,10.33,3.65,2.54
2.71,2.15,10.18,3.71,2.63
3.41,2.35,16.06,3.91,2.37
3.55,2.1,10.61,3.81,2.25
2.44,2.14,11.98,5.28,1002.87
3002.09,2.79,10.36,1004.38,3.27
1002.01,2.07,1035.55,4.23,2.49
3.05,2.13,10.22,4.16,2.56
2.94,2.16,10.56,4.29,2.73
1002.53,2.38,13.55,4.12,2.52
2.26,1001.45,12.94,4.29,2.18
1001.83,2.1,9.96,4.46,1003.06
2.63,2.1,1014.09,4.72,2.52
2.56,2.09,11.12,3.79,2.89
2.52,2.15,12.47,3.64,3.06
2.37,1001.48,10.55,3.98,2.33
2.5,2.09,1030.43,3.94,2.79
1001.75,2.32,12.36,1005.72,3.02
3.13,2.06,11.9,3.79,1112.78
2.74,1.92,3010.57,4.18,1002.21
2.57,2.65,1018.29,3.79,2.64
2.46,2.09,13.27,4.32,3.74
2.58,2.88,10.27,3.8,1006.23
2.4,2.1,11.1,1004.15,2.39
2.64,2.07,1012.89,3.75,2.99
2.36,2.08,10.46,3.68,2.4
2.54,2.66,17.07,3.71,2.56
2.64,1.99,10.35,3001.73,2.59
2.5,2.24,1014.34,3.73,2.68
2.58,2.31,10.39,3.75,2.38
2.76,2.19,1013.88,3.82,2.99
3.05,2.06,10.83,3.72,2.57
6998.67,1001.66,11.38,3002.6,2.57
2.96,3.22,11.48,4.27,2.77
2.55,3.14,15.8,4.21,2.61
2.79,2.31,15.1,5.49,2.65
2.41,1.98,11.26,3.74,2.56
2.98,1.92,1010.27,3.77,2.54
2.29,1.88,11.22,3.73,3001.21
2.45,1.9,1058.98,3.69,1002.89
2.52,1.91,10.84,6.22,2.53
1002.56,1002.4,15.83,3.94,2.63
2.97,1.96,11.78,3.8,2.45
2.52,1.97,10.99,3.77,2.7
3.23,2.59,10.14,1004.4,1002.98
2.88,2.38,15.66,3.93,2.5
2.54,2.64,10.37,3.88,2.17
2.56,2.77,10.45,3.81,2.41
2.29,2.43,1029.09,1003.87,2.26
3000.41,2.07,1013.47,3.97,2.13
2.4,2.12,10.44,3.97,2.56
2.36,2.11,1202.26,4.1,2.23
1001.78,2.92,10.34,3.9,1004.14
2.5,2.58,14.91,6.75,2.81
2.33,2.26,10.71,3.96,2.24
2.34,2.03,10.21,4.08,2.46
2.98,2.11,10.25,4.16,2.37
2.42,2.14,10.06,4.12,2.47
2.38,2.4,1045.68,4.51,2.94
2.38,2.36,11.0,4.99,2.46
3.37,2.25,15.09,4.63,2.36
2.23,2.82,10.27,4.87,2.24
3.09,2.91,15.05,1005.78,2.87
2.62,2.28,11.27,4.3,2.66
3.09,2.08,10.27,4.93,2.42
2.48,2.21,11.01,1003.88,2.2
2.59,2.13,10.43,4.55,2.35
1001.85,2.09,10.02,3.95,2.52
2.57,1001.63,10.43,3.84,2.68
2.36,2.06,10.26,4.62,2.56
2.92,1002.81,13.23,4.08,1003.92
2.6,3.01,10.18,3003.51,2.35
3001.04,2.26,14.08,4.48,1003.14
3.02,2.05,10.89,4.27,2.52
2.38,2.02,10.72,4.62,2.45
1001.89,2.02,1172.27,4.0,7000.41
2.52,2.26,10.21,4.11,2.4
1002.28,2.14,1014.72,4.02,2.86
2.88,1001.53,1011.18,3.82,2.56
1002.35,2.04,11.03,3.88,2.48
2.4,2.05,1036.02,3.85,1003.52
2.55,2.23,10.29,5.86,3.12
2.44,1001.5,10.38,3.97,2.62
2.54,2.06,10.08,1045.4,2.36
2.7,2.04,10.18,4.39,3.1
2.39,2.02,10.22,4.27,1003.29
2.24,2.0,9.96,4.04,2.79
2.4,1.94,10.32,4.37,2.59
2.78,1.93,15.13,1034.23,2.6
6998.28,2.28,10.36,4.11,2.51
1003.66,2.25,10.03,1031.07,2.43
2.42,2.02,10.19,4.25,1027.81
2.56,2999.79,10.38,6.17,2.43
2.56,2.01,3008.62,5.75,3.2
3.08,1002.04,10.38,5.99,2.71
2.7,3000.81,10.64,3039.87,1002.97
2.51,2.03,10.2,5.86,2.59
2.35,1001.53,10.23,6.25,2.28
2.37,2.03,1035.86,4.33,2.25
2.56,2.19,11.16,1031.34,2.69
1001.83,2.08,10.3,4.94,2.4
2.56,2.03,10.21,1004.96,2.41
6998.78,2.07,10.25,4.6,2.25
2.71,2.69,10.23,4.04,1003.02
3.15,2.04,10.17,1004.11,1002.83
1002.39,2.0,1040.66,1004.7,2.55
2.43,1002.62,10.13,1035.38,2.49
1002.16,2.26,10.45,4.18,3000.45
2.6,1.99,10.16,3.87,1003.14
1001.68,1002.32,11.73,4.59,2.35
2.31,2.34,15.63,1004.07,2.26
2.41,2.1,11.64,6.08,2.52
3584.64,2.97,10.67,4.22,2.47
2.89,2.27,12.18,3.77,2.82
1002.8,2.07,1013.28,1004.25,2.51
2.32,1002.72,11.97,5.4,2.88
2.44,1002.19,11.21,5.44,2.89
2.55,3000.35,11.48,4.49,2.6
3000.45,2.05,1018.37,5.83,2.5
2.29,2.01,13.52,4.27,2.48
2.38,2.27,1009.82,5.28,3.11
2.38,2.21,10.97,4.29,3.33
3001.11,2.33,11.01,4.32,1027.93
2.5,2999.87,16.22,4.35,2.55
2.26,2.19,10.96,4.14,2.26
2.48,2.32,9.86,1005.58,3000.96
2.26,2.1,10.26,4.43,2.56
2.52,3001.03,1016.72,5.7,2.41
2.71,2.14,10.11,4.27,1084.87
2.89,1.99,10.49,4.7,2.57
2.79,1.98,10.05,5.89,2.4
2.36,1.97,10.34,1031.18,2.38
2.6,2.03,10.68,4.41,2.38
2.78,1002.66,10.1,4.58,2.43
2.7,2.06,10.0,4.41,2.58
1002.15,2.15,10.62,1004.4,3000.83
2.5,2.21,16.37,4.34,1002.42
3.16,2.21,12.33,4.29,2.27
2.55,3000.46,10.41,1004.43,2.9
2.31,2.3,10.47,6.21,2.58
2.57,2.79,1010.17,6.01,1027.42
2.99,2.18,10.44,4.26,2.39
1001.92,2.67,10.12,6.54,2.22
2.54,2.11,10.39,3.83,3.18
2.4,2.43,11.26,4.22,2.54
2.71,2.05,10.65,4.33,2.48
2.28,2.22,10.32,4.08,2.39
3000.74,2.25,10.54,4.12,2.47
2.33,2.28,10.83,3003.2,2.61
6998.51,1002.54,10.4,4.85,1003.31
2.65,2.05,11.14,4.09,2.38
2.46,1.95,10.6,4.39,2.87
2.38,2.04,12.57,4.25,2.27
3.04,2.19,15.5,3.75,2.78
3.65,1001.62,10.7,1004.44,2.48
2.55,2.1,16.41,4.03,3.3
2.26,2.19,10.96,3.9,2.43
3.55,2.34,1126.62,4.39,2.39
2.24,2.0,12.06,5.02,2.91
1002.02,2.06,10.43,4.61,2.31
