Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
1,10.25,3963.0,,7.0,3963.0,,20.59,6403.0,,10.7,6403.0,,6.74,5951.0
2,6.41,3963.0,,6.84,3963.0,,15.53,6403.0,,7.46,6403.0,,4.32,5952.0
3,6.5,3963.0,,4.85,3963.0,,15.11,6403.0,,9.23,6403.0,,3.93,5950.0
4,6.72,3963.0,,4.89,3963.0,,19.24,6403.0,,7.46,6403.0,,4.04,5951.0
5,7.54,3963.0,,4.51,3963.0,,17.27,6403.0,,7.63,6403.0,,4.37,5951.0
6,7.99,3963.0,,6.5,3963.0,,15.77,6403.0,,7.83,6403.0,,4.05,5951.0
7,6.32,3963.0,,7.36,3963.0,,21.33,6403.0,,7.77,6403.0,,4.08,5951.0
8,6.88,3963.0,,5.31,3963.0,,14.99,6403.0,,7.6,6403.0,,4.31,5951.0
9,6.8,3963.0,,5.13,3963.0,,17.9,6403.0,,7.59,6403.0,,5.84,5951.0
10,9.52,3963.0,,6.46,3963.0,,16.27,6403.0,,7.27,6403.0,,3.93,5951.0
11,8.3,3963.0,,6.11,3963.0,,14.86,6403.0,,9.32,6403.0,,3.82,5950.0
12,6.71,3963.0,,4.84,3963.0,,22.92,6403.0,,10.27,6403.0,,3.82,5951.0
13,6.3,3963.0,,6.47,3963.0,,19.67,6403.0,,8.71,6403.0,,4.13,5950.0
14,9.29,3963.0,,6.83,3963.0,,22.95,6403.0,,7.97,6403.0,,4.63,5950.0
15,9.57,3963.0,,6.09,3963.0,,16.11,6403.0,,8.83,6403.0,,5.2,5952.0
16,7.81,3963.0,,6.08,3963.0,,15.91,6403.0,,7.65,6403.0,,4.22,5952.0
17,8.73,3963.0,,4.95,3963.0,,17.9,6403.0,,10.73,11544.0,,4.22,5951.0
18,6.66,3963.0,,6.51,3963.0,,15.17,6403.0,,11.53,6403.0,,1004.18,14382.0
19,6.58,3963.0,,4.95,3963.0,,15.59,6403.0,,10.32,6403.0,,4.79,5950.0
20,6.42,3963.0,,5.2,6664.0,,14.95,6403.0,,8.23,6403.0,,5.02,5951.0
21,8.75,6664.0,,6.12,5225.0,,14.71,11544.0,,8.41,6403.0,,4.36,5952.0
22,6.84,5225.0,,1006.31,3963.0,,15.78,6403.0,,8.11,6403.0,,6.23,10639.0
23,1008.33,3963.0,,5.95,3963.0,,14.29,6403.0,,8.43,6403.0,,4.25,5951.0
24,6.6,3963.0,,6.82,3963.0,,18.45,6403.0,,10.81,11544.0,,4.25,5952.0
25,7.88,3963.0,,5.54,3963.0,,18.27,6403.0,,8.61,6403.0,,4.0,5952.0
26,6.82,6664.0,,4.99,3963.0,,17.85,6403.0,,7.69,6403.0,,4.35,5951.0
27,6.44,3963.0,,4.95,3963.0,,14.91,6403.0,,8.07,6403.0,,3.93,5952.0
28,6.49,3963.0,,5.59,3963.0,,14.65,29977.0,,7.59,6403.0,,3.87,5952.0
29,6.38,3963.0,,4.84,3963.0,,1029.05,6403.0,,7.89,6403.0,,4.02,5950.0
30,6.85,3963.0,,4.82,3963.0,,14.26,6403.0,,7.94,6403.0,,4.01,5951.0
31,7.33,3963.0,,4.76,3963.0,,14.92,11544.0,,10.55,6403.0,,4.13,5950.0
32,6.26,3963.0,,4.74,3963.0,,14.75,6403.0,,7.37,11367.0,,3.96,5951.0
33,6.33,10627.0,,7.74,3963.0,,14.73,6403.0,,11.23,6403.0,,4.08,12987.0
34,6.69,3963.0,,5.14,3963.0,,14.56,6403.0,,3006.31,6403.0,,3.93,5952.0
35,7.68,3963.0,,6.46,3963.0,,14.61,6403.0,,7.42,6403.0,,1004.07,10915.0
36,1006.23,5225.0,,7.59,6664.0,,17.96,6403.0,,7.72,6403.0,,4.5,5950.0
37,6.59,3963.0,,5.02,3963.0,,16.64,6403.0,,8.47,6403.0,,3002.62,5952.0
38,6.36,3963.0,,4.9,7926.0,,14.81,6403.0,,8.19,6403.0,,4.34,5951.0
39,6.5,3963.0,,5.13,3963.0,,16.85,6403.0,,11.32,6403.0,,4.86,5951.0
40,1006.4,3963.0,,1004.77,3963.0,,14.59,17356.0,,10.53,16685.0,,5.66,5952.0
41,7.7,3963.0,,5.29,3963.0,,15.1,6403.0,,7.56,29976.0,,5.82,42980.0
42,6.51,3963.0,,6.4,3963.0,,1015.1,6403.0,,7.71,6403.0,,4.29,5952.0
43,6.17,3963.0,,5.15,3963.0,,15.93,6403.0,,8.82,6403.0,,1043.48,5951.0
44,6.27,3963.0,,6.07,3963.0,,15.32,6403.0,,8.33,6403.0,,4.07,5952.0
45,6.47,3963.0,,4.94,3963.0,,23.18,6403.0,,1028.07,6403.0,,4.42,12987.0
46,6.53,3963.0,,5.56,3963.0,,15.55,6403.0,,8.19,6403.0,,4.2,5951.0
47,10.01,3963.0,,4.66,3963.0,,16.93,6403.0,,8.22,6403.0,,1004.49,5951.0
48,7.02,3963.0,,4.87,3963.0,,16.7,11544.0,,9.96,21463.0,,4.1,10958.0
49,7.24,3963.0,,5.41,3963.0,,17.64,6403.0,,7.52,6403.0,,4.07,5950.0
