Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
171,6.24,3963.0,,24.53,6736.0,,4.55,6603.0
172,6.23,3963.0,,14.83,6735.0,,4.11,6602.0
173,6.27,3963.0,,14.65,6736.0,,5.03,6603.0
174,3005.14,3963.0,,14.59,6736.0,,5.59,6602.0
175,1006.13,3963.0,,21.42,6736.0,,4.24,6603.0
176,6.45,3963.0,,14.95,6735.0,,6.13,6601.0
177,8.84,3963.0,,17.23,6735.0,,4.48,6603.0
178,1005.96,3963.0,,20.94,6735.0,,4.29,6602.0
179,6.57,3963.0,,20.04,6735.0,,5.02,6603.0
180,6.11,3963.0,,14.7,6736.0,,5.98,6602.0
181,6.28,3963.0,,14.77,6736.0,,5.03,6601.0
182,6.47,3963.0,,21.39,6735.0,,4.82,6603.0
183,6.48,3963.0,,14.54,6736.0,,4.84,6603.0
184,6.55,3963.0,,18.21,6735.0,,4.96,6603.0
185,6.71,3963.0,,22.31,6735.0,,5.78,6603.0
186,6.69,3963.0,,14.69,6736.0,,4.38,6603.0
187,6.37,3963.0,,15.39,6736.0,,5.1,6601.0
188,6.22,3963.0,,14.06,6736.0,,4.51,6602.0
189,6.14,5225.0,,20.86,6736.0,,6.41,6602.0
190,6.14,3963.0,,20.87,17467.0,,4.81,6601.0
191,6.08,3963.0,,17.22,6734.0,,4.74,6603.0
192,6.31,3963.0,,14.95,6735.0,,3.93,6601.0
193,6.23,3963.0,,14.98,6735.0,,4.32,6603.0
194,6.28,3963.0,,15.1,6735.0,,3.96,6602.0
195,8.48,3963.0,,24.7,6734.0,,6.11,6603.0
196,6.36,3963.0,,15.96,6735.0,,4.19,6602.0
197,6.3,3963.0,,18.28,6735.0,,4.45,6603.0
198,8.07,3963.0,,1020.06,6735.0,,5.49,6603.0
199,6.21,3963.0,,18.76,17467.0,,4.5,6602.0
200,1005.91,3963.0,,18.8,6735.0,,4.95,6602.0
201,6.42,3963.0,,15.46,6736.0,,4.45,6603.0
202,6.3,3963.0,,18.8,6734.0,,4.21,6603.0
203,6.51,3963.0,,22.26,6736.0,,4.4,6602.0
204,7.51,3963.0,,15.2,6734.0,,4.44,6601.0
205,6.32,3963.0,,16.53,6735.0,,4.32,6603.0
206,6.36,3963.0,,17.52,6736.0,,4.19,6602.0
207,9.82,3963.0,,1021.14,6736.0,,4.63,6603.0
208,6.79,3963.0,,18.0,6736.0,,5.23,6603.0
209,6.02,3963.0,,18.22,6736.0,,4.3,6603.0
210,6.21,3963.0,,15.04,6734.0,,4.0,6602.0
211,6.32,3963.0,,15.05,19949.0,,4.01,6602.0
212,6.31,3963.0,,19.86,6735.0,,3.76,6602.0
213,6.18,3963.0,,20.83,6736.0,,3.86,6603.0
214,6.18,3963.0,,16.38,6735.0,,3.93,6603.0
215,6.34,3963.0,,16.03,6735.0,,4.03,6603.0
216,8.49,3963.0,,16.58,17466.0,,4.16,6603.0
217,8.59,3963.0,,18.28,6736.0,,3.83,6602.0
218,6.37,6664.0,,17.34,6735.0,,3.91,6601.0
219,6.8,3963.0,,3023.13,6735.0,,3.93,6603.0
220,6.33,3963.0,,15.76,6736.0,,4.71,6603.0
221,7.94,3963.0,,24.89,6735.0,,3.98,6602.0
222,6.11,3963.0,,25.28,6734.0,,4.1,6602.0
223,6.13,3963.0,,14.26,6736.0,,4.1,6602.0
