Handshake_ID,P-256_Time_ms,P-256_Bytes_Total,2,x25519_Time_ms,x25519_Bytes_Total,5,p256_mlkem512_Time_ms,p256_mlkem512_Bytes_Total,8,x25519_mlkem512_Time_ms,x25519_mlkem512_Bytes_Total,11,mlkem512_Time_ms,mlkem512_Bytes_Total
1,3.93,3963.0,,4.39,3963.0,,20.1,5550.0,,7.08,5517.0,,3.77,5485.0
2,2.48,3963.0,,2.54,3963.0,,11.83,5550.0,,5.45,5517.0,,2.94,5485.0
3,2.42,3963.0,,2.42,3963.0,,16.09,5550.0,,5.54,5517.0,,3.86,5485.0
4,2.36,3963.0,,3.12,3963.0,,10.38,5550.0,,4.66,5517.0,,2.46,5485.0
5,2.79,3963.0,,3.66,3963.0,,10.42,5550.0,,4.63,5517.0,,2.6,5485.0
6,2.62,3963.0,,3.23,3963.0,,10.86,5550.0,,5.1,5517.0,,2.57,5485.0
7,2.7,3963.0,,2.83,3963.0,,12.5,5550.0,,4.49,5517.0,,2.65,5485.0
8,2.59,3963.0,,3.3,3963.0,,10.32,5550.0,,5.82,5517.0,,2.52,5485.0
9,2.15,3963.0,,2.95,3963.0,,11.05,5550.0,,5.47,5517.0,,2.19,5485.0
10,2.12,3963.0,,2.71,3963.0,,12.97,5550.0,,5.95,5517.0,,2.61,5485.0
11,2.2,3963.0,,3.32,3963.0,,15.77,5550.0,,5.22,5517.0,,2.61,5485.0
12,2.24,3963.0,,3.51,3963.0,,12.21,5550.0,,4.42,5517.0,,2.3,5485.0
13,3.37,3963.0,,3.13,3963.0,,11.9,5550.0,,5.22,5517.0,,2.68,5485.0
14,2.21,3963.0,,3.38,3963.0,,16.45,5550.0,,5.67,5517.0,,2.78,5485.0
15,2.44,3963.0,,2.85,3963.0,,15.26,5550.0,,5.49,5517.0,,2.44,5485.0
16,2.24,3963.0,,2.73,3963.0,,12.23,5550.0,,4.74,5517.0,,2.42,5485.0
17,2.43,3963.0,,2.29,3963.0,,12.41,5550.0,,6.0,5517.0,,2.39,5485.0
18,3.28,3963.0,,2.66,3963.0,,16.02,5550.0,,5.74,5517.0,,3.23,5485.0
19,2.32,3963.0,,2.77,3963.0,,12.28,5550.0,,4.39,5517.0,,3.2,5485.0
20,3.51,3963.0,,2.13,3963.0,,13.78,5550.0,,4.25,5517.0,,1003.25,9276.0
