P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
123.39,123.15,134.09,124.59,124.25
82.62,82.39,89.95,83.48,82.94
83.29,82.39,89.31,83.03,83.08
82.9,82.64,89.33,83.08,82.97
82.58,82.4,89.07,83.67,82.83
83.22,82.28,88.64,82.94,83.15
83.25,82.36,89.72,83.27,82.93
82.48,82.42,89.21,84.09,82.96
82.65,82.44,88.96,83.15,82.86
83.29,82.62,89.71,83.37,82.86
83.19,82.46,89.27,83.3,82.89
82.51,82.33,89.39,83.12,82.78
82.59,82.39,89.3,83.17,83.03
82.53,82.36,89.48,83.1,82.89
82.45,82.28,89.51,83.4,83.19
82.67,82.25,88.94,83.17,83.04
82.53,82.36,89.07,82.92,82.95
82.93,82.34,88.94,82.83,82.85
82.72,82.27,88.96,82.9,82.65
82.79,82.26,88.83,82.86,83.21
82.53,82.32,88.49,82.9,82.67
82.77,82.26,89.51,82.83,82.61
82.61,82.24,89.11,82.98,82.72
83.03,82.39,88.82,82.89,82.78
82.58,82.18,88.6,82.97,83.17
82.54,82.3,88.48,82.67,82.65
83.22,82.34,90.8,82.96,82.83
82.69,82.26,3672.91,82.74,82.82
82.71,82.38,89.0,82.85,83.16
83.01,82.29,88.99,82.76,82.74
82.57,82.4,89.02,82.78,83.0
82.63,82.38,88.52,83.12,82.69
82.83,82.48,89.11,82.96,82.7
83.0,82.46,88.67,83.02,82.57
82.53,82.28,88.36,82.91,82.58
82.94,82.31,88.16,82.69,82.54
82.68,82.49,88.56,82.63,82.59
82.89,82.51,88.2,3666.45,82.67
82.53,82.32,88.65,82.83,82.55
82.46,82.26,88.81,83.14,82.5
82.81,82.42,88.42,83.23,82.4
82.58,82.31,88.42,82.92,82.59
82.51,82.86,89.46,83.2,82.84
82.59,82.51,88.3,82.86,82.68
82.46,82.35,88.84,82.8,82.5
82.47,82.38,88.71,82.7,82.58
82.45,82.35,89.75,82.86,82.65
82.5,82.33,88.69,82.87,82.62
83.01,82.41,88.72,82.72,82.57
82.52,82.29,88.7,82.99,82.59
82.59,82.5,88.84,82.95,82.67
82.91,82.98,88.69,82.74,82.58
84.42,82.45,88.64,82.9,82.54
82.63,82.56,88.71,82.75,82.52
82.41,82.22,89.45,82.97,82.64
82.6,82.86,88.84,83.09,82.6
82.51,82.17,88.91,82.92,82.57
82.41,82.28,88.92,82.99,82.8
82.55,82.43,88.71,82.8,82.7
82.58,82.45,88.78,82.78,82.62
82.47,82.3,90.02,82.72,82.65
83.28,82.29,88.66,82.79,82.52
82.54,82.45,90.49,82.78,82.69
82.27,82.41,89.3,82.85,82.63
82.43,82.28,88.63,82.88,82.71
82.64,82.42,88.88,82.71,82.58
83.12,82.36,89.02,83.06,82.49
82.72,82.33,88.36,83.2,82.57
82.29,82.36,88.06,82.64,82.59
83.48,82.47,88.33,82.87,82.56
82.86,82.41,88.28,82.82,82.61
83.79,82.31,88.16,82.89,82.61
82.51,82.29,88.2,83.13,82.64
82.55,82.34,88.34,82.81,82.85
82.61,82.3,88.5,82.93,82.87
82.5,82.57,88.78,83.0,82.93
82.47,82.37,88.99,82.88,3665.28
82.29,82.36,88.19,82.98,83.03
82.56,82.28,88.46,82.86,82.66
82.58,82.33,88.59,82.89,82.63
82.48,82.23,88.33,82.85,82.63
82.53,82.38,89.66,83.05,82.74
82.69,82.27,88.69,82.83,82.61
82.55,82.17,90.67,82.85,82.61
82.5,82.24,88.7,82.99,82.64
82.49,82.24,88.22,83.34,82.63
82.92,82.52,88.51,83.32,82.57
82.58,82.4,88.48,83.2,82.6
82.44,82.3,88.15,82.88,82.58
82.54,82.31,89.23,82.95,82.88
82.31,82.34,88.55,83.06,82.72
82.84,82.31,88.15,82.93,82.65
82.61,82.29,88.65,82.85,82.77
82.46,82.33,88.49,82.92,82.66
82.91,82.28,88.16,82.94,83.27
82.34,82.14,88.17,83.3,82.65
82.66,82.25,88.74,82.64,82.68
82.53,82.22,88.33,82.72,82.74
82.64,82.34,88.37,82.87,82.75
82.58,82.55,88.28,82.67,82.67
83.32,82.42,88.53,83.06,82.79
83.1,82.28,88.59,82.95,82.91
82.5,82.25,88.58,83.0,82.78
82.99,82.65,88.45,82.84,82.59
82.66,82.49,89.0,82.81,82.64
82.42,82.46,88.27,82.83,82.58
82.48,82.57,88.25,82.81,83.29
82.7,82.32,88.49,82.96,82.81
82.73,82.39,88.28,82.74,82.78
82.32,82.42,88.21,83.03,82.62
83.18,82.23,88.1,82.85,82.72
82.9,82.31,88.36,82.84,82.73
82.62,82.35,88.28,82.72,82.67
82.45,82.34,88.06,82.64,82.58
82.52,82.45,88.61,82.97,82.54
82.66,82.33,88.16,82.75,82.72
82.94,82.3,88.9,82.9,82.73
83.16,82.58,88.33,82.76,82.67
82.48,82.34,88.55,82.77,82.52
83.52,82.29,88.28,82.75,82.57
83.14,82.32,88.82,82.86,82.69
83.02,82.5,88.19,83.09,82.72
82.81,82.34,88.32,82.89,82.56
83.04,82.37,88.46,82.83,82.62
82.39,82.41,88.41,82.78,82.7
82.34,82.51,88.27,82.78,82.9
82.52,82.3,88.23,82.82,82.67
82.51,82.28,90.33,82.89,82.6
82.44,82.25,88.66,82.84,82.63
82.53,82.13,88.84,82.59,82.56
82.68,82.34,88.61,82.86,82.83
82.47,82.46,88.49,82.78,82.65
82.49,82.42,88.2,82.8,83.13
82.48,82.61,88.11,82.77,82.65
82.61,82.67,88.22,82.83,82.6
82.79,82.35,88.73,82.79,82.57
82.5,82.32,88.59,82.87,82.83
82.6,82.17,88.45,83.53,82.69
82.81,82.53,88.37,82.91,82.62
82.37,82.21,88.5,82.67,82.92
82.45,82.45,89.42,82.69,82.67
82.52,82.26,88.53,82.78,82.61
84.89,82.69,88.19,82.71,82.57
82.52,82.32,88.58,83.17,82.56
82.47,82.36,88.56,82.93,82.72
82.46,82.32,88.45,82.72,82.77
82.81,82.35,88.36,82.97,82.58
82.64,82.36,88.45,82.82,82.7
82.45,82.26,89.44,82.87,82.55
85.38,82.28,88.7,82.86,82.67
83.2,82.23,88.46,83.12,82.89
82.59,82.13,89.2,82.84,83.42
83.01,82.4,88.45,83.03,82.78
82.57,82.3,88.37,82.91,83.5
82.49,82.28,88.64,82.77,82.8
82.7,82.29,88.32,82.78,82.72
82.6,82.25,88.34,82.8,82.8
82.51,82.21,88.26,82.67,82.65
82.54,82.31,88.55,82.88,82.75
82.95,82.37,90.26,82.86,82.74
82.41,82.31,90.08,83.06,82.76
82.42,82.37,88.75,83.06,82.76
83.31,82.44,88.31,83.05,83.0
82.61,82.24,88.83,82.77,82.63
82.31,82.33,88.9,82.86,82.76
82.44,82.38,88.5,83.08,82.99
82.75,82.44,88.62,82.98,82.85
82.63,82.31,90.59,83.06,82.64
82.6,82.29,89.19,83.02,82.76
82.73,82.3,88.94,82.81,82.8
82.55,82.23,88.36,82.76,82.67
83.14,82.17,88.47,82.95,82.61
83.37,82.3,89.25,83.51,82.52
82.89,82.33,88.38,83.2,82.58
82.63,82.29,88.29,82.91,83.11
82.42,82.28,88.35,82.71,82.7
82.55,82.23,88.74,82.95,82.57
82.69,82.28,88.69,82.7,82.58
82.45,82.3,88.68,82.62,83.08
82.56,82.2,88.25,82.72,82.75
82.44,82.26,88.56,82.77,82.61
82.5,82.24,90.65,82.97,82.67
82.59,82.37,88.36,82.7,82.53
82.39,82.34,88.38,83.06,82.54
83.19,82.37,88.38,82.86,82.57
82.7,82.3,88.49,83.13,82.61
82.97,82.35,88.11,82.9,82.6
82.67,82.39,88.21,83.01,82.5
82.43,82.32,88.0,83.03,82.69
82.63,82.29,88.18,82.83,82.93
83.04,82.28,88.47,83.23,82.69
82.53,82.38,88.32,82.94,82.5
82.56,82.58,88.38,83.03,82.67
82.53,82.35,88.13,82.84,82.64
82.79,82.29,88.33,82.84,82.53
82.57,82.28,88.17,83.01,82.69
82.48,82.38,88.38,82.95,82.96
82.62,82.68,88.05,83.37,82.77
82.6,82.19,88.18,83.05,82.54
82.45,82.16,88.7,83.02,82.54
82.79,82.24,88.54,83.5,82.57
82.86,82.21,88.21,82.97,82.66
82.55,82.33,88.18,83.04,82.59
82.58,82.51,88.5,83.05,82.69
82.6,82.48,88.27,82.89,82.71
82.57,82.74,88.59,82.85,82.51
82.54,82.23,88.42,82.7,82.67
82.78,82.24,88.09,82.95,82.57
82.56,82.49,88.24,83.01,82.61
82.77,82.19,88.3,82.86,82.62
82.49,82.41,88.09,82.67,82.55
82.73,82.2,88.13,82.77,82.72
82.8,82.21,88.17,82.92,82.83
82.56,82.37,87.99,83.2,82.62
82.58,82.52,88.39,83.08,82.73
82.54,82.45,88.24,83.44,82.5
82.58,82.3,88.64,83.11,82.78
82.51,82.53,88.28,83.12,82.59
82.55,82.25,88.2,82.88,82.6
82.58,82.29,88.12,83.01,82.58
82.53,82.18,88.05,82.9,82.59
82.49,82.38,88.42,83.3,82.51
82.41,82.3,88.47,82.88,82.68
82.53,82.32,88.04,82.63,82.74
82.41,82.25,88.28,82.85,82.74
82.42,82.41,88.41,82.88,82.59
82.49,82.25,88.53,83.16,82.64
82.34,82.32,88.38,82.87,82.68
82.51,82.28,88.28,83.14,82.66
82.34,82.63,88.02,83.43,82.58
82.34,82.47,88.18,82.95,82.59
82.45,82.33,88.51,82.95,82.58
82.37,82.27,88.3,83.2,82.53
82.53,82.35,88.32,82.8,82.74
82.48,82.25,88.16,82.96,82.55
82.38,82.27,88.37,82.98,82.87
82.6,82.33,88.43,82.66,82.5
82.39,82.28,88.15,82.83,82.67
82.5,82.22,88.33,82.9,82.72
82.4,82.22,89.08,82.72,82.58
82.41,82.21,88.33,82.83,83.12
82.39,82.21,88.36,83.01,82.55
82.39,82.4,88.12,82.89,82.49
82.48,82.38,88.21,83.4,82.69
82.49,82.29,88.26,82.91,82.56
82.42,82.25,88.01,82.74,82.64
82.51,82.3,88.06,82.84,82.61
82.49,82.54,88.43,82.72,82.72
82.63,82.35,89.33,83.03,82.89
82.5,82.27,90.22,83.04,82.81
82.55,82.23,88.42,82.98,82.53
82.53,82.4,88.66,82.64,82.46
82.48,82.26,88.39,82.72,82.56
82.54,82.29,89.45,82.86,82.51
82.51,82.56,88.78,82.69,82.45
82.6,82.32,88.67,82.88,82.47
82.55,82.25,88.23,82.85,82.59
82.86,82.28,90.02,82.94,82.49
82.6,82.27,88.78,82.8,82.68
82.67,82.28,90.55,82.89,82.64
82.34,82.31,88.75,82.77,82.78
82.45,82.25,88.34,82.76,82.55
82.44,82.38,88.67,82.9,82.61
82.44,82.41,88.48,82.92,82.47
82.5,82.28,88.27,82.84,82.53
82.57,82.23,88.25,82.85,82.53
82.5,82.2,88.45,82.8,82.53
82.61,82.57,88.65,82.7,82.6
82.49,82.38,88.26,82.87,82.56
82.51,82.21,88.56,82.83,82.6
82.47,82.24,88.91,82.72,82.75
82.52,82.09,88.31,82.88,82.68
82.52,82.44,89.91,82.82,82.58
82.49,82.58,88.91,82.7,82.64
82.56,82.29,88.56,82.68,82.51
82.42,82.26,88.23,82.59,82.52
82.66,82.18,88.37,82.78,82.46
82.48,82.28,88.47,82.86,82.55
82.62,82.25,88.19,82.68,82.52
82.68,82.28,88.52,82.57,82.46
82.85,82.39,88.63,82.75,82.53
82.62,82.4,88.21,82.88,82.51
82.73,82.44,89.91,82.97,82.96
82.62,82.44,88.64,83.1,82.61
82.61,82.24,88.69,83.08,82.63
82.58,82.21,89.93,82.86,82.7
82.95,82.27,88.49,82.89,82.86
82.62,82.29,88.36,82.8,82.67
3665.78,82.28,88.56,82.91,82.74
82.7,82.21,88.97,83.17,82.55
82.71,82.4,88.54,83.36,82.51
82.8,82.63,88.72,83.03,82.55
82.98,82.54,89.94,83.16,82.75
82.65,82.71,89.33,83.24,82.75
82.57,82.55,89.73,82.98,82.65
82.6,83.0,88.9,83.16,82.52
82.75,82.66,88.81,83.26,82.54
83.36,82.29,88.73,82.9,82.61
82.76,82.38,89.2,82.97,82.63
82.95,82.78,89.05,82.93,82.58
82.89,82.59,89.16,83.06,82.6
83.85,82.58,88.9,83.23,82.77
82.75,82.48,88.63,83.34,82.9
83.05,82.9,88.9,82.96,82.68
82.85,82.36,88.84,83.5,82.72
83.05,82.81,89.11,83.16,82.81
82.98,82.59,89.41,83.2,82.97
82.88,82.42,89.22,83.17,83.0
82.8,82.53,89.59,83.39,83.08
82.76,82.54,89.23,83.15,83.07
83.06,82.5,88.64,83.28,82.7
83.07,82.65,88.74,83.13,82.82
82.82,82.6,89.62,83.18,82.91
83.03,82.51,89.18,83.25,82.59
82.84,82.51,89.27,83.1,82.84
83.08,82.42,88.78,83.01,82.89
82.92,82.59,89.08,83.17,82.9
83.29,82.52,88.78,82.93,82.96
82.64,82.45,89.43,83.24,82.87
82.92,82.51,89.01,83.27,82.58
82.64,82.72,90.89,83.15,82.63
82.83,82.53,90.58,83.61,82.78
82.53,82.49,88.89,83.12,82.73
82.54,82.8,88.5,83.83,82.86
82.53,82.56,88.61,83.31,83.08
82.63,82.61,88.77,83.71,82.76
82.48,82.54,88.88,83.35,82.98
82.57,82.7,88.81,83.52,83.02
82.51,82.46,89.13,83.56,83.07
82.55,82.72,88.51,83.53,82.75
82.51,82.67,88.7,83.82,82.9
82.43,3666.17,88.94,83.69,82.93
82.85,82.82,88.41,83.41,82.81
82.64,82.91,88.94,83.31,82.8
82.44,82.6,88.88,83.61,82.69
82.51,82.25,88.42,83.13,82.77
82.49,82.42,88.48,83.17,82.69
82.47,82.52,88.93,83.11,82.89
82.73,82.55,89.03,82.96,82.7
82.49,82.73,88.44,82.99,82.86
82.48,82.48,88.75,83.52,83.01
82.43,82.32,89.01,83.3,83.17
82.48,82.36,89.04,83.09,83.04
82.55,82.75,88.47,83.78,83.25
82.5,82.64,88.38,83.19,83.07
82.52,82.37,88.23,83.11,82.95
82.43,82.8,88.17,83.08,82.73
82.5,82.56,88.49,82.84,83.15
82.79,82.47,87.96,83.09,82.79
82.49,82.3,88.05,83.04,82.78
82.43,82.28,3672.49,82.84,82.92
82.4,82.4,88.27,82.93,83.05
82.36,82.33,88.31,82.94,82.72
82.58,82.5,88.15,83.08,83.03
82.47,82.32,88.3,82.96,82.84
82.41,83.06,88.37,82.87,82.81
82.7,82.34,88.31,82.82,82.69
82.47,82.22,88.47,82.82,82.79
82.58,82.36,88.43,82.89,82.79
82.44,82.34,88.3,82.68,83.01
82.42,82.39,88.21,82.96,83.19
82.47,82.42,88.46,82.92,82.8
82.52,82.41,88.35,82.81,83.33
82.52,82.3,88.73,83.25,82.77
82.46,82.36,88.58,83.2,82.64
82.44,82.47,88.52,83.0,82.67
82.45,82.34,88.47,83.1,82.62
82.56,82.37,88.71,82.9,82.9
82.56,82.31,88.32,82.97,82.86
82.47,82.37,88.67,82.94,84.01
82.48,82.52,88.41,83.02,82.91
82.41,82.29,88.44,82.83,82.7
82.53,82.25,88.58,82.94,82.65
82.61,82.25,89.09,82.99,82.53
82.53,82.25,88.38,82.77,82.73
82.47,82.24,88.43,82.92,82.55
82.55,82.33,88.64,82.8,82.64
82.54,82.21,89.5,82.69,82.72
82.52,82.32,88.34,82.8,82.99
82.57,82.31,88.33,83.17,82.74
82.52,82.27,88.26,82.89,82.65
82.35,82.26,88.37,83.04,82.59
82.57,82.32,88.39,83.08,82.63
82.41,82.25,88.54,82.74,82.72
82.4,82.22,88.19,82.78,82.71
82.66,82.33,88.14,82.87,82.73
82.55,82.45,88.36,82.85,82.67
82.57,82.23,88.85,83.0,82.55
82.32,82.26,88.54,82.92,82.8
83.19,82.24,88.6,82.84,83.31
82.66,82.36,88.8,82.94,83.36
82.47,82.27,88.67,82.63,83.11
82.52,82.19,88.29,82.77,82.64
82.56,82.37,88.04,83.22,82.91
82.38,82.19,88.06,82.68,82.64
82.38,82.29,88.29,82.76,82.55
82.59,82.26,88.37,82.77,82.68
82.87,82.34,88.47,83.07,82.56
82.56,82.38,88.38,82.72,82.58
82.52,82.28,88.64,82.9,82.88
82.63,82.3,88.5,82.74,82.62
82.73,82.33,88.25,82.92,82.92
82.42,82.38,88.49,82.89,82.59
82.3,82.15,88.42,82.77,82.87
82.68,82.36,88.42,82.61,82.79
82.63,82.32,88.19,83.05,82.86
82.59,82.23,88.56,82.86,82.82
82.47,82.32,88.64,82.88,82.66
82.41,82.25,88.41,83.01,82.53
82.63,82.3,90.36,82.64,82.92
82.51,82.21,87.96,82.62,82.89
83.01,82.22,88.35,82.9,82.72
82.47,82.27,87.94,82.6,82.88
82.39,82.31,88.01,83.27,82.69
82.47,82.14,88.12,82.71,82.76
82.51,82.16,88.36,82.89,82.66
82.51,82.3,88.26,82.9,82.55
82.33,82.3,88.55,82.83,82.9
82.46,82.48,88.67,83.02,82.65
82.68,82.67,88.4,82.88,3667.02
82.79,82.32,90.49,82.77,82.82
82.58,82.25,88.41,82.91,82.61
82.51,82.33,88.45,82.84,82.46
82.57,82.46,88.08,82.58,82.44
82.54,82.33,88.96,82.49,82.53
82.48,82.37,88.15,82.63,84.18
82.44,82.27,88.2,82.57,82.64
82.53,82.22,88.55,82.79,82.53
82.51,82.47,88.08,82.94,82.51
82.46,82.28,88.78,82.98,82.35
82.43,82.29,88.32,82.91,82.88
82.39,82.25,88.2,82.86,82.54
82.32,82.32,88.22,82.63,82.55
82.42,82.33,88.19,82.92,82.64
82.52,82.28,88.34,83.03,82.73
82.74,82.18,88.26,83.03,82.64
82.39,82.34,88.18,83.04,82.76
82.46,82.31,88.09,82.98,82.53
82.83,82.16,88.4,82.99,82.41
83.05,82.29,88.79,83.67,82.49
82.6,82.24,89.17,82.99,82.53
82.69,82.24,88.39,82.8,82.51
82.65,82.2,88.32,82.84,82.72
82.57,82.2,88.23,82.84,82.6
82.79,82.36,88.86,82.88,82.67
82.55,82.3,88.75,82.78,82.42
82.5,82.3,88.54,83.19,82.64
82.47,82.3,88.29,83.02,82.52
82.92,82.19,88.49,83.01,82.51
82.62,82.31,88.43,83.28,82.53
82.43,82.32,88.26,82.91,82.79
82.34,82.25,88.21,82.82,82.65
82.44,82.29,88.39,82.84,82.5
82.38,82.39,88.02,82.85,82.63
82.72,82.32,89.0,83.22,82.47
82.36,82.31,88.58,82.8,82.49
82.4,82.29,88.72,82.87,82.57
82.56,82.38,88.61,82.92,82.7
82.69,82.28,88.24,82.75,82.58
82.64,82.24,88.12,83.08,82.81
82.56,82.25,88.2,83.2,82.54
82.59,82.35,88.27,83.3,82.56
82.73,82.31,88.5,82.74,82.52
82.47,82.24,88.27,82.8,82.53
82.57,82.16,88.23,83.48,82.78
82.54,82.19,88.22,83.09,82.59
82.54,82.21,87.98,82.78,82.62
82.59,82.11,88.21,82.64,82.52
82.55,82.21,88.48,82.78,82.44
82.6,82.27,88.08,82.88,82.62
82.52,82.16,88.3,83.07,82.66
82.72,82.19,88.34,82.88,82.56
82.72,82.28,88.42,82.85,82.49
82.63,82.23,88.26,82.79,82.94
82.75,82.22,88.17,82.82,82.57
82.54,82.18,88.43,82.97,82.45
82.79,82.15,88.55,83.07,82.6
82.51,82.09,88.48,82.91,82.8
82.64,82.19,88.11,82.81,82.41
83.16,82.22,88.23,82.62,82.62
82.56,82.33,88.17,82.71,82.76
83.13,82.18,88.21,82.74,82.51
82.84,82.18,88.64,82.98,82.58
82.59,82.16,88.14,82.87,82.6
82.63,82.22,88.76,82.85,82.81
82.53,82.32,88.43,83.07,82.84
82.66,82.25,88.0,83.03,82.67
82.72,82.18,88.09,83.13,82.41
82.5,82.2,88.41,82.99,82.46
82.87,82.17,88.15,83.04,82.43
82.64,82.25,88.13,83.05,82.78
82.98,82.19,88.21,83.09,82.83
82.59,82.16,88.3,82.97,82.88
82.56,82.29,88.3,82.78,82.62
82.45,82.33,88.39,82.6,85.16
82.42,82.22,88.71,82.87,82.59
82.67,82.36,88.44,82.97,82.71
82.66,82.23,88.31,83.02,83.68
