P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
303.03,302.97,312.69,303.64,303.48
202.57,202.39,209.47,202.84,202.75
202.5,202.44,208.43,202.82,202.61
202.41,202.21,209.44,202.81,202.86
202.85,202.42,208.37,202.82,202.63
202.73,202.53,208.64,202.92,202.52
202.73,202.34,208.77,203.07,202.68
202.95,202.56,208.46,203.17,202.53
202.75,202.45,208.48,203.76,202.72
202.47,202.44,208.65,202.91,202.68
202.52,202.41,208.6,202.92,202.62
202.3,202.59,208.3,202.95,202.9
202.53,202.5,208.69,202.78,202.82
202.37,202.42,208.81,202.72,202.46
203.06,203.04,209.04,202.79,202.71
202.34,202.4,209.21,202.8,202.62
202.52,202.29,209.61,202.76,202.55
202.43,202.4,208.65,202.77,202.6
202.36,202.47,208.53,202.77,202.61
202.75,202.38,208.91,202.85,202.7
202.63,202.46,208.74,202.73,202.69
202.61,3784.47,208.63,202.78,202.63
202.5,202.32,208.72,202.8,202.49
202.47,202.17,208.75,202.81,202.58
202.6,202.46,208.94,202.92,202.73
202.43,202.38,211.62,202.79,202.67
202.55,202.32,208.78,202.87,202.72
202.32,202.47,208.49,202.78,202.54
202.28,203.1,208.24,202.78,202.62
202.49,202.55,208.59,202.91,202.57
202.55,202.37,208.54,202.8,202.47
202.54,202.38,208.4,202.86,202.5
202.48,202.4,208.88,202.84,202.61
202.53,202.54,209.9,202.84,202.55
202.57,202.24,209.96,202.88,202.6
202.52,202.47,210.24,202.79,202.59
202.54,202.28,208.65,202.96,202.69
202.56,202.43,208.83,202.79,202.59
202.6,202.38,209.15,202.85,202.51
202.67,202.18,208.7,202.92,202.56
203.01,202.42,209.11,202.79,202.59
202.85,202.29,208.54,202.85,202.65
202.48,202.3,208.64,202.83,202.82
202.48,202.47,208.42,202.74,202.65
202.54,202.36,209.06,203.02,203.38
202.42,202.44,208.51,202.82,202.65
202.52,202.42,208.25,202.98,202.56
202.43,202.44,208.54,202.87,202.65
202.57,202.39,209.13,202.91,202.69
202.52,202.25,208.5,203.97,203.13
202.49,202.28,208.35,202.8,202.63
202.55,202.4,208.75,202.76,202.53
202.54,202.41,208.49,202.81,202.65
202.49,202.92,208.79,203.61,202.65
202.67,202.5,208.66,202.79,202.61
202.68,202.59,208.65,202.84,202.57
202.6,202.44,208.9,202.83,202.51
202.49,202.51,208.46,202.8,202.57
202.44,202.43,208.72,202.79,202.79
202.45,202.76,3794.17,202.74,202.68
202.58,202.44,208.74,202.84,202.52
202.56,202.46,208.44,202.73,202.85
202.45,202.61,208.74,202.96,202.66
202.8,202.56,208.49,202.89,202.71
202.69,202.28,208.44,202.81,202.61
202.59,202.24,208.89,202.65,202.53
202.54,202.69,208.52,202.81,202.47
202.57,202.75,208.51,202.93,202.56
202.51,202.42,208.47,202.89,202.6
202.41,202.42,208.22,202.83,202.7
202.54,202.34,208.84,202.81,202.73
202.55,202.26,210.3,202.95,202.82
202.57,202.28,208.17,202.79,202.72
202.43,202.23,208.65,202.98,202.56
202.48,202.12,210.44,202.74,202.59
202.41,202.41,208.54,202.79,202.75
202.5,202.41,208.51,202.88,202.64
202.56,202.31,208.54,203.06,202.6
202.48,202.22,208.56,203.28,202.68
202.41,202.37,208.51,202.78,202.59
202.56,202.39,208.46,202.84,202.52
202.58,202.46,209.38,202.76,202.57
202.52,202.49,208.72,202.94,202.58
202.66,202.41,208.45,202.81,202.54
202.54,202.82,209.71,202.82,202.56
202.47,202.2,208.65,203.0,202.57
202.65,202.31,208.71,3788.85,202.47
203.0,202.41,208.9,202.85,202.52
202.53,202.46,208.49,202.93,202.62
202.68,202.45,209.11,202.85,202.63
202.67,202.51,209.05,202.99,202.47
202.67,202.34,208.71,202.93,202.87
202.62,202.38,208.62,202.84,202.58
202.47,202.35,208.73,203.13,202.59
202.36,202.29,208.63,203.42,202.67
202.74,202.33,208.48,202.91,202.66
202.37,202.33,208.54,202.99,202.65
202.44,202.36,209.09,203.19,202.53
202.41,202.26,208.43,202.86,202.5
202.62,202.25,208.65,203.02,202.43
202.52,202.24,208.57,202.81,202.5
202.57,202.28,208.98,202.98,202.4
202.36,202.25,208.74,202.9,202.62
202.58,202.34,208.5,202.8,202.53
202.58,202.33,208.6,202.82,202.53
202.69,202.45,208.56,202.75,202.5
202.47,202.33,209.43,202.78,202.6
202.34,202.44,208.33,202.81,202.57
202.44,202.27,209.06,202.86,202.51
202.53,202.48,208.49,203.01,202.67
202.63,202.33,208.78,202.85,202.52
202.47,202.31,210.19,202.86,202.47
202.55,202.32,208.41,202.78,202.48
202.48,202.37,209.67,202.8,202.51
202.47,202.41,210.57,202.89,202.65
202.32,202.34,208.52,202.76,202.51
202.58,202.34,208.49,202.91,203.12
202.52,202.21,208.5,202.95,202.55
202.67,202.26,208.63,203.39,202.49
202.54,202.28,208.6,202.83,202.65
202.44,202.07,209.0,203.21,202.52
202.63,202.27,208.65,202.95,202.41
202.7,202.31,208.99,202.87,202.63
202.42,202.27,208.7,203.01,202.48
202.78,202.35,208.53,203.35,202.43
202.55,202.26,208.28,202.84,202.85
202.64,202.32,208.78,202.79,3786.13
202.5,202.32,208.53,203.21,202.65
202.4,202.93,208.72,203.15,202.68
202.79,202.22,208.38,202.81,202.7
202.56,202.33,208.63,202.84,202.62
202.51,202.71,208.64,202.9,202.56
3787.38,202.45,208.55,202.85,202.83
202.81,202.5,208.57,203.1,202.72
202.49,202.37,208.59,202.9,202.57
202.4,202.34,208.7,202.92,202.6
202.37,202.48,208.8,202.86,202.51
202.65,202.23,208.66,202.75,202.45
202.61,202.46,208.78,202.79,202.5
202.58,202.43,208.18,202.78,202.56
202.48,202.29,208.71,202.81,202.47
202.58,202.29,208.33,202.81,202.56
202.57,202.3,208.55,202.88,202.74
202.5,202.2,208.89,203.16,202.56
202.47,202.51,208.28,203.01,202.65
202.46,202.37,209.38,202.71,202.56
202.78,202.29,210.15,203.08,202.55
202.54,202.43,208.54,202.88,202.69
202.44,202.45,208.84,202.71,202.48
202.4,202.31,208.39,202.86,202.59
202.55,202.56,210.95,202.8,202.47
202.77,202.91,208.82,203.53,202.49
202.47,202.6,208.81,203.06,202.63
202.43,202.25,210.31,202.75,202.56
202.69,202.4,209.87,202.74,202.55
202.8,202.3,208.77,202.81,202.5
202.5,202.49,208.52,203.03,202.61
202.47,202.31,208.41,202.87,202.58
202.34,202.32,208.61,202.85,202.78
202.44,202.33,208.73,202.79,202.59
202.52,202.33,209.04,202.99,202.6
202.42,202.26,208.89,202.93,202.57
202.57,202.35,209.89,202.83,202.62
202.41,202.22,209.11,203.23,202.47
202.49,202.34,208.77,202.92,203.23
202.91,202.29,208.63,202.87,202.53
203.02,202.36,208.64,202.87,202.55
203.21,202.32,208.95,203.34,202.59
202.88,202.38,208.45,202.88,202.56
202.83,202.21,208.63,203.06,202.55
202.38,202.32,208.64,202.88,202.54
202.8,202.21,208.7,202.85,202.56
202.57,3788.0,208.88,202.84,202.55
202.52,202.41,208.56,202.85,202.52
