P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
603.1,602.8,613.42,603.79,603.37
402.78,402.5,408.59,403.63,402.7
402.68,402.47,409.88,403.18,402.61
402.59,402.49,408.28,403.13,3986.14
402.58,402.43,408.56,403.15,402.64
402.7,402.76,408.58,403.2,402.56
402.45,402.38,408.78,403.04,402.88
402.53,402.53,408.63,402.92,402.6
402.44,402.63,408.53,402.83,402.71
402.68,402.36,408.41,403.08,402.75
402.38,402.45,408.28,402.99,402.76
402.53,402.48,408.53,403.37,402.76
402.58,402.29,408.44,402.86,402.7
402.71,402.43,408.37,403.03,402.69
402.47,402.37,408.58,403.15,402.67
402.68,402.74,408.57,403.34,402.65
402.64,402.34,408.84,403.02,402.63
402.59,402.36,408.63,403.0,402.81
402.5,402.49,408.57,403.02,402.7
402.77,402.54,408.62,403.13,402.76
402.37,402.29,408.46,403.0,402.8
402.46,402.42,408.52,403.03,402.82
402.58,402.31,408.67,403.07,402.74
402.88,402.53,408.51,403.06,402.8
402.85,402.35,408.54,403.0,402.67
402.66,402.57,408.48,403.08,402.63
402.73,402.6,408.98,403.04,402.68
403.14,402.53,408.41,403.58,402.75
402.75,402.55,408.47,403.08,402.71
402.58,402.76,408.41,403.06,402.74
402.66,402.81,409.04,403.19,402.67
402.78,402.73,409.13,403.02,402.72
402.61,402.84,408.96,403.03,402.68
402.79,402.56,408.46,403.13,402.74
402.5,402.78,408.47,403.19,402.71
402.71,402.82,408.23,403.12,402.74
403.04,402.44,408.41,403.04,402.95
402.8,402.53,408.52,403.01,402.74
402.72,402.26,408.5,402.99,403.04
402.83,402.63,408.41,403.21,402.68
402.91,403.01,408.24,403.24,402.95
3991.84,402.57,408.3,403.38,403.0
402.81,402.34,408.37,403.03,402.88
402.78,402.51,408.47,403.03,403.03
403.05,402.57,408.77,403.44,402.81
402.72,402.56,408.36,402.99,402.78
402.53,402.44,408.35,403.53,402.91
402.68,402.54,408.4,403.05,403.12
402.45,402.37,408.28,402.98,402.7
402.65,402.53,408.34,403.05,402.71
403.14,402.37,408.38,403.17,402.63
402.67,402.55,408.37,403.02,402.73
402.61,3980.29,408.44,403.08,402.78
402.63,402.43,408.38,402.97,402.77
402.65,402.24,408.55,403.11,402.76
402.77,402.39,408.44,403.07,402.82
402.58,402.42,408.37,403.12,403.03
402.58,402.54,408.43,403.61,402.9
402.61,402.59,408.37,403.16,402.83
402.72,402.54,408.25,403.12,402.65
402.61,402.74,408.43,403.01,402.93
402.7,402.75,408.25,403.03,402.95
402.56,402.51,408.3,402.99,403.13
402.64,402.53,3992.26,403.03,402.98
403.17,402.62,409.84,403.0,403.31
402.49,402.61,408.39,403.19,402.94
402.48,402.77,408.57,403.05,402.87
402.6,402.48,408.43,403.46,402.84
402.87,402.8,408.35,403.11,402.67
402.63,402.58,408.29,3988.87,403.0
403.35,402.31,408.45,403.3,402.87
402.55,402.44,408.54,403.14,403.02
402.38,402.21,408.27,403.63,402.96
402.54,402.4,408.41,403.43,402.96
402.91,402.26,408.43,403.22,402.97
402.55,402.55,408.39,403.26,402.81
402.48,402.21,408.29,403.5,403.13
402.53,402.39,408.54,403.31,402.82
402.57,402.59,408.35,403.51,402.99
402.66,402.71,408.46,403.17,402.84
402.47,402.25,408.27,403.13,402.82
402.67,402.34,408.68,403.26,3968.35
402.47,402.34,408.3,403.1,402.98
402.71,402.69,408.33,403.22,403.19
402.46,402.52,408.48,403.14,402.87
402.53,402.39,408.32,403.13,402.79
402.63,402.2,408.23,402.92,402.84
402.55,402.34,408.55,403.02,402.7
402.58,402.34,408.52,403.03,402.96
402.63,402.43,408.72,403.29,402.7
402.34,402.25,409.01,403.08,402.86
402.74,402.31,408.74,403.02,402.83
402.45,402.76,408.77,403.07,402.69
402.71,402.52,408.55,403.06,402.79
402.67,402.51,408.39,403.04,402.78
402.56,402.44,408.34,403.35,402.99
402.5,402.23,408.51,403.1,402.6
402.65,402.53,408.3,402.98,402.9
402.57,402.51,408.41,402.99,402.69
402.66,402.43,408.45,402.94,402.71
402.97,402.29,408.48,402.94,402.76
402.62,402.38,408.2,403.05,402.81
402.52,402.22,408.3,403.0,402.77
402.71,402.7,408.3,403.06,402.79
402.49,402.32,408.28,403.02,402.83
402.71,402.36,408.46,402.97,402.72
402.53,402.32,408.47,403.02,402.71
402.71,402.31,408.49,403.14,402.69
402.54,402.97,408.31,402.97,402.69
402.65,402.73,408.4,402.99,402.63
402.56,402.32,409.62,403.15,402.77
402.61,402.33,408.37,403.03,402.73
402.75,402.63,408.84,402.97,402.62
402.82,402.41,408.46,403.19,402.68
402.58,402.39,408.24,403.02,403.02
402.93,402.32,408.3,403.06,402.65
402.66,402.43,408.4,402.98,402.57
402.81,402.56,408.36,403.15,402.63
402.82,402.68,408.43,402.97,402.71
402.84,402.37,409.81,403.13,402.67
402.51,403.39,408.18,402.94,402.64
402.55,402.34,408.29,403.04,402.84
402.45,402.34,408.45,402.94,402.62
402.58,403.0,408.31,403.45,402.69
402.48,402.33,408.33,403.08,402.71
402.71,402.38,408.5,402.99,402.69
402.55,402.42,408.29,403.06,402.71
403.01,402.4,408.38,403.12,402.58
403.53,402.52,408.44,403.58,402.71
403.37,402.45,409.82,402.95,402.63
404.75,3992.02,408.51,402.97,402.74
403.05,402.49,408.43,403.16,402.93
402.72,402.45,408.55,403.13,402.69
402.93,402.37,408.39,402.91,402.62
402.84,402.27,408.51,402.84,402.83
402.66,403.15,408.49,403.44,402.88
402.6,402.72,408.35,403.04,402.96
402.75,402.64,408.4,402.99,402.74
402.47,403.17,408.27,403.12,402.72
402.81,402.46,408.38,403.21,402.79
402.93,402.31,3987.59,403.03,402.75
402.72,402.49,408.38,403.07,402.6
402.63,402.25,408.37,402.96,402.56
402.7,402.51,408.55,402.93,402.66
402.55,402.23,408.39,403.33,402.59
402.78,402.6,409.14,403.24,402.62
402.64,402.55,408.26,403.13,402.55
402.67,402.53,408.42,3987.54,402.75
402.57,402.16,408.56,402.93,402.59
402.84,405.91,408.67,403.62,402.6
402.58,402.79,408.36,403.18,402.71
402.96,402.45,408.63,403.11,402.56
402.76,402.67,408.41,403.11,402.61
403.51,402.45,408.32,403.06,402.65
402.7,402.4,409.14,402.94,402.55
403.13,402.32,408.69,402.97,402.62
402.63,402.47,408.85,402.96,402.79
402.69,402.83,408.27,402.96,402.54
402.83,402.45,408.47,403.04,402.69
402.76,402.29,408.5,402.99,4002.16
402.57,403.34,408.46,403.38,402.75
402.99,402.69,408.93,403.02,407.47
402.49,402.53,411.77,403.06,403.11
402.67,402.8,408.72,403.03,402.71
402.94,402.54,409.11,403.04,402.67
402.73,402.74,408.75,403.23,402.77
402.47,402.61,408.59,403.07,402.58
402.71,402.47,409.33,403.1,402.77
403.01,402.31,408.64,403.0,402.63
402.97,402.61,408.77,403.09,402.63
402.6,402.28,408.71,403.06,402.68
403.09,402.86,408.32,403.11,402.74
402.67,402.44,408.44,403.0,402.7
402.92,402.68,408.24,403.02,402.68
402.47,402.41,408.34,403.13,402.64
402.81,402.85,408.47,403.03,402.62
402.71,403.27,408.35,402.92,402.68
402.78,402.71,408.36,403.02,402.7
402.48,402.63,408.36,403.45,402.68
402.74,402.64,408.45,403.22,402.59
402.91,402.69,408.33,402.97,402.67
402.69,402.65,408.48,403.15,402.63
402.52,402.53,408.46,403.17,403.28
402.68,402.54,408.44,403.32,402.62
403.13,402.45,408.49,403.24,402.61
402.71,402.36,408.4,403.1,402.87
402.83,402.73,408.5,403.19,402.88
402.64,402.58,408.25,403.48,402.67
403.27,402.44,408.38,403.02,402.67
402.95,402.63,408.58,403.06,402.6
402.73,402.39,408.44,402.76,402.56
402.69,402.88,408.45,403.05,402.58
402.71,402.6,408.38,403.05,402.54
402.69,402.3,408.32,402.97,402.78
402.62,402.49,408.39,403.03,402.61
402.85,402.75,408.52,403.03,402.75
3986.83,402.39,409.97,403.25,402.81
402.52,402.5,408.29,403.07,402.67
402.56,402.53,408.32,403.0,402.72
402.71,410.34,408.47,403.0,402.84
402.47,402.58,408.51,402.86,402.74
402.71,402.93,410.28,402.92,402.88
402.55,404.01,409.72,402.86,402.64
402.66,402.24,408.58,402.81,402.87
