P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.45,2.37,11.03,4.74,3.06
4.36,3.18,10.43,4.25,3.02
2.69,2.75,10.56,1004.47,2.55
3.19,2.75,11.09,4.53,2.49
2.37,2.78,15.04,4.19,2.6
2.68,3.23,10.78,4.69,3.35
3.27,2.66,14.29,4.29,3.52
2.64,2.37,10.98,5.13,1002.8
2.85,2.54,13.63,1005.46,3.1
2.35,1002.29,10.89,6.01,2.56
2.13,2.98,13.07,4.55,2.42
3.12,1003.37,13.09,5.03,2.66
2.3,2.24,1039.62,5.25,3.09
2.52,2.95,12.68,4.33,3.22
2.39,2.35,10.72,4.97,2.62
2.5,2.66,11.69,5.83,3.4
2.42,3.4,1016.81,4.4,2.58
2.83,2.85,11.71,6.06,3.04
3.33,3.04,11.07,5.76,2.56
2.28,2.18,12.2,6.09,3.03
2.4,2.82,12.23,5.7,3.66
2.47,2.42,10.39,5.95,2.57
2.49,2.38,10.99,6.21,2.73
2.38,2.45,16.85,4.52,2.49
2.52,2.37,11.89,5.96,2.54
3.1,2.23,12.37,4.9,2.43
2.16,2.31,15.91,6.37,1031.43
2.44,2.28,11.9,5.94,2.42
2.4,3.04,12.78,6.18,3.03
2.64,2.62,11.43,5.45,3.42
3.06,2.24,12.66,4.62,2.41
2.49,1.99,11.37,5.36,2.83
2.42,3.29,13.08,5.05,3.32
2.38,1002.66,11.82,4.42,2.48
2.3,2.24,15.06,5.83,2.86
4.34,1.96,13.99,4.96,2.47
2.53,2.29,12.63,4.64,3.87
2.44,2.28,12.85,4.47,2.64
2.48,2.73,1012.54,4.41,2.49
2.4,2.15,11.08,4.53,2.76
3.39,1.94,16.04,4.57,2.39
3.13,1.93,12.38,5.87,2.52
4.43,2.19,15.34,5.2,2.98
1003.04,2.28,12.55,6.37,2.55
2.62,3.0,12.28,6.24,2.49
2.3,3.05,11.88,6.17,2.52
3.82,3.65,15.98,5.2,2.89
2.7,2.28,1016.24,5.74,2.58
2.62,2.3,11.64,6.0,2.44
2.34,2.27,10.8,4.8,3.6
2.53,2.03,1030.65,4.77,2.67
2.41,2.28,10.62,5.01,2.5
2.27,2.3,11.07,5.79,1002.66
3.25,2.03,11.21,4.93,3.06
3.88,2.04,11.62,5.94,2.47
2.7,2.8,11.21,5.89,3.67
2.4,2.09,15.84,4.92,1003.3
3.54,2.32,11.26,4.46,3.01
2.8,2.03,11.36,5.08,2.81
2.52,1.92,11.77,4.33,1002.62
3.19,1.91,11.82,4.55,3.46
2.67,2.57,10.54,4.82,2.75
3.25,3.3,11.77,4.75,2.95
2.31,2.47,11.57,4.64,3.89
2.47,2.78,10.46,4.91,2.76
2.59,2.01,1013.94,5.37,2.78
2.58,2.42,10.17,5.79,2.47
2.62,2.12,11.91,6.15,2.94
2.23,2.43,10.69,4.95,3.42
2.52,2.61,13.65,4.87,3.49
2.79,2.36,12.23,5.06,2.68
2.5,3.22,14.58,4.28,2.61
3.26,2.35,10.57,4.81,2.9
2.63,3.09,12.03,5.94,3.08
3.01,2.1,12.11,5.57,3.06
2.51,2.72,10.65,4.21,2.9
2.55,2.83,13.47,5.17,3.42
1003.14,2.26,11.25,4.9,2.98
2.48,2.55,10.89,5.75,2.56
2.71,1002.85,15.2,6.38,3.03
2.87,2.57,13.36,4.85,1002.25
1001.58,2.26,16.87,6.09,2.65
3.43,2.07,11.76,4.85,2.59
2.55,1.93,10.81,4.49,3.01
2.72,1.91,17.81,4.13,2.51
3.25,2.99,16.17,4.15,3.0
1002.64,3.34,12.06,4.24,2.5
2.46,3.07,10.33,5.63,3.05
2.17,2.09,11.21,4.36,3.25
2.77,3.22,11.55,5.99,2.48
3.32,3.1,11.18,4.66,2.42
3.36,3.02,10.62,4.35,2.89
3.04,2.37,15.71,1003.82,3.24
3.74,2.46,11.69,4.42,2.48
2.65,2.74,10.76,5.61,2.47
2.55,3.1,15.65,4.16,2.6
3.33,2.43,15.61,4.12,3.35
2.85,3.01,10.94,4.0,2.68
2.42,2.64,11.04,4.22,2.5
2.35,2.55,11.7,1004.38,2.81
2.29,2.65,13.42,4.45,2.56
2.51,2.27,10.93,4.95,2.74
