frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","26:cb:a7:45:67:fe","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.074380205","42","26:cb:a7:45:67:fe","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.074404708","42","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe",,,"ARP","172.20.0.2 is at 56:a2:5a:51:a5:c6"
"4","0.074412419","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7abbe9a0a1e0dcab, PKN: 1, CRYPTO, PADDING"
"5","0.077960709","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b08422f1cb2053286c"
"6","0.079508771","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b08422f1cb2053286c"
"7","0.079663130","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.128532919","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=467fb48dd478c611, PKN: 1, CRYPTO, PADDING"
"9","0.130148435","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d6071d1ced818b1f50"
"10","0.132187916","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d6071d1ced818b1f50"
"11","0.132309195","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.174415781","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9e2203c1de69ec5a, PKN: 1, CRYPTO, PADDING"
"13","0.176081941","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d10c44648b4672047b"
"14","0.177617240","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d10c44648b4672047b"
"15","0.177757250","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.215107694","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=07956d1df3a4591e, PKN: 1, CRYPTO, PADDING"
"17","0.216682102","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0c186def86dd2b3df7"
"18","0.217997252","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0c186def86dd2b3df7"
"19","0.218112396","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.260150702","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=e04600d2f67cda13, PKN: 1, CRYPTO, PADDING"
"21","0.261666997","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2a2c38e39f262b3a90"
"22","0.263002072","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2a2c38e39f262b3a90"
"23","0.263175056","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.301318405","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=cfe56f56d02d2403, PKN: 1, CRYPTO, PADDING"
"25","0.303103663","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4fb6233b3d6a058cc5"
"26","0.304658673","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4fb6233b3d6a058cc5"
"27","0.304800654","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.343610101","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=18e63b0ca226d099, PKN: 1, CRYPTO, PADDING"
"29","0.345034488","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4d4ffb85dda65e66a6"
"30","0.346379295","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4d4ffb85dda65e66a6"
"31","0.346527329","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.385573090","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=d02c2a900a332332, PKN: 1, CRYPTO, PADDING"
"33","0.386778267","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4d457a7acf457dd60b"
"34","0.388825690","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4d457a7acf457dd60b"
"35","0.388962440","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"36","0.441210114","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b92c36009485ff07, PKN: 1, CRYPTO, PADDING"
"37","0.442751263","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b48d9008cf44f2a27b"
"38","0.444894414","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b48d9008cf44f2a27b"
"39","0.445072760","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"40","0.484910985","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=0149d12f474087e5, PKN: 1, CRYPTO, PADDING"
"41","0.486387615","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f7cd9b5dac40104e05"
"42","0.488287536","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f7cd9b5dac40104e05"
"43","0.488421004","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"44","0.525354012","2482","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=00cb245acafb3e0e, PKN: 1, CRYPTO, PADDING"
"45","0.526572802","1596","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=779076e241c70b50b1"
"46","0.528079519","177","26:cb:a7:45:67:fe","56:a2:5a:51:a5:c6","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=779076e241c70b50b1"
"47","0.528184624","1262","56:a2:5a:51:a5:c6","26:cb:a7:45:67:fe","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
