Handshake_ID,P-521_Time_ms,P-521_Bytes_TCP,P-521_Bytes_TLS,P-521_Bytes_Total,4,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_TCP,p521_mlkem1024_Bytes_TLS,p521_mlkem1024_Bytes_Total,9,mlkem1024_Time_ms,mlkem1024_Bytes_TCP,mlkem1024_Bytes_TLS,mlkem1024_Bytes_Total
216,19.96,412.0,1886.0,2298.0,,1090.6,692.0,5079.0,5771.0,,8.55,346.0,4746.0,5092.0
217,18.15,412.0,1886.0,2298.0,,27.0,412.0,5013.0,5425.0,,8.42,412.0,4747.0,5159.0
218,18.52,412.0,1885.0,2297.0,,28.45,412.0,5013.0,5425.0,,8.4,412.0,4747.0,5159.0
219,18.84,412.0,1885.0,2297.0,,27.91,412.0,5014.0,5426.0,,8.58,412.0,4748.0,5160.0
220,18.52,412.0,1886.0,2298.0,,27.12,412.0,5014.0,5426.0,,8.4,412.0,4747.0,5159.0
221,1057.03,626.0,1884.0,2510.0,,1043.16,692.0,5079.0,5771.0,,1012.8,692.0,4813.0,5505.0
222,18.89,412.0,1886.0,2298.0,,26.11,412.0,5013.0,5425.0,,8.73,412.0,4746.0,5158.0
223,18.31,412.0,1884.0,2296.0,,28.37,412.0,5014.0,5426.0,,8.38,412.0,4747.0,5159.0
224,19.57,412.0,1886.0,2298.0,,26.35,412.0,5014.0,5426.0,,8.4,412.0,4748.0,5160.0
225,18.53,412.0,1885.0,2297.0,,27.1,412.0,5014.0,5426.0,,8.34,412.0,4747.0,5159.0
226,18.69,412.0,1886.0,2298.0,,26.96,412.0,5013.0,5425.0,,8.28,412.0,4747.0,5159.0
227,18.49,412.0,1885.0,2297.0,,26.73,412.0,5014.0,5426.0,,8.8,412.0,4748.0,5160.0
228,18.55,412.0,1886.0,2298.0,,30.02,2004.0,3566.0,5570.0,,10.17,412.0,4748.0,5160.0
229,18.23,412.0,1884.0,2296.0,,28.84,412.0,5013.0,5425.0,,10.79,412.0,4748.0,5160.0
230,18.37,412.0,1885.0,2297.0,,32.92,2004.0,3566.0,5570.0,,8.54,412.0,4747.0,5159.0
231,18.07,412.0,1886.0,2298.0,,28.38,412.0,5014.0,5426.0,,8.41,412.0,4748.0,5160.0
232,18.09,412.0,1885.0,2297.0,,28.33,412.0,5014.0,5426.0,,8.45,412.0,4748.0,5160.0
233,18.56,412.0,1886.0,2298.0,,33.75,2004.0,3565.0,5569.0,,8.28,412.0,4748.0,5160.0
234,18.68,412.0,1885.0,2297.0,,31.55,412.0,5014.0,5426.0,,14.42,2004.0,3298.0,5302.0
235,17.94,412.0,1885.0,2297.0,,30.07,412.0,5014.0,5426.0,,9.17,412.0,4748.0,5160.0
236,18.54,412.0,1886.0,2298.0,,1090.09,692.0,5079.0,5771.0,,9.18,412.0,4747.0,5159.0
237,18.18,412.0,1886.0,2298.0,,26.33,412.0,5013.0,5425.0,,8.82,412.0,4748.0,5160.0
238,18.17,412.0,1886.0,2298.0,,26.09,412.0,5013.0,5425.0,,12.65,2004.0,3299.0,5303.0
239,18.22,412.0,1886.0,2298.0,,26.32,412.0,5014.0,5426.0,,8.86,412.0,4748.0,5160.0
240,18.26,412.0,1886.0,2298.0,,26.38,412.0,5014.0,5426.0,,8.78,412.0,4748.0,5160.0
241,17.88,412.0,1884.0,2296.0,,26.42,412.0,5013.0,5425.0,,219.78,2004.0,3299.0,5303.0
242,18.79,412.0,1886.0,2298.0,,26.34,412.0,5013.0,5425.0,,8.91,412.0,4748.0,5160.0
243,18.44,412.0,1885.0,2297.0,,1050.72,692.0,5080.0,5772.0,,8.77,412.0,4748.0,5160.0
244,19.04,412.0,1885.0,2297.0,,26.54,412.0,5014.0,5426.0,,9.26,412.0,4748.0,5160.0
245,18.69,412.0,1886.0,2298.0,,26.79,412.0,5013.0,5425.0,,10.27,412.0,4747.0,5159.0
246,220.27,412.0,1885.0,2297.0,,26.16,412.0,5014.0,5426.0,,8.98,412.0,4747.0,5159.0
247,20.29,412.0,1886.0,2298.0,,26.5,412.0,5014.0,5426.0,,12.23,412.0,5390.0,5802.0
248,18.43,412.0,1885.0,2297.0,,26.04,412.0,5014.0,5426.0,,13.02,2004.0,3299.0,5303.0
249,18.13,412.0,1886.0,2298.0,,26.31,412.0,5013.0,5425.0,,8.8,412.0,4748.0,5160.0
250,17.98,412.0,1886.0,2298.0,,26.59,412.0,5014.0,5426.0,,8.72,412.0,4748.0,5160.0
251,18.75,346.0,1885.0,2231.0,,26.64,412.0,5013.0,5425.0,,9.06,412.0,4748.0,5160.0
252,18.2,412.0,1885.0,2297.0,,26.59,412.0,5013.0,5425.0,,8.8,412.0,4748.0,5160.0
253,18.13,412.0,1885.0,2297.0,,26.49,412.0,5014.0,5426.0,,13.62,2004.0,3299.0,5303.0
254,18.28,412.0,1885.0,2297.0,,27.06,412.0,5014.0,5426.0,,9.1,412.0,4747.0,5159.0
255,18.51,412.0,1885.0,2297.0,,33.48,412.0,5014.0,5426.0,,9.05,412.0,4748.0,5160.0
256,18.66,412.0,1885.0,2297.0,,28.51,412.0,5014.0,5426.0,,8.53,412.0,4748.0,5160.0
257,18.7,412.0,1886.0,2298.0,,27.73,412.0,5014.0,5426.0,,1066.03,692.0,4814.0,5506.0
258,19.39,412.0,1886.0,2298.0,,28.1,412.0,5013.0,5425.0,,11.96,2004.0,3300.0,5304.0
259,18.5,412.0,1885.0,2297.0,,30.72,2004.0,3566.0,5570.0,,8.53,412.0,4747.0,5159.0
260,18.54,412.0,1885.0,2297.0,,28.33,412.0,5014.0,5426.0,,8.38,412.0,4747.0,5159.0
261,18.73,412.0,1885.0,2297.0,,27.49,412.0,5014.0,5426.0,,8.3,412.0,4747.0,5159.0
262,220.51,412.0,1886.0,2298.0,,27.27,412.0,5013.0,5425.0,,8.93,412.0,4746.0,5158.0
263,18.09,412.0,1885.0,2297.0,,27.02,412.0,5014.0,5426.0,,8.51,412.0,4746.0,5158.0
264,18.04,412.0,1886.0,2298.0,,27.44,412.0,5014.0,5426.0,,8.9,412.0,4748.0,5160.0
265,17.8,412.0,1886.0,2298.0,,27.16,412.0,5014.0,5426.0,,8.41,412.0,4747.0,5159.0
266,18.92,412.0,1885.0,2297.0,,27.36,412.0,5013.0,5425.0,,11.57,2004.0,3300.0,5304.0
267,18.38,412.0,1886.0,2298.0,,26.98,412.0,5014.0,5426.0,,8.37,412.0,4746.0,5158.0
268,18.23,412.0,1886.0,2298.0,,27.34,412.0,5013.0,5425.0,,8.33,412.0,4747.0,5159.0
269,18.02,412.0,1886.0,2298.0,,27.63,412.0,5013.0,5425.0,,8.34,412.0,4748.0,5160.0
270,1071.57,626.0,1885.0,2511.0,,26.68,412.0,5014.0,5426.0,,8.4,412.0,4748.0,5160.0
271,18.01,412.0,1886.0,2298.0,,26.34,412.0,5014.0,5426.0,,8.29,412.0,4748.0,5160.0
272,18.11,412.0,1886.0,2298.0,,26.58,1087.0,5014.0,6101.0,,8.38,412.0,4747.0,5159.0
273,18.21,412.0,1885.0,2297.0,,26.45,412.0,5014.0,5426.0,,8.3,412.0,4748.0,5160.0
274,18.25,412.0,1886.0,2298.0,,26.59,412.0,5014.0,5426.0,,8.94,412.0,4747.0,5159.0
275,226.19,412.0,1885.0,2297.0,,27.84,412.0,5014.0,5426.0,,8.78,412.0,4748.0,5160.0
276,18.39,412.0,1886.0,2298.0,,1273.52,692.0,5079.0,5771.0,,8.66,412.0,4747.0,5159.0
277,1080.51,486.0,1886.0,2372.0,,27.32,412.0,5014.0,5426.0,,215.17,2004.0,3300.0,5304.0
278,19.5,412.0,1886.0,2298.0,,29.75,2004.0,3566.0,5570.0,,1016.2,692.0,4814.0,5506.0
279,18.43,412.0,1886.0,2298.0,,1050.63,552.0,5079.0,5631.0,,8.41,346.0,4747.0,5093.0
280,18.4,412.0,1886.0,2298.0,,26.41,412.0,5012.0,5424.0,,8.53,346.0,4748.0,5094.0
281,18.18,412.0,1884.0,2296.0,,26.8,412.0,5014.0,5426.0,,8.44,412.0,4748.0,5160.0
282,20.6,412.0,1886.0,2298.0,,27.51,412.0,5014.0,5426.0,,8.34,412.0,4748.0,5160.0
283,18.43,412.0,1885.0,2297.0,,28.33,412.0,5014.0,5426.0,,8.45,412.0,4748.0,5160.0
284,18.29,412.0,1885.0,2297.0,,26.37,412.0,5013.0,5425.0,,8.43,412.0,4748.0,5160.0
285,18.2,412.0,1885.0,2297.0,,27.35,412.0,5014.0,5426.0,,8.41,412.0,4748.0,5160.0
286,18.45,412.0,1886.0,2298.0,,26.12,412.0,5013.0,5425.0,,8.3,412.0,4748.0,5160.0
287,18.95,412.0,1886.0,2298.0,,26.13,412.0,5013.0,5425.0,,8.38,412.0,4748.0,5160.0
288,18.93,412.0,1884.0,2296.0,,26.19,412.0,5014.0,5426.0,,8.51,412.0,4748.0,5160.0
289,18.43,412.0,1886.0,2298.0,,27.46,412.0,5014.0,5426.0,,8.37,412.0,4747.0,5159.0
290,1037.82,626.0,1885.0,2511.0,,26.48,412.0,5014.0,5426.0,,215.62,2004.0,3300.0,5304.0
291,18.77,412.0,1886.0,2298.0,,26.5,412.0,5014.0,5426.0,,8.62,412.0,4748.0,5160.0
292,18.79,412.0,1886.0,2298.0,,31.64,2004.0,3565.0,5569.0,,8.42,412.0,4748.0,5160.0
293,18.4,412.0,1886.0,2298.0,,26.53,412.0,5014.0,5426.0,,8.39,412.0,4748.0,5160.0
294,17.9,412.0,1886.0,2298.0,,28.27,1165.0,5014.0,6179.0,,8.37,412.0,4748.0,5160.0
295,20.45,412.0,1885.0,2297.0,,26.83,412.0,5013.0,5425.0,,8.31,412.0,4746.0,5158.0
296,18.42,412.0,1886.0,2298.0,,27.4,412.0,5014.0,5426.0,,8.96,412.0,4747.0,5159.0
297,18.75,412.0,1886.0,2298.0,,28.36,412.0,5014.0,5426.0,,8.51,412.0,4747.0,5159.0
298,18.28,412.0,1886.0,2298.0,,1030.55,692.0,5079.0,5771.0,,1042.89,692.0,4813.0,5505.0
299,1032.28,626.0,1886.0,2512.0,,36.37,412.0,5014.0,5426.0,,8.9,412.0,4748.0,5160.0
300,17.92,412.0,1885.0,2297.0,,36.16,412.0,5014.0,5426.0,,8.76,412.0,4748.0,5160.0
301,17.91,412.0,1884.0,2296.0,,27.37,412.0,5013.0,5425.0,,8.36,412.0,4748.0,5160.0
302,18.0,346.0,1886.0,2232.0,,27.35,412.0,5013.0,5425.0,,9.31,412.0,4748.0,5160.0
303,18.52,346.0,1885.0,2231.0,,27.75,412.0,5013.0,5425.0,,8.62,412.0,4748.0,5160.0
304,18.55,346.0,1885.0,2231.0,,27.38,1165.0,5014.0,6179.0,,8.91,412.0,4748.0,5160.0
305,18.9,412.0,1886.0,2298.0,,27.73,412.0,5014.0,5426.0,,8.6,412.0,4748.0,5160.0
306,18.74,412.0,1886.0,2298.0,,27.26,412.0,5014.0,5426.0,,8.46,412.0,4748.0,5160.0
307,1067.74,626.0,1886.0,2512.0,,27.61,412.0,5013.0,5425.0,,8.42,412.0,4748.0,5160.0
308,18.24,412.0,1886.0,2298.0,,31.37,2004.0,3566.0,5570.0,,8.36,412.0,4748.0,5160.0
309,18.31,412.0,1886.0,2298.0,,34.48,412.0,5012.0,5424.0,,8.45,412.0,4748.0,5160.0
310,18.4,412.0,1886.0,2298.0,,27.74,412.0,5014.0,5426.0,,8.74,412.0,4748.0,5160.0
311,18.51,412.0,1885.0,2297.0,,1036.35,692.0,5080.0,5772.0,,8.38,412.0,4747.0,5159.0
312,19.02,412.0,1886.0,2298.0,,27.77,412.0,5013.0,5425.0,,1232.24,704.0,4813.0,5517.0
313,21.77,412.0,1885.0,2297.0,,27.55,412.0,5014.0,5426.0,,8.73,412.0,4747.0,5159.0
314,1023.59,626.0,1886.0,2512.0,,27.27,412.0,5014.0,5426.0,,8.5,412.0,4747.0,5159.0
315,18.11,412.0,1886.0,2298.0,,27.54,412.0,5013.0,5425.0,,8.56,412.0,4748.0,5160.0
316,18.27,412.0,1886.0,2298.0,,27.13,412.0,5012.0,5424.0,,8.47,412.0,4748.0,5160.0
317,18.05,412.0,1885.0,2297.0,,27.63,1165.0,5013.0,6178.0,,9.04,412.0,4747.0,5159.0
318,17.86,412.0,1884.0,2296.0,,27.42,412.0,5012.0,5424.0,,9.75,412.0,4748.0,5160.0
319,18.11,412.0,1886.0,2298.0,,27.21,412.0,5014.0,5426.0,,8.87,412.0,4748.0,5160.0
320,17.79,412.0,1885.0,2297.0,,27.96,412.0,5014.0,5426.0,,1062.17,692.0,4814.0,5506.0
321,18.91,346.0,1884.0,2230.0,,27.47,412.0,5014.0,5426.0,,8.86,412.0,4748.0,5160.0
322,18.41,412.0,1886.0,2298.0,,27.37,412.0,5014.0,5426.0,,8.56,412.0,4747.0,5159.0
323,18.6,412.0,1886.0,2298.0,,28.1,412.0,5014.0,5426.0,,8.78,412.0,4748.0,5160.0
324,19.06,412.0,1885.0,2297.0,,27.49,412.0,5014.0,5426.0,,8.74,412.0,4747.0,5159.0
325,18.81,412.0,1885.0,2297.0,,27.33,412.0,5014.0,5426.0,,8.79,346.0,4748.0,5094.0
326,18.39,412.0,1886.0,2298.0,,27.5,412.0,5014.0,5426.0,,1043.53,692.0,4812.0,5504.0
327,18.58,412.0,1884.0,2296.0,,27.35,412.0,5014.0,5426.0,,9.29,412.0,4747.0,5159.0
328,22.42,412.0,1886.0,2298.0,,27.38,412.0,5014.0,5426.0,,8.79,412.0,4746.0,5158.0
329,18.87,412.0,1885.0,2297.0,,28.82,412.0,5014.0,5426.0,,8.81,412.0,4748.0,5160.0
330,18.9,346.0,1884.0,2230.0,,28.29,412.0,5014.0,5426.0,,8.85,412.0,4748.0,5160.0
331,18.5,412.0,1886.0,2298.0,,27.87,412.0,5014.0,5426.0,,8.7,412.0,4747.0,5159.0
332,18.8,412.0,1886.0,2298.0,,28.63,412.0,5014.0,5426.0,,8.49,412.0,4747.0,5159.0
333,19.38,412.0,1885.0,2297.0,,27.25,412.0,5014.0,5426.0,,9.02,412.0,4747.0,5159.0
334,19.17,412.0,1886.0,2298.0,,27.82,412.0,5013.0,5425.0,,8.68,412.0,4747.0,5159.0
335,19.08,412.0,1885.0,2297.0,,27.47,412.0,5014.0,5426.0,,8.46,346.0,4747.0,5093.0
336,18.67,412.0,1885.0,2297.0,,28.69,412.0,5012.0,5424.0,,8.96,412.0,4747.0,5159.0
337,19.97,412.0,1886.0,2298.0,,27.93,412.0,5013.0,5425.0,,9.03,412.0,4747.0,5159.0
338,19.08,412.0,1886.0,2298.0,,27.54,412.0,5014.0,5426.0,,8.83,412.0,4746.0,5158.0
339,18.38,412.0,1884.0,2296.0,,30.61,412.0,5014.0,5426.0,,8.63,412.0,4747.0,5159.0
340,18.74,412.0,1885.0,2297.0,,1085.43,692.0,5080.0,5772.0,,8.63,412.0,4746.0,5158.0
341,1074.98,626.0,1886.0,2512.0,,36.13,412.0,5013.0,5425.0,,8.94,412.0,4748.0,5160.0
342,18.65,412.0,1886.0,2298.0,,35.07,412.0,5013.0,5425.0,,11.53,412.0,4748.0,5160.0
343,19.04,412.0,1886.0,2298.0,,32.42,412.0,5014.0,5426.0,,8.92,412.0,4747.0,5159.0
344,19.04,412.0,1885.0,2297.0,,31.98,2004.0,3566.0,5570.0,,8.7,412.0,4748.0,5160.0
345,19.49,412.0,1886.0,2298.0,,29.3,412.0,5014.0,5426.0,,9.15,412.0,4747.0,5159.0
346,18.1,346.0,1886.0,2232.0,,26.72,412.0,5014.0,5426.0,,8.41,412.0,4748.0,5160.0
347,18.63,412.0,1886.0,2298.0,,27.48,412.0,5014.0,5426.0,,8.67,412.0,4748.0,5160.0
348,18.54,412.0,1886.0,2298.0,,27.21,412.0,5014.0,5426.0,,8.82,412.0,4748.0,5160.0
349,19.35,412.0,1886.0,2298.0,,30.9,2004.0,3565.0,5569.0,,8.8,412.0,4747.0,5159.0
350,24.91,412.0,1884.0,2296.0,,27.34,412.0,5014.0,5426.0,,8.65,412.0,4748.0,5160.0
351,24.67,412.0,1884.0,2296.0,,1029.21,552.0,5079.0,5631.0,,8.9,412.0,4748.0,5160.0
352,24.4,412.0,1886.0,2298.0,,28.14,412.0,5013.0,5425.0,,8.97,412.0,4748.0,5160.0
353,19.35,412.0,1885.0,2297.0,,27.94,412.0,5014.0,5426.0,,10.03,412.0,4748.0,5160.0
354,18.44,412.0,1886.0,2298.0,,27.7,412.0,5014.0,5426.0,,10.04,412.0,4747.0,5159.0
355,19.14,412.0,1885.0,2297.0,,28.02,412.0,5014.0,5426.0,,9.41,412.0,4747.0,5159.0
356,19.14,412.0,1886.0,2298.0,,27.63,412.0,5014.0,5426.0,,9.59,412.0,5389.0,5801.0
357,19.16,412.0,1885.0,2297.0,,28.6,412.0,5014.0,5426.0,,9.39,1032.0,4746.0,5778.0
358,21.68,412.0,1886.0,2298.0,,26.91,412.0,5014.0,5426.0,,9.64,412.0,4748.0,5160.0
359,428.25,412.0,1886.0,2298.0,,27.85,412.0,5014.0,5426.0,,9.21,412.0,4748.0,5160.0
360,1053.57,626.0,1886.0,2512.0,,26.88,412.0,5014.0,5426.0,,10.79,346.0,4747.0,5093.0
361,24.06,412.0,1886.0,2298.0,,27.24,412.0,5013.0,5425.0,,9.24,346.0,4748.0,5094.0
362,18.72,412.0,1886.0,2298.0,,27.53,412.0,5014.0,5426.0,,1033.6,692.0,4814.0,5506.0
363,18.55,412.0,1886.0,2298.0,,26.4,412.0,5014.0,5426.0,,9.63,412.0,4747.0,5159.0
364,21.27,412.0,1886.0,2298.0,,26.26,412.0,5014.0,5426.0,,1056.65,692.0,4814.0,5506.0
365,18.56,412.0,1886.0,2298.0,,27.16,412.0,5013.0,5425.0,,8.6,412.0,4747.0,5159.0
366,18.86,412.0,1885.0,2297.0,,27.29,1165.0,5014.0,6179.0,,8.48,412.0,4748.0,5160.0
367,18.51,412.0,1885.0,2297.0,,27.4,412.0,5014.0,5426.0,,8.46,412.0,4747.0,5159.0
368,18.92,412.0,1885.0,2297.0,,27.09,412.0,5014.0,5426.0,,8.92,412.0,4748.0,5160.0
369,18.95,412.0,1885.0,2297.0,,27.62,412.0,5014.0,5426.0,,8.72,412.0,4748.0,5160.0
370,19.02,412.0,1886.0,2298.0,,27.43,412.0,5013.0,5425.0,,9.25,412.0,4748.0,5160.0
371,18.64,412.0,1886.0,2298.0,,31.03,2004.0,3565.0,5569.0,,9.3,412.0,4748.0,5160.0
372,18.72,412.0,1886.0,2298.0,,27.83,412.0,5014.0,5426.0,,9.14,412.0,4748.0,5160.0
373,18.64,412.0,1886.0,2298.0,,27.84,412.0,5012.0,5424.0,,9.79,412.0,4747.0,5159.0
374,18.66,412.0,1884.0,2296.0,,28.54,412.0,5014.0,5426.0,,8.7,412.0,4747.0,5159.0
375,18.43,412.0,1885.0,2297.0,,26.8,412.0,5014.0,5426.0,,9.45,412.0,4748.0,5160.0
376,18.37,412.0,1886.0,2298.0,,27.22,412.0,5014.0,5426.0,,9.22,412.0,4748.0,5160.0
377,19.01,412.0,1886.0,2298.0,,26.63,412.0,5013.0,5425.0,,9.09,412.0,4747.0,5159.0
378,19.17,412.0,1886.0,2298.0,,26.69,1165.0,5014.0,6179.0,,8.59,412.0,4747.0,5159.0
379,19.49,412.0,1885.0,2297.0,,1059.9,692.0,5080.0,5772.0,,8.88,412.0,4748.0,5160.0
380,18.81,412.0,1886.0,2298.0,,26.34,412.0,5013.0,5425.0,,9.08,412.0,4747.0,5159.0
381,20.75,412.0,1885.0,2297.0,,26.82,412.0,5012.0,5424.0,,9.59,412.0,4747.0,5159.0
382,18.91,412.0,1886.0,2298.0,,26.47,412.0,5013.0,5425.0,,8.7,412.0,4748.0,5160.0
383,18.72,412.0,1886.0,2298.0,,30.71,412.0,5013.0,5425.0,,9.44,412.0,4747.0,5159.0
384,18.77,412.0,1886.0,2298.0,,27.42,412.0,5013.0,5425.0,,10.01,412.0,4747.0,5159.0
385,18.58,412.0,1886.0,2298.0,,27.08,412.0,5014.0,5426.0,,12.35,412.0,4748.0,5160.0
386,18.76,412.0,1886.0,2298.0,,27.89,412.0,5013.0,5425.0,,9.38,412.0,4747.0,5159.0
387,19.69,412.0,2528.0,2940.0,,27.27,412.0,5012.0,5424.0,,8.64,412.0,4748.0,5160.0
388,25.63,412.0,1886.0,2298.0,,26.48,412.0,5014.0,5426.0,,9.06,412.0,4747.0,5159.0
389,1064.44,626.0,1886.0,2512.0,,26.75,1165.0,5013.0,6178.0,,8.65,412.0,4748.0,5160.0
390,18.58,412.0,1886.0,2298.0,,26.14,412.0,5014.0,5426.0,,8.93,412.0,4748.0,5160.0
391,20.17,412.0,1886.0,2298.0,,29.96,2004.0,3566.0,5570.0,,8.6,412.0,4747.0,5159.0
392,18.9,412.0,1886.0,2298.0,,26.25,412.0,5014.0,5426.0,,8.84,412.0,4748.0,5160.0
393,227.07,412.0,1886.0,2298.0,,26.28,412.0,5014.0,5426.0,,8.72,412.0,4747.0,5159.0
394,18.58,412.0,1886.0,2298.0,,27.4,412.0,5013.0,5425.0,,8.7,412.0,4747.0,5159.0
395,1040.81,626.0,1885.0,2511.0,,26.11,412.0,5014.0,5426.0,,8.6,412.0,4748.0,5160.0
396,18.67,412.0,1885.0,2297.0,,31.8,412.0,5014.0,5426.0,,8.88,412.0,4748.0,5160.0
397,18.79,412.0,1886.0,2298.0,,29.51,412.0,5013.0,5425.0,,8.79,412.0,4747.0,5159.0
398,18.68,412.0,1886.0,2298.0,,27.6,1165.0,5013.0,6178.0,,9.22,346.0,4746.0,5092.0
399,18.46,412.0,1886.0,2298.0,,28.29,412.0,5014.0,5426.0,,9.43,412.0,4748.0,5160.0
400,224.23,412.0,1886.0,2298.0,,30.54,2004.0,3566.0,5570.0,,9.02,412.0,4748.0,5160.0
401,18.69,412.0,1885.0,2297.0,,28.22,412.0,5013.0,5425.0,,9.55,346.0,4748.0,5094.0
402,18.96,346.0,1886.0,2232.0,,26.43,412.0,5014.0,5426.0,,9.46,346.0,4748.0,5094.0
403,18.23,412.0,1885.0,2297.0,,26.36,412.0,5014.0,5426.0,,9.26,412.0,4748.0,5160.0
404,220.46,412.0,1885.0,2297.0,,26.18,412.0,5014.0,5426.0,,9.63,412.0,4747.0,5159.0
405,18.74,412.0,1886.0,2298.0,,27.41,412.0,5013.0,5425.0,,9.39,412.0,4747.0,5159.0
406,18.64,412.0,1885.0,2297.0,,26.61,412.0,5013.0,5425.0,,9.24,412.0,4748.0,5160.0
407,18.87,412.0,1886.0,2298.0,,28.75,412.0,5014.0,5426.0,,10.41,412.0,4747.0,5159.0
408,24.29,412.0,1886.0,2298.0,,27.72,412.0,5013.0,5425.0,,9.22,412.0,4748.0,5160.0
409,19.22,412.0,1886.0,2298.0,,27.06,412.0,5014.0,5426.0,,9.06,412.0,4747.0,5159.0
410,18.74,412.0,1885.0,2297.0,,26.67,412.0,5014.0,5426.0,,9.65,412.0,4748.0,5160.0
411,18.72,412.0,1886.0,2298.0,,28.63,412.0,5656.0,6068.0,,8.98,346.0,4748.0,5094.0
412,18.32,412.0,1886.0,2298.0,,30.57,412.0,5014.0,5426.0,,8.72,412.0,4747.0,5159.0
413,18.69,412.0,1885.0,2297.0,,27.93,412.0,5014.0,5426.0,,8.49,412.0,4748.0,5160.0
414,18.17,412.0,1886.0,2298.0,,27.27,412.0,5013.0,5425.0,,8.47,412.0,4747.0,5159.0
415,18.41,412.0,1885.0,2297.0,,27.31,412.0,5013.0,5425.0,,11.78,2004.0,3300.0,5304.0
416,18.5,412.0,1886.0,2298.0,,27.3,412.0,5014.0,5426.0,,9.47,412.0,4748.0,5160.0
417,18.43,412.0,1886.0,2298.0,,26.89,412.0,5013.0,5425.0,,8.46,412.0,4748.0,5160.0
418,18.67,412.0,1886.0,2298.0,,26.75,412.0,5014.0,5426.0,,13.13,412.0,4746.0,5158.0
419,18.64,412.0,1885.0,2297.0,,26.51,412.0,5014.0,5426.0,,12.96,412.0,4748.0,5160.0
420,18.86,412.0,1885.0,2297.0,,32.8,2004.0,3566.0,5570.0,,8.69,412.0,4747.0,5159.0
421,18.54,412.0,1886.0,2298.0,,27.68,412.0,5013.0,5425.0,,8.98,412.0,4747.0,5159.0
422,18.48,412.0,1886.0,2298.0,,26.91,412.0,5014.0,5426.0,,8.62,412.0,4747.0,5159.0
423,18.49,412.0,1886.0,2298.0,,26.64,412.0,5013.0,5425.0,,8.54,412.0,4748.0,5160.0
424,18.68,412.0,1886.0,2298.0,,27.79,412.0,5014.0,5426.0,,8.4,412.0,4748.0,5160.0
425,18.92,412.0,1886.0,2298.0,,27.03,412.0,5014.0,5426.0,,9.05,412.0,4748.0,5160.0
426,18.75,412.0,1885.0,2297.0,,27.01,412.0,5014.0,5426.0,,1010.12,692.0,4813.0,5505.0
427,18.7,412.0,1886.0,2298.0,,29.02,412.0,5014.0,5426.0,,8.75,412.0,4748.0,5160.0
428,18.63,412.0,1885.0,2297.0,,27.21,1165.0,5013.0,6178.0,,8.8,412.0,4747.0,5159.0
429,18.78,412.0,1885.0,2297.0,,27.5,412.0,5013.0,5425.0,,8.72,412.0,4746.0,5158.0
430,19.19,412.0,1886.0,2298.0,,29.68,412.0,5014.0,5426.0,,8.75,412.0,4747.0,5159.0
431,19.0,412.0,1885.0,2297.0,,27.06,412.0,5013.0,5425.0,,9.03,412.0,4748.0,5160.0
432,19.05,412.0,1885.0,2297.0,,26.36,412.0,5014.0,5426.0,,8.55,412.0,4747.0,5159.0
433,18.81,412.0,1886.0,2298.0,,28.81,412.0,5656.0,6068.0,,8.57,412.0,4748.0,5160.0
434,18.45,412.0,1885.0,2297.0,,27.26,412.0,5013.0,5425.0,,8.47,412.0,4748.0,5160.0
435,18.41,412.0,1885.0,2297.0,,26.85,412.0,5014.0,5426.0,,8.76,412.0,4747.0,5159.0
436,18.98,412.0,1885.0,2297.0,,26.54,412.0,5014.0,5426.0,,8.54,412.0,4748.0,5160.0
437,18.44,412.0,1885.0,2297.0,,1052.16,692.0,5079.0,5771.0,,8.67,412.0,4748.0,5160.0
438,18.5,412.0,1886.0,2298.0,,26.5,412.0,5014.0,5426.0,,8.45,412.0,4747.0,5159.0
439,18.53,412.0,1885.0,2297.0,,26.4,412.0,5013.0,5425.0,,8.48,412.0,4747.0,5159.0
440,18.37,412.0,1886.0,2298.0,,28.83,412.0,5014.0,5426.0,,8.42,412.0,4748.0,5160.0
441,18.43,412.0,1886.0,2298.0,,30.61,412.0,5013.0,5425.0,,8.85,412.0,4748.0,5160.0
442,18.94,412.0,1886.0,2298.0,,26.78,412.0,5013.0,5425.0,,8.46,412.0,4748.0,5160.0
443,18.63,412.0,1886.0,2298.0,,26.94,412.0,5014.0,5426.0,,8.4,412.0,4748.0,5160.0
444,19.49,412.0,1885.0,2297.0,,26.39,412.0,5014.0,5426.0,,8.53,412.0,4748.0,5160.0
445,3805.6,412.0,1886.0,2298.0,,27.24,412.0,5014.0,5426.0,,8.57,412.0,4748.0,5160.0
446,18.52,346.0,1885.0,2231.0,,27.6,412.0,5013.0,5425.0,,9.29,412.0,4747.0,5159.0
447,18.76,412.0,1885.0,2297.0,,27.22,412.0,5014.0,5426.0,,8.74,412.0,4748.0,5160.0
448,19.68,412.0,1885.0,2297.0,,26.57,412.0,5014.0,5426.0,,8.44,412.0,4748.0,5160.0
449,20.99,412.0,1886.0,2298.0,,236.23,2004.0,3566.0,5570.0,,8.42,412.0,4748.0,5160.0
450,19.14,412.0,1886.0,2298.0,,27.44,412.0,5012.0,5424.0,,220.49,3722.0,2202.0,5924.0
451,19.29,412.0,1886.0,2298.0,,28.23,412.0,5014.0,5426.0,,8.85,412.0,4747.0,5159.0
