P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
25.98,24.94,34.55,27.58,24.23
26.1,25.05,34.4,29.08,25.41
27.84,26.34,35.17,28.94,24.34
26.31,24.83,34.17,27.97,24.51
25.96,25.1,34.81,27.84,24.08
26.24,25.08,34.66,27.54,24.55
26.33,26.29,34.6,27.61,24.73
26.24,26.25,34.15,27.53,24.11
26.28,25.06,34.53,29.13,24.26
28.7,24.99,34.59,27.68,24.28
26.1,24.82,34.24,27.46,24.35
25.95,25.0,34.45,27.56,24.61
25.96,25.06,39.03,27.92,24.91
26.34,24.85,37.6,27.89,24.61
26.68,25.23,34.4,27.57,24.46
26.39,24.77,34.32,27.71,24.36
26.53,24.89,34.66,29.68,24.19
26.32,24.8,34.9,27.54,24.38
26.31,24.46,36.33,27.86,24.52
26.26,25.13,34.47,27.64,24.22
25.98,24.92,34.85,28.95,24.69
26.27,25.88,34.37,28.62,24.76
25.95,24.97,34.55,28.75,24.64
26.82,25.02,34.79,29.77,25.28
26.71,24.8,34.73,27.63,25.85
26.12,26.42,34.61,27.56,24.56
26.24,25.26,35.54,27.5,24.1
26.59,25.04,34.54,28.94,24.39
26.23,25.01,34.33,27.43,25.96
25.96,24.93,34.52,27.71,24.64
26.44,26.9,34.86,27.52,24.34
26.34,24.96,36.31,29.57,23.9
26.24,25.71,34.3,27.98,24.23
26.46,25.14,36.31,27.55,24.17
26.42,25.75,35.08,28.77,24.26
26.17,24.9,34.64,27.66,23.82
26.1,25.32,34.91,27.75,24.14
26.27,25.19,34.56,27.56,24.3
26.64,24.86,34.42,29.91,24.15
26.25,24.96,34.89,27.25,24.05
26.33,25.25,35.36,27.65,23.86
26.39,24.81,34.77,27.57,24.25
26.13,25.1,34.56,27.7,24.0
26.48,25.21,35.45,27.64,24.08
25.98,24.96,34.73,27.6,24.03
26.15,25.02,34.61,28.79,24.38
26.0,25.03,37.38,27.48,23.88
26.6,24.94,34.79,27.59,23.7
26.44,25.34,34.26,27.64,24.4
27.52,24.84,34.9,28.03,25.1
26.37,24.85,35.08,27.73,23.92
26.27,24.81,34.41,27.59,24.17
26.43,24.89,34.21,28.79,24.16
28.1,24.95,35.26,27.32,24.17
26.68,24.75,34.62,27.49,24.01
27.74,24.92,34.39,27.74,24.14
26.08,24.85,34.4,27.76,24.33
26.64,24.87,34.57,27.45,24.0
26.48,25.14,34.33,27.63,24.15
26.79,26.4,34.51,27.61,24.4
26.31,25.29,34.09,27.74,24.14
26.68,25.54,34.75,27.71,24.7
26.35,25.5,34.27,27.62,23.95
26.51,25.08,34.46,27.65,24.08
26.64,24.9,34.85,27.75,24.07
26.82,25.04,34.62,27.59,23.86
30.0,24.91,37.5,28.08,24.32
26.11,24.91,36.99,27.54,24.41
26.88,26.13,34.58,27.41,24.07
26.37,24.99,34.34,27.45,23.91
26.89,26.96,39.01,27.18,24.06
26.21,25.68,34.46,27.43,24.11
27.12,25.86,34.43,30.03,24.02
26.71,25.09,34.34,27.58,23.88
26.2,24.79,34.94,27.52,24.91
29.33,24.7,34.24,30.19,24.48
26.8,24.66,37.95,27.4,24.28
27.89,24.87,34.5,28.35,24.57
27.23,25.86,34.2,27.36,26.17
27.59,24.94,34.82,29.67,24.09
26.61,24.92,34.71,28.32,24.33
27.02,24.94,34.95,27.77,24.14
28.34,24.95,34.71,27.75,23.97
27.09,24.89,34.55,28.64,24.8
27.09,24.97,34.44,27.54,24.28
26.57,24.84,36.55,27.21,24.71
26.59,25.18,34.46,28.42,25.93
27.39,24.99,34.41,27.69,24.97
27.66,24.85,36.12,30.22,25.52
26.32,24.94,34.71,27.5,24.31
26.48,25.51,34.64,27.5,24.88
26.11,24.86,34.2,27.57,24.78
26.0,25.1,34.57,29.3,26.28
26.41,24.77,36.92,27.71,24.49
26.94,25.18,34.42,27.28,24.97
26.35,24.75,34.42,27.64,24.54
26.34,27.04,34.77,27.68,24.42
27.06,25.47,34.83,27.63,24.79
26.34,25.98,36.08,27.9,26.14
26.35,25.22,35.08,27.5,24.57
26.46,26.23,34.77,27.49,24.54
26.14,25.16,34.36,27.55,24.38
26.09,25.3,38.35,28.32,24.45
26.05,26.55,34.75,27.6,24.33
26.4,25.09,34.67,27.49,24.38
26.26,25.43,34.29,27.88,24.71
27.61,25.11,34.83,28.47,26.03
26.18,25.34,34.59,27.76,25.09
26.7,26.15,34.63,27.72,24.24
27.24,25.17,34.81,28.89,24.09
26.59,25.05,34.58,27.6,24.68
28.02,25.03,34.42,27.73,24.1
26.07,24.84,34.49,27.51,23.86
26.96,25.67,34.86,27.67,23.86
26.39,24.91,34.65,27.47,24.1
26.07,26.86,34.52,27.69,23.8
26.64,25.26,34.31,27.74,24.02
26.77,24.97,34.77,27.52,23.96
26.39,26.91,35.38,27.54,24.96
27.12,24.43,34.56,27.32,24.91
26.62,24.39,34.73,29.38,24.16
28.72,24.81,37.04,29.08,24.12
26.45,25.92,34.4,27.53,24.4
28.39,24.56,35.22,27.57,24.05
26.56,24.66,34.81,27.29,24.09
26.49,24.55,34.36,28.73,24.3
26.52,24.53,34.3,27.69,23.95
26.61,24.65,34.43,27.67,24.15
26.09,25.12,34.68,27.59,24.08
26.47,24.47,35.42,28.31,24.12
26.8,24.41,34.53,30.09,23.94
28.39,25.97,34.41,27.47,24.02
26.37,24.87,34.56,28.79,25.0
26.31,24.96,34.69,27.66,24.43
26.98,24.54,34.56,27.76,24.23
26.41,24.5,34.91,27.79,24.73
26.46,24.8,34.31,27.58,24.21
26.83,25.09,34.99,27.46,24.57
26.86,24.55,34.39,27.57,24.8
26.65,24.58,34.3,27.46,23.92
26.7,24.6,34.53,28.49,24.12
26.4,24.92,35.01,27.52,24.12
26.1,25.66,34.64,27.57,24.19
27.38,24.57,34.63,31.17,24.4
26.65,24.62,34.99,29.7,24.14
26.5,24.52,34.31,27.09,23.8
27.4,24.68,34.22,28.28,24.1
26.57,26.3,34.57,27.57,23.79
26.79,25.38,34.49,27.52,24.14
26.45,24.99,34.48,27.64,24.49
26.75,25.46,34.47,27.96,24.68
28.25,24.79,34.46,27.52,23.82
26.26,26.09,34.54,27.98,24.22
26.46,25.83,34.64,28.59,24.59
26.05,26.53,34.55,27.56,24.25
28.13,25.24,34.48,28.02,24.01
25.97,24.95,34.99,27.56,24.27
25.92,25.57,34.14,27.64,25.01
26.19,26.12,34.47,27.75,23.89
26.04,26.91,34.86,27.8,24.27
26.32,24.96,37.63,27.49,24.05
27.93,24.61,34.41,27.53,23.83
26.34,24.79,34.47,28.73,24.1
26.26,24.63,34.3,27.64,23.93
27.85,25.27,34.29,27.87,24.48
26.36,24.98,42.97,27.95,24.01
26.38,24.95,34.8,27.85,23.87
26.51,24.75,34.97,27.58,24.17
27.77,24.85,35.19,27.59,24.4
26.59,26.21,34.68,27.68,24.15
26.47,25.13,35.58,27.61,24.1
25.93,26.19,35.62,27.44,24.03
26.03,25.15,34.41,27.43,23.81
26.26,25.31,34.5,27.67,23.96
26.52,25.6,35.83,27.7,23.72
26.31,25.49,34.51,27.53,23.87
28.14,25.88,37.54,28.68,24.2
26.7,25.79,35.05,27.68,24.41
27.02,25.98,35.72,27.7,23.91
26.43,26.27,35.32,27.73,24.05
26.22,24.99,36.33,27.6,23.95
26.38,24.97,34.99,27.71,24.9
27.97,25.0,34.94,27.7,23.82
26.38,24.73,34.69,28.78,24.36
