P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.41,2.19,10.73,4.41,2.74
2.45,2.17,10.73,4.2,2.49
2.65,2.62,10.39,4.29,2.61
3.17,2.09,10.59,4.4,2.53
2.66,2.24,10.61,4.12,3.03
2.68,2.17,10.74,5.19,2.84
2.67,2.32,10.65,4.21,2.64
2.4,2.25,10.86,4.17,2.65
2.55,2.21,10.72,4.09,3.09
3.04,2.29,10.67,4.05,2.52
2.83,2.61,10.74,4.39,2.6
2.94,2.67,10.78,4.23,2.55
2.38,2.26,10.5,4.21,2.64
2.27,3.35,10.69,4.25,2.39
3.17,2.13,11.19,4.22,2.52
2.51,2.33,10.45,4.12,2.54
3.13,2.9,10.31,5.77,2.35
3.01,2.5,10.37,4.22,2.95
2.49,2.17,10.45,4.75,2.53
2.37,2.61,10.89,4.66,2.51
2.39,2.83,10.51,4.38,2.85
2.35,2.22,10.29,4.24,2.83
2.63,2.09,15.03,5.87,2.24
3.75,2.2,10.1,6.43,2.2
2.74,2.13,10.65,5.87,2.21
2.68,2.28,10.7,4.39,2.52
2.39,2.03,10.57,4.46,2.16
3.47,1.99,11.55,5.0,2.75
3.32,2.21,10.62,4.46,2.2
2.5,2.16,10.9,4.48,2.49
2.36,2.13,11.8,4.33,2.27
2.5,2.19,10.73,5.66,2.5
2.5,2.5,15.31,5.58,3.74
2.63,2.3,12.1,4.27,2.48
2.34,2.23,10.85,4.16,2.31
2.33,2.17,10.38,5.46,2.18
3.02,2.17,10.63,4.38,2.54
2.5,2.42,10.63,4.79,2.58
2.46,2.4,10.49,5.74,2.39
2.34,2.37,10.49,4.3,2.48
2.4,2.29,16.07,4.26,2.51
2.27,2.44,16.99,5.88,2.58
2.6,2.49,10.6,4.14,2.58
3.04,2.26,10.64,4.31,2.62
2.4,2.37,10.76,4.41,3.0
2.31,2.32,10.85,4.33,2.25
3.41,2.28,10.83,4.17,2.58
2.51,2.63,10.62,4.22,2.54
3.06,2.2,10.72,4.28,2.49
4.43,2.72,10.76,4.19,2.23
3.06,2.75,10.51,4.21,2.15
2.47,2.49,10.54,5.78,2.14
2.41,3.22,14.07,5.57,2.38
2.73,2.68,10.74,5.68,2.43
2.27,2.16,10.74,4.68,2.58
3.07,2.32,11.71,4.35,2.45
2.62,2.52,10.61,4.39,2.42
3.12,2.54,10.21,4.19,2.46
2.37,2.38,10.36,4.83,2.2
2.6,2.26,15.81,4.44,2.49
2.44,2.19,10.29,4.25,2.14
2.68,2.32,14.1,6.15,2.99
2.74,2.64,16.21,5.29,2.65
2.27,2.25,10.55,4.81,2.38
2.93,2.2,10.41,5.65,2.43
2.34,2.06,15.05,4.2,3.0
2.59,2.18,13.96,5.81,2.35
2.37,2.66,15.8,4.71,2.11
2.56,2.05,12.42,5.67,2.86
2.68,2.05,11.16,4.52,3.2
2.58,2.24,10.71,4.25,2.31
2.62,2.51,10.49,4.16,2.53
3.48,2.98,15.84,4.59,2.3
2.23,2.29,10.64,4.35,2.98
2.61,2.13,10.25,5.67,2.66
2.32,2.53,15.34,5.27,3.25
2.44,2.74,10.28,4.43,3.34
2.53,2.49,11.27,5.9,2.6
2.38,2.59,14.16,4.25,2.56
2.48,2.16,10.72,4.32,2.58
2.69,2.27,10.52,4.39,2.55
2.45,2.35,10.69,4.35,2.5
2.7,2.69,10.42,4.2,2.62
2.88,2.68,10.55,4.23,2.82
2.31,2.09,10.88,5.83,2.92
2.53,2.28,10.54,5.82,2.51
3.48,2.2,10.6,6.29,2.43
3.16,2.23,11.52,4.87,2.52
3.07,3.01,10.95,4.33,2.38
2.56,2.04,10.64,4.17,2.76
2.7,2.33,15.69,4.3,2.51
2.6,2.39,10.59,4.31,2.44
2.73,2.44,11.4,4.27,2.43
3.19,2.52,10.28,4.26,2.44
2.79,2.89,15.97,4.71,2.21
3.31,2.27,10.22,4.11,2.38
2.4,2.35,10.64,4.2,2.46
3.08,2.2,12.38,4.37,2.79
3.5,2.75,10.88,4.21,2.63
2.49,2.18,10.58,4.34,2.46
2.29,2.13,10.77,4.31,2.6
2.61,2.44,14.63,4.29,2.55
3.0,3.09,11.36,4.35,2.17
2.56,2.37,17.18,4.26,2.47
2.54,2.53,10.95,5.68,2.31
2.56,2.13,10.72,4.56,2.1
3.37,2.43,10.7,5.11,2.05
2.69,3.04,14.65,4.18,3.28
2.63,2.72,10.99,4.57,2.63
2.7,2.24,12.49,4.13,2.4
2.5,2.83,15.25,4.21,2.67
2.43,2.73,10.9,4.3,2.23
3.21,2.28,16.65,4.28,3.31
2.68,2.45,14.93,4.26,2.59
3.24,2.92,10.99,4.42,2.62
2.77,2.96,15.18,4.43,3.18
2.73,2.68,16.99,4.58,3.11
2.65,3.13,15.38,5.44,2.49
2.3,2.88,14.28,4.31,2.58
2.28,2.28,10.57,4.32,2.3
2.34,2.2,16.8,4.4,2.56
2.59,3.07,16.41,4.29,2.64
2.5,2.78,16.47,5.75,2.45
3.23,3.24,10.83,5.33,2.99
