P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
7.96,4.95,14.3,7.98,3.76
6.32,4.77,14.26,6.88,4.15
6.18,4.78,14.45,6.89,4.03
6.24,4.68,14.24,6.88,4.05
6.18,4.66,14.11,7.32,3.84
6.34,5.55,14.28,7.2,5.14
8.23,4.66,14.77,7.16,4.53
6.26,4.51,14.33,6.92,3.85
6.23,4.63,15.01,7.09,3.65
6.11,6.57,14.14,7.11,3.87
6.08,4.45,14.29,7.33,3.72
9.25,5.41,14.39,7.54,3.68
6.36,4.54,14.74,7.26,3.59
6.68,5.01,14.36,7.08,3.65
8.34,5.48,16.81,6.98,4.52
6.2,5.36,14.27,7.56,3.75
7.76,4.68,14.39,8.29,5.5
6.24,4.78,14.16,7.36,3.73
6.41,4.61,14.51,8.67,3.73
9.02,4.71,14.58,6.86,3.75
6.29,5.79,14.36,9.63,3.91
6.26,4.68,14.2,7.09,3.81
6.08,5.07,14.21,7.11,3.74
6.38,4.99,14.28,8.15,3.7
6.29,4.66,14.32,6.88,3.96
6.19,4.79,14.84,6.92,3.85
8.03,4.65,14.25,7.6,3.7
6.3,4.56,14.32,7.23,3.93
6.26,4.86,14.47,8.44,3.67
6.25,6.0,14.09,7.27,3.68
7.15,4.63,15.34,7.3,3.88
6.71,4.81,14.44,7.11,3.85
6.15,4.48,14.51,7.12,3.66
6.1,4.73,14.11,6.95,3.66
6.13,4.48,14.24,6.78,3.97
9.12,5.31,14.91,7.09,3.67
7.87,4.71,14.26,6.92,4.13
7.88,4.84,14.46,6.94,3.77
6.6,4.67,14.38,7.1,3.97
6.93,4.62,14.18,6.92,3.68
8.07,5.58,14.38,7.05,3.64
8.15,6.46,14.75,6.8,3.91
6.35,4.84,14.36,7.21,3.92
6.14,4.65,14.28,8.16,3.67
6.26,4.82,14.46,7.02,3.83
6.26,6.93,14.22,7.64,3.92
6.13,4.67,14.21,8.73,3.9
6.26,4.62,14.52,7.32,3.92
8.08,5.71,14.44,6.77,3.9
6.06,4.46,14.33,6.83,3.66
6.07,4.47,14.35,6.87,3.86
6.2,4.65,14.73,6.92,3.82
8.58,4.83,15.0,7.05,3.79
6.92,4.93,14.67,7.03,3.67
6.24,4.66,14.83,6.8,3.82
7.98,4.71,14.84,6.74,4.5
6.29,4.72,14.28,7.06,3.71
9.05,6.29,14.82,7.04,3.78
9.03,4.54,14.39,7.39,3.89
6.21,4.46,14.23,7.0,3.75
6.21,4.76,14.79,6.99,3.99
6.2,4.64,15.26,7.55,3.8
6.08,4.66,14.42,7.11,4.54
8.36,6.98,14.39,7.53,3.69
8.64,4.57,14.94,7.15,3.87
6.25,6.88,14.26,6.75,4.25
6.22,4.91,14.01,7.13,3.73
6.3,4.71,14.31,6.83,3.74
6.64,4.71,14.36,7.04,4.02
6.28,4.91,14.32,7.3,3.9
8.85,4.64,14.35,6.87,3.75
6.08,4.89,14.23,6.8,3.83
6.11,4.86,22.95,6.99,3.85
7.83,4.7,15.4,6.99,3.87
6.6,4.65,15.53,7.33,3.95
6.3,5.75,18.11,6.91,3.75
6.26,4.59,14.43,6.96,4.04
7.85,4.58,14.37,7.44,3.96
6.49,5.84,14.28,6.98,3.73
6.25,4.58,14.22,6.95,3.83
6.04,4.52,14.43,7.02,3.78
6.16,4.51,14.4,8.58,3.69
7.84,4.63,14.49,7.04,3.61
6.14,4.67,14.12,7.2,3.94
6.29,4.63,14.24,8.53,3.7
6.27,4.62,14.07,7.04,3.65
6.25,4.89,14.43,6.82,3.73
6.29,4.66,14.21,8.06,3.77
6.31,5.02,14.68,6.9,3.97
6.34,6.84,14.28,6.84,3.91
7.29,4.77,14.14,6.99,4.71
8.37,4.65,14.28,6.97,3.66
6.29,4.72,13.9,6.83,3.62
6.01,4.68,14.14,7.21,3.93
6.16,4.62,14.09,8.26,3.68
6.25,5.74,14.61,6.88,3.68
6.33,4.86,14.28,7.02,3.66
6.56,5.54,14.13,7.12,3.58
7.35,4.63,14.07,8.57,3.8
6.31,4.65,14.46,6.82,3.81
6.67,4.61,14.33,6.73,3.67
8.97,6.02,13.94,6.99,3.62
6.37,4.79,14.4,7.04,4.02
8.32,5.62,14.12,6.95,3.71
6.15,4.86,14.23,6.96,3.67
6.29,4.85,14.2,6.99,3.95
6.23,4.9,14.02,6.99,3.89
6.45,4.83,13.9,6.89,3.9
6.23,4.56,14.3,6.84,3.78
6.28,5.51,14.25,7.1,3.6
6.27,4.81,14.42,6.82,3.91
6.42,4.71,15.21,6.8,3.66
6.17,6.47,14.17,6.85,3.88
9.19,4.65,14.24,7.03,3.98
6.28,4.83,14.06,6.76,3.9
6.27,5.65,14.67,7.58,3.7
7.99,6.02,14.51,7.19,3.81
7.61,4.65,14.21,7.05,3.77
8.29,4.66,14.63,6.79,3.86
8.48,4.73,14.17,6.99,3.65
6.33,4.76,14.48,6.83,3.62
6.16,5.07,14.13,6.84,3.55
6.23,5.79,14.34,6.96,4.02
6.26,4.73,17.5,6.87,4.0
6.29,4.69,13.99,6.81,3.94
8.49,4.73,14.74,6.81,4.27
6.48,6.41,14.14,6.79,3.85
8.51,4.6,14.17,6.79,3.52
6.36,4.89,14.5,6.84,4.81
6.28,4.8,14.07,6.77,5.0
6.18,4.75,15.44,7.07,3.8
8.69,5.72,14.36,6.79,3.85
8.56,5.77,14.04,7.57,3.84
6.43,4.67,14.06,7.79,4.02
6.19,5.13,16.28,7.18,3.94
6.17,4.67,14.56,8.51,3.78
6.18,5.82,14.29,7.14,6.14
9.16,5.91,14.4,6.99,3.59
9.14,4.54,13.99,7.2,3.75
9.23,4.94,14.21,6.91,3.86
6.25,6.64,14.24,6.88,4.57
6.12,6.72,14.29,7.04,3.63
6.21,4.8,14.58,8.34,3.66
6.21,4.93,14.28,7.05,3.63
6.05,4.54,13.97,6.84,3.68
6.17,4.87,14.3,9.92,3.71
6.12,4.65,14.18,7.21,3.84
6.25,4.81,14.6,7.0,3.74
6.23,4.79,14.17,6.96,3.64
6.15,4.62,14.51,6.96,3.86
6.16,5.13,14.33,7.64,3.79
6.21,4.55,14.28,7.16,3.66
9.07,4.83,14.14,7.08,3.82
9.02,4.63,14.25,6.94,3.61
6.26,4.74,14.01,7.23,4.11
8.43,4.5,14.22,6.99,3.63
9.05,4.63,14.5,6.78,3.62
6.39,4.66,13.96,7.11,3.77
9.04,6.2,14.16,7.0,3.76
7.5,4.59,14.13,7.04,3.66
7.89,4.67,16.96,7.0,3.57
6.51,4.57,14.02,7.11,3.58
6.31,4.54,14.24,7.02,3.85
9.16,5.25,14.05,6.93,3.77
7.92,4.88,17.84,7.08,3.71
6.28,6.83,14.25,7.04,3.61
6.24,4.79,14.08,6.92,3.57
6.19,4.59,14.22,8.57,3.96
6.22,4.66,14.36,7.1,4.6
6.35,4.76,14.56,8.75,3.77
7.75,6.05,14.19,6.95,3.91
6.21,4.58,14.46,7.18,3.9
6.22,4.64,14.59,7.08,3.88
6.98,4.74,14.31,6.78,3.73
6.09,4.66,13.98,7.17,3.62
6.33,5.01,14.57,7.04,3.72
6.13,7.87,14.39,7.09,3.63
6.12,4.54,14.13,6.92,3.63
6.29,4.56,14.19,7.13,4.33
6.3,4.53,14.06,7.04,3.74
6.2,6.14,14.15,7.07,3.65
6.14,6.2,14.07,6.91,3.65
6.36,5.96,14.27,7.06,3.94
6.25,4.67,14.68,8.27,4.13
6.28,4.63,14.31,7.14,3.71
7.62,6.08,14.35,6.84,3.93
8.07,6.39,14.31,7.07,3.74
6.27,7.96,14.38,6.85,3.98
7.92,4.91,14.48,7.01,3.75
6.48,4.71,14.86,7.09,3.91
8.0,6.73,14.18,6.92,3.7
6.17,4.68,14.37,7.06,4.04
6.5,4.89,14.23,7.02,3.71
9.02,4.53,17.56,6.96,3.82
9.15,4.77,14.12,6.72,3.63
6.22,5.33,14.3,7.28,3.71
6.18,7.13,16.69,6.94,3.64
9.19,5.73,19.65,6.96,3.66
8.79,4.72,14.52,7.0,3.85
6.23,5.69,14.18,6.92,3.89
6.37,4.61,14.12,7.09,4.0
6.14,4.52,14.27,7.01,4.03
6.14,4.73,14.21,6.96,3.73
6.14,4.75,15.4,7.15,3.91
6.19,4.59,14.02,7.02,3.69
8.86,4.61,14.36,7.13,3.63
6.27,4.7,14.58,6.92,3.85
6.33,5.12,15.98,6.93,3.87
6.33,4.66,14.3,8.17,3.81
6.38,4.51,14.57,7.21,3.64
6.11,6.18,14.26,8.51,3.92
9.29,4.75,14.47,6.87,3.85
6.2,4.72,14.16,7.0,3.71
6.27,6.7,14.07,7.03,3.87
6.2,4.9,14.45,6.88,3.89
8.07,4.7,14.25,7.09,3.57
6.17,4.64,14.25,7.38,3.63
6.06,4.7,14.33,7.07,3.95
9.16,4.69,14.17,7.24,4.53
6.2,6.08,14.19,6.82,4.38
6.07,4.72,17.11,6.76,3.77
6.29,4.77,14.29,6.81,5.13
7.82,4.71,16.81,7.04,3.86
6.26,4.74,14.47,6.78,3.6
6.26,4.78,14.44,6.94,3.94
6.08,4.71,14.01,6.81,4.16
6.34,4.98,14.05,6.74,3.63
6.24,4.67,14.42,7.03,3.58
6.38,4.73,14.44,7.24,4.2
6.29,4.76,14.54,7.04,3.74
6.26,4.77,14.3,7.01,3.71
6.08,5.67,14.39,7.02,3.87
6.06,4.53,14.44,7.37,3.86
6.29,4.66,14.39,6.79,4.29
6.15,4.59,14.28,7.0,3.65
6.36,4.79,14.05,6.9,3.9
6.04,4.99,15.66,7.68,3.9
6.3,4.78,14.45,7.21,3.77
6.37,5.52,14.21,7.16,4.0
6.1,5.0,14.18,7.25,3.76
6.38,4.61,14.1,6.87,4.12
6.12,4.78,14.43,7.05,3.78
7.15,6.95,14.4,6.86,3.76
6.17,4.66,14.4,7.08,3.77
9.59,5.56,21.45,7.02,4.38
8.98,4.58,14.44,8.15,4.18
6.27,4.83,14.39,7.04,4.68
6.21,4.76,21.46,7.05,5.3
6.09,4.68,21.95,7.09,3.72
9.21,5.09,15.62,6.98,4.25
6.22,4.73,14.61,7.13,3.76
6.16,5.66,14.27,7.07,5.14
6.11,4.86,19.97,6.84,4.04
7.15,5.61,14.48,6.92,3.81
6.21,6.5,14.52,7.03,3.9
6.14,6.05,16.01,7.04,3.82
7.34,4.71,18.02,6.94,6.06
6.24,4.77,17.58,6.84,5.83
6.38,4.89,15.05,6.98,5.68
6.23,4.8,14.57,6.9,3.91
8.57,4.86,14.79,7.11,4.63
6.13,4.79,14.55,6.77,4.08
9.02,4.66,14.68,7.0,3.79
6.05,4.64,15.77,6.9,4.43
6.1,4.7,15.29,7.26,4.18
6.18,4.82,16.51,6.91,4.07
6.31,5.0,17.88,6.97,3.91
