Handshake_ID,P-521_Time_ms,P-521_Bytes_TCP,P-521_Bytes_TLS,P-521_Bytes_Total,4,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_TCP,p521_mlkem1024_Bytes_TLS,p521_mlkem1024_Bytes_Total,9,mlkem1024_Time_ms,mlkem1024_Bytes_TCP,mlkem1024_Bytes_TLS,mlkem1024_Bytes_Total
89,221.0,412.0,1884.0,2296.0,,30.68,2004.0,3564.0,5568.0,,8.96,412.0,4745.0,5157.0
90,18.12,412.0,1884.0,2296.0,,26.74,412.0,5012.0,5424.0,,8.84,412.0,4746.0,5158.0
91,18.71,412.0,1883.0,2295.0,,27.39,412.0,5012.0,5424.0,,8.99,346.0,4746.0,5092.0
92,228.42,412.0,1884.0,2296.0,,1077.69,692.0,5077.0,5769.0,,12.09,2004.0,3297.0,5301.0
93,428.36,412.0,1884.0,2296.0,,27.21,412.0,5012.0,5424.0,,9.18,412.0,4745.0,5157.0
94,18.14,412.0,1884.0,2296.0,,27.78,412.0,5010.0,5422.0,,8.76,412.0,4746.0,5158.0
95,1041.74,486.0,1884.0,2370.0,,27.71,412.0,5011.0,5423.0,,8.96,412.0,4746.0,5158.0
96,1077.28,560.0,1883.0,2443.0,,2113.56,626.0,5078.0,5704.0,,9.09,346.0,4745.0,5091.0
97,18.17,412.0,1884.0,2296.0,,1076.24,692.0,5078.0,5770.0,,1023.25,626.0,4812.0,5438.0
98,1048.47,486.0,1884.0,2370.0,,26.74,412.0,5012.0,5424.0,,9.55,412.0,4746.0,5158.0
99,18.99,346.0,1883.0,2229.0,,29.53,2004.0,3562.0,5566.0,,1058.29,692.0,4812.0,5504.0
100,227.99,412.0,1884.0,2296.0,,37.51,1165.0,5012.0,6177.0,,8.86,412.0,4746.0,5158.0
101,19.08,412.0,1883.0,2295.0,,1279.54,692.0,5078.0,5770.0,,1468.69,552.0,4812.0,5364.0
102,19.0,412.0,1883.0,2295.0,,237.44,1231.0,5078.0,6309.0,,8.94,412.0,4746.0,5158.0
103,19.44,412.0,1883.0,2295.0,,27.67,412.0,5012.0,5424.0,,625.78,478.0,4811.0,5289.0
104,226.77,412.0,1884.0,2296.0,,1035.46,626.0,5078.0,5704.0,,222.02,2546.0,3298.0,5844.0
105,1261.48,486.0,1883.0,2369.0,,33.56,412.0,5012.0,5424.0,,9.05,346.0,4745.0,5091.0
106,19.3,412.0,1884.0,2296.0,,28.25,412.0,5011.0,5423.0,,8.89,412.0,4746.0,5158.0
107,18.65,412.0,1884.0,2296.0,,1055.34,692.0,5078.0,5770.0,,8.87,412.0,4746.0,5158.0
108,19.86,412.0,1884.0,2296.0,,26.76,412.0,5010.0,5422.0,,8.89,412.0,4744.0,5156.0
109,1033.85,626.0,1883.0,2509.0,,26.46,412.0,5012.0,5424.0,,8.77,412.0,4746.0,5158.0
110,18.05,412.0,1884.0,2296.0,,26.77,1165.0,5011.0,6176.0,,1435.06,552.0,4812.0,5364.0
111,18.58,412.0,1884.0,2296.0,,1234.72,2078.0,3564.0,5642.0,,9.27,1032.0,4745.0,5777.0
112,18.54,412.0,1884.0,2296.0,,26.44,412.0,5012.0,5424.0,,11.73,412.0,4746.0,5158.0
113,18.34,346.0,1884.0,2230.0,,30.54,2004.0,3563.0,5567.0,,13.56,2004.0,3296.0,5300.0
114,1024.85,626.0,1884.0,2510.0,,26.39,412.0,5011.0,5423.0,,13.89,2004.0,3296.0,5300.0
115,18.93,412.0,1884.0,2296.0,,26.2,1165.0,5012.0,6177.0,,8.97,412.0,4746.0,5158.0
116,18.64,346.0,1883.0,2229.0,,1043.18,692.0,5078.0,5770.0,,9.17,412.0,4746.0,5158.0
117,18.29,412.0,1884.0,2296.0,,1281.57,486.0,5076.0,5562.0,,9.01,346.0,4746.0,5092.0
118,18.54,412.0,1883.0,2295.0,,26.56,412.0,5011.0,5423.0,,9.08,412.0,4746.0,5158.0
119,18.39,412.0,1884.0,2296.0,,26.75,412.0,5654.0,6066.0,,9.03,412.0,4745.0,5157.0
120,19.98,412.0,1884.0,2296.0,,1466.49,2078.0,3564.0,5642.0,,9.75,412.0,4746.0,5158.0
121,18.35,412.0,1883.0,2295.0,,29.57,2004.0,3564.0,5568.0,,8.74,412.0,4746.0,5158.0
122,18.52,412.0,1884.0,2296.0,,31.67,2004.0,3563.0,5567.0,,622.64,3708.0,2202.0,5910.0
123,432.57,412.0,1884.0,2296.0,,26.8,412.0,5011.0,5423.0,,1067.99,692.0,4811.0,5503.0
124,428.81,2162.0,775.0,2937.0,,26.85,412.0,5012.0,5424.0,,1011.66,552.0,4812.0,5364.0
125,1045.76,626.0,1883.0,2509.0,,31.95,412.0,5011.0,5423.0,,8.88,412.0,4746.0,5158.0
126,220.63,412.0,1883.0,2295.0,,26.63,412.0,5012.0,5424.0,,8.92,412.0,4745.0,5157.0
127,18.99,412.0,1884.0,2296.0,,26.53,412.0,5012.0,5424.0,,8.92,412.0,4746.0,5158.0
128,1487.6,486.0,1883.0,2369.0,,31.36,2004.0,3562.0,5566.0,,12.6,2004.0,3297.0,5301.0
129,19.51,346.0,1883.0,2229.0,,26.63,412.0,5011.0,5423.0,,1263.65,486.0,4812.0,5298.0
130,21.33,412.0,1884.0,2296.0,,27.27,412.0,5012.0,5424.0,,12.46,2004.0,3298.0,5302.0
131,18.3,412.0,1884.0,2296.0,,1038.87,626.0,5078.0,5704.0,,9.03,346.0,4746.0,5092.0
132,18.36,412.0,1883.0,2295.0,,26.58,412.0,5011.0,5423.0,,8.81,412.0,4746.0,5158.0
133,4634.64,626.0,1883.0,2509.0,,1053.87,692.0,5078.0,5770.0,,9.23,412.0,4746.0,5158.0
134,220.86,2228.0,775.0,3003.0,,28.27,412.0,5012.0,5424.0,,8.89,412.0,4746.0,5158.0
135,222.07,1041.0,1883.0,2924.0,,28.26,1087.0,5012.0,6099.0,,1228.77,2078.0,3298.0,5376.0
136,19.51,412.0,1883.0,2295.0,,1250.71,704.0,5077.0,5781.0,,8.94,954.0,4745.0,5699.0
137,1031.15,486.0,1883.0,2369.0,,28.29,412.0,5011.0,5423.0,,9.03,346.0,4745.0,5091.0
138,226.25,412.0,1883.0,2295.0,,29.63,412.0,5012.0,5424.0,,8.71,412.0,4745.0,5157.0
139,19.01,346.0,1883.0,2229.0,,1046.52,626.0,5078.0,5704.0,,8.85,346.0,4746.0,5092.0
140,18.94,412.0,1884.0,2296.0,,27.41,412.0,5011.0,5423.0,,12.39,2004.0,3297.0,5301.0
141,21.43,346.0,1884.0,2230.0,,232.39,478.0,5077.0,5555.0,,9.05,412.0,4746.0,5158.0
142,1065.88,486.0,1883.0,2369.0,,27.12,412.0,5011.0,5423.0,,8.64,346.0,4745.0,5091.0
143,18.61,412.0,1883.0,2295.0,,32.61,2004.0,3563.0,5567.0,,8.75,412.0,4745.0,5157.0
144,19.93,346.0,1883.0,2229.0,,28.26,412.0,5011.0,5423.0,,1033.39,692.0,4811.0,5503.0
145,1078.1,420.0,1883.0,2303.0,,33.05,2004.0,3563.0,5567.0,,8.89,412.0,4745.0,5157.0
146,1075.27,626.0,1884.0,2510.0,,26.65,412.0,5011.0,5423.0,,10.35,412.0,4746.0,5158.0
147,18.29,412.0,1884.0,2296.0,,30.18,2004.0,3563.0,5567.0,,11.48,412.0,4746.0,5158.0
148,223.67,412.0,1884.0,2296.0,,1262.02,704.0,5078.0,5782.0,,9.08,412.0,4746.0,5158.0
149,1278.41,626.0,1883.0,2509.0,,1064.76,692.0,5078.0,5770.0,,1057.01,692.0,4811.0,5503.0
150,18.29,346.0,1884.0,2230.0,,26.7,412.0,5011.0,5423.0,,8.71,412.0,4746.0,5158.0
151,222.66,412.0,1884.0,2296.0,,27.14,1087.0,5012.0,6099.0,,8.85,412.0,4746.0,5158.0
152,18.55,412.0,1883.0,2295.0,,26.46,412.0,5011.0,5423.0,,8.92,412.0,4745.0,5157.0
153,1024.95,486.0,1883.0,2369.0,,1028.9,552.0,5078.0,5630.0,,8.9,412.0,4746.0,5158.0
154,18.34,412.0,1882.0,2294.0,,641.17,2004.0,3564.0,5568.0,,8.67,412.0,4745.0,5157.0
155,2071.33,494.0,1884.0,2378.0,,30.63,2004.0,3564.0,5568.0,,3800.23,3708.0,2202.0,5910.0
156,1078.05,626.0,1884.0,2510.0,,26.63,412.0,5011.0,5423.0,,9.05,412.0,4746.0,5158.0
157,18.91,412.0,1883.0,2295.0,,26.4,412.0,5012.0,5424.0,,9.09,1032.0,4746.0,5778.0
158,18.05,412.0,1883.0,2295.0,,26.32,412.0,5012.0,5424.0,,8.99,412.0,4746.0,5158.0
159,17.98,412.0,1884.0,2296.0,,26.64,412.0,5011.0,5423.0,,1012.85,552.0,4812.0,5364.0
160,1055.85,626.0,1884.0,2510.0,,26.51,412.0,5012.0,5424.0,,8.77,412.0,4745.0,5157.0
161,18.14,412.0,1884.0,2296.0,,1235.48,552.0,5077.0,5629.0,,8.82,412.0,4744.0,5156.0
162,18.91,412.0,1884.0,2296.0,,30.24,2004.0,3563.0,5567.0,,13.15,2004.0,3297.0,5301.0
163,19.04,412.0,1882.0,2294.0,,1087.82,552.0,5078.0,5630.0,,220.77,478.0,4811.0,5289.0
164,429.23,412.0,1884.0,2296.0,,26.17,412.0,5012.0,5424.0,,8.95,412.0,4746.0,5158.0
165,18.82,412.0,1884.0,2296.0,,31.05,2757.0,3564.0,6321.0,,9.73,412.0,4746.0,5158.0
166,18.09,412.0,1882.0,2294.0,,26.3,412.0,5012.0,5424.0,,13.0,3719.0,2202.0,5921.0
167,220.76,412.0,1882.0,2294.0,,26.33,412.0,5012.0,5424.0,,12.45,2004.0,3298.0,5302.0
168,18.84,412.0,1884.0,2296.0,,26.45,412.0,5012.0,5424.0,,11.27,412.0,4746.0,5158.0
169,19.84,346.0,1884.0,2230.0,,26.66,412.0,5011.0,5423.0,,9.3,412.0,4746.0,5158.0
170,18.29,412.0,1884.0,2296.0,,27.58,412.0,5011.0,5423.0,,12.52,2004.0,3297.0,5301.0
171,1069.54,626.0,1884.0,2510.0,,35.45,412.0,5012.0,5424.0,,1013.12,626.0,4812.0,5438.0
172,221.34,412.0,1884.0,2296.0,,235.83,478.0,5078.0,5556.0,,12.36,2004.0,3298.0,5302.0
173,18.34,412.0,1884.0,2296.0,,26.5,412.0,5012.0,5424.0,,8.7,412.0,4746.0,5158.0
174,18.11,412.0,1884.0,2296.0,,30.81,2004.0,3564.0,5568.0,,1239.15,704.0,4810.0,5514.0
175,18.71,412.0,1883.0,2295.0,,26.83,412.0,5012.0,5424.0,,8.89,346.0,4745.0,5091.0
176,17.96,412.0,1883.0,2295.0,,26.56,412.0,5011.0,5423.0,,1045.36,692.0,4811.0,5503.0
177,17.97,412.0,1884.0,2296.0,,27.39,412.0,5012.0,5424.0,,8.88,412.0,4745.0,5157.0
178,17.71,346.0,1884.0,2230.0,,26.91,1165.0,5012.0,6177.0,,8.76,346.0,4746.0,5092.0
179,1060.24,420.0,1884.0,2304.0,,26.8,412.0,5012.0,5424.0,,12.21,2004.0,3298.0,5302.0
180,17.86,412.0,1884.0,2296.0,,26.55,412.0,5012.0,5424.0,,1221.07,2078.0,3298.0,5376.0
181,225.87,412.0,1882.0,2294.0,,7085.14,700.0,5078.0,5778.0,,9.01,412.0,4746.0,5158.0
182,223.06,2228.0,775.0,3003.0,,1253.11,692.0,5077.0,5769.0,,8.94,412.0,4746.0,5158.0
183,18.56,346.0,1884.0,2230.0,,1064.68,626.0,5078.0,5704.0,,8.74,412.0,4746.0,5158.0
184,1061.72,626.0,1884.0,2510.0,,1077.1,626.0,5078.0,5704.0,,8.81,412.0,4746.0,5158.0
185,17.94,412.0,1884.0,2296.0,,33.43,1165.0,5010.0,6175.0,,12.24,2004.0,3298.0,5302.0
186,19.0,412.0,1884.0,2296.0,,29.57,412.0,5011.0,5423.0,,9.16,412.0,4746.0,5158.0
187,24.44,346.0,1884.0,2230.0,,27.8,412.0,5011.0,5423.0,,9.01,412.0,4746.0,5158.0
188,18.48,412.0,1884.0,2296.0,,28.2,412.0,5012.0,5424.0,,9.27,346.0,4746.0,5092.0
189,1081.18,626.0,1883.0,2509.0,,1037.59,692.0,5077.0,5769.0,,218.69,2004.0,3296.0,5300.0
190,26.39,412.0,1884.0,2296.0,,27.74,412.0,5012.0,5424.0,,9.1,412.0,4746.0,5158.0
191,1035.23,626.0,1884.0,2510.0,,26.73,412.0,5012.0,5424.0,,8.92,412.0,4745.0,5157.0
192,1284.88,626.0,1884.0,2510.0,,27.75,412.0,5011.0,5423.0,,8.79,412.0,4746.0,5158.0
193,226.88,412.0,1882.0,2294.0,,1500.82,552.0,5078.0,5630.0,,8.95,412.0,4745.0,5157.0
194,21.96,346.0,1883.0,2229.0,,1048.79,486.0,5078.0,5564.0,,8.87,412.0,4745.0,5157.0
195,20.72,412.0,1882.0,2294.0,,30.09,2004.0,3563.0,5567.0,,1226.86,704.0,4812.0,5516.0
196,19.02,346.0,1883.0,2229.0,,28.18,1165.0,5012.0,6177.0,,10.18,412.0,4746.0,5158.0
197,19.45,412.0,1884.0,2296.0,,2083.87,626.0,5077.0,5703.0,,12.72,2004.0,3298.0,5302.0
198,19.11,412.0,1884.0,2296.0,,27.78,412.0,5012.0,5424.0,,8.71,412.0,4745.0,5157.0
199,18.51,346.0,1883.0,2229.0,,27.25,412.0,5011.0,5423.0,,8.81,412.0,4745.0,5157.0
200,1080.97,626.0,1884.0,2510.0,,26.93,412.0,5010.0,5422.0,,1665.34,692.0,4811.0,5503.0
201,18.89,412.0,1883.0,2295.0,,26.53,412.0,5012.0,5424.0,,13.68,2004.0,3297.0,5301.0
202,18.92,412.0,1882.0,2294.0,,26.28,412.0,5012.0,5424.0,,9.49,412.0,4745.0,5157.0
203,18.39,412.0,1884.0,2296.0,,1079.16,552.0,5078.0,5630.0,,216.37,3719.0,2202.0,5921.0
204,1259.92,486.0,1884.0,2370.0,,27.77,1165.0,5011.0,6176.0,,10.0,346.0,4746.0,5092.0
205,1060.23,486.0,1883.0,2369.0,,27.36,1165.0,5011.0,6176.0,,9.81,412.0,4746.0,5158.0
206,18.77,412.0,1884.0,2296.0,,1063.51,552.0,5077.0,5629.0,,9.18,412.0,4745.0,5157.0
207,431.54,412.0,1883.0,2295.0,,27.51,412.0,5011.0,5423.0,,1019.5,692.0,4812.0,5504.0
208,221.61,412.0,1883.0,2295.0,,30.75,412.0,5010.0,5422.0,,11.17,412.0,4745.0,5157.0
209,18.16,346.0,1884.0,2230.0,,26.66,412.0,5012.0,5424.0,,9.47,412.0,4746.0,5158.0
210,1047.32,626.0,1883.0,2509.0,,27.17,412.0,5012.0,5424.0,,8.7,412.0,4746.0,5158.0
211,18.09,412.0,1884.0,2296.0,,37.69,412.0,5012.0,5424.0,,9.73,412.0,4746.0,5158.0
212,18.29,412.0,1883.0,2295.0,,1467.83,552.0,5078.0,5630.0,,425.03,478.0,4812.0,5290.0
213,17.89,346.0,1883.0,2229.0,,445.15,478.0,5077.0,5555.0,,8.81,412.0,4746.0,5158.0
214,1057.95,486.0,1883.0,2369.0,,27.87,412.0,5012.0,5424.0,,9.33,412.0,4746.0,5158.0
215,18.06,412.0,1883.0,2295.0,,26.82,1165.0,5012.0,6177.0,,1024.96,552.0,4811.0,5363.0
216,18.11,412.0,1884.0,2296.0,,1091.13,626.0,5077.0,5703.0,,215.45,2004.0,3297.0,5301.0
217,18.15,412.0,1884.0,2296.0,,31.35,412.0,5011.0,5423.0,,9.08,412.0,4745.0,5157.0
218,1263.3,560.0,1883.0,2443.0,,27.47,412.0,5012.0,5424.0,,8.76,412.0,4745.0,5157.0
219,19.8,412.0,1883.0,2295.0,,26.5,412.0,5011.0,5423.0,,11.05,412.0,4746.0,5158.0
220,20.55,346.0,1882.0,2228.0,,27.94,412.0,5012.0,5424.0,,8.82,412.0,4746.0,5158.0
221,21.38,412.0,1884.0,2296.0,,1251.47,2078.0,3563.0,5641.0,,9.13,412.0,4745.0,5157.0
222,222.44,412.0,1883.0,2295.0,,40.33,412.0,5011.0,5423.0,,9.57,1032.0,4745.0,5777.0
223,1053.51,626.0,1884.0,2510.0,,35.64,2004.0,3564.0,5568.0,,8.76,412.0,4746.0,5158.0
224,18.86,346.0,1884.0,2230.0,,38.02,412.0,5012.0,5424.0,,8.42,412.0,4745.0,5157.0
225,19.3,412.0,1884.0,2296.0,,33.96,412.0,5011.0,5423.0,,8.37,412.0,4745.0,5157.0
226,431.98,412.0,1883.0,2295.0,,40.51,412.0,5012.0,5424.0,,8.35,412.0,4744.0,5156.0
227,18.75,412.0,1884.0,2296.0,,33.16,1165.0,5012.0,6177.0,,1039.46,692.0,4811.0,5503.0
228,18.25,412.0,1882.0,2294.0,,1078.44,486.0,5078.0,5564.0,,1011.87,692.0,4812.0,5504.0
229,19.23,346.0,1883.0,2229.0,,29.72,412.0,5011.0,5423.0,,12.09,3720.0,2202.0,5922.0
230,428.48,412.0,1883.0,2295.0,,1094.19,552.0,5077.0,5629.0,,8.54,412.0,4745.0,5157.0
