Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
60,6.08,3963.0,,4.42,3963.0,,18.0,6403.0,,7.07,6403.0,,4.0,10640.0
61,5.97,5225.0,,4.57,6664.0,,1024.54,6403.0,,6.96,6403.0,,1011.44,8431.0
62,3005.41,3963.0,,1004.08,9365.0,,15.43,6403.0,,7.09,21234.0,,3.69,5950.0
63,1006.65,3963.0,,4.35,3963.0,,1043.45,26368.0,,6.96,6403.0,,4.63,5950.0
64,5.9,3963.0,,5.61,3963.0,,3013.97,6403.0,,7.28,6403.0,,3.98,5950.0
65,7.97,5225.0,,4.95,5225.0,,14.82,16685.0,,10.19,6403.0,,4.17,5950.0
66,6.38,3963.0,,4.54,6664.0,,14.49,6403.0,,7.46,6403.0,,3.88,10955.0
67,1006.17,3963.0,,4.54,3963.0,,15.31,6403.0,,7.09,6403.0,,1003.82,5950.0
68,6.66,3963.0,,4.62,3963.0,,18.28,6403.0,,7.16,6403.0,,4.5,5949.0
69,7.14,3963.0,,1004.75,3963.0,,18.34,22498.0,,7.05,11544.0,,1015.78,5950.0
70,6.68,3963.0,,4.71,6664.0,,18.29,11544.0,,7.02,6403.0,,1004.55,5950.0
71,1006.36,3963.0,,4.34,3963.0,,14.8,6403.0,,7.02,6403.0,,1003.84,5949.0
72,6.72,3963.0,,4.71,3963.0,,14.52,6403.0,,1014.92,33212.0,,1004.43,5950.0
73,1007.78,6664.0,,4.5,3963.0,,1026.71,6403.0,,7.1,6403.0,,4.19,5950.0
74,6.32,5225.0,,4.49,9188.0,,14.54,17355.0,,7.29,6403.0,,4.11,5950.0
75,7.82,3963.0,,4.59,3963.0,,14.83,11409.0,,6.89,11544.0,,4.16,8431.0
76,1006.02,3963.0,,4.52,3963.0,,18.95,6403.0,,7.1,6403.0,,1004.02,5950.0
77,6.1,5225.0,,4.67,3963.0,,14.57,6403.0,,6.92,6403.0,,4.47,5950.0
78,6.16,3963.0,,1005.34,6664.0,,14.46,19881.0,,7.28,6403.0,,4.08,5951.0
79,7.54,5225.0,,4.36,6487.0,,18.12,11409.0,,7.52,32585.0,,3.96,5950.0
80,1008.4,9188.0,,4.42,5225.0,,15.06,11544.0,,7.74,16685.0,,4.21,5951.0
81,6.6,3963.0,,4.73,7926.0,,1021.29,6403.0,,7.09,11544.0,,1004.17,15643.0
82,8.38,6487.0,,4.92,3963.0,,15.23,6403.0,,7.59,22497.0,,4.05,15645.0
83,9.12,5225.0,,4.49,3963.0,,14.92,6403.0,,7.43,6403.0,,4.53,5950.0
84,9.46,3963.0,,4.39,7926.0,,14.81,6403.0,,8.35,31973.0,,4.46,5949.0
85,6.92,5225.0,,4.91,3963.0,,15.01,32499.0,,1085.01,6403.0,,4.79,5949.0
86,6.32,3963.0,,4.9,3963.0,,15.04,30239.0,,7.07,30525.0,,4.2,10639.0
87,6.31,3963.0,,4.43,3963.0,,15.04,6403.0,,6.91,6403.0,,3.95,5950.0
88,6.22,5225.0,,4.54,3963.0,,1015.54,6403.0,,6.93,32644.0,,3.98,5950.0
89,7.37,3963.0,,4.43,3963.0,,1040.12,21226.0,,7.08,6403.0,,4.17,10640.0
90,1005.42,3963.0,,3003.24,3963.0,,22.41,6403.0,,7.14,6403.0,,1004.14,5951.0
