frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","96:38:c0:18:f2:76","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.051690216","42","96:38:c0:18:f2:76","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.051721824","42","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76",,,"ARP","172.20.0.2 is at 8e:df:d5:c2:ee:84"
"4","0.051745999","2482","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=c424b2839405e32d, PKN: 1, CRYPTO, PADDING"
"5","0.055323243","2681","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=af3e5240b966546d34"
"6","0.057766253","177","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=af3e5240b966546d34"
"7","0.057876754","1262","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.093758740","2482","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9f21462b5bb38bee, PKN: 1, CRYPTO, PADDING"
"9","0.095369626","2680","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=eb7fd5edc798207943"
"10","0.097814246","177","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=eb7fd5edc798207943"
"11","0.097924280","1262","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.136157832","2482","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=343686ee416d51cd, PKN: 1, CRYPTO, PADDING"
"13","0.137551307","2681","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=8ff9ce80d2c06b119d"
"14","0.140005004","177","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=8ff9ce80d2c06b119d"
"15","0.140177735","1262","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.181116052","2482","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=d0991579d0711867, PKN: 1, CRYPTO, PADDING"
"17","0.183591102","2681","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=658e4154394457673d"
"18","0.185941197","177","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=658e4154394457673d"
"19","0.186116040","1262","8e:df:d5:c2:ee:84","96:38:c0:18:f2:76","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.222228743","2482","96:38:c0:18:f2:76","8e:df:d5:c2:ee:84","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=278b9e70396329f2, PKN: 1, CRYPTO, PADDING"
