frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","7e:fa:6b:b7:70:3b","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.054687017","42","7e:fa:6b:b7:70:3b","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.054711896","42","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b",,,"ARP","172.20.0.2 is at a6:e5:e2:ed:bb:bb"
"4","0.054720107","2482","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=53fc5c5eca663c77, PKN: 1, CRYPTO, PADDING"
"5","0.059925397","2482","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=67a5ced41dcedded54"
"6","0.063086283","177","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=67a5ced41dcedded54"
"7","0.063267215","1262","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.095841115","2482","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=5973f55cdcc8c5fe, PKN: 1, CRYPTO, PADDING"
"9","0.098325708","2482","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ea00e2220c62c8dc4c"
"10","0.101309929","177","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ea00e2220c62c8dc4c"
"11","0.101475762","1262","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.135178255","2482","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=94d1b3318d202539, PKN: 1, CRYPTO, PADDING"
"13","0.137681938","2482","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e10738207f8ff2729b"
"14","0.140573239","177","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e10738207f8ff2729b"
"15","0.140724069","1262","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.172935935","2482","7e:fa:6b:b7:70:3b","a6:e5:e2:ed:bb:bb","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=56c5c716ca2ec0b4, PKN: 1, CRYPTO, PADDING"
"17","0.175404878","2482","a6:e5:e2:ed:bb:bb","7e:fa:6b:b7:70:3b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=a99bb326b33ccf116d"
