frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","be:1b:92:6b:94:fa","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.056942841","42","be:1b:92:6b:94:fa","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.056967489","42","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa",,,"ARP","172.20.0.2 is at 32:0e:56:24:c3:f8"
"4","0.056975809","2482","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b5637af4dd2dac46, PKN: 1, CRYPTO, PADDING"
"5","0.064148812","1629","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=94444437bb3eeb9a41"
"6","0.067321076","177","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=94444437bb3eeb9a41"
"7","0.067496792","1262","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.119785889","2482","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=86af4a091e47338d, PKN: 1, CRYPTO, PADDING"
"9","0.122626878","1629","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=1399e1d784d7ad583d"
"10","0.126509352","177","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=1399e1d784d7ad583d"
"11","0.126687447","1262","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.170330655","2482","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=ec70c5deff836377, PKN: 1, CRYPTO, PADDING"
"13","0.174344164","1629","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2f63616b572fea4b65"
"14","0.177158316","177","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2f63616b572fea4b65"
"15","0.177365810","1262","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.222076659","2482","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=291f9bb6defbb054, PKN: 1, CRYPTO, PADDING"
"17","0.226112121","1629","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=a5ba8b80c49ab89a3e"
"18","0.228966070","177","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=a5ba8b80c49ab89a3e"
"19","0.229107124","1262","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.274033818","2482","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=f1659ab7e0d4894e, PKN: 1, CRYPTO, PADDING"
"21","0.276677692","1629","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=3656d1302a0017500d"
"22","0.279708761","177","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=3656d1302a0017500d"
"23","0.279850710","1262","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.330859064","2482","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=51f785a518c4a627, PKN: 1, CRYPTO, PADDING"
"25","0.333559083","1629","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0f44238c96dcd895e1"
"26","0.336427353","177","be:1b:92:6b:94:fa","32:0e:56:24:c3:f8","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0f44238c96dcd895e1"
"27","0.336550145","1262","32:0e:56:24:c3:f8","be:1b:92:6b:94:fa","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
