frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","239","d2:56:af:26:f3:3e","33:33:00:00:00:fb",,,"MDNS","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR MONTE-VIRTUAL-MACHINE._smb._tcp.local"
"2","0.445642608","70","d2:56:af:26:f3:3e","33:33:00:00:00:02",,,"ICMPv6","Router Solicitation from d2:56:af:26:f3:3e"
"3","1.570264532","42","f2:0e:a0:c3:62:35","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"4","1.615477738","42","f2:0e:a0:c3:62:35","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"5","1.615503382","42","56:14:91:cd:16:27","f2:0e:a0:c3:62:35",,,"ARP","172.20.0.2 is at 56:14:91:cd:16:27"
"6","1.615509807","2482","f2:0e:a0:c3:62:35","56:14:91:cd:16:27","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=3b3c56109fa3fd12, PKN: 1, CRYPTO, PADDING"
"7","1.618578340","2029","56:14:91:cd:16:27","f2:0e:a0:c3:62:35","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=424bc7c870ba858440"
"8","1.620910428","177","f2:0e:a0:c3:62:35","56:14:91:cd:16:27","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=424bc7c870ba858440"
"9","1.621110152","1262","56:14:91:cd:16:27","f2:0e:a0:c3:62:35","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"10","1.657256987","2482","f2:0e:a0:c3:62:35","56:14:91:cd:16:27","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=0897fc7e1d2c5c3c, PKN: 1, CRYPTO, PADDING"
"11","1.658774298","2029","56:14:91:cd:16:27","f2:0e:a0:c3:62:35","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=1196f8d9bde101d64a"
"12","1.661156415","177","f2:0e:a0:c3:62:35","56:14:91:cd:16:27","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=1196f8d9bde101d64a"
"13","1.661271252","1262","56:14:91:cd:16:27","f2:0e:a0:c3:62:35","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"14","1.698374509","2482","f2:0e:a0:c3:62:35","56:14:91:cd:16:27","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=a4dcde7123f76e41, PKN: 1, CRYPTO, PADDING"
"15","1.699919150","2028","56:14:91:cd:16:27","f2:0e:a0:c3:62:35","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e7dd74006e7465c69e"
