frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","70","be:44:11:8d:dc:df","33:33:00:00:00:02",,,"ICMPv6","Router Solicitation from be:44:11:8d:dc:df"
"2","1.771409505","42","26:ab:1a:22:5d:4b","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"3","1.829605654","42","26:ab:1a:22:5d:4b","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"4","1.829628931","42","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b",,,"ARP","172.20.0.2 is at 12:23:cb:21:0d:d2"
"5","1.829637213","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=25fcace49d82cf46, PKN: 0, CRYPTO, PADDING"
"6","1.832179732","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=911a48719079544649"
"7","1.833351415","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=911a48719079544649"
"8","1.833502492","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"9","1.878586598","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=375c9edbfd49f76d, PKN: 0, CRYPTO, PADDING"
"10","1.879920400","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0d36e44b1336e84e70"
"11","1.880963813","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0d36e44b1336e84e70"
"12","1.881151959","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"13","1.915394588","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=2cf352d38e71256d, PKN: 0, CRYPTO, PADDING"
"14","1.916626765","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=884e10584d733d85eb"
"15","1.918129623","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=884e10584d733d85eb"
"16","1.918225695","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"17","1.953662104","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=a2a8d24bba325fc7, PKN: 0, CRYPTO, PADDING"
"18","1.954848474","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e7b9fc188b993ff38d"
"19","1.955905414","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e7b9fc188b993ff38d"
"20","1.956046456","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"21","1.993098722","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=fdba22e0334c1a88, PKN: 0, CRYPTO, PADDING"
"22","1.994748192","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4118fa019c5902835f"
"23","1.995777516","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4118fa019c5902835f"
"24","1.995906913","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"25","2.035160451","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=3624ed38a47f928f, PKN: 0, CRYPTO, PADDING"
"26","2.036175846","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=015b16ebfea34e1221"
"27","2.037130084","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=015b16ebfea34e1221"
"28","2.037238822","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"29","2.070050765","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=bf6f8d88be6e1ba4, PKN: 0, CRYPTO, PADDING"
"30","2.071297082","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=10d592494a1ad918c4"
"31","2.072518906","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=10d592494a1ad918c4"
"32","2.072633105","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"33","2.111679377","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=d8518bf61b504aaf, PKN: 0, CRYPTO, PADDING"
"34","2.113018344","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=cf37b295dd9cc91e31"
"35","2.114169350","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=cf37b295dd9cc91e31"
"36","2.114309980","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"37","2.150939903","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=009ab43e9c501853, PKN: 0, CRYPTO, PADDING"
"38","2.152218716","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=774aaff2f4d25462dd"
"39","2.153311829","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=774aaff2f4d25462dd"
"40","2.153408417","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"41","2.189263196","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=06e70275a5621c30, PKN: 0, CRYPTO, PADDING"
"42","2.190589222","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=96db63e6104631d3d6"
"43","2.191778705","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=96db63e6104631d3d6"
"44","2.191886776","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"45","2.234145469","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b9516af980e0f8ae, PKN: 0, CRYPTO, PADDING"
"46","2.235458116","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=52a3ce792740422889"
"47","2.236559201","177","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=52a3ce792740422889"
"48","2.236666407","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"49","2.274425446","1262","26:ab:1a:22:5d:4b","12:23:cb:21:0d:d2","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1a64f371b6837bcb, PKN: 0, CRYPTO, PADDING"
"50","2.276059977","1262","12:23:cb:21:0d:d2","26:ab:1a:22:5d:4b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4daf91da13de9c3c68"
