P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.21,4.86,15.02,8.31,3.95
1006.92,1004.29,15.04,1033.66,3.92
5.95,1004.3,18.05,7.25,1004.07
6.04,4.56,19.19,6.97,3.88
6.01,4.68,15.14,7.77,3.69
6.0,5.77,15.26,7.12,3.65
6.18,1003.9,1038.96,1038.26,3.66
6.07,4.32,20.79,7.5,4.03
7.21,1004.19,1016.63,8.17,4.45
7001.43,4.71,15.15,1168.24,3.92
6.33,5.72,17.36,1194.5,3.77
6.12,4.46,14.77,8.38,3002.21
6.02,5.5,14.51,7.04,1003.46
5.84,3003.81,18.82,7.1,4.44
6.93,6.64,15.75,7.05,1004.12
6.72,4.79,17.33,8.08,3.9
5.99,4.46,1042.76,7.06,1003.63
6.05,4.71,15.93,1010.6,3.75
1006.01,4.39,18.16,6.97,3.81
7.98,4.65,25.4,1012.45,4.08
6.1,1004.79,1043.23,6.84,3.73
3004.45,4.51,19.75,7.35,4.87
1006.14,4.45,16.92,6.8,3.77
5.97,5.12,15.89,6.9,4.05
5.98,5.13,1166.58,7.53,3.93
7001.38,6.41,21.11,7.03,3.98
6.13,5.1,14.37,7.42,4.05
6.82,4.46,1017.11,6.96,3.79
6.54,5.0,14.8,6.78,3.96
7.28,4.78,14.76,1018.41,1003.97
6.19,4.79,14.79,1034.06,4.7
6.58,4.9,22.01,1033.92,1004.03
6.28,4.94,15.15,7.23,4.0
6.5,1005.58,14.71,8.5,5.29
1006.63,5.4,20.51,7.52,4.41
8.74,1005.12,17.35,7.59,4.3
6.51,5.19,1097.27,10.55,4.41
7.0,5.99,22.0,7.83,3.97
6.3,1004.34,17.91,1031.31,1003.47
3005.29,4.7,19.85,7.3,3.94
1006.27,5.3,14.15,7.38,4.79
5.94,4.27,14.51,7.25,4.02
6.11,3002.92,14.85,1022.55,1004.11
6.1,5.09,1026.21,6.89,3.76
6.13,1004.16,14.3,7.79,5.15
5.92,4.49,3016.74,6.85,1004.18
6.17,4.72,15.05,6.84,4.06
6.05,3003.13,1015.41,7.66,1003.58
1006.78,4.66,14.34,1014.91,3.81
1006.49,1004.62,18.7,7.16,3.94
1005.69,4.53,15.34,7.17,3.8
6.18,4.31,15.06,6.95,3.71
6.05,4.65,14.54,7.08,1004.78
1005.83,4.47,1030.8,7.03,3.68
5.94,4.62,14.43,6.97,3.69
5.99,4.8,1032.68,7.42,3.58
7.67,4.43,20.53,7.31,3.69
5.97,4.42,16.64,1009.8,3.84
5.9,1004.29,15.2,7.89,4.61
8.04,4.72,14.52,7.45,4.64
6.82,4.96,15.53,7.5,3.95
1006.08,5.91,14.3,1011.73,4.08
6.2,1005.15,14.96,1021.33,4.02
6.21,5.09,17.03,8.15,3.77
1005.86,1004.79,19.41,6.92,4.09
1007.25,4.51,20.53,6.81,1004.11
6.07,5.25,15.72,7.03,3.72
7.71,1004.18,15.26,8.53,4.17
6.19,4.61,15.24,7.57,1003.75
5.98,1004.35,14.96,7.17,3.72
6.63,4.87,1019.86,8.37,1003.88
6.01,4.91,17.96,7.31,3.78
6.29,4.79,15.21,6.94,3.85
6.9,4.43,17.49,6.98,4.19
6.21,4.34,1023.06,6.99,4.06
7.45,4.56,15.32,7.05,4.1
