P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
3.2,2.14,11.07,4.53,3.15
2.62,2.09,10.73,1029.32,2.48
3.4,2.1,10.8,1088.34,3.41
3.24,2.45,10.93,3.85,1002.65
2.84,2.66,10.82,4.03,2.21
2.69,2.21,1010.21,4.25,2.86
1003.36,2.44,10.76,4.09,2.56
2.69,2.25,11.41,1086.1,2.39
1002.85,3.6,1037.24,3.86,1002.9
2.65,2.74,12.38,4.32,2.38
2.67,1001.95,1014.56,1003.53,3.16
2.48,2.13,15.66,4.18,2.42
2.66,2.35,11.6,1004.24,1003.28
1002.42,2.26,10.92,1033.53,2.56
2.62,2.08,10.95,4.01,2.27
3001.41,2.26,1016.03,1003.88,2.98
2.57,2.98,9.93,4.09,1003.66
2.42,2.09,10.82,3.98,3.59
2.4,2.6,10.49,1003.28,3.34
2.68,3.13,3008.65,3.82,2.57
2.48,2.29,1034.5,3.99,2.29
2.5,1001.5,14.83,3.88,2.72
2.46,2.11,10.76,5.52,2.4
2.9,2.04,10.3,3.87,2.47
2.56,1002.52,9.82,3.71,2.32
2.55,2.14,10.81,3.94,3.29
3.7,1002.58,10.53,3.76,1002.71
2.54,2.02,10.19,4.19,1002.96
2.56,2.28,15.23,1003.38,2.32
2.72,2.09,12.04,3.79,2.28
3.45,2.06,10.46,4.53,2.89
1003.0,1.97,1011.32,3.9,2.81
1002.6,2.19,10.4,4.06,3.29
3.06,2.15,10.85,3.87,1002.78
2.63,3001.11,10.65,3001.48,2.12
1002.33,1001.63,15.96,4.03,2.26
1001.85,2.22,10.62,4.07,2.21
3000.5,2.34,10.24,1004.22,2.21
2.94,1002.26,10.34,4.57,3000.52
2.46,3.0,1012.54,3.95,2.1
3.33,2.12,10.39,1004.19,2.14
1003.17,2.35,11.12,4.0,1031.06
2.6,2.11,10.71,3.82,1510.58
2.96,2.29,11.73,4.94,2.79
3000.39,2.22,10.66,3.81,2.42
2.5,2.04,11.49,3.84,2.23
2.6,2.05,10.6,1032.41,2.57
2.56,2999.83,10.66,4.06,2.36
1002.75,2.01,10.4,1004.83,1002.2
3.33,2.1,10.59,5.25,3.48
2.68,2.29,12.37,1028.67,2.51
2.54,6996.64,1013.43,1029.0,2.36
2.55,2.27,11.1,3.72,2.34
2.81,2.05,11.7,3.82,2.34
2.56,2.6,9.82,1004.51,2.49
2.54,2.56,9.83,4.19,3.08
2.6,1001.4,9.75,4.41,2.22
2.65,3002.04,11.87,3.67,1002.91
2.65,3000.53,10.45,3.84,1002.64
2.6,2.24,1034.67,3.83,2.25
3.22,3.33,1036.49,4.83,2.09
2.53,1001.48,11.8,4.72,1028.38
2.21,2.44,1013.91,3.93,2.83
3.21,2.57,10.56,3.98,2.58
2.39,2.27,10.26,4.93,2.69
2.78,6996.46,10.56,4.07,3001.4
3.5,1002.26,10.38,6.42,2.42
2.69,2.41,10.21,4.87,1002.79
1002.09,2.19,1009.96,4.31,2.47
2.29,2.33,10.6,3.92,2.22
1002.57,2.13,10.06,3.94,1002.91
2.61,2.01,10.46,3002.3,2.58
3.16,2.05,10.74,4.02,2.38
2.83,2.06,1009.31,4.19,3.07
2.95,2.02,1014.76,4.06,2.62
2.8,1002.36,10.14,3.78,1030.7
3.27,2.09,9.83,1005.02,3.27
1002.07,1001.58,16.64,1004.42,3.02
3.49,2.16,1036.44,4.04,2.63
3.83,2.06,12.07,3.95,1002.42
2.88,2.37,9.77,4.59,2.29
1002.37,2.25,10.58,4.58,2.32
2.76,2.06,1071.04,4.62,3.16
2.73,1001.62,1036.55,4.36,3000.13
2.9,3000.72,12.01,4.38,1004.05
3.53,2.36,12.62,1003.42,2.66
3.34,2.13,11.28,4.2,2.52
3000.37,1001.54,11.18,3.9,2.27
2.89,2.03,10.95,1004.74,2.31
3.59,2.24,10.97,4.39,2.43
2.89,2.15,10.69,1003.92,2.2
1002.0,2.71,11.14,3.9,2.24
2.47,2.34,10.65,1004.1,1003.0
2.35,2.09,1016.68,3.76,2.66
2.85,2.86,11.96,5.54,3.89
3.59,1001.93,11.35,3.93,1003.1
2.58,2.19,11.15,1004.21,3.03
3.28,2.13,16.12,1034.11,1003.76
3.82,2.11,11.34,3.98,2.94
3.63,2.05,10.27,4.04,1112.69
2.58,2.07,1172.97,3.81,2.46
2.55,1.96,1016.04,1003.86,2.21
3.41,2.21,9.65,1005.18,2.3
2.71,1.97,10.83,4.09,2.32
2.69,2.13,1182.43,4.02,2.66
2.7,2.19,12.19,4.38,2.31
3.07,2.02,11.54,3.93,2.53
3.36,2.04,15.79,3.78,1030.63
3.15,2.16,13.09,4.25,2.22
2.88,1002.09,1013.84,3.94,2.13
1002.61,2.14,11.88,1005.11,1001.88
1002.99,2.95,15.04,3.78,1027.46
2.54,2.94,10.9,3.89,2.26
2.53,2.06,11.48,3.74,1027.43
3.05,2.01,11.68,3.9,2.24
2.46,3000.36,13.27,3.7,2.2
3001.43,3.21,1067.8,3.81,2.14
3001.48,2.31,11.48,4.06,2.15
3.11,1001.73,10.63,4.15,2.31
2.79,2.75,11.04,3.85,2.24
3.28,2.48,11.08,4.01,1002.92
3.04,2.69,10.39,3.97,2.52
2.58,2.29,10.68,4.08,1083.84
3.18,2.48,15.71,4.13,2.27
3001.77,2.97,1011.89,1003.36,2.25
2.88,2.46,9.89,3.85,2.23
2.44,2.19,9.95,3.92,2.31
2.61,2.33,10.16,3.75,2.89
2.42,2.15,1036.04,3.79,3.24
2.44,2.5,10.8,4.75,2.85
2.49,3001.16,14.91,3.99,3000.43
1002.9,2.36,9.93,4.05,2.21
1003.0,3.11,16.22,3.87,2.14
1001.89,2.3,10.12,3.96,1056.42
1001.88,2.02,1009.52,3.76,2.22
1001.94,1001.7,10.29,4.25,2.44
2.51,2.42,15.93,3003.38,2.63
1002.69,2.51,1015.51,4.02,2.2
2.68,2.84,10.82,1004.46,2.14
2.49,2.34,17.23,3.9,2.12
2.72,2.25,15.95,3.7,2.27
2.55,1002.71,11.59,4.38,2.14
3.02,2.45,13.78,3.79,2.68
1001.98,1002.58,10.5,3.85,2.32
2.9,2.38,10.55,3.95,1002.76
2.47,3.08,10.81,4.05,2.59
1002.22,3.26,13.69,4.08,2.26
1001.93,2.3,10.43,1003.65,2.3
3.02,2.34,10.89,4.13,2.4
3.16,3.03,10.42,1087.28,1055.67
1002.84,2.1,1009.49,4.12,2.16
2.55,2.25,16.4,1030.94,1028.91
3.38,1002.16,10.32,1035.04,2.38
3.06,2.11,12.22,4.06,2.12
2.66,1001.87,10.45,4.63,2.3
2.57,2.7,1075.99,1033.03,2.22
2.5,2.44,10.37,4.27,2.15
3.14,1001.8,9.99,4.19,2.12
2.68,3.12,10.36,1003.46,1031.18
2.77,1002.37,15.42,4.97,2.17
2.73,2.13,1036.48,4.22,2.2
1003.12,3000.22,10.68,3.94,2.26
2.69,2.95,1011.82,4.24,2.2
3.17,2.25,9.99,4.26,3.11
2.56,2.25,1012.75,3.91,2.31
3.17,2.2,10.34,4.07,2.36
3.45,1.96,10.4,4.06,1002.39
2.76,2.08,9.99,4.08,2.59
2.8,1001.59,10.17,1005.36,2.32
3.61,1002.36,10.33,4.18,2.13
1001.83,2.97,10.15,4.33,2.35
3.24,2.41,1013.54,1013.49,2.27
2.57,2.12,10.53,4.12,1002.62
2.75,2.2,10.55,5.83,2.56
3.03,3000.7,1036.27,1004.78,2.86
2.86,2.29,1014.79,5.98,2.59
2.66,2.2,10.79,4.7,1003.64
2.53,2.16,10.96,4.26,2.14
2.7,2.31,9.77,1005.5,2.18
3.27,2.3,11.92,5.92,2.46
3.17,2.19,10.77,4.77,2.17
2.5,2.3,10.3,4.19,1031.01
2.54,1001.56,11.07,4.68,2.48
3.9,2.45,1173.94,6.2,2.41
2.51,2.21,1037.57,4.51,2.36
3.32,2.38,10.01,4.44,2.15
3.02,1001.83,1035.42,5.24,1111.8
3.19,2.23,9.9,4.39,2.28
2.84,2.26,12.35,6.49,1002.91
2.93,2.17,12.0,4.79,2.32
3002.98,2.26,1036.01,4.46,2.23
3.31,2.24,11.06,1034.39,1030.36
2.55,2.63,13.58,1004.87,2.16
3001.59,2.18,11.56,6.09,2.17
