P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
89.43,87.17,100.26,92.33,86.91
46.67,45.68,54.76,48.08,44.51
46.93,46.99,54.4,48.07,44.15
46.58,48.21,55.13,48.15,44.3
46.85,46.3,54.31,49.1,44.46
46.75,46.16,55.4,48.05,44.37
46.57,46.72,58.47,48.45,43.99
46.38,45.56,61.12,50.67,43.94
46.33,46.2,58.8,48.48,44.68
46.49,45.93,55.16,48.95,44.1
46.34,46.62,57.53,48.05,44.52
46.28,45.47,55.1,48.11,46.1
46.23,45.86,55.08,47.57,43.99
46.2,46.38,61.6,47.57,44.13
46.7,45.83,55.33,47.97,44.55
48.38,46.15,59.62,48.67,44.61
46.09,46.75,55.17,48.12,44.89
46.93,45.8,56.08,48.88,45.28
46.24,45.58,55.1,49.01,44.33
46.34,45.72,58.42,50.8,44.02
47.7,45.7,60.41,49.39,44.31
46.22,45.14,54.91,47.75,43.84
46.47,45.37,54.97,47.59,44.98
46.42,46.45,55.8,47.75,44.51
49.11,45.47,54.67,50.32,44.72
46.03,45.1,55.48,47.81,44.25
48.18,45.41,54.57,47.99,44.5
46.22,45.22,54.44,48.55,44.25
46.54,45.17,54.76,48.42,44.22
46.52,44.98,54.59,47.95,44.07
48.47,45.04,54.61,47.56,44.23
46.14,46.41,54.81,48.11,44.75
46.19,44.98,54.55,47.48,44.07
48.63,45.03,54.83,47.26,44.19
46.28,45.21,54.27,51.19,44.56
47.37,45.01,59.25,47.24,44.64
46.26,45.14,55.39,47.12,43.97
46.38,45.21,54.1,48.56,44.43
46.15,45.33,54.03,48.63,44.2
48.42,45.03,55.1,50.29,44.0
46.2,45.4,55.04,47.64,44.33
46.18,45.5,54.36,47.71,44.29
46.95,45.16,54.63,47.51,44.23
47.02,44.94,54.19,46.99,44.31
46.4,45.32,54.43,47.03,44.23
46.32,46.65,54.97,47.27,44.29
46.47,45.3,54.91,47.56,44.03
46.15,45.43,54.34,47.72,44.32
47.08,45.16,54.44,46.94,44.3
46.2,45.11,55.13,47.01,45.68
46.93,45.28,55.18,48.96,44.27
46.55,45.13,54.68,47.41,44.0
46.08,44.99,54.76,47.23,44.88
46.03,45.32,54.47,48.35,44.27
46.09,45.22,54.18,47.48,44.46
46.39,45.15,54.18,47.55,44.11
46.09,44.89,54.12,49.28,44.45
46.11,46.44,54.17,47.71,44.38
48.74,47.29,54.89,47.93,44.1
47.08,45.16,54.87,47.11,44.24
46.5,45.66,54.44,47.1,43.96
46.27,45.57,54.26,47.32,44.35
46.39,45.28,56.0,48.77,43.99
46.07,44.97,54.29,47.02,44.46
46.08,44.89,54.32,47.36,44.37
46.36,45.15,55.44,47.0,44.4
46.32,45.73,54.38,47.17,43.9
46.46,45.51,54.46,47.44,44.3
46.29,45.59,54.25,47.34,44.13
46.52,45.01,54.69,47.19,43.91
46.43,45.07,54.3,47.14,44.02
46.27,45.07,54.61,49.64,43.95
46.6,44.95,54.26,47.25,45.98
46.61,46.4,54.62,47.11,43.95
46.88,45.02,54.28,47.27,44.47
46.35,45.41,54.33,47.24,44.09
46.77,45.08,54.13,48.32,44.04
46.19,45.02,54.45,48.83,43.96
46.3,45.65,54.37,47.27,44.09
46.14,45.33,54.96,48.49,44.54
47.22,45.33,54.72,47.54,44.08
47.83,45.18,56.43,47.09,43.95
46.35,45.06,57.92,47.31,44.64
46.76,45.41,55.88,47.27,44.16
46.56,45.06,58.83,47.28,45.33
48.34,45.31,54.72,47.14,44.23
48.45,45.49,54.4,47.06,44.44
46.67,46.23,54.65,47.03,44.24
46.25,45.45,55.15,47.81,44.36
46.4,45.09,56.07,47.59,44.38
46.3,45.25,54.26,47.2,44.2
46.86,45.98,54.87,47.3,44.21
46.92,45.18,54.51,47.63,44.24
46.51,45.2,54.49,47.49,44.26
46.28,45.27,54.54,47.13,44.42
46.91,46.63,54.36,48.18,44.71
46.6,45.32,54.58,47.96,44.44
46.31,45.26,55.49,47.69,43.84
47.13,45.35,54.47,47.48,44.14
46.3,45.47,54.94,50.82,44.51
48.95,45.55,55.63,47.8,44.75
46.81,45.0,54.15,47.33,44.62
47.25,45.03,54.45,48.25,43.96
49.79,45.07,54.41,47.13,44.12
46.78,45.22,54.7,51.3,44.32
46.96,45.07,54.39,47.11,43.96
46.6,45.18,54.78,48.7,44.37
47.27,45.6,55.44,47.97,44.16
46.83,45.26,55.46,48.47,44.3
48.15,45.82,54.58,47.08,44.02
46.81,46.23,54.56,47.55,44.83
49.27,45.42,54.49,47.69,43.94
46.46,45.91,54.31,47.28,43.99
46.43,45.24,54.78,47.4,44.21
46.72,45.17,55.18,47.42,44.02
47.89,45.33,55.52,47.48,44.69
46.19,45.53,54.63,47.69,44.74
47.06,44.95,55.62,47.72,44.11
46.36,45.3,55.85,48.29,44.01
46.85,44.68,58.47,50.31,45.25
46.34,45.47,55.66,47.33,44.12
47.88,45.12,55.0,47.16,43.91
47.1,44.78,58.24,47.09,44.15
46.81,45.47,56.37,48.03,44.4
46.79,45.6,54.94,47.6,44.33
46.34,45.4,58.22,47.51,45.97
46.77,45.19,54.73,47.38,44.75
46.9,45.09,54.53,47.66,44.61
47.72,45.2,55.06,47.49,45.06
46.34,45.12,55.0,47.97,44.61
47.41,45.31,55.61,48.56,44.61
46.38,46.48,54.82,47.1,44.51
47.16,45.22,56.84,47.49,44.61
48.82,45.51,55.89,48.8,44.24
46.37,45.36,55.48,47.55,44.58
46.1,45.32,55.32,47.22,44.93
46.11,47.36,57.03,47.53,45.1
46.39,47.75,55.74,47.55,45.16
46.45,45.04,56.64,47.47,45.28
46.61,46.36,56.51,47.07,46.23
46.33,45.27,57.05,47.78,45.12
46.26,45.16,54.85,47.16,44.91
46.26,45.25,59.24,47.71,45.04
46.03,46.59,56.85,47.36,45.51
46.32,45.41,56.98,47.49,44.65
46.4,45.22,55.25,47.1,46.56
46.43,45.38,55.21,47.49,44.68
46.2,45.06,54.5,48.18,45.09
48.3,45.46,54.3,47.2,45.83
46.25,46.4,54.41,47.33,47.2
46.27,45.14,54.46,47.59,44.8
46.43,45.16,54.45,47.91,45.31
46.42,45.72,54.33,47.28,44.58
48.2,45.14,55.49,47.38,44.78
46.29,45.13,54.77,47.3,45.46
46.67,45.22,54.16,47.52,44.51
46.7,45.18,54.11,47.54,44.46
46.17,45.02,55.46,47.24,46.07
46.48,45.25,54.35,47.96,44.43
46.4,45.12,54.11,47.07,44.93
46.44,45.04,54.5,47.47,44.06
48.28,45.68,54.15,47.22,44.25
47.36,45.38,55.17,47.36,46.81
46.32,44.85,57.89,49.03,44.45
46.58,46.35,54.45,48.62,44.13
46.36,45.36,54.46,48.19,44.18
47.08,45.05,54.35,47.14,44.11
46.39,45.12,55.59,48.08,44.05
46.26,45.17,54.79,47.28,45.27
47.63,45.39,54.09,48.04,45.05
46.42,45.22,54.02,47.12,44.36
46.21,45.22,54.58,47.07,43.87
46.39,45.51,54.23,47.09,44.27
47.83,45.33,54.24,48.56,44.7
46.12,45.5,55.66,47.17,44.15
46.32,46.03,54.34,47.05,44.56
46.87,45.04,54.4,47.62,44.6
46.52,44.71,54.5,47.51,44.15
48.47,45.19,54.9,47.45,44.49
46.89,44.69,54.25,47.16,44.63
46.48,45.21,54.67,47.6,44.29
46.42,45.07,54.48,49.06,44.17
46.6,45.02,54.59,47.14,43.89
46.07,45.5,54.07,47.54,45.06
46.72,45.04,54.67,47.49,44.84
46.52,45.21,54.25,47.44,44.44
47.41,45.39,54.43,47.23,44.3
48.5,45.41,54.25,47.35,44.55
49.26,45.03,59.76,47.09,44.07
46.51,45.47,54.4,47.42,43.96
46.98,45.13,56.17,47.23,44.06
46.76,45.22,55.64,47.16,43.86
46.49,45.12,54.38,47.81,44.19
46.91,45.02,54.53,46.99,43.97
47.46,45.15,54.2,47.34,44.03
46.93,45.33,54.31,47.48,44.3
47.57,45.14,54.46,47.35,44.07
50.11,45.74,54.36,47.27,43.92
46.48,44.76,54.74,47.58,43.84
46.82,45.17,54.47,47.44,45.05
46.97,44.97,55.71,47.14,44.5
46.27,45.15,55.17,47.42,43.89
46.23,44.97,54.8,47.72,44.7
47.45,45.2,54.23,47.27,43.99
46.56,45.21,54.46,47.28,44.32
46.19,45.02,54.66,47.4,44.26
46.09,45.27,54.35,47.39,44.12
46.95,44.87,55.21,47.28,44.81
46.31,45.06,56.39,48.18,44.67
49.49,45.36,54.5,47.62,44.15
46.1,47.2,54.73,47.46,44.49
46.35,44.8,54.26,47.44,43.99
46.06,45.17,54.18,47.83,44.15
46.64,44.96,54.21,47.2,43.98
46.26,45.18,54.6,47.39,43.88
46.1,45.37,57.15,47.58,44.21
46.51,45.42,54.59,47.23,44.24
46.45,45.23,58.38,47.23,44.14
46.18,45.42,54.82,48.74,44.21
47.25,46.02,54.14,47.3,43.96
46.59,45.31,54.52,47.52,44.04
46.66,46.98,55.35,47.74,46.26
46.51,46.0,57.95,47.07,44.9
46.52,45.67,54.76,47.47,44.09
47.25,44.58,54.82,47.21,43.93
47.45,46.13,54.84,47.27,44.26
46.15,45.1,55.69,47.26,43.87
46.1,45.05,54.69,47.55,44.67
46.29,45.14,54.48,47.3,44.11
46.21,46.01,54.76,47.27,43.91
46.99,45.36,54.59,49.15,44.32
46.69,45.12,54.67,48.2,44.14
46.24,45.81,54.52,48.13,44.21
46.09,45.24,54.26,48.58,44.2
46.15,45.9,54.66,50.74,43.91
46.17,45.84,54.26,50.13,44.08
47.89,45.57,54.45,50.34,44.15
46.61,44.96,54.2,47.77,44.69
48.47,47.19,54.37,47.99,46.49
47.62,44.84,54.3,47.83,44.15
46.51,45.42,55.89,49.32,44.19
46.37,47.53,54.21,48.7,43.94
46.1,45.42,54.45,48.36,44.56
46.37,46.55,54.6,47.83,44.25
46.31,45.39,54.23,52.32,44.42
46.07,45.55,54.34,49.45,44.22
46.82,45.59,54.83,49.21,43.99
