frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","de:d5:c4:9a:17:95","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.029464286","42","de:d5:c4:9a:17:95","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.029488601","42","52:48:28:74:b2:99","de:d5:c4:9a:17:95",,,"ARP","172.20.0.2 is at 52:48:28:74:b2:99"
"4","0.029494539","74","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TCP","45308 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2182242239 TSecr=0 WS=128"
"5","0.029515544","74","52:48:28:74:b2:99","de:d5:c4:9a:17:95","172.20.0.2","172.20.0.3","TCP","4433 → 45308 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2876813169 TSecr=2182242239 WS=128"
"6","0.029530564","66","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TCP","45308 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2182242239 TSecr=2876813169"
"7","0.029576448","528","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.029583098","66","52:48:28:74:b2:99","de:d5:c4:9a:17:95","172.20.0.2","172.20.0.3","TCP","4433 → 45308 [ACK] Seq=1 Ack=463 Win=64768 Len=0 TSval=2876813169 TSecr=2182242239"
"9","0.030363547","736","52:48:28:74:b2:99","de:d5:c4:9a:17:95","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.030394158","66","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TCP","45308 → 4433 [ACK] Seq=463 Ack=671 Win=63616 Len=0 TSval=2182242240 TSecr=2876813170"
"11","0.031213494","146","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.031273457","66","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TCP","45308 → 4433 [RST, ACK] Seq=543 Ack=671 Win=63616 Len=0 TSval=2182242241 TSecr=2876813170"
"13","0.041827908","74","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TCP","45314 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2182242251 TSecr=0 WS=128"
"14","0.041849896","74","52:48:28:74:b2:99","de:d5:c4:9a:17:95","172.20.0.2","172.20.0.3","TCP","4433 → 45314 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2876813181 TSecr=2182242251 WS=128"
"15","0.041865259","66","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TCP","45314 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2182242251 TSecr=2876813181"
"16","0.041909022","528","de:d5:c4:9a:17:95","52:48:28:74:b2:99","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.041914841","66","52:48:28:74:b2:99","de:d5:c4:9a:17:95","172.20.0.2","172.20.0.3","TCP","4433 → 45314 [ACK] Seq=1 Ack=463 Win=64768 Len=0 TSval=2876813181 TSecr=2182242251"
"18","0.042426819","736","52:48:28:74:b2:99","de:d5:c4:9a:17:95","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
