frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","ae:6f:7d:03:61:01","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.038156292","42","ae:6f:7d:03:61:01","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.038182512","42","de:76:69:10:89:1c","ae:6f:7d:03:61:01",,,"ARP","172.20.0.2 is at de:76:69:10:89:1c"
"4","0.038206243","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56342 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184310517 TSecr=0 WS=128"
"5","0.038230295","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56342 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878881448 TSecr=2184310517 WS=128"
"6","0.038257373","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56342 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184310518 TSecr=2878881448"
"7","0.038307332","2189","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.038314399","66","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56342 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=2878881448 TSecr=2184310518"
"9","0.052832668","2679","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.052884353","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56342 → 4433 [ACK] Seq=2124 Ack=2614 Win=64128 Len=0 TSval=2184310532 TSecr=2878881462"
"11","0.062146346","146","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.062244172","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56342 → 4433 [RST, ACK] Seq=2204 Ack=2614 Win=64128 Len=0 TSval=2184310542 TSecr=2878881462"
"13","0.079163328","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56344 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184310558 TSecr=0 WS=128"
"14","0.079206095","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56344 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878881488 TSecr=2184310558 WS=128"
"15","0.079226892","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56344 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184310559 TSecr=2878881488"
"16","0.079269834","2189","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.079277317","66","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56344 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=2878881489 TSecr=2184310559"
"18","0.091150866","2679","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"19","0.091205045","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56344 → 4433 [ACK] Seq=2124 Ack=2614 Win=64128 Len=0 TSval=2184310570 TSecr=2878881500"
"20","0.100710082","146","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"21","0.100776547","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56344 → 4433 [RST, ACK] Seq=2204 Ack=2614 Win=64128 Len=0 TSval=2184310580 TSecr=2878881500"
"22","0.124148036","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56356 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184310603 TSecr=0 WS=128"
"23","0.124206305","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56356 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878881533 TSecr=2184310603 WS=128"
"24","0.124240378","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56356 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184310604 TSecr=2878881533"
"25","0.124312178","2189","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"26","0.124323343","66","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56356 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=2878881534 TSecr=2184310604"
"27","0.136450302","2679","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"28","0.136497036","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56356 → 4433 [ACK] Seq=2124 Ack=2614 Win=64128 Len=0 TSval=2184310616 TSecr=2878881546"
"29","0.145609710","146","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"30","0.145685328","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56356 → 4433 [RST, ACK] Seq=2204 Ack=2614 Win=64128 Len=0 TSval=2184310625 TSecr=2878881546"
"31","0.162248469","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56368 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184310642 TSecr=0 WS=128"
"32","1.001152283","42","ae:6f:7d:03:61:01","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"33","1.165248875","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56368 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878882575 TSecr=2184310642 WS=128"
"34","1.165263980","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","[TCP Retransmission] 56368 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184311645 TSecr=0 WS=128"
"35","1.165279233","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","[TCP Retransmission] 4433 → 56368 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878882575 TSecr=2184310642 WS=128"
"36","1.165311896","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56368 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184311645 TSecr=2878882575"
"37","1.165343819","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","[TCP Dup ACK 36#1] 56368 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184311645 TSecr=2878882575"
"38","1.165395798","2189","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"39","1.165403580","66","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56368 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=2878882575 TSecr=2184311645"
"40","1.177324544","1514","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","SSL",""
"41","1.177355544","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56368 → 4433 [ACK] Seq=2124 Ack=1449 Win=64128 Len=0 TSval=2184311657 TSecr=2878882587"
"42","1.177364338","1230","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"43","1.177370089","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56368 → 4433 [ACK] Seq=2124 Ack=2613 Win=64128 Len=0 TSval=2184311657 TSecr=2878882587"
"44","1.186351141","146","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"45","1.186412970","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56368 → 4433 [RST, ACK] Seq=2204 Ack=2613 Win=64128 Len=0 TSval=2184311666 TSecr=2878882587"
"46","1.203125162","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56370 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184311682 TSecr=0 WS=128"
"47","1.203154037","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56370 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878882612 TSecr=2184311682 WS=128"
"48","1.203172747","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56370 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184311682 TSecr=2878882612"
"49","1.203248888","2189","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"50","1.203255835","66","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56370 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=2878882613 TSecr=2184311683"
"51","1.214891197","2679","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"52","1.214920110","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56370 → 4433 [ACK] Seq=2124 Ack=2614 Win=64128 Len=0 TSval=2184311694 TSecr=2878882624"
"53","1.223746823","146","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"54","1.223816960","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56370 → 4433 [RST, ACK] Seq=2204 Ack=2614 Win=64128 Len=0 TSval=2184311703 TSecr=2878882624"
"55","1.240651825","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56372 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184311720 TSecr=0 WS=128"
"56","1.240680241","74","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56372 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2878882650 TSecr=2184311720 WS=128"
"57","1.240699405","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56372 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2184311720 TSecr=2878882650"
"58","1.240743216","2189","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"59","1.240751148","66","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TCP","4433 → 56372 [ACK] Seq=1 Ack=2124 Win=64128 Len=0 TSval=2878882650 TSecr=2184311720"
"60","1.257424693","2679","de:76:69:10:89:1c","ae:6f:7d:03:61:01","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"61","1.257459320","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56372 → 4433 [ACK] Seq=2124 Ack=2614 Win=64128 Len=0 TSval=2184311737 TSecr=2878882667"
"62","1.266453798","146","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"63","1.266521377","66","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56372 → 4433 [RST, ACK] Seq=2204 Ack=2614 Win=64128 Len=0 TSval=2184311746 TSecr=2878882667"
"64","1.282836593","74","ae:6f:7d:03:61:01","de:76:69:10:89:1c","172.20.0.3","172.20.0.2","TCP","56380 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2184311762 TSecr=0 WS=128"
