frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","42:89:1d:8e:f9:bc","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.036568597","42","42:89:1d:8e:f9:bc","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.036601755","42","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc",,,"ARP","172.20.0.2 is at ca:28:1d:cb:5b:79"
"4","0.036611186","74","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34020 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2182465548 TSecr=0 WS=128"
"5","0.036638370","74","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc","172.20.0.2","172.20.0.3","TCP","4433 → 34020 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2877036478 TSecr=2182465548 WS=128"
"6","0.036659573","66","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34020 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2182465548 TSecr=2877036478"
"7","0.036720175","1288","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"8","0.036728812","66","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc","172.20.0.2","172.20.0.3","TCP","4433 → 34020 [ACK] Seq=1 Ack=1223 Win=64128 Len=0 TSval=2877036478 TSecr=2182465548"
"9","0.038055070","1472","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"10","0.038106275","66","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34020 → 4433 [ACK] Seq=1223 Ack=1407 Win=64128 Len=0 TSval=2182465550 TSecr=2877036480"
"11","0.039491651","146","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"12","0.039575716","66","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34020 → 4433 [RST, ACK] Seq=1303 Ack=1407 Win=64128 Len=0 TSval=2182465551 TSecr=2877036480"
"13","0.051738552","74","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34036 → 4433 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2182465563 TSecr=0 WS=128"
"14","0.051774991","74","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc","172.20.0.2","172.20.0.3","TCP","4433 → 34036 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2877036493 TSecr=2182465563 WS=128"
"15","0.051801616","66","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34036 → 4433 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2182465563 TSecr=2877036493"
"16","0.051856526","1288","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TLSv1.2","Client Hello"
"17","0.051863732","66","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc","172.20.0.2","172.20.0.3","TCP","4433 → 34036 [ACK] Seq=1 Ack=1223 Win=64128 Len=0 TSval=2877036493 TSecr=2182465563"
"18","0.052575220","1472","ca:28:1d:cb:5b:79","42:89:1d:8e:f9:bc","172.20.0.2","172.20.0.3","TLSv1.3","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"19","0.052619082","66","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34036 → 4433 [ACK] Seq=1223 Ack=1407 Win=64128 Len=0 TSval=2182465564 TSecr=2877036494"
"20","0.054086052","146","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TLSv1.3","Change Cipher Spec, Application Data"
"21","0.054164590","66","42:89:1d:8e:f9:bc","ca:28:1d:cb:5b:79","172.20.0.3","172.20.0.2","TCP","34036 → 4433 [RST, ACK] Seq=1303 Ack=1407 Win=64128 Len=0 TSval=2182465566 TSecr=2877036494"
