"No.","Time","Source","Destination","Protocol","Length","Info","UTC Time","Delta"
"1","0.000000000","c2:d0:71:ec:f7:5a","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:28:14,305667758","0.000000000"
"2","1.007063375","c2:d0:71:ec:f7:5a","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:28:15,312731133","1.007063375"
"3","2.005123542","c2:d0:71:ec:f7:5a","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:28:16,310791300","0.998060167"
"4","5.089997169","c2:d0:71:ec:f7:5a","Broadcast","ARP","42","Who has 172.19.0.2? Tell 172.19.0.3","09:28:19,395664927","3.084873627"
"5","5.090004835","6e:cd:de:1b:a7:f1","c2:d0:71:ec:f7:5a","ARP","42","172.19.0.2 is at 6e:cd:de:1b:a7:f1","09:28:19,395672593","0.000007666"
"6","5.090011752","172.19.0.3","172.19.0.2","QUIC","1262","Initial, DCID=aa39a68246bb0e7e, PKN: 0, CRYPTO, PADDING","09:28:19,395679510","0.000006917"
"7","5.090487044","172.19.0.2","172.19.0.3","QUIC","1262","Handshake, SCID=f715f464624bb8ba1d","09:28:19,396154802","0.000475292"
"8","5.090910460","172.19.0.3","172.19.0.2","QUIC","177","Protected Payload (KP0), DCID=f715f464624bb8ba1d","09:28:19,396578218","0.000423416"
"9","5.090959710","172.19.0.2","172.19.0.3","QUIC","1262","Protected Payload (KP0)","09:28:19,396627468","0.000049250"
