"No.","Time","Source","Destination","Protocol","Length","Info","UTC Time","Delta"
"1","0.000000000","ee:19:a0:ce:04:b8","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:34:31,280969085","0.000000000"
"2","1.006982875","ee:19:a0:ce:04:b8","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:34:32,287951960","1.006982875"
"3","2.004920209","ee:19:a0:ce:04:b8","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:34:33,285889294","0.997937334"
"4","5.106288336","ee:19:a0:ce:04:b8","Broadcast","ARP","42","Who has 172.19.0.2? Tell 172.19.0.3","09:34:36,387257421","3.101368127"
"5","5.106296127","8e:4c:04:d7:a8:a0","ee:19:a0:ce:04:b8","ARP","42","172.19.0.2 is at 8e:4c:04:d7:a8:a0","09:34:36,387265212","0.000007791"
"6","5.106303461","172.19.0.3","172.19.0.2","QUIC","1262","Initial, DCID=30c852d5a510cfda, PKN: 0, CRYPTO, PADDING","09:34:36,387272546","0.000007334"
"7","5.111770294","172.19.0.2","172.19.0.3","QUIC","1262","Handshake, SCID=f110b3bccc1204d50d","09:34:36,392739379","0.005466833"
"8","5.116489544","172.19.0.3","172.19.0.2","QUIC","177","Protected Payload (KP0), DCID=f110b3bccc1204d50d","09:34:36,397458629","0.004719250"
"9","5.116547669","172.19.0.2","172.19.0.3","QUIC","1262","Protected Payload (KP0)","09:34:36,397516754","0.000058125"
