"No.","Time","Source","Destination","Protocol","Length","Info","UTC Time","Delta"
"1","0.000000000","4a:38:96:e0:3e:3c","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:35:10,080499214","0.000000000"
"2","1.002830334","4a:38:96:e0:3e:3c","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:35:11,083329548","1.002830334"
"3","2.003512126","4a:38:96:e0:3e:3c","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:35:12,084011340","1.000681792"
"4","5.103652961","4a:38:96:e0:3e:3c","Broadcast","ARP","42","Who has 172.19.0.2? Tell 172.19.0.3","09:35:15,184152175","3.100140835"
"5","5.103661586","46:74:f6:af:7b:47","4a:38:96:e0:3e:3c","ARP","42","172.19.0.2 is at 46:74:f6:af:7b:47","09:35:15,184160800","0.000008625"
"6","5.103668961","172.19.0.3","172.19.0.2","QUIC","2482","Initial, DCID=8d8448f65beba228, PKN: 1, CRYPTO, PADDING","09:35:15,184168175","0.000007375"
"7","5.112625669","172.19.0.2","172.19.0.3","QUIC","2810","Handshake, SCID=b69f0379ce2c18825d","09:35:15,193124883","0.008956708"
"8","5.118064877","172.19.0.3","172.19.0.2","QUIC","177","Protected Payload (KP0), DCID=b69f0379ce2c18825d","09:35:15,198564091","0.005439208"
"9","5.118122711","172.19.0.2","172.19.0.3","QUIC","1262","Protected Payload (KP0)","09:35:15,198621925","0.000057834"
