"No.","Time","Source","Destination","Protocol","Length","Info","UTC Time","Delta"
"1","0.000000000","4e:bd:2e:49:2d:2a","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:31:44.784619383","0.000000000"
"2","1.003009375","4e:bd:2e:49:2d:2a","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:31:45.787628758","1.003009375"
"3","2.004857418","4e:bd:2e:49:2d:2a","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:31:46.789476801","1.001848043"
"4","5.097496836","4e:bd:2e:49:2d:2a","Broadcast","ARP","42","Who has 172.19.0.2? Tell 172.19.0.3","09:31:49.882116219","3.092639418"
"5","5.097504752","ea:1e:24:36:c6:f6","4e:bd:2e:49:2d:2a","ARP","42","172.19.0.2 is at ea:1e:24:36:c6:f6","09:31:49.882124135","0.000007916"
"6","5.097512127","172.19.0.3","172.19.0.2","QUIC","1262","Initial, DCID=b139b1983c8294bd, PKN: 0, CRYPTO, PADDING","09:31:49.882131510","0.000007375"
"7","5.098857627","172.19.0.2","172.19.0.3","QUIC","1262","Handshake, SCID=c09c711532e5e08602","09:31:49.883477010","0.001345500"
"8","5.100285002","172.19.0.3","172.19.0.2","QUIC","177","Protected Payload (KP0), DCID=c09c711532e5e08602","09:31:49.884904385","0.001427375"
"9","5.100345336","172.19.0.2","172.19.0.3","QUIC","1262","Protected Payload (KP0)","09:31:49.884964719","0.000060334"
