"No.","Time","Source","Destination","Protocol","Length","Info","UTC Time","Delta"
"1","0.000000000","a6:68:2b:eb:82:df","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:35:53,814926804","0.000000000"
"2","1.002112250","a6:68:2b:eb:82:df","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:35:54,817039054","1.002112250"
"3","2.005056584","a6:68:2b:eb:82:df","Broadcast","ARP","42","ARP Announcement for 172.19.0.3","09:35:55,819983388","1.002944334"
"4","5.094866280","a6:68:2b:eb:82:df","Broadcast","ARP","42","Who has 172.19.0.2? Tell 172.19.0.3","09:35:58,909793084","3.089809696"
"5","5.094873488","76:c4:c7:ca:ce:5c","a6:68:2b:eb:82:df","ARP","42","172.19.0.2 is at 76:c4:c7:ca:ce:5c","09:35:58,909800292","0.000007208"
"6","5.094880821","172.19.0.3","172.19.0.2","QUIC","2482","Initial, DCID=9dc8eb6a8a6ac44b, PKN: 1, CRYPTO, PADDING","09:35:58,909807625","0.000007333"
"7","5.096958905","172.19.0.2","172.19.0.3","QUIC","2677","Handshake, SCID=14b1f42e89e58c8fdd","09:35:58,911885709","0.002078084"
"8","5.099714488","172.19.0.3","172.19.0.2","QUIC","177","Protected Payload (KP0), DCID=14b1f42e89e58c8fdd","09:35:58,914641292","0.002755583"
"9","5.099773905","172.19.0.2","172.19.0.3","QUIC","1262","Protected Payload (KP0)","09:35:58,914700709","0.000059417"
