P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
212.8,213.29,26.34,9.24,4.92
8.79,5.46,16.89,6.87,5.52
9.07,5.66,16.86,1256.92,7.63
11.09,1016.79,1249.56,6.59,6.28
10.96,5.38,17.92,12.26,5.78
8.88,5.74,17.04,9.21,4.95
213.33,5.35,20.83,6.8,4.91
9.02,6.03,21.0,8.71,4.76
9.51,5.74,17.38,1026.92,4.85
9.16,7.76,17.19,6.89,212.05
8.96,5.7,16.49,6.87,1016.25
9.06,213.88,17.84,214.57,7.87
8.8,5.27,16.59,7.96,4.8
8.77,5.48,19.13,10.39,210.61
8.85,5.22,22.76,13.11,4.7
9.27,8.03,17.8,7.25,4.78
9.02,7.62,17.26,11.27,4.85
8.92,7.67,16.54,11.94,4.96
1261.19,7.82,16.88,7.15,4.62
11.17,5.45,16.52,11.47,212.57
8.78,5.42,633.28,10.92,4.88
9.5,5.31,16.4,7.09,5.09
8.78,5.21,16.98,11.91,6.22
8.83,5.62,16.53,6.65,8.8
8.96,5.49,16.55,11.44,4.74
9.11,5.51,16.97,1248.41,8.88
9.2,5.59,22.64,6.87,4.97
10.04,5.35,21.35,6.81,4.89
8.94,5.61,17.27,7.94,5.06
9.07,6.07,17.25,10.96,211.78
8.8,6.74,23.0,1056.27,5.46
424.26,5.38,16.76,6.85,5.22
11.58,420.5,16.43,6.69,5.12
1019.43,5.41,19.8,6.99,5.95
8.91,5.43,20.67,10.62,5.11
8.58,1023.94,17.18,10.91,4.96
8.71,1013.84,19.11,6.74,213.86
211.85,5.51,17.66,9.61,5.18
8.93,1062.26,17.85,6.91,1245.71
211.2,5.82,16.59,6.62,5.48
10.67,5.68,16.68,7.04,4.91
13.92,5.5,16.92,7.69,1032.91
11.43,5.53,1046.66,6.66,5.83
11.89,5.38,18.64,6.8,6.07
9.35,5.85,16.42,1233.75,5.29
1015.65,6.35,19.22,6.62,5.56
8.83,5.5,17.99,6.48,5.58
1059.46,6.24,16.91,6.4,1055.73
8.76,6.25,1469.99,1017.86,5.73
9.38,7.8,17.22,7.39,8.19
8.83,6.18,16.72,10.54,5.53
8.6,9.17,16.6,7.53,5.17
9.13,5.67,18.43,11.06,4.76
8.74,5.68,17.61,7.25,214.0
211.22,1007.51,1037.62,7.89,5.13
8.8,1014.09,1076.15,7.23,4.75
9.23,5.82,16.93,12.4,5.04
8.82,5.89,16.58,7.37,1041.79
8.88,6.18,20.75,6.85,5.04
9.04,5.84,17.16,7.69,4.78
8.88,5.36,17.26,6.75,5.66
8.64,7.14,16.88,6.86,4.97
8.89,1681.9,17.04,6.48,4.89
8.9,7.06,22.5,1276.2,5.36
8.66,6.09,16.48,10.9,5.21
8.73,6.22,19.75,11.08,4.84
8.76,6.67,20.03,1023.52,1020.35
8.75,6.05,16.6,1011.12,5.24
