P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
309.89,306.73,318.87,307.9,306.04
209.11,206.18,216.26,206.94,205.45
209.19,205.74,216.11,207.17,205.63
209.17,205.94,216.39,206.94,205.53
209.51,205.8,216.03,207.12,205.57
209.62,205.81,216.31,206.89,205.66
209.34,207.43,216.25,206.93,205.45
209.24,207.78,216.08,207.0,205.58
209.32,207.75,216.59,206.95,205.38
209.36,206.12,216.15,206.95,205.52
209.71,205.89,216.3,206.99,205.58
209.29,205.91,216.34,207.19,205.74
209.93,205.72,216.26,206.88,205.43
3793.55,205.79,216.37,207.03,205.56
210.41,205.92,216.29,207.09,205.53
210.56,205.79,216.38,207.02,205.47
210.76,206.01,216.09,207.3,205.54
209.49,205.72,216.06,207.34,205.8
209.45,205.72,216.05,206.84,205.44
210.19,205.74,216.35,206.82,205.41
209.46,205.92,216.16,207.09,206.46
209.25,205.9,216.2,206.98,205.34
209.22,205.92,216.66,207.09,205.73
209.15,205.94,216.33,207.28,205.6
210.21,207.77,216.24,207.0,205.45
209.1,207.76,216.2,207.14,205.49
209.82,205.86,216.21,207.19,205.4
209.19,205.99,216.32,207.62,205.53
210.29,205.89,216.12,207.18,205.66
209.25,206.02,216.45,207.01,205.58
209.3,205.79,216.2,207.02,205.51
209.29,208.06,216.27,207.2,205.46
211.53,205.93,216.13,207.53,205.58
209.97,205.75,216.0,207.05,205.38
209.37,206.14,216.16,207.3,205.4
209.27,3791.8,216.26,208.11,205.5
212.44,205.76,216.24,207.29,205.34
209.14,205.78,216.56,209.67,205.49
209.25,205.93,216.84,206.94,205.57
209.11,205.85,216.31,206.96,205.45
210.05,205.99,216.11,207.08,205.43
209.35,206.2,216.26,207.08,205.38
209.25,205.85,215.98,207.12,205.35
209.47,205.9,216.47,207.05,205.44
209.17,206.08,216.4,207.16,205.37
209.22,206.06,216.3,206.86,206.06
210.33,205.91,216.35,207.12,205.4
209.37,205.83,216.19,207.06,205.26
209.44,205.85,216.21,207.2,205.36
209.15,205.8,216.13,207.11,205.53
209.94,205.66,216.6,206.99,205.42
209.68,206.13,216.24,207.32,205.46
209.09,205.78,216.3,207.25,205.34
209.27,205.8,216.21,207.17,205.34
210.3,205.8,216.54,209.14,205.47
213.36,205.85,216.32,207.29,205.44
209.36,205.83,216.57,207.0,205.43
209.29,205.97,216.34,206.94,205.57
209.33,205.9,222.94,206.99,205.62
209.25,205.74,220.45,206.96,205.84
209.59,205.76,216.83,207.2,205.51
211.2,205.84,216.95,207.04,205.56
209.98,205.72,3800.97,207.12,205.44
209.81,205.86,216.18,207.05,205.55
210.18,205.85,216.47,206.91,205.87
209.25,205.84,215.97,207.02,205.72
209.14,205.8,216.33,206.98,205.36
209.3,206.5,215.97,207.0,205.49
209.13,205.88,216.27,206.9,205.44
209.21,206.06,216.28,207.13,205.63
209.24,205.72,216.05,207.01,205.54
209.1,205.95,216.24,208.03,205.44
209.23,205.85,216.09,209.51,205.31
209.21,205.83,216.11,207.96,205.78
209.37,205.78,216.11,207.09,205.62
