Handshake_ID,P-384_Time_ms,P-384_Bytes_TCP,P-384_Bytes_TLS,P-384_Bytes_Total,4,x448_Time_ms,x448_Bytes_TCP,x448_Bytes_TLS,x448_Bytes_Total,9,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_TCP,p384_mlkem768_Bytes_TLS,p384_mlkem768_Bytes_Total,14,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_TCP,x448_mlkem768_Bytes_TLS,x448_mlkem768_Bytes_Total,19,mlkem768_Time_ms,mlkem768_Bytes_TCP,mlkem768_Bytes_TLS,mlkem768_Bytes_Total
105,8.75,412.0,1701.0,2113.0,,5.41,346.0,1621.0,1967.0,,15.89,412.0,3966.0,4378.0,,6.49,412.0,3883.0,4295.0,,10.13,2004.0,2323.0,4327.0
106,8.74,346.0,1702.0,2048.0,,6.27,412.0,1620.0,2032.0,,16.25,412.0,3967.0,4379.0,,1473.88,486.0,3949.0,4435.0,,5.01,346.0,3772.0,4118.0
107,8.9,412.0,1702.0,2114.0,,5.38,346.0,1621.0,1967.0,,16.06,412.0,3966.0,4378.0,,6.58,412.0,3884.0,4296.0,,5.02,346.0,3773.0,4119.0
108,9.95,412.0,1703.0,2115.0,,1012.95,626.0,1620.0,2246.0,,1037.49,626.0,4033.0,4659.0,,213.97,2004.0,2436.0,4440.0,,1028.5,552.0,3839.0,4391.0
109,12.69,412.0,1703.0,2115.0,,210.67,1042.0,1620.0,2662.0,,20.11,412.0,3967.0,4379.0,,213.15,2004.0,2437.0,4441.0,,1011.33,692.0,3838.0,4530.0
110,1035.05,560.0,1703.0,2263.0,,1047.56,560.0,1620.0,2180.0,,16.87,412.0,3966.0,4378.0,,8.37,412.0,3884.0,4296.0,,9.43,2004.0,2325.0,4329.0
111,8.98,412.0,1702.0,2114.0,,5.61,412.0,1620.0,2032.0,,1079.03,486.0,4032.0,4518.0,,6.86,346.0,3884.0,4230.0,,4.99,412.0,3771.0,4183.0
112,213.78,412.0,1702.0,2114.0,,5.43,412.0,1619.0,2031.0,,19.64,2004.0,2519.0,4523.0,,10.14,2218.0,2436.0,4654.0,,5.01,346.0,3771.0,4117.0
113,1025.31,486.0,1703.0,2189.0,,210.52,412.0,1620.0,2032.0,,16.14,412.0,3966.0,4378.0,,218.7,2858.0,1874.0,4732.0,,2048.83,560.0,3838.0,4398.0
114,217.32,412.0,1702.0,2114.0,,5.32,412.0,1620.0,2032.0,,16.13,412.0,3967.0,4379.0,,6.43,412.0,3884.0,4296.0,,9.51,2004.0,2324.0,4328.0
115,9.11,412.0,1702.0,2114.0,,5.6,412.0,1620.0,2032.0,,15.93,412.0,3966.0,4378.0,,6.18,412.0,3885.0,4297.0,,4.91,346.0,3772.0,4118.0
116,1225.89,626.0,1702.0,2328.0,,5.41,412.0,1620.0,2032.0,,225.37,478.0,4033.0,4511.0,,6.61,412.0,3885.0,4297.0,,8.77,2004.0,2324.0,4328.0
117,213.32,412.0,1702.0,2114.0,,1031.29,626.0,1620.0,2246.0,,629.53,2004.0,2518.0,4522.0,,6.72,346.0,3884.0,4230.0,,4.9,412.0,3773.0,4185.0
118,1032.98,486.0,1702.0,2188.0,,6.11,412.0,1620.0,2032.0,,16.09,412.0,3965.0,4377.0,,6.41,412.0,3883.0,4295.0,,4.89,346.0,3772.0,4118.0
119,8.82,412.0,1701.0,2113.0,,5.49,412.0,1620.0,2032.0,,1024.95,692.0,4033.0,4725.0,,6.59,412.0,3885.0,4297.0,,5.88,412.0,3771.0,4183.0
120,8.9,412.0,1702.0,2114.0,,5.37,412.0,1620.0,2032.0,,222.41,2004.0,2518.0,4522.0,,8.48,412.0,3884.0,4296.0,,4.92,346.0,3773.0,4119.0
121,8.78,412.0,1703.0,2115.0,,1029.04,626.0,1620.0,2246.0,,229.37,478.0,4032.0,4510.0,,7.09,412.0,3885.0,4297.0,,5.14,412.0,3773.0,4185.0
122,8.67,412.0,1702.0,2114.0,,5.62,346.0,1620.0,1966.0,,17.7,412.0,3965.0,4377.0,,7.93,412.0,3883.0,4295.0,,5.06,412.0,3771.0,4183.0
