P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.88,5.33,19.23,6.44,1039.08
8.83,7.62,1029.39,6.4,8.82
8.98,5.67,16.03,6.52,5.07
9.14,1218.75,16.22,6.45,1041.54
210.97,5.46,1023.95,6.41,5.08
9.05,7.59,222.72,1673.01,9.26
11.66,5.7,16.18,1446.3,6.43
1014.56,4593.09,1074.31,10.01,1016.79
8.81,416.48,16.0,6.33,1013.37
1058.92,829.62,16.07,10.52,4.96
12.98,213.35,1021.7,6.19,4.93
9.49,5.42,16.09,6.17,5.01
419.51,1038.87,16.4,6.45,4.98
11.7,5.45,19.38,1008.51,5.11
423.39,211.02,16.66,6.3,4.93
8.94,5.63,16.15,6.2,4.96
8.96,5.42,1264.58,6.36,215.51
8.69,6.22,16.14,4613.53,5.12
8.86,5.63,229.77,10.27,622.41
10.74,1024.98,16.47,10.23,3103.44
9.15,5.26,1031.3,7.17,6.52
8.89,5.45,16.93,6.55,5.6
8.83,211.88,15.99,213.24,5.22
1218.52,5.43,1023.16,6.68,6.57
8.88,5.33,1081.54,6.7,1005.62
1047.33,5.15,20.6,6.58,5.14
13.49,5.56,16.84,6.29,5.07
212.09,5.38,17.69,7.55,1045.18
9.78,5.41,16.58,1008.62,5.89
8.98,5.36,16.87,627.39,1060.54
1043.43,1032.03,4640.85,12.93,6.9
1073.32,1013.17,17.26,9.22,5.76
1215.52,1013.35,223.16,9.12,1037.46
9.08,5.24,17.95,217.7,5.08
1046.13,1061.99,17.62,6.87,1061.71
1013.12,5.3,19.8,219.01,5.04
218.06,5.19,1042.6,6.96,8.86
1040.57,1046.7,1482.72,7.54,4.93
215.74,211.09,222.8,6.29,5.06
213.23,5.47,23.37,6.45,9.44
12.18,5.34,23.33,10.25,5.01
8.95,5.11,24.2,9.73,4.88
10.07,214.78,1020.7,6.2,4.94
9.33,1033.37,16.11,6.42,4.88
12.24,7.04,1249.23,6.26,4.82
9.69,1056.36,15.87,6.18,4.91
10.21,6.05,1485.96,6.19,4.9
10.03,5.68,20.07,6.2,4.94
