frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","f2:75:fe:7b:55:5b","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.060086487","42","f2:75:fe:7b:55:5b","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.060116147","42","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b",,,"ARP","172.20.0.2 is at 8e:d7:85:e1:9f:56"
"4","0.060125210","2482","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=c13e5c57bb1bf05d, PKN: 1, CRYPTO, PADDING"
"5","0.062914694","2679","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=13a8153fddc85c2d60"
"6","0.067093660","177","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=13a8153fddc85c2d60"
"7","0.067341681","1262","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.106944661","2482","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=101a85a2ef057518, PKN: 1, CRYPTO, PADDING"
"9","0.109094782","2681","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e141ef0e16b352d257"
"10","0.113005787","177","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e141ef0e16b352d257"
"11","0.113272982","1262","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.162422308","2482","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=bc804645e9a82f58, PKN: 1, CRYPTO, PADDING"
"13","0.164279062","2681","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=22fb3e56b53b0024c3"
"14","0.168257208","177","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=22fb3e56b53b0024c3"
"15","0.168470878","1262","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.217333193","2482","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1ca3b3d0db2964ee, PKN: 1, CRYPTO, PADDING"
"17","0.219071333","2680","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4b0b0613b76ed085ac"
"18","0.221711207","177","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4b0b0613b76ed085ac"
"19","0.221842155","1262","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.267978884","2482","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=6e6e5763baaaa0e9, PKN: 1, CRYPTO, PADDING"
"21","0.269697758","2681","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=a3d3864ff8d5ad300c"
"22","0.272273079","177","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=a3d3864ff8d5ad300c"
"23","0.272387711","1262","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.316744420","2482","f2:75:fe:7b:55:5b","8e:d7:85:e1:9f:56","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=02426b497d296df6, PKN: 1, CRYPTO, PADDING"
"25","0.318301936","2680","8e:d7:85:e1:9f:56","f2:75:fe:7b:55:5b","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ebc1a8b63c9763e2f4"
