frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","b2:d6:db:25:7e:27","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.061065097","42","b2:d6:db:25:7e:27","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.061092378","42","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27",,,"ARP","172.20.0.2 is at 5a:ff:c6:b5:f2:b7"
"4","0.061100384","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=d543927475126797, PKN: 1, CRYPTO, PADDING"
"5","0.066066039","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=aa021dbf1bd08c4a26"
"6","0.067605090","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=aa021dbf1bd08c4a26"
"7","0.067752770","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.118768871","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=51f1ebc84661c40c, PKN: 1, CRYPTO, PADDING"
"9","0.120220717","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d7003699fb95001de6"
"10","0.122561516","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d7003699fb95001de6"
"11","0.122787393","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.170312149","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=69134f7b5efcfc51, PKN: 1, CRYPTO, PADDING"
"13","0.171732848","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=af3c07c3ece1c048b1"
"14","0.173278449","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=af3c07c3ece1c048b1"
"15","0.173459410","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.213574597","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=44c08b83ec8fdf99, PKN: 1, CRYPTO, PADDING"
"17","0.215151729","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f585fa4b76c80cc1b9"
"18","0.216494348","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f585fa4b76c80cc1b9"
"19","0.216624375","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.261592383","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7e9af41de477a0ff, PKN: 1, CRYPTO, PADDING"
"21","0.263727094","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=6eddd31c43e3149c34"
"22","0.265828589","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=6eddd31c43e3149c34"
"23","0.266041453","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.303586541","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=88f26ab689ca6526, PKN: 1, CRYPTO, PADDING"
"25","0.305329909","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=35fa57e0d29883585d"
"26","0.306849146","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=35fa57e0d29883585d"
"27","0.306999874","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.351234725","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7a8423baf80e057c, PKN: 1, CRYPTO, PADDING"
"29","0.352462620","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ca88fd283dce93c767"
"30","0.354362746","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ca88fd283dce93c767"
"31","0.354848930","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.404870064","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7af0cdfc48c8533c, PKN: 1, CRYPTO, PADDING"
"33","0.406729986","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=329542d6b8213ecac2"
"34","0.408675455","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=329542d6b8213ecac2"
"35","0.408885998","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"36","0.455235597","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9cba0548d1e73ca5, PKN: 1, CRYPTO, PADDING"
"37","0.457310800","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=85e98a2995ba2cf194"
"38","0.459697609","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=85e98a2995ba2cf194"
"39","0.460167088","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"40","0.507581416","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=18311b32de06b7f5, PKN: 1, CRYPTO, PADDING"
"41","0.509237048","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=65a8779fd33cab65c1"
"42","0.511084528","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=65a8779fd33cab65c1"
"43","0.511322744","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"44","0.551997554","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=54c840e510ca2606, PKN: 1, CRYPTO, PADDING"
"45","0.553300107","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ef651590dcb9ac1db1"
"46","0.554611765","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ef651590dcb9ac1db1"
"47","0.554859964","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"48","0.594473612","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=382870fe3a6440f9, PKN: 1, CRYPTO, PADDING"
"49","0.596295812","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d0efd2fadc7cb5d6f0"
"50","0.597864372","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d0efd2fadc7cb5d6f0"
"51","0.598081682","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"52","0.645520672","2482","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b9bc1861c04a90cd, PKN: 1, CRYPTO, PADDING"
"53","0.647326183","1596","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ebe93ded48300dc188"
"54","0.649308813","177","b2:d6:db:25:7e:27","5a:ff:c6:b5:f2:b7","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ebe93ded48300dc188"
"55","0.649604817","1262","5a:ff:c6:b5:f2:b7","b2:d6:db:25:7e:27","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
