frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","2e:96:02:65:09:52","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.060027193","42","2e:96:02:65:09:52","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.060055564","42","42:e5:80:45:93:8a","2e:96:02:65:09:52",,,"ARP","172.20.0.2 is at 42:e5:80:45:93:8a"
"4","0.060065759","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=e6f32f306457f663, PKN: 1, CRYPTO, PADDING"
"5","0.069468078","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2f471fd17aab82da6b"
"6","0.074521010","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2f471fd17aab82da6b"
"7","0.074700596","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.117113596","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=2898b559db885a1c, PKN: 1, CRYPTO, PADDING"
"9","0.121631420","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=6e91035d3b261ce0f6"
"10","0.126671728","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=6e91035d3b261ce0f6"
"11","0.126814739","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.172589159","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9fb5fd5a984e30f5, PKN: 1, CRYPTO, PADDING"
"13","0.176933293","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=6ded42307afcfd7fca"
"14","0.182063802","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=6ded42307afcfd7fca"
"15","0.182183992","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.229776884","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=df70826062de7d94, PKN: 1, CRYPTO, PADDING"
"17","0.234765890","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=32de645c47420e7222"
"18","0.239643481","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=32de645c47420e7222"
"19","0.239773498","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.281982914","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9a4c241449bcbb9e, PKN: 1, CRYPTO, PADDING"
"21","0.286431107","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b4a0fea005a58846bb"
"22","0.291388136","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b4a0fea005a58846bb"
"23","0.291497788","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.334602082","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7e17dba3da14b03f, PKN: 1, CRYPTO, PADDING"
"25","0.340828403","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e5b72d3f6769e49090"
"26","0.347020795","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e5b72d3f6769e49090"
"27","0.347253921","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.385582369","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=5020bb2d669497dd, PKN: 1, CRYPTO, PADDING"
"29","0.392345378","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=88bb510d5a77ca4aa1"
"30","0.397343001","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=88bb510d5a77ca4aa1"
"31","0.397540129","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.439529009","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=ab4b65670dcf9c83, PKN: 1, CRYPTO, PADDING"
"33","0.443586812","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=adb0b8d35dc4fd8ad0"
"34","0.448540328","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=adb0b8d35dc4fd8ad0"
"35","0.448670325","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"36","0.499092578","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=07d54322beb24ac7, PKN: 1, CRYPTO, PADDING"
"37","0.503408873","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f13ef9b9c6cb6f4d20"
"38","0.508427703","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f13ef9b9c6cb6f4d20"
"39","0.508570069","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"40","0.549666985","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=f21cb24765c3a6a1, PKN: 1, CRYPTO, PADDING"
"41","0.553883789","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f09e7254a5b8106844"
"42","0.558785883","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f09e7254a5b8106844"
"43","0.558913068","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"44","0.605833598","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b3c1a094760b9bf8, PKN: 1, CRYPTO, PADDING"
"45","0.612965563","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=5595cff8477ef92589"
"46","0.621774093","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=5595cff8477ef92589"
"47","0.622041047","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"48","0.686626668","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=b9f146686419c5d1, PKN: 1, CRYPTO, PADDING"
"49","0.690822586","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ed1cd6f6fd6e987aed"
"50","0.699691170","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ed1cd6f6fd6e987aed"
"51","0.699899410","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"52","0.748731551","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=318cabdc72665212, PKN: 1, CRYPTO, PADDING"
"53","0.752975063","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d7b2391283a8eec65e"
"54","0.761631600","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d7b2391283a8eec65e"
"55","0.761818603","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"56","0.805726280","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=df1b6ba05c874b85, PKN: 1, CRYPTO, PADDING"
"57","0.809895103","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=eea5a1a8347e70ae77"
"58","0.814759594","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=eea5a1a8347e70ae77"
"59","0.814894108","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"60","0.857052505","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=f963c1b28fc1034e, PKN: 1, CRYPTO, PADDING"
"61","0.861064804","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f76c7fc539756b537b"
"62","0.866051617","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f76c7fc539756b537b"
"63","0.866189238","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"64","0.910456169","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=0f77a4bda17d90dc, PKN: 1, CRYPTO, PADDING"
"65","0.914379368","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=7147e611acb59918c2"
"66","0.919277488","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=7147e611acb59918c2"
"67","0.919387427","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"68","0.957984079","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=f035a6ab930cb26f, PKN: 1, CRYPTO, PADDING"
"69","0.961899224","2482","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=cd233d9cfc65343bbf"
"70","0.967208825","177","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=cd233d9cfc65343bbf"
"71","0.967367280","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"72","1.001034142","42","2e:96:02:65:09:52","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"73","1.018499083","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=20c228cb496d82f1, PKN: 1, CRYPTO, PADDING"
"74","5.564243574","42","2e:96:02:65:09:52","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"75","5.581731529","2482","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=20c228cb496d82f1, PKN: 3, CRYPTO, PADDING"
"76","5.581860785","1262","42:e5:80:45:93:8a","2e:96:02:65:09:52","172.20.0.2","172.20.0.3","QUIC","Initial, SCID=762dddfbeb90e3c538, PKN: 3, ACK, PADDING"
"77","5.583015784","1262","2e:96:02:65:09:52","42:e5:80:45:93:8a","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=762dddfbeb90e3c538, PKN: 4, ACK, PING, PADDING"
