frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","2a:7e:85:2c:dd:a5","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.059476062","42","2a:7e:85:2c:dd:a5","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.059503963","42","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5",,,"ARP","172.20.0.2 is at 46:b9:bc:2a:c7:e1"
"4","0.059515369","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=f38f21a4467a5e78, PKN: 1, CRYPTO, PADDING"
"5","0.064126768","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=d30334f3706c074e93"
"6","0.067577565","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=d30334f3706c074e93"
"7","0.067747083","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.113216623","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=126e5cf3c5b6ce89, PKN: 1, CRYPTO, PADDING"
"9","0.115794111","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=04e4b2679eaf342a22"
"10","0.118916163","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=04e4b2679eaf342a22"
"11","0.119106374","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.158743330","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=42afa193063e4c68, PKN: 1, CRYPTO, PADDING"
"13","0.161230329","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=207f169e8354a673a4"
"14","0.164455293","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=207f169e8354a673a4"
"15","0.164576172","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.204228939","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=3b2e51032202cbee, PKN: 1, CRYPTO, PADDING"
"17","0.208175974","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=49f27ec2832527af5b"
"18","0.212860559","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=49f27ec2832527af5b"
"19","0.213071447","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.250143285","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1d557b6a955d0dfa, PKN: 1, CRYPTO, PADDING"
"21","0.252619558","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ed5fe9ce06fb371bf3"
"22","0.255761238","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=ed5fe9ce06fb371bf3"
"23","0.255877111","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.292638564","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=23e1c7b6943598c5, PKN: 1, CRYPTO, PADDING"
"25","0.295261010","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=46498719bd11788b0c"
"26","0.298425483","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=46498719bd11788b0c"
"27","0.298749973","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.347210093","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=7194d51a98163a21, PKN: 1, CRYPTO, PADDING"
"29","0.351340171","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=c3338e1ebf06a233b7"
"30","0.356537691","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=c3338e1ebf06a233b7"
"31","0.356868809","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.395989064","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=0e290f2c939610cf, PKN: 1, CRYPTO, PADDING"
"33","0.398293591","2482","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e3ff54c17ab628e2b6"
"34","0.401366683","177","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e3ff54c17ab628e2b6"
"35","0.401491909","1262","46:b9:bc:2a:c7:e1","2a:7e:85:2c:dd:a5","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"36","0.441341619","2482","2a:7e:85:2c:dd:a5","46:b9:bc:2a:c7:e1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=daebb734b930f786, PKN: 1, CRYPTO, PADDING"
