frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","12:e6:c7:de:ef:e2","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.059910556","42","12:e6:c7:de:ef:e2","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.059933450","42","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2",,,"ARP","172.20.0.2 is at ce:19:6b:5f:a1:89"
"4","0.059943212","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1adb0420ca7ab912, PKN: 1, CRYPTO, PADDING"
"5","0.061996973","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f5a4866d76e549ac91"
"6","0.063188430","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f5a4866d76e549ac91"
"7","0.063294709","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.099048662","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1ddffb0d507af102, PKN: 1, CRYPTO, PADDING"
"9","0.100483669","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=90089b4c4a51466013"
"10","0.101760153","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=90089b4c4a51466013"
"11","0.101956986","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.144395849","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=dadf4678f4286ac0, PKN: 1, CRYPTO, PADDING"
"13","0.145776012","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=2c5f0096d842b448b5"
"14","0.147123019","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=2c5f0096d842b448b5"
"15","0.147290701","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.189616365","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=c64b118809d0e2cb, PKN: 1, CRYPTO, PADDING"
"17","0.190940111","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b0b25d327649193840"
"18","0.192156597","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b0b25d327649193840"
"19","0.192384312","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.229035567","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=a4cb1952b7181436, PKN: 1, CRYPTO, PADDING"
"21","0.230273250","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b2e4fe3b4020f1f008"
"22","0.231461731","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b2e4fe3b4020f1f008"
"23","0.231630134","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.272785204","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=2a2898d3854b9442, PKN: 1, CRYPTO, PADDING"
"25","0.274156314","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=72821ba5b1eb77ed13"
"26","0.275741472","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=72821ba5b1eb77ed13"
"27","0.275942038","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.311631090","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=1ce210d70eb10bcb, PKN: 1, CRYPTO, PADDING"
"29","0.313280961","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=b3f84cf9d74d5fd86e"
"30","0.314581265","177","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=b3f84cf9d74d5fd86e"
"31","0.314802145","1262","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"32","0.352572601","2482","12:e6:c7:de:ef:e2","ce:19:6b:5f:a1:89","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=ddaa8915e931fbfb, PKN: 1, CRYPTO, PADDING"
"33","0.353973481","1564","ce:19:6b:5f:a1:89","12:e6:c7:de:ef:e2","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=ad07be94a52b8bf7e2"
