frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","ae:82:8f:bb:08:00","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.064734202","42","ae:82:8f:bb:08:00","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.064762492","42","96:d2:3a:b7:9d:c1","ae:82:8f:bb:08:00",,,"ARP","172.20.0.2 is at 96:d2:3a:b7:9d:c1"
"4","0.064772625","1262","ae:82:8f:bb:08:00","96:d2:3a:b7:9d:c1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=eb64f3de9bc860ec, PKN: 0, CRYPTO, PADDING"
"5","0.067946811","1262","96:d2:3a:b7:9d:c1","ae:82:8f:bb:08:00","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=608abfc1b7261ff370"
"6","0.068949345","177","ae:82:8f:bb:08:00","96:d2:3a:b7:9d:c1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=608abfc1b7261ff370"
"7","0.069065549","1262","96:d2:3a:b7:9d:c1","ae:82:8f:bb:08:00","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.111243503","1262","ae:82:8f:bb:08:00","96:d2:3a:b7:9d:c1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=16ccf7c223c1d1dc, PKN: 0, CRYPTO, PADDING"
"9","0.112474292","1262","96:d2:3a:b7:9d:c1","ae:82:8f:bb:08:00","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=e7f13f840e0aa7c715"
"10","0.113439961","177","ae:82:8f:bb:08:00","96:d2:3a:b7:9d:c1","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=e7f13f840e0aa7c715"
"11","0.113558343","1262","96:d2:3a:b7:9d:c1","ae:82:8f:bb:08:00","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.146918500","1262","ae:82:8f:bb:08:00","96:d2:3a:b7:9d:c1","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=e6668ba2f8e76592, PKN: 0, CRYPTO, PADDING"
