frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","56:65:04:cc:7f:26","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.068511159","42","56:65:04:cc:7f:26","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.068537139","42","46:bc:55:91:5d:ec","56:65:04:cc:7f:26",,,"ARP","172.20.0.2 is at 46:bc:55:91:5d:ec"
"4","0.068544052","2482","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=bdd5f003b984eeb6, PKN: 1, CRYPTO, PADDING"
"5","0.072375888","2030","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=36ad7552649befb8f5"
"6","0.074945923","177","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=36ad7552649befb8f5"
"7","0.075110499","1262","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.113375016","2482","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=cc72a3035d915ac0, PKN: 1, CRYPTO, PADDING"
"9","0.115137527","2029","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=1360da7d8a17597fd5"
"10","0.117551280","177","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=1360da7d8a17597fd5"
"11","0.117716658","1262","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.157420296","2482","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=d8041643b39a3367, PKN: 1, CRYPTO, PADDING"
"13","0.158932567","2031","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=4f6551c5e05e5b967c"
"14","0.161334342","177","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=4f6551c5e05e5b967c"
"15","0.161447919","1262","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.196228410","2482","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=fe6e1343bca793f8, PKN: 1, CRYPTO, PADDING"
"17","0.197629194","2031","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=9794ec32de3c0ea56d"
"18","0.199986919","177","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=9794ec32de3c0ea56d"
"19","0.200086730","1262","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.236110956","2482","56:65:04:cc:7f:26","46:bc:55:91:5d:ec","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=17f9be2540a21e75, PKN: 1, CRYPTO, PADDING"
"21","0.237332432","2031","46:bc:55:91:5d:ec","56:65:04:cc:7f:26","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0f19856d14216db518"
