frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,_ws.col.protocol,_ws.col.info
"1","0.000000000","42","3e:5f:b3:4a:83:80","ff:ff:ff:ff:ff:ff",,,"ARP","ARP Announcement for 172.20.0.3"
"2","0.056522599","42","3e:5f:b3:4a:83:80","ff:ff:ff:ff:ff:ff",,,"ARP","Who has 172.20.0.2? Tell 172.20.0.3"
"3","0.056548890","42","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80",,,"ARP","172.20.0.2 is at 66:0b:2d:ce:92:3b"
"4","0.056559168","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=87abe85c1c89d79a, PKN: 1, CRYPTO, PADDING"
"5","0.059967285","2682","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=0f9c436a0b6bc5adbd"
"6","0.064124252","177","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=0f9c436a0b6bc5adbd"
"7","0.064247520","1262","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"8","0.102675555","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=9f5c3202b40f6a58, PKN: 1, CRYPTO, PADDING"
"9","0.105245348","2682","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=658bac77defad4cca4"
"10","0.108113365","177","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=658bac77defad4cca4"
"11","0.108280740","1262","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"12","0.144059076","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=ae54ed4a52e235bc, PKN: 1, CRYPTO, PADDING"
"13","0.145660746","2682","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=177e8150a74c8b2ea8"
"14","0.148196247","177","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=177e8150a74c8b2ea8"
"15","0.148299662","1262","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"16","0.190547303","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=a1bc40ace0006029, PKN: 1, CRYPTO, PADDING"
"17","0.192053445","2682","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=5593c24788a3df2726"
"18","0.194502180","177","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=5593c24788a3df2726"
"19","0.194609613","1262","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"20","0.236023640","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=450a9c45e89f9e45, PKN: 1, CRYPTO, PADDING"
"21","0.237570877","2681","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=90eee60f083ea24c60"
"22","0.239965757","177","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=90eee60f083ea24c60"
"23","0.240079483","1262","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"24","0.279470400","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=12b797363a9b2bd0, PKN: 1, CRYPTO, PADDING"
"25","0.280880473","2681","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Handshake, SCID=f755299f9f53be893f"
"26","0.283441164","177","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Protected Payload (KP0), DCID=f755299f9f53be893f"
"27","0.283585156","1262","66:0b:2d:ce:92:3b","3e:5f:b3:4a:83:80","172.20.0.2","172.20.0.3","QUIC","Protected Payload (KP0)"
"28","0.317317146","2482","3e:5f:b3:4a:83:80","66:0b:2d:ce:92:3b","172.20.0.3","172.20.0.2","QUIC","Initial, DCID=71c8e7eaa500c08e, PKN: 1, CRYPTO, PADDING"
